Kids_First_Biospecimen_ID	pathway	ssgsea_score	description	Type	cancer_group	gene_parsed_by	group
BS_WYERXS4G	hsa04920	0.08040554452723238	Adipocytokine signaling pathway	Signaling	EPN	FOLH1	lower
BS_X67GTEM6	hsa00533	0.08047347274444507	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	FOLH1	upper
BS_W80TJC27	hsa00533	0.08052278255731436	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	FOLH1	upper
BS_RHD7XPNP	hsa04130	0.08059834662724014	SNARE interactions in vesicular transport	Signaling	EPN	FOLH1	upper
BS_74G5K7JF	hsa04610	0.08062261686713916	Complement and coagulation cascades	Signaling	EPN	FOLH1	upper
BS_G23JJAZY	hsa04022	0.0807504671755873	cGMP-PKG signaling pathway	Signaling	EPN	FOLH1	upper
BS_7G42J2SK	hsa04975	0.08083125032684682	Fat digestion and absorption	Signaling	EPN	FOLH1	upper
BS_BJDNWMJH	hsa00533	0.08084055408726869	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	FOLH1	lower
BS_PRAEF32W	hsa00061	0.08085833497629105	Fatty acid biosynthesis	Metabolism	EPN	FOLH1	upper
BS_C80S5N37	hsa04730	0.08087331527476523	Long-term depression	Signaling	EPN	FOLH1	lower
BS_JHGW42S6	hsa00982	0.08087334876817132	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	upper
BS_RHD7XPNP	hsa00562	0.08096386244614795	Inositol phosphate metabolism	Metabolism	EPN	FOLH1	upper
BS_N5DVEJXT	hsa04915	0.08097199830654035	Estrogen signaling pathway	Signaling	EPN	FOLH1	upper
BS_T4P3J13C	hsa04730	0.08103358022102504	Long-term depression	Signaling	EPN	FOLH1	lower
BS_MT15SGJN	hsa04022	0.08114826931320056	cGMP-PKG signaling pathway	Signaling	EPN	FOLH1	lower
BS_H4NXBD2D	hsa04620	0.08115206842336209	Toll-like receptor signaling pathway	Signaling	EPN	FOLH1	upper
BS_TNRHHYNC	hsa04520	0.08117676941760735	Adherens junction	Signaling	EPN	FOLH1	lower
BS_PRAEF32W	hsa04512	0.081183216334185	ECM-receptor interaction	Signaling	EPN	FOLH1	upper
BS_RCFQ31XF	hsa04614	0.08121092233047082	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_TXY8QYWA	hsa04710	0.08130488505118953	Circadian rhythm	Signaling	EPN	FOLH1	lower
BS_EMYET8F4	hsa00561	0.0813457582344833	Glycerolipid metabolism	Metabolism	EPN	FOLH1	lower
BS_3X9WMZGJ	hsa03008	0.08136214885199568	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	lower
BS_CXVJK2FY	hsa04664	0.08140202909182337	Fc epsilon RI signaling pathway	Signaling	EPN	FOLH1	lower
BS_EVCAC3NH	hsa00500	0.08151128027285566	Starch and sucrose metabolism	Metabolism	EPN	FOLH1	upper
BS_WFD0GE5X	hsa00062	0.0815919230681093	Fatty acid elongation	Metabolism	EPN	FOLH1	upper
BS_G23JJAZY	hsa04623	0.08164595960730493	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	upper
BS_H4NXBD2D	hsa00330	0.08165923330156097	Arginine and proline metabolism	Metabolism	EPN	FOLH1	upper
BS_WFD0GE5X	hsa03030	0.08169589352216342	DNA replication	Signaling	EPN	FOLH1	upper
BS_WFD0GE5X	hsa04915	0.08181799811206691	Estrogen signaling pathway	Signaling	EPN	FOLH1	upper
BS_E4F1D721	hsa04610	0.08182076591028768	Complement and coagulation cascades	Signaling	EPN	FOLH1	lower
BS_C80S5N37	hsa03008	0.0818366534282522	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	lower
BS_P78SMRBS	hsa04970	0.08187214658384379	Salivary secretion	Signaling	EPN	FOLH1	lower
BS_JHGW42S6	hsa04978	0.08189183546717746	Mineral absorption	Signaling	EPN	FOLH1	upper
BS_KXMYBQ6N	hsa04130	0.08190215093785805	SNARE interactions in vesicular transport	Signaling	EPN	FOLH1	upper
BS_WFD0GE5X	hsa03008	0.08190890735750367	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_74G5K7JF	hsa01230	0.08193113000249488	Biosynthesis of amino acids	Metabolism	EPN	FOLH1	upper
BS_T1DVKKJB	hsa04614	0.08196012211559577	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_C05FKR8X	hsa04672	0.08197800598897174	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	upper
BS_SAA624A4	hsa00563	0.08200374530629408	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	EPN	FOLH1	lower
BS_4NWHYH53	hsa03460	0.08205444402063446	Fanconi anemia pathway	Signaling	EPN	FOLH1	lower
BS_CZ3ER8DY	hsa04320	0.08206461174965511	Dorso-ventral axis formation	Signaling	EPN	FOLH1	upper
BS_4FZS7TX4	hsa04614	0.08208589705137168	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_T4P3J13C	hsa03460	0.08208862710912876	Fanconi anemia pathway	Signaling	EPN	FOLH1	lower
BS_TXY8QYWA	hsa03440	0.08213747084575221	Homologous recombination	Signaling	EPN	FOLH1	lower
BS_N5DVEJXT	hsa03460	0.08214317306919522	Fanconi anemia pathway	Signaling	EPN	FOLH1	upper
BS_0BXY0F9N	hsa04976	0.0821602519280868	Bile secretion	Signaling	EPN	FOLH1	lower
BS_WFD0GE5X	hsa04024	0.08226989358596382	cAMP signaling pathway	Signaling	EPN	FOLH1	upper
BS_KDSTG5YY	hsa04922	0.08229529097421963	Glucagon signaling pathway	Signaling	EPN	FOLH1	upper
BS_H4NXBD2D	hsa04740	0.0823347258625498	Olfactory transduction	Signaling	EPN	FOLH1	upper
BS_QXKRN6CR	hsa04024	0.08240654874416697	cAMP signaling pathway	Signaling	EPN	FOLH1	lower
BS_07ANYSYQ	hsa04922	0.08244650899766841	Glucagon signaling pathway	Signaling	EPN	FOLH1	lower
BS_0BXY0F9N	hsa04913	0.08249220538281214	Ovarian steroidogenesis	Signaling	EPN	FOLH1	lower
BS_RCFQ31XF	hsa04730	0.08255617687108376	Long-term depression	Signaling	EPN	FOLH1	lower
BS_X67GTEM6	hsa00062	0.08260832578939409	Fatty acid elongation	Metabolism	EPN	FOLH1	upper
BS_74G5K7JF	hsa04520	0.08264067623461906	Adherens junction	Signaling	EPN	FOLH1	upper
BS_Q5WZYWCT	hsa04520	0.08265590368593645	Adherens junction	Signaling	EPN	FOLH1	lower
BS_KDSTG5YY	hsa04672	0.08269038090584205	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	upper
BS_0BXY0F9N	hsa04512	0.0827671707786641	ECM-receptor interaction	Signaling	EPN	FOLH1	lower
BS_T4P3J13C	hsa04978	0.0827734668548284	Mineral absorption	Signaling	EPN	FOLH1	lower
BS_RCFQ31XF	hsa04623	0.08282056076914106	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	lower
BS_8ZP3CBQA	hsa00531	0.08282558255946096	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	lower
BS_EMYET8F4	hsa04913	0.0828915877992407	Ovarian steroidogenesis	Signaling	EPN	FOLH1	lower
BS_3X9WMZGJ	hsa03030	0.08290611860074315	DNA replication	Signaling	EPN	FOLH1	lower
BS_TNRHHYNC	hsa00531	0.0829208152528637	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	lower
BS_7BTZQKYY	hsa04130	0.0830251916407945	SNARE interactions in vesicular transport	Signaling	EPN	FOLH1	lower
BS_TBWYAFSM	hsa04672	0.08302887038057705	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	lower
BS_C80S5N37	hsa03460	0.08308163719901741	Fanconi anemia pathway	Signaling	EPN	FOLH1	lower
BS_H4NXBD2D	hsa01040	0.0830893632848551	Biosynthesis of unsaturated fatty acids	Metabolism	EPN	FOLH1	upper
BS_MA2T7ET1	hsa00350	0.08311637229019105	Tyrosine metabolism	Metabolism	EPN	FOLH1	upper
BS_SDCNP7MW	hsa00071	0.08312149744960923	Fatty acid degradation	Metabolism	EPN	FOLH1	lower
BS_KDSTG5YY	hsa04915	0.08313283199048375	Estrogen signaling pathway	Signaling	EPN	FOLH1	upper
BS_W80TJC27	hsa03320	0.083208181998545655	PPAR signaling pathway	Signaling	EPN	FOLH1	upper
BS_SAA624A4	hsa00730	0.0832401495577338	Thiamine metabolism	Metabolism	EPN	FOLH1	lower
BS_CXVJK2FY	hsa00770	0.0832642005229533	Pantothenate and CoA biosynthesis	Metabolism	EPN	FOLH1	lower
BS_EVCAC3NH	hsa00120	0.08327709276083199	Primary bile acid biosynthesis	Metabolism	EPN	FOLH1	upper
BS_0QYS36NR	hsa00740	0.08343059726589677	Riboflavin metabolism	Metabolism	EPN	FOLH1	upper
BS_8ZP3CBQA	hsa00062	0.08351024417833616	Fatty acid elongation	Metabolism	EPN	FOLH1	lower
BS_07ANYSYQ	hsa04920	0.08357635054169003	Adipocytokine signaling pathway	Signaling	EPN	FOLH1	lower
BS_SDCNP7MW	hsa04962	0.08358455580831166	Vasopressin-regulated water reabsorption	Signaling	EPN	FOLH1	lower
BS_4NWHYH53	hsa04152	0.08358916127072978	AMPK signaling pathway	Signaling	EPN	FOLH1	lower
BS_G23JJAZY	hsa03460	0.08359466706541631	Fanconi anemia pathway	Signaling	EPN	FOLH1	upper
BS_FTKPQ5FZ	hsa04668	0.0836229089151508	TNF signaling pathway	Signaling	EPN	FOLH1	upper
BS_7BTZQKYY	hsa00562	0.08362657809470765	Inositol phosphate metabolism	Metabolism	EPN	FOLH1	lower
BS_Q5WZYWCT	hsa00062	0.08365706775899844	Fatty acid elongation	Metabolism	EPN	FOLH1	lower
BS_C05FKR8X	hsa04024	0.08369554008257805	cAMP signaling pathway	Signaling	EPN	FOLH1	upper
BS_3X9WMZGJ	hsa04710	0.08369932890774519	Circadian rhythm	Signaling	EPN	FOLH1	lower
BS_T4P3J13C	hsa04913	0.08371714125769364	Ovarian steroidogenesis	Signaling	EPN	FOLH1	lower
BS_N5DVEJXT	hsa00980	0.0837261152084882	Metabolism of xenobiotics by cytochrome P450	Metabolism	EPN	FOLH1	upper
BS_E4F1D721	hsa00270	0.08372697453331036	Cysteine and methionine metabolism	Metabolism	EPN	FOLH1	lower
BS_CZ3ER8DY	hsa00250	0.08377286133613167	Alanine, aspartate and glutamate metabolism	Metabolism	EPN	FOLH1	upper
BS_H4NXBD2D	hsa03008	0.08380745038523467	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_3X9WMZGJ	hsa04730	0.08383965242290317	Long-term depression	Signaling	EPN	FOLH1	lower
BS_T1DVKKJB	hsa04022	0.08385442235202158	cGMP-PKG signaling pathway	Signaling	EPN	FOLH1	lower
BS_BJDNWMJH	hsa04623	0.0838619664092497	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	lower
BS_T4P3J13C	hsa00534	0.08388708345611612	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	FOLH1	lower
BS_RCFQ31XF	hsa04915	0.08388716069766396	Estrogen signaling pathway	Signaling	EPN	FOLH1	lower
BS_TNRHHYNC	hsa00052	0.08398855862983737	Galactose metabolism	Metabolism	EPN	FOLH1	lower
BS_0QYS36NR	hsa00591	0.08403478198639414	Linoleic acid metabolism	Metabolism	EPN	FOLH1	upper
BS_WRHDP7WF	hsa04623	0.08405238551897508	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	upper
BS_34201DKZ	hsa04976	0.08408691608535462	Bile secretion	Signaling	EPN	FOLH1	lower
BS_C05FKR8X	hsa04022	0.08410260889988329	cGMP-PKG signaling pathway	Signaling	EPN	FOLH1	upper
BS_JHGW42S6	hsa00533	0.08412618446682296	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	FOLH1	upper
BS_7BTZQKYY	hsa04970	0.08413347403309467	Salivary secretion	Signaling	EPN	FOLH1	lower
BS_7BTZQKYY	hsa04610	0.08416744374509913	Complement and coagulation cascades	Signaling	EPN	FOLH1	lower
BS_SAA624A4	hsa04340	0.08418171913901648	Hedgehog signaling pathway	Signaling	EPN	FOLH1	lower
BS_7G42J2SK	hsa00500	0.08423486108380106	Starch and sucrose metabolism	Metabolism	EPN	FOLH1	upper
BS_MT15SGJN	hsa00983	0.08427517513199136	Drug metabolism - other enzymes	Metabolism	EPN	FOLH1	lower
BS_FTKPQ5FZ	hsa04614	0.08432841405227638	Renin-angiotensin system	Signaling	EPN	FOLH1	upper
BS_SAA624A4	hsa04614	0.08435213226337411	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_8ZP3CBQA	hsa04623	0.08435298528588471	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	lower
BS_BJDNWMJH	hsa04520	0.0844379447585003	Adherens junction	Signaling	EPN	FOLH1	lower
BS_4FZS7TX4	hsa00531	0.08444553647295502	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	lower
BS_BJDNWMJH	hsa04630	0.08444596383643047	Jak-STAT signaling pathway	Signaling	EPN	FOLH1	lower
BS_0XEG6SNV	hsa04630	0.0844627077590988	Jak-STAT signaling pathway	Signaling	EPN	FOLH1	lower
BS_MT15SGJN	hsa04512	0.08450941628720206	ECM-receptor interaction	Signaling	EPN	FOLH1	lower
BS_KBT7MQ6H	hsa00770	0.08454699672071556	Pantothenate and CoA biosynthesis	Metabolism	EPN	FOLH1	upper
BS_74G5K7JF	hsa04320	0.08456560929323664	Dorso-ventral axis formation	Signaling	EPN	FOLH1	upper
BS_07ANYSYQ	hsa04978	0.08458855375266144	Mineral absorption	Signaling	EPN	FOLH1	lower
BS_EK5PCKY0	hsa04962	0.08473511115872263	Vasopressin-regulated water reabsorption	Signaling	EPN	FOLH1	lower
BS_C80S5N37	hsa03030	0.08481035812851744	DNA replication	Signaling	EPN	FOLH1	lower
BS_V4W81SFC	hsa04922	0.08487349053717211	Glucagon signaling pathway	Signaling	EPN	FOLH1	upper
BS_C05FKR8X	hsa04710	0.08493769278186197	Circadian rhythm	Signaling	EPN	FOLH1	upper
BS_FTKPQ5FZ	hsa00534	0.08493895816171314	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	FOLH1	upper
BS_07ANYSYQ	hsa00561	0.08496694602431172	Glycerolipid metabolism	Metabolism	EPN	FOLH1	lower
BS_WRHDP7WF	hsa04614	0.08500358087334547	Renin-angiotensin system	Signaling	EPN	FOLH1	upper
BS_WRHDP7WF	hsa04740	0.08514158876548207	Olfactory transduction	Signaling	EPN	FOLH1	upper
BS_N8J1DP02	hsa00790	0.0851931459738325	Folate biosynthesis	Metabolism	EPN	FOLH1	lower
BS_G23JJAZY	hsa04152	0.08524587024555529	AMPK signaling pathway	Signaling	EPN	FOLH1	upper
BS_MT15SGJN	hsa04520	0.08529017020181341	Adherens junction	Signaling	EPN	FOLH1	lower
BS_4NWHYH53	hsa00982	0.08529324941938951	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	lower
BS_W80TJC27	hsa03008	0.08529759246343797	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_C80S5N37	hsa00531	0.08532224077050438	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	lower
BS_MT15SGJN	hsa04152	0.08534011209649738	AMPK signaling pathway	Signaling	EPN	FOLH1	lower
BS_WFD0GE5X	hsa04970	0.08536107829659142	Salivary secretion	Signaling	EPN	FOLH1	upper
BS_0XEG6SNV	hsa01210	0.08540718825370489	2-Oxocarboxylic acid metabolism	Metabolism	EPN	FOLH1	lower
BS_J8VX4D17	hsa04512	0.08545190539161202	ECM-receptor interaction	Signaling	EPN	FOLH1	upper
BS_TBWYAFSM	hsa00531	0.08546438069095036	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	lower
BS_SDCNP7MW	hsa04623	0.08546700402520002	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	lower
BS_MA2T7ET1	hsa00270	0.085572713926189245	Cysteine and methionine metabolism	Metabolism	EPN	FOLH1	upper
BS_TBWYAFSM	hsa00533	0.08568103727939347	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	FOLH1	lower
BS_TXY8QYWA	hsa04740	0.08570336763369386	Olfactory transduction	Signaling	EPN	FOLH1	lower
BS_C05FKR8X	hsa04512	0.08573564936810961	ECM-receptor interaction	Signaling	EPN	FOLH1	upper
BS_4SCWT0FX	hsa00920	0.0857408879429127	Sulfur metabolism	Metabolism	EPN	FOLH1	upper
BS_MT15SGJN	hsa01230	0.08576353086824814	Biosynthesis of amino acids	Metabolism	EPN	FOLH1	lower
BS_WFD0GE5X	hsa00120	0.08580260733311307	Primary bile acid biosynthesis	Metabolism	EPN	FOLH1	upper
BS_7BTZQKYY	hsa04630	0.08585523351590307	Jak-STAT signaling pathway	Signaling	EPN	FOLH1	lower
BS_0QYS36NR	hsa00531	0.08596967105493955	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	upper
BS_E4F1D721	hsa00534	0.08599998551542641	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	FOLH1	lower
BS_RHD7XPNP	hsa00790	0.08608726903131331	Folate biosynthesis	Metabolism	EPN	FOLH1	upper
BS_C05FKR8X	hsa03320	0.08614211320405563	PPAR signaling pathway	Signaling	EPN	FOLH1	upper
BS_RCFQ31XF	hsa03008	0.0861775678385916	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	lower
BS_J8VX4D17	hsa00760	0.08626157472620553	Nicotinate and nicotinamide metabolism	Metabolism	EPN	FOLH1	upper
BS_J8VX4D17	hsa00770	0.08626440710284754	Pantothenate and CoA biosynthesis	Metabolism	EPN	FOLH1	upper
BS_PSW27ZTE	hsa00740	0.08629993398969485	Riboflavin metabolism	Metabolism	EPN	FOLH1	upper
BS_0BXY0F9N	hsa03440	0.08636804405344514	Homologous recombination	Signaling	EPN	FOLH1	lower
BS_EVCAC3NH	hsa00051	0.08640040006771062	Fructose and mannose metabolism	Metabolism	EPN	FOLH1	upper
BS_P78SMRBS	hsa04024	0.08640207776205051	cAMP signaling pathway	Signaling	EPN	FOLH1	lower
BS_V4W81SFC	hsa03008	0.08640750749474642	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_8ZP3CBQA	hsa04978	0.08641523959551288	Mineral absorption	Signaling	EPN	FOLH1	lower
BS_XF0ZX2B3	hsa00534	0.08643450821035255	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	FOLH1	upper
BS_CXVJK2FY	hsa04020	0.08647488061676852	Calcium signaling pathway	Signaling	EPN	FOLH1	lower
BS_3X9WMZGJ	hsa00982	0.08650630807417124	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	lower
BS_FTKPQ5FZ	hsa00360	0.08653621621657576	Phenylalanine metabolism	Metabolism	EPN	FOLH1	upper
BS_QXKRN6CR	hsa00520	0.0866165516320858	Amino sugar and nucleotide sugar metabolism	Metabolism	EPN	FOLH1	lower
BS_RHD7XPNP	hsa00350	0.08663755512852883	Tyrosine metabolism	Metabolism	EPN	FOLH1	upper
BS_PRAEF32W	hsa04623	0.08663814358739416	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	upper
BS_WRHDP7WF	hsa00730	0.08664644891437037	Thiamine metabolism	Metabolism	EPN	FOLH1	upper
BS_KXMYBQ6N	hsa04320	0.08665799609972293	Dorso-ventral axis formation	Signaling	EPN	FOLH1	upper
BS_EVCAC3NH	hsa03460	0.08668872651183163	Fanconi anemia pathway	Signaling	EPN	FOLH1	upper
BS_EMYET8F4	hsa04970	0.08674919741577708	Salivary secretion	Signaling	EPN	FOLH1	lower
BS_KDSTG5YY	hsa03320	0.08680938381196387	PPAR signaling pathway	Signaling	EPN	FOLH1	upper
BS_EMYET8F4	hsa04915	0.08682141921258091	Estrogen signaling pathway	Signaling	EPN	FOLH1	lower
BS_V4W81SFC	hsa00561	0.08684416276655017	Glycerolipid metabolism	Metabolism	EPN	FOLH1	upper
BS_TNRHHYNC	hsa00740	0.0868909130599722	Riboflavin metabolism	Metabolism	EPN	FOLH1	lower
BS_WFD0GE5X	hsa04672	0.08690433136059576	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	upper
BS_T1DVKKJB	hsa04913	0.08692023970837082	Ovarian steroidogenesis	Signaling	EPN	FOLH1	lower
BS_EMYET8F4	hsa03030	0.08694667839206223	DNA replication	Signaling	EPN	FOLH1	lower
BS_TBWYAFSM	hsa04975	0.08695885742805277	Fat digestion and absorption	Signaling	EPN	FOLH1	lower
BS_4NWHYH53	hsa03060	0.0870106886787598	Protein export	Signaling	EPN	FOLH1	lower
BS_4SCWT0FX	hsa00561	0.08701352317127636	Glycerolipid metabolism	Metabolism	EPN	FOLH1	upper
BS_C05FKR8X	hsa04260	0.08712729925963769	Cardiac muscle contraction	Signaling	EPN	FOLH1	upper
BS_4SCWT0FX	hsa00982	0.08721851636454066	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	upper
BS_EVCAC3NH	hsa00350	0.08724449164388556	Tyrosine metabolism	Metabolism	EPN	FOLH1	upper
BS_KXMYBQ6N	hsa03008	0.0872592432385751	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_CXVJK2FY	hsa04978	0.08726570016887676	Mineral absorption	Signaling	EPN	FOLH1	lower
BS_WFD0GE5X	hsa00591	0.08738415840597055	Linoleic acid metabolism	Metabolism	EPN	FOLH1	upper
BS_1J2WQ08M	hsa00982	0.08742160772732792	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	upper
BS_FTKPQ5FZ	hsa04672	0.0874236444874318	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	upper
BS_V4W81SFC	hsa00790	0.0874649481755135	Folate biosynthesis	Metabolism	EPN	FOLH1	upper
BS_PSW27ZTE	hsa04730	0.0874655343671905	Long-term depression	Signaling	EPN	FOLH1	upper
BS_WYERXS4G	hsa00980	0.08748933818488669	Metabolism of xenobiotics by cytochrome P450	Metabolism	EPN	FOLH1	lower
BS_EMYET8F4	hsa00350	0.08750429899835449	Tyrosine metabolism	Metabolism	EPN	FOLH1	lower
BS_EVCAC3NH	hsa00760	0.08757899065464808	Nicotinate and nicotinamide metabolism	Metabolism	EPN	FOLH1	upper
BS_BJDNWMJH	hsa00563	0.0875921979589789	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	EPN	FOLH1	lower
BS_WYERXS4G	hsa00561	0.0875939961750832	Glycerolipid metabolism	Metabolism	EPN	FOLH1	lower
BS_74G5K7JF	hsa00983	0.0876186297528693	Drug metabolism - other enzymes	Metabolism	EPN	FOLH1	upper
BS_JHGW42S6	hsa00534	0.08762853317037621	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	FOLH1	upper
BS_KDSTG5YY	hsa00020	0.08764975417227662	Citrate cycle (TCA cycle)	Metabolism	EPN	FOLH1	upper
BS_C05FKR8X	hsa04921	0.08772690468685473	Oxytocin signaling pathway	Signaling	EPN	FOLH1	upper
BS_WFD0GE5X	hsa04623	0.08774190454402628	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	upper
BS_KBT7MQ6H	hsa00591	0.08776134272860804	Linoleic acid metabolism	Metabolism	EPN	FOLH1	upper
BS_TNRHHYNC	hsa00020	0.08776456435096129	Citrate cycle (TCA cycle)	Metabolism	EPN	FOLH1	lower
BS_MA2T7ET1	hsa00770	0.08783434457631673	Pantothenate and CoA biosynthesis	Metabolism	EPN	FOLH1	upper
BS_CZ3ER8DY	hsa04022	0.087876061726549215	cGMP-PKG signaling pathway	Signaling	EPN	FOLH1	upper
BS_N8J1DP02	hsa04024	0.08788079505824642	cAMP signaling pathway	Signaling	EPN	FOLH1	lower
BS_G23JJAZY	hsa00520	0.08793922538922992	Amino sugar and nucleotide sugar metabolism	Metabolism	EPN	FOLH1	upper
BS_4FZS7TX4	hsa00051	0.08799997842108044	Fructose and mannose metabolism	Metabolism	EPN	FOLH1	lower
BS_Q5WZYWCT	hsa04672	0.08800565836132361	Intestinal immune network for IgA production	Signaling	EPN	FOLH1	lower
BS_KBT7MQ6H	hsa04520	0.08805069179701248	Adherens junction	Signaling	EPN	FOLH1	upper
BS_TBWYAFSM	hsa03008	0.08806648775824254	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	lower
BS_G23JJAZY	hsa04068	0.0880974882408736	FoxO signaling pathway	Signaling	EPN	FOLH1	upper
BS_QXKRN6CR	hsa04610	0.08816253287541173	Complement and coagulation cascades	Signaling	EPN	FOLH1	lower
BS_XF0ZX2B3	hsa04920	0.0882938750104157	Adipocytokine signaling pathway	Signaling	EPN	FOLH1	upper
BS_SDCNP7MW	hsa04976	0.08835086441803687	Bile secretion	Signaling	EPN	FOLH1	lower
BS_7BTZQKYY	hsa04340	0.0883557234642369	Hedgehog signaling pathway	Signaling	EPN	FOLH1	lower
BS_QXKRN6CR	hsa04973	0.08852160443902304	Carbohydrate digestion and absorption	Signaling	EPN	FOLH1	lower
BS_0QYS36NR	hsa00982	0.08860248198275093	Drug metabolism - cytochrome P450	Metabolism	EPN	FOLH1	upper
BS_WRHDP7WF	hsa00350	0.0886050348893587	Tyrosine metabolism	Metabolism	EPN	FOLH1	upper
BS_TBWYAFSM	hsa00740	0.08863545399924926	Riboflavin metabolism	Metabolism	EPN	FOLH1	lower
BS_CXVJK2FY	hsa04913	0.08865905588840346	Ovarian steroidogenesis	Signaling	EPN	FOLH1	lower
BS_WFD0GE5X	hsa04730	0.08866361840601851	Long-term depression	Signaling	EPN	FOLH1	upper
BS_T1DVKKJB	hsa04915	0.08867594937502894	Estrogen signaling pathway	Signaling	EPN	FOLH1	lower
BS_W80TJC27	hsa04024	0.08868365993390873	cAMP signaling pathway	Signaling	EPN	FOLH1	upper
BS_N5DVEJXT	hsa03008	0.08884930375354583	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	upper
BS_CXVJK2FY	hsa03008	0.08885832063975276	Ribosome biogenesis in eukaryotes	Signaling	EPN	FOLH1	lower
BS_CXVJK2FY	hsa04623	0.0888806295391713	Cytosolic DNA-sensing pathway	Signaling	EPN	FOLH1	lower
BS_SDCNP7MW	hsa04921	0.0890080203421606	Oxytocin signaling pathway	Signaling	EPN	FOLH1	lower
BS_CXVJK2FY	hsa04610	0.08914501526377994	Complement and coagulation cascades	Signaling	EPN	FOLH1	lower
BS_4NWHYH53	hsa04614	0.0892174453306142	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_JHGW42S6	hsa04915	0.0892295080716515	Estrogen signaling pathway	Signaling	EPN	FOLH1	upper
BS_QXKRN6CR	hsa00983	0.08925268852745831	Drug metabolism - other enzymes	Metabolism	EPN	FOLH1	lower
BS_T4P3J13C	hsa00350	0.08927768363927566	Tyrosine metabolism	Metabolism	EPN	FOLH1	lower
BS_0QYS36NR	hsa00062	0.08937721596618808	Fatty acid elongation	Metabolism	EPN	FOLH1	upper
BS_E4F1D721	hsa04614	0.08941198104159565	Renin-angiotensin system	Signaling	EPN	FOLH1	lower
BS_J8VX4D17	hsa04710	0.08942394499217374	Circadian rhythm	Signaling	EPN	FOLH1	upper
BS_QXKRN6CR	hsa00120	0.08943660624616691	Primary bile acid biosynthesis	Metabolism	EPN	FOLH1	lower
BS_WYERXS4G	hsa02010	0.0894599810377895	ABC transporters	Signaling	EPN	FOLH1	lower
BS_N5DVEJXT	hsa00531	0.08947104606295164	Glycosaminoglycan degradation	Metabolism	EPN	FOLH1	upper
BS_TNRHHYNC	hsa00562	0.0894904261661432	Inositol phosphate metabolism	Metabolism	EPN	FOLH1	lower
