Kids_First_Biospecimen_ID	pathway	ssgsea_score	description	Type	cancer_group	gene_parsed_by	group
BS_HE57E1RP	hsa03440	0.09252209057399953	Homologous recombination	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa00270	0.09258945248551649	Cysteine and methionine metabolism	Metabolism	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04120	0.0925984687014094	Ubiquitin mediated proteolysis	Signaling	Medullo	SLC1A5	upper
BS_VPBMDMQX	hsa03008	0.09262935312292472	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	upper
BS_HTEPAKCM	hsa04015	0.09263066756879357	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa00600	0.09264733579389725	Sphingolipid metabolism	Metabolism	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04710	0.0926890774154973	Circadian rhythm	Signaling	Medullo	SLC1A5	upper
BS_HZE3KYZ1	hsa04068	0.09275523463465189	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_J8G4SH4Z	hsa00130	0.09286240278221891	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_4PH1MBGR	hsa00920	0.09286479926084812	Sulfur metabolism	Metabolism	Medullo	SLC1A5	lower
BS_1TWCV047	hsa04340	0.09289095406595914	Hedgehog signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HD4EJYE3	hsa04152	0.09290092937362206	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_7XQRH69M	hsa00330	0.09290482112966611	Arginine and proline metabolism	Metabolism	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04810	0.092992491250238965	Regulation of actin cytoskeleton	Signaling	Medullo	SLC1A5	upper
BS_J8G4SH4Z	hsa04115	0.09299468218907686	p53 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_J71N7D09	hsa04660	0.09300060860141092	T cell receptor signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_V9HVBBDW	hsa04068	0.09310959588161286	FoxO signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_VPBMDMQX	hsa03320	0.09311954826010267	PPAR signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04915	0.09314996019399659	Estrogen signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04978	0.0932240224721236	Mineral absorption	Signaling	Medullo	SLC1A5	upper
BS_5PJCHF6V	hsa04015	0.09331113612469721	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_J71N7D09	hsa03440	0.09333680945060527	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_4PH1MBGR	hsa03440	0.09333791832997156	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_DFWFBYSN	hsa04810	0.09334021694111086	Regulation of actin cytoskeleton	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04962	0.09338403819610591	Vasopressin-regulated water reabsorption	Signaling	Medullo	SLC1A5	upper
BS_HTEPAKCM	hsa00601	0.09339560887326419	Glycosphingolipid biosynthesis - lacto and neolacto series	Metabolism	Medullo	SLC1A5	lower
BS_RD4D5F9F	hsa00983	0.09339603251903766	Drug metabolism - other enzymes	Metabolism	Medullo	SLC1A5	upper
BS_HZE3KYZ1	hsa04978	0.09344499284956616	Mineral absorption	Signaling	Medullo	SLC1A5	lower
BS_7XQRH69M	hsa00561	0.09344829724276547	Glycerolipid metabolism	Metabolism	Medullo	SLC1A5	upper
BS_J8G4SH4Z	hsa04310	0.09348068085122624	Wnt signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_2SFTWNVE	hsa03440	0.09349410039237568	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_CHDGRYHJ	hsa04152	0.0935221284013901	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_3NWQXPQV	hsa00190	0.0936367867479643	Oxidative phosphorylation	Metabolism	Medullo	SLC1A5	lower
BS_V9HVBBDW	hsa03013	0.09367926974547702	RNA transport	Signaling	Medullo	SLC1A5	upper
BS_BSV07M7Z	hsa03440	0.09374681435689337	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_FKDQJJB5	hsa03060	0.09377467950021212	Protein export	Signaling	Medullo	SLC1A5	upper
BS_7XQRH69M	hsa03008	0.09379295787062825	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	upper
BS_1TWCV047	hsa04921	0.09386292861780117	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_M15PW2N0	hsa04068	0.09391168703620896	FoxO signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_HD4EJYE3	hsa00130	0.09395627650621666	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa04640	0.09397315683405456	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04672	0.09397567041551029	Intestinal immune network for IgA production	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa04015	0.09399359587153899	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HTEPAKCM	hsa04666	0.09415639287269345	Fc gamma R-mediated phagocytosis	Signaling	Medullo	SLC1A5	lower
BS_VPBMDMQX	hsa00562	0.09428992404808405	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	upper
BS_3V3KE3VT	hsa00562	0.09434127829956142	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	upper
BS_2SFTWNVE	hsa04710	0.09434307585851176	Circadian rhythm	Signaling	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa04068	0.09443702415204104	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa03013	0.09446148676212593	RNA transport	Signaling	Medullo	SLC1A5	lower
BS_V9HVBBDW	hsa00790	0.0945017739108057	Folate biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_7XQRH69M	hsa00760	0.09450683688766749	Nicotinate and nicotinamide metabolism	Metabolism	Medullo	SLC1A5	upper
BS_HZE3KYZ1	hsa04022	0.0945187429480444	cGMP-PKG signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_4PH1MBGR	hsa04152	0.09454485018846034	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_RD4D5F9F	hsa03008	0.09463892329049066	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	upper
BS_J71N7D09	hsa04270	0.09465507674289521	Vascular smooth muscle contraction	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa04640	0.0947024262802872	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	upper
BS_V72H4RQS	hsa00983	0.09472070138915768	Drug metabolism - other enzymes	Metabolism	Medullo	SLC1A5	upper
BS_RD4D5F9F	hsa04976	0.09473643623878636	Bile secretion	Signaling	Medullo	SLC1A5	upper
BS_4PH1MBGR	hsa04310	0.09476131257487631	Wnt signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_QPPPGYP4	hsa04921	0.09482456890653823	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_1TWCV047	hsa04966	0.09488037821411509	Collecting duct acid secretion	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa00120	0.09488459501538839	Primary bile acid biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_JTMXAMB7	hsa00982	0.0949221195656709	Drug metabolism - cytochrome P450	Metabolism	Medullo	SLC1A5	upper
BS_DFWFBYSN	hsa03013	0.09494700106790886	RNA transport	Signaling	Medullo	SLC1A5	lower
BS_M15PW2N0	hsa03030	0.094976356662054	DNA replication	Signaling	Medullo	SLC1A5	upper
BS_2SFTWNVE	hsa04915	0.09500002880721709	Estrogen signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_DFWFBYSN	hsa03440	0.09500304363138033	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04022	0.09512412726171166	cGMP-PKG signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa00533	0.09515069770490317	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	lower
BS_5PJCHF6V	hsa04020	0.09518586751979724	Calcium signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_ZV68CES9	hsa00480	0.09522860387354164	Glutathione metabolism	Metabolism	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04070	0.0952290987448109	Phosphatidylinositol signaling system	Signaling	Medullo	SLC1A5	upper
BS_HTEPAKCM	hsa04068	0.09526680110487454	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa04810	0.09530099405647798	Regulation of actin cytoskeleton	Signaling	Medullo	SLC1A5	upper
BS_FKDQJJB5	hsa04152	0.09534994054200199	AMPK signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_V72H4RQS	hsa04310	0.09546046810923373	Wnt signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_4PH1MBGR	hsa04662	0.0955125116258452	B cell receptor signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_CHDGRYHJ	hsa04020	0.09552859332798609	Calcium signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_JTMXAMB7	hsa04970	0.0955378157757898	Salivary secretion	Signaling	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04020	0.09560140089342285	Calcium signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_3NWQXPQV	hsa04310	0.09561233374440224	Wnt signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_JTMXAMB7	hsa04020	0.09570214263963152	Calcium signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_VPBMDMQX	hsa04120	0.09570801826300247	Ubiquitin mediated proteolysis	Signaling	Medullo	SLC1A5	upper
BS_Z45HD492	hsa04070	0.09571505101404773	Phosphatidylinositol signaling system	Signaling	Medullo	SLC1A5	upper
BS_3V3KE3VT	hsa03030	0.09580508445464724	DNA replication	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa04978	0.09583664375235267	Mineral absorption	Signaling	Medullo	SLC1A5	lower
BS_FKDQJJB5	hsa00565	0.0958467670379194	Ether lipid metabolism	Metabolism	Medullo	SLC1A5	upper
BS_3NWQXPQV	hsa04610	0.09588925411102996	Complement and coagulation cascades	Signaling	Medullo	SLC1A5	lower
BS_J71N7D09	hsa04020	0.09588954281048265	Calcium signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa04978	0.09590944819975847	Mineral absorption	Signaling	Medullo	SLC1A5	upper
BS_7XQRH69M	hsa03450	0.09594297145798808	Non-homologous end-joining	Signaling	Medullo	SLC1A5	upper
BS_J71N7D09	hsa04916	0.09605056634375463	Melanogenesis	Signaling	Medullo	SLC1A5	lower
BS_2SFTWNVE	hsa04015	0.0960913833862445	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa03008	0.09611423989141878	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	upper
BS_5VQP0E6K	hsa00533	0.09611768122843167	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	upper
BS_CHDGRYHJ	hsa04068	0.09619286396656576	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_ZV68CES9	hsa04068	0.09624702403256262	FoxO signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa04520	0.09627027556372027	Adherens junction	Signaling	Medullo	SLC1A5	lower
BS_RD4D5F9F	hsa03320	0.09630188029595352	PPAR signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa00071	0.09631498552437542	Fatty acid degradation	Metabolism	Medullo	SLC1A5	upper
BS_HZE3KYZ1	hsa04015	0.09631848153230067	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_FKDQJJB5	hsa04020	0.09645598994669137	Calcium signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_5VQP0E6K	hsa04512	0.09645698863894187	ECM-receptor interaction	Signaling	Medullo	SLC1A5	upper
BS_3V3KE3VT	hsa04640	0.09648938350459393	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	upper
BS_4PH1MBGR	hsa04740	0.09649860770086616	Olfactory transduction	Signaling	Medullo	SLC1A5	lower
BS_CHDGRYHJ	hsa04912	0.09667772438133027	GnRH signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_ZV68CES9	hsa00982	0.09678044465234811	Drug metabolism - cytochrome P450	Metabolism	Medullo	SLC1A5	upper
BS_5PJCHF6V	hsa03008	0.0968959537093973	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	lower
BS_3V3KE3VT	hsa04664	0.09695406418210568	Fc epsilon RI signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_RD4D5F9F	hsa04912	0.09695448487249357	GnRH signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_81SP2HX4	hsa04740	0.09696230487951128	Olfactory transduction	Signaling	Medullo	SLC1A5	upper
BS_J8G4SH4Z	hsa04710	0.09710530024798492	Circadian rhythm	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa04380	0.09726630796921049	Osteoclast differentiation	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa04144	0.09727047797902733	Endocytosis	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa00071	0.09727146696310014	Fatty acid degradation	Metabolism	Medullo	SLC1A5	lower
BS_ZV68CES9	hsa04015	0.0973002744719136	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_M15PW2N0	hsa04611	0.09744575783189934	Platelet activation	Signaling	Medullo	SLC1A5	upper
BS_CHDGRYHJ	hsa04921	0.09747533050237057	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_QPPPGYP4	hsa03460	0.09750278170110688	Fanconi anemia pathway	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04975	0.09752278083565911	Fat digestion and absorption	Signaling	Medullo	SLC1A5	upper
BS_HTEPAKCM	hsa00533	0.09768016293230052	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	lower
BS_J71N7D09	hsa00983	0.09769081883529412	Drug metabolism - other enzymes	Metabolism	Medullo	SLC1A5	lower
BS_V9HVBBDW	hsa04015	0.09781252510144957	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_DFWFBYSN	hsa04070	0.09781596674143997	Phosphatidylinositol signaling system	Signaling	Medullo	SLC1A5	lower
BS_J8G4SH4Z	hsa04350	0.0978309568525131	TGF-beta signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa04974	0.0978846755168069	Protein digestion and absorption	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa04710	0.0979535331226867	Circadian rhythm	Signaling	Medullo	SLC1A5	upper
BS_A87NPZAP	hsa01212	0.09795592486723945	Fatty acid metabolism	Metabolism	Medullo	SLC1A5	lower
BS_Z45HD492	hsa04730	0.09795607473054486	Long-term depression	Signaling	Medullo	SLC1A5	upper
BS_JZRM1S3T	hsa00533	0.09796911221341337	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	upper
BS_5PJCHF6V	hsa04310	0.09797619711231424	Wnt signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_RD4D5F9F	hsa00562	0.09798246311061734	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	upper
BS_HZE3KYZ1	hsa04152	0.09799305346467183	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HD4EJYE3	hsa04068	0.09804110604081742	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HTEPAKCM	hsa03440	0.09804943704776824	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_JZRM1S3T	hsa00561	0.09814214329265065	Glycerolipid metabolism	Metabolism	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa04660	0.09817113216960062	T cell receptor signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_JZRM1S3T	hsa00062	0.09817217033894529	Fatty acid elongation	Metabolism	Medullo	SLC1A5	upper
BS_QPPPGYP4	hsa04115	0.09827874716312213	p53 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_5VQP0E6K	hsa00130	0.09833766656608305	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_HD4EJYE3	hsa04921	0.09852301290455143	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_3NWQXPQV	hsa04912	0.09852380457688037	GnRH signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_J8G4SH4Z	hsa04015	0.09857685104339214	Rap1 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa04912	0.0986468988876365	GnRH signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_3NWQXPQV	hsa00071	0.09868366549099541	Fatty acid degradation	Metabolism	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa00120	0.098697134883173665	Primary bile acid biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_M15PW2N0	hsa00982	0.09871518651401047	Drug metabolism - cytochrome P450	Metabolism	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa00670	0.09880156796526399	One carbon pool by folate	Metabolism	Medullo	SLC1A5	upper
BS_Z45HD492	hsa04068	0.09884601024340715	FoxO signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_7XQRH69M	hsa04915	0.09890413282082715	Estrogen signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_3V3KE3VT	hsa04024	0.0989190461966513	cAMP signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_5VQP0E6K	hsa00120	0.09901945189863275	Primary bile acid biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_M15PW2N0	hsa04974	0.09905166957590117	Protein digestion and absorption	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa04915	0.09910371180347805	Estrogen signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_A87NPZAP	hsa04020	0.09913929024909295	Calcium signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_V72H4RQS	hsa04640	0.09914806585641961	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	upper
BS_JZRM1S3T	hsa04020	0.09915266933003539	Calcium signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa00562	0.09920241557854409	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	upper
BS_J71N7D09	hsa03013	0.09922177515376308	RNA transport	Signaling	Medullo	SLC1A5	lower
BS_M15PW2N0	hsa04660	0.09924436907110153	T cell receptor signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_ZV68CES9	hsa04640	0.09933452621456991	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa00514	0.09934165627734363	Other types of O-glycan biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_BSV07M7Z	hsa04152	0.09936729545913665	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_7XQRH69M	hsa00600	0.09942817676876393	Sphingolipid metabolism	Metabolism	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa03008	0.0994423703314183	Ribosome biogenesis in eukaryotes	Signaling	Medullo	SLC1A5	lower
BS_3NWQXPQV	hsa00562	0.09947623110896867	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	lower
BS_5VQP0E6K	hsa00190	0.09957931525113921	Oxidative phosphorylation	Metabolism	Medullo	SLC1A5	upper
BS_QPPPGYP4	hsa00670	0.09958447419866366	One carbon pool by folate	Metabolism	Medullo	SLC1A5	lower
BS_7XQRH69M	hsa00533	0.09961431404550533	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	upper
BS_ZV68CES9	hsa04662	0.09967773749309099	B cell receptor signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_H4B5Y6S0	hsa04966	0.09967923668710092	Collecting duct acid secretion	Signaling	Medullo	SLC1A5	lower
BS_1TWCV047	hsa04020	0.09973535799476538	Calcium signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_1TWCV047	hsa04710	0.09975516543847765	Circadian rhythm	Signaling	Medullo	SLC1A5	lower
BS_V72H4RQS	hsa04610	0.09982188048189485	Complement and coagulation cascades	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa00330	0.09984662260930083	Arginine and proline metabolism	Metabolism	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa04022	0.0998490287311326	cGMP-PKG signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_2SFTWNVE	hsa00533	0.09990190096060303	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	lower
BS_H4B5Y6S0	hsa00062	0.09990221309864245	Fatty acid elongation	Metabolism	Medullo	SLC1A5	lower
BS_HD4EJYE3	hsa03440	0.09996290439213472	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_V9HVBBDW	hsa00190	0.09998098292527834	Oxidative phosphorylation	Metabolism	Medullo	SLC1A5	upper
BS_1TWCV047	hsa00600	0.09999918229609189	Sphingolipid metabolism	Metabolism	Medullo	SLC1A5	lower
BS_HZE3KYZ1	hsa00920	0.1000064110074146	Sulfur metabolism	Metabolism	Medullo	SLC1A5	lower
BS_CHDGRYHJ	hsa04310	0.1000155816522597	Wnt signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa00190	0.10007183509442845	Oxidative phosphorylation	Metabolism	Medullo	SLC1A5	lower
BS_V72H4RQS	hsa03030	0.10008840262318779	DNA replication	Signaling	Medullo	SLC1A5	upper
BS_ZV68CES9	hsa04510	0.10011519219913793	Focal adhesion	Signaling	Medullo	SLC1A5	upper
BS_ZV68CES9	hsa04912	0.10021824192301523	GnRH signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_RD4D5F9F	hsa04668	0.10021987663169202	TNF signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04640	0.10022036693397475	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	upper
BS_2SFTWNVE	hsa00061	0.10025083955042342	Fatty acid biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_81SP2HX4	hsa00562	0.1004149417835881	Inositol phosphate metabolism	Metabolism	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa03430	0.10042858942505273	Mismatch repair	Signaling	Medullo	SLC1A5	upper
BS_1TWCV047	hsa03060	0.10044259962330992	Protein export	Signaling	Medullo	SLC1A5	lower
BS_DFWFBYSN	hsa00533	0.10049929715509186	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	lower
BS_HZE3KYZ1	hsa04520	0.10050368335071455	Adherens junction	Signaling	Medullo	SLC1A5	lower
BS_7XQRH69M	hsa03440	0.1005132926911037	Homologous recombination	Signaling	Medullo	SLC1A5	upper
BS_DFWFBYSN	hsa04115	0.10055449993062661	p53 signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa00790	0.10066629752305901	Folate biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_81SP2HX4	hsa04912	0.10070469300892362	GnRH signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_3NWQXPQV	hsa01230	0.10073613750439177	Biosynthesis of amino acids	Metabolism	Medullo	SLC1A5	lower
BS_Z45HD492	hsa04921	0.10073979435242494	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_QPPPGYP4	hsa04970	0.10074964774802989	Salivary secretion	Signaling	Medullo	SLC1A5	lower
BS_J8G4SH4Z	hsa04978	0.10077390919585141	Mineral absorption	Signaling	Medullo	SLC1A5	lower
BS_Z45HD492	hsa00350	0.10078590007111259	Tyrosine metabolism	Metabolism	Medullo	SLC1A5	upper
BS_DFWFBYSN	hsa04068	0.10078673804607904	FoxO signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_V72H4RQS	hsa04912	0.10080733946760985	GnRH signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_RD4D5F9F	hsa04710	0.10082606829625895	Circadian rhythm	Signaling	Medullo	SLC1A5	upper
BS_4PH1MBGR	hsa00601	0.10084195239123386	Glycosphingolipid biosynthesis - lacto and neolacto series	Metabolism	Medullo	SLC1A5	lower
BS_M15PW2N0	hsa03060	0.10090998838287886	Protein export	Signaling	Medullo	SLC1A5	upper
BS_Z45HD492	hsa00514	0.10093844016195054	Other types of O-glycan biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_HTEPAKCM	hsa04144	0.10102230465546304	Endocytosis	Signaling	Medullo	SLC1A5	lower
BS_J8G4SH4Z	hsa03440	0.10109192875465454	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_5PJCHF6V	hsa03440	0.10124820430704914	Homologous recombination	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa01230	0.10125238866864673	Biosynthesis of amino acids	Metabolism	Medullo	SLC1A5	upper
BS_3V3KE3VT	hsa04710	0.1013081459771	Circadian rhythm	Signaling	Medullo	SLC1A5	upper
BS_ZV68CES9	hsa00120	0.10133047683344422	Primary bile acid biosynthesis	Metabolism	Medullo	SLC1A5	upper
BS_4PH1MBGR	hsa00120	0.1013356200067303	Primary bile acid biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa04152	0.10141922064338149	AMPK signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_HD4EJYE3	hsa04976	0.10143177240997917	Bile secretion	Signaling	Medullo	SLC1A5	lower
BS_HD4EJYE3	hsa00920	0.10149614427292017	Sulfur metabolism	Metabolism	Medullo	SLC1A5	lower
BS_H4B5Y6S0	hsa04921	0.10171652840743095	Oxytocin signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa04520	0.10173235357910494	Adherens junction	Signaling	Medullo	SLC1A5	lower
BS_JTMXAMB7	hsa03013	0.10179714486002277	RNA transport	Signaling	Medullo	SLC1A5	upper
BS_BPWEFR89	hsa04024	0.10189890835375053	cAMP signaling pathway	Signaling	Medullo	SLC1A5	upper
BS_HE57E1RP	hsa04913	0.10190087839682316	Ovarian steroidogenesis	Signaling	Medullo	SLC1A5	upper
BS_Z45HD492	hsa04710	0.10190192718479514	Circadian rhythm	Signaling	Medullo	SLC1A5	upper
BS_A87NPZAP	hsa00514	0.10190248996779229	Other types of O-glycan biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_3NWQXPQV	hsa00514	0.10190273804326724	Other types of O-glycan biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_BPWEFR89	hsa00533	0.10190494567127409	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	Medullo	SLC1A5	upper
BS_BSV07M7Z	hsa04660	0.10190585600571944	T cell receptor signaling pathway	Signaling	Medullo	SLC1A5	lower
BS_5PJCHF6V	hsa00563	0.1019097279709671	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	Medullo	SLC1A5	lower
BS_A87NPZAP	hsa04640	0.10193486992498806	Hematopoietic cell lineage	Signaling	Medullo	SLC1A5	lower
BS_HE57E1RP	hsa04120	0.1019402230471196	Ubiquitin mediated proteolysis	Signaling	Medullo	SLC1A5	upper
BS_V72H4RQS	hsa03440	0.10207217993094825	Homologous recombination	Signaling	Medullo	SLC1A5	upper
BS_V9HVBBDW	hsa04022	0.10209859158958215	cGMP-PKG signaling pathway	Signaling	Medullo	SLC1A5	upper
