Kids_First_Biospecimen_ID	pathway	ssgsea_score	description	Type	cancer_group	gene_parsed_by	group
BS_WYERXS4G	hsa04912	0.12139320153355271	GnRH signaling pathway	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa00590	0.12143196996834536	Arachidonic acid metabolism	Metabolism	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa03460	0.12144093733247793	Fanconi anemia pathway	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa03010	0.12146782108097913	Ribosome	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04750	0.12152462416511906	Inflammatory mediator regulation of TRP channels	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa04610	0.12153130958873624	Complement and coagulation cascades	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa04530	0.12160580443384196	Tight junction	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04668	0.1217425274641462	TNF signaling pathway	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa00561	0.12188800993262877	Glycerolipid metabolism	Metabolism	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04974	0.12196891141429947	Protein digestion and absorption	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa00983	0.12196925008527368	Drug metabolism - other enzymes	Metabolism	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa04024	0.12207974851583492	cAMP signaling pathway	Signaling	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa00562	0.12208139203623282	Inositol phosphate metabolism	Metabolism	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00330	0.12218088559225888	Arginine and proline metabolism	Metabolism	EPN	SLC1A5	lower
BS_WYERXS4G	hsa00270	0.12218531533247462	Cysteine and methionine metabolism	Metabolism	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04141	0.12266743744083247	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	lower
BS_V4W81SFC	hsa04978	0.12286424085355369	Mineral absorption	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa00534	0.12290281449175325	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	SLC1A5	upper
BS_C05FKR8X	hsa04971	0.12293081935944479	Gastric acid secretion	Signaling	EPN	SLC1A5	upper
BS_C05FKR8X	hsa03440	0.12301178347549496	Homologous recombination	Signaling	EPN	SLC1A5	upper
BS_CXVJK2FY	hsa04630	0.12327654500986006	Jak-STAT signaling pathway	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa00250	0.12336133936441601	Alanine, aspartate and glutamate metabolism	Metabolism	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa04640	0.1236862207829228	Hematopoietic cell lineage	Signaling	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa04020	0.12387003951697032	Calcium signaling pathway	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa00982	0.12403748625452021	Drug metabolism - cytochrome P450	Metabolism	EPN	SLC1A5	upper
BS_CXVJK2FY	hsa03320	0.12423120973714	PPAR signaling pathway	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa04146	0.12427000626016228	Peroxisome	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa04022	0.12436910448748474	cGMP-PKG signaling pathway	Signaling	EPN	SLC1A5	upper
BS_C05FKR8X	hsa04962	0.12439437955925887	Vasopressin-regulated water reabsorption	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa04022	0.12441118306126679	cGMP-PKG signaling pathway	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa00250	0.12446714760383266	Alanine, aspartate and glutamate metabolism	Metabolism	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00020	0.12452467035876405	Citrate cycle (TCA cycle)	Metabolism	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa00052	0.1247206865462615	Galactose metabolism	Metabolism	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04022	0.12488298059614927	cGMP-PKG signaling pathway	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa04630	0.12513604193518868	Jak-STAT signaling pathway	Signaling	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa04020	0.12527250763422115	Calcium signaling pathway	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa03030	0.12550823807356887	DNA replication	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04510	0.12554452299044838	Focal adhesion	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04664	0.1255667914773517	Fc epsilon RI signaling pathway	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa04024	0.1256435713366324	cAMP signaling pathway	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa00534	0.12577502549617256	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa04730	0.1258064314369835	Long-term depression	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa03460	0.12590451693969065	Fanconi anemia pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04270	0.12601762495033525	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa00600	0.12604912935881984	Sphingolipid metabolism	Metabolism	EPN	SLC1A5	upper
BS_C05FKR8X	hsa04015	0.12612644425890185	Rap1 signaling pathway	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04015	0.12615390808324944	Rap1 signaling pathway	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04141	0.12649672440203052	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa03450	0.12650793419538434	Non-homologous end-joining	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa03020	0.1265251311911161	RNA polymerase	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa00520	0.12654683291048457	Amino sugar and nucleotide sugar metabolism	Metabolism	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa04270	0.12663664095584862	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa03030	0.12666068497257	DNA replication	Signaling	EPN	SLC1A5	lower
BS_WYERXS4G	hsa04145	0.12674664576380992	Phagosome	Signaling	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa00790	0.12682957343285642	Folate biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04260	0.12691641247804103	Cardiac muscle contraction	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04261	0.12717301637697567	Adrenergic signaling in cardiomyocytes	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa03060	0.12719778601147602	Protein export	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04976	0.1272016601730377	Bile secretion	Signaling	EPN	SLC1A5	upper
BS_CXVJK2FY	hsa04662	0.12724588250422472	B cell receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa00563	0.12741665387051207	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04020	0.1275562940279662	Calcium signaling pathway	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04610	0.12759747178550276	Complement and coagulation cascades	Signaling	EPN	SLC1A5	lower
BS_WYERXS4G	hsa04623	0.12761705816300487	Cytosolic DNA-sensing pathway	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa04922	0.12762415538310937	Glucagon signaling pathway	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa00563	0.1277605671566247	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa04921	0.12791333750102707	Oxytocin signaling pathway	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa00590	0.1280336187270926	Arachidonic acid metabolism	Metabolism	EPN	SLC1A5	lower
BS_P78SMRBS	hsa00020	0.12808127759294421	Citrate cycle (TCA cycle)	Metabolism	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa03320	0.1280935589894765	PPAR signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04141	0.12810427233014787	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa04146	0.12811536160187428	Peroxisome	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04912	0.12812384270724286	GnRH signaling pathway	Signaling	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa00071	0.12825167803762402	Fatty acid degradation	Metabolism	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa00600	0.12828210846946372	Sphingolipid metabolism	Metabolism	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04922	0.12842983560380253	Glucagon signaling pathway	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa04976	0.1284715269775298	Bile secretion	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04921	0.12849776635167287	Oxytocin signaling pathway	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04261	0.12859803803561962	Adrenergic signaling in cardiomyocytes	Signaling	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00190	0.12870022596169858	Oxidative phosphorylation	Metabolism	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04270	0.12871784669111921	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04915	0.1289377189312758	Estrogen signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04664	0.1289580778234997	Fc epsilon RI signaling pathway	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04650	0.1290231790598137	Natural killer cell mediated cytotoxicity	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa01230	0.12908908007397255	Biosynthesis of amino acids	Metabolism	EPN	SLC1A5	upper
BS_V4W81SFC	hsa04614	0.12912450473835302	Renin-angiotensin system	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa04152	0.12922571113717582	AMPK signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04640	0.12924000883413556	Hematopoietic cell lineage	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00561	0.12926592200990708	Glycerolipid metabolism	Metabolism	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00563	0.12931097495995092	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_P78SMRBS	hsa04530	0.12933681527062474	Tight junction	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04141	0.1294944752229638	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa00514	0.12969507421103338	Other types of O-glycan biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04662	0.12969655377102257	B cell receptor signaling pathway	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa00062	0.12973368376756025	Fatty acid elongation	Metabolism	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04660	0.1299147754319938	T cell receptor signaling pathway	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04910	0.12993312974811377	Insulin signaling pathway	Signaling	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa04015	0.1299929590490071	Rap1 signaling pathway	Signaling	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa03320	0.13011242215480368	PPAR signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04068	0.1301135164862018	FoxO signaling pathway	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04975	0.13019134988582504	Fat digestion and absorption	Signaling	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa02010	0.1301954653881008	ABC transporters	Signaling	EPN	SLC1A5	upper
BS_C05FKR8X	hsa00062	0.13026610857231594	Fatty acid elongation	Metabolism	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa03450	0.13027146745329385	Non-homologous end-joining	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04912	0.1303223130884967	GnRH signaling pathway	Signaling	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00510	0.13038116710764733	N-Glycan biosynthesis	Metabolism	EPN	SLC1A5	upper
BS_P78SMRBS	hsa02010	0.13039034606020447	ABC transporters	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa04340	0.13048809583132623	Hedgehog signaling pathway	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa00920	0.130511606279594	Sulfur metabolism	Metabolism	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04623	0.13052480287085208	Cytosolic DNA-sensing pathway	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04146	0.13058722440003925	Peroxisome	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa00062	0.13065205678577266	Fatty acid elongation	Metabolism	EPN	SLC1A5	upper
BS_SAA624A4	hsa04620	0.13072790985757674	Toll-like receptor signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04976	0.13073831433096844	Bile secretion	Signaling	EPN	SLC1A5	lower
BS_V4W81SFC	hsa04730	0.1307544374951425	Long-term depression	Signaling	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa03320	0.1308652854377071	PPAR signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04070	0.13100401340196274	Phosphatidylinositol signaling system	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa03440	0.13103436821473508	Homologous recombination	Signaling	EPN	SLC1A5	lower
BS_WYERXS4G	hsa04611	0.13113796597362237	Platelet activation	Signaling	EPN	SLC1A5	upper
BS_P78SMRBS	hsa04270	0.1311900877369673	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa03018	0.13131712621059624	RNA degradation	Signaling	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa01040	0.13133745769090865	Biosynthesis of unsaturated fatty acids	Metabolism	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04060	0.13135492658508405	Cytokine-cytokine receptor interaction	Signaling	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04921	0.13137301675425794	Oxytocin signaling pathway	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04730	0.13138453871579836	Long-term depression	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04630	0.13150286929293192	Jak-STAT signaling pathway	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04974	0.13160284110935552	Protein digestion and absorption	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa00760	0.13193887373031896	Nicotinate and nicotinamide metabolism	Metabolism	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00740	0.1322797721867897	Riboflavin metabolism	Metabolism	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04921	0.13252151567069007	Oxytocin signaling pathway	Signaling	EPN	SLC1A5	upper
BS_P78SMRBS	hsa04071	0.1325272887377686	Sphingolipid signaling pathway	Signaling	EPN	SLC1A5	lower
BS_V4W81SFC	hsa04145	0.13263093215972688	Phagosome	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa04912	0.13263684957207328	GnRH signaling pathway	Signaling	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa04921	0.1327346781798483	Oxytocin signaling pathway	Signaling	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa04730	0.1328286360702153	Long-term depression	Signaling	EPN	SLC1A5	upper
BS_C05FKR8X	hsa00531	0.13305709666218687	Glycosaminoglycan degradation	Metabolism	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa04620	0.13334811727896034	Toll-like receptor signaling pathway	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04668	0.1334236281626834	TNF signaling pathway	Signaling	EPN	SLC1A5	lower
BS_V4W81SFC	hsa04152	0.13344652118035685	AMPK signaling pathway	Signaling	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa04146	0.13345131781260675	Peroxisome	Signaling	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa00020	0.13345255593031832	Citrate cycle (TCA cycle)	Metabolism	EPN	SLC1A5	lower
BS_V4W81SFC	hsa00190	0.13347229762528343	Oxidative phosphorylation	Metabolism	EPN	SLC1A5	upper
BS_C05FKR8X	hsa04020	0.13352081140154395	Calcium signaling pathway	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa00051	0.13372663083509892	Fructose and mannose metabolism	Metabolism	EPN	SLC1A5	upper
BS_P78SMRBS	hsa04672	0.1337771233823308	Intestinal immune network for IgA production	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa03010	0.13388133860073453	Ribosome	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04015	0.13390668650634183	Rap1 signaling pathway	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04145	0.13393392827372147	Phagosome	Signaling	EPN	SLC1A5	upper
BS_CXVJK2FY	hsa03030	0.1339868796416632	DNA replication	Signaling	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa00071	0.13402537375560497	Fatty acid degradation	Metabolism	EPN	SLC1A5	lower
BS_WYERXS4G	hsa04668	0.13404105319865997	TNF signaling pathway	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa00330	0.13409840401731024	Arginine and proline metabolism	Metabolism	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00533	0.1342045125055709	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa04970	0.13423089224098392	Salivary secretion	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04660	0.13423243734281923	T cell receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00330	0.1342334676918391	Arginine and proline metabolism	Metabolism	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04610	0.13428807449698993	Complement and coagulation cascades	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa00561	0.13437569996427992	Glycerolipid metabolism	Metabolism	EPN	SLC1A5	lower
BS_SAA624A4	hsa04913	0.13451759182069514	Ovarian steroidogenesis	Signaling	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04270	0.1347671714592246	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa00790	0.1347962284915014	Folate biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_WYERXS4G	hsa00982	0.13492043119860345	Drug metabolism - cytochrome P450	Metabolism	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa04068	0.13513819807430047	FoxO signaling pathway	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04064	0.13519191619026194	NF-kappa B signaling pathway	Signaling	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04060	0.13537348870459245	Cytokine-cytokine receptor interaction	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04510	0.13539440595739416	Focal adhesion	Signaling	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04064	0.13547651481413459	NF-kappa B signaling pathway	Signaling	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa04640	0.13559403201639486	Hematopoietic cell lineage	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa04610	0.1356667970107265	Complement and coagulation cascades	Signaling	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04630	0.13581583018238838	Jak-STAT signaling pathway	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04530	0.1360240059269047	Tight junction	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa04662	0.13605243788436233	B cell receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_0BXY0F9N	hsa04020	0.13616855177964038	Calcium signaling pathway	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa04672	0.13649364585065624	Intestinal immune network for IgA production	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa03060	0.1365180641701526	Protein export	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04020	0.1365729170717812	Calcium signaling pathway	Signaling	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04141	0.13663861914465944	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04911	0.13685443534902525	Insulin secretion	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04120	0.13688153493525473	Ubiquitin mediated proteolysis	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa04145	0.13695200341776329	Phagosome	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04510	0.136982106705104	Focal adhesion	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa04620	0.13698870042586533	Toll-like receptor signaling pathway	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa04340	0.13726689816475635	Hedgehog signaling pathway	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa04962	0.13727077452244116	Vasopressin-regulated water reabsorption	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa03460	0.13729379322558707	Fanconi anemia pathway	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04621	0.13737599566841022	NOD-like receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa00020	0.13739380571758608	Citrate cycle (TCA cycle)	Metabolism	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa01212	0.13749604289132852	Fatty acid metabolism	Metabolism	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04120	0.1375489925045708	Ubiquitin mediated proteolysis	Signaling	EPN	SLC1A5	lower
BS_07ANYSYQ	hsa03320	0.1376242840090957	PPAR signaling pathway	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa03010	0.1376758601502843	Ribosome	Signaling	EPN	SLC1A5	upper
BS_Q5WZYWCT	hsa00120	0.13768738284099627	Primary bile acid biosynthesis	Metabolism	EPN	SLC1A5	lower
BS_TNRHHYNC	hsa04340	0.13768833221606966	Hedgehog signaling pathway	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa04660	0.1377380431106002	T cell receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa03013	0.1378357226734008	RNA transport	Signaling	EPN	SLC1A5	lower
BS_CXVJK2FY	hsa04141	0.13793695537471712	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa04068	0.13805431920559597	FoxO signaling pathway	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa04620	0.13812967610756474	Toll-like receptor signaling pathway	Signaling	EPN	SLC1A5	upper
BS_TNRHHYNC	hsa04261	0.13824553964656558	Adrenergic signaling in cardiomyocytes	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa03410	0.13846583000953752	Base excision repair	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04270	0.13857728601463132	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa04530	0.13857749330105276	Tight junction	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa00561	0.13858369174185858	Glycerolipid metabolism	Metabolism	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04664	0.13864157221906453	Fc epsilon RI signaling pathway	Signaling	EPN	SLC1A5	upper
BS_C05FKR8X	hsa04810	0.13868304524357036	Regulation of actin cytoskeleton	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa04510	0.13876778871360682	Focal adhesion	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00480	0.13881041190601665	Glutathione metabolism	Metabolism	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa00250	0.13884712695400983	Alanine, aspartate and glutamate metabolism	Metabolism	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa00730	0.13884795405899042	Thiamine metabolism	Metabolism	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04068	0.13887358311459055	FoxO signaling pathway	Signaling	EPN	SLC1A5	upper
BS_VJ2S5DVS	hsa04664	0.13900839428968695	Fc epsilon RI signaling pathway	Signaling	EPN	SLC1A5	lower
BS_VJ2S5DVS	hsa00561	0.13922565661448272	Glycerolipid metabolism	Metabolism	EPN	SLC1A5	lower
BS_SAA624A4	hsa04666	0.13943972925778725	Fc gamma R-mediated phagocytosis	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04141	0.1395780220165885	Protein processing in endoplasmic reticulum	Signaling	EPN	SLC1A5	upper
BS_P78SMRBS	hsa04020	0.13980672743540978	Calcium signaling pathway	Signaling	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa04270	0.13983374791181447	Vascular smooth muscle contraction	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa04115	0.13999106724918464	p53 signaling pathway	Signaling	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04916	0.14002156449333938	Melanogenesis	Signaling	EPN	SLC1A5	lower
BS_KBT7MQ6H	hsa03410	0.14002462060949197	Base excision repair	Signaling	EPN	SLC1A5	upper
BS_WYERXS4G	hsa04020	0.14007797922635234	Calcium signaling pathway	Signaling	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa03460	0.1401436710029617	Fanconi anemia pathway	Signaling	EPN	SLC1A5	lower
BS_3X9WMZGJ	hsa00250	0.1401988766587924	Alanine, aspartate and glutamate metabolism	Metabolism	EPN	SLC1A5	lower
BS_0BXY0F9N	hsa04152	0.14022545888748128	AMPK signaling pathway	Signaling	EPN	SLC1A5	lower
BS_V4W81SFC	hsa00760	0.14024832228995068	Nicotinate and nicotinamide metabolism	Metabolism	EPN	SLC1A5	upper
BS_CXVJK2FY	hsa03013	0.14037547652216886	RNA transport	Signaling	EPN	SLC1A5	upper
BS_V4W81SFC	hsa04020	0.140385171311191	Calcium signaling pathway	Signaling	EPN	SLC1A5	upper
BS_KBT7MQ6H	hsa04145	0.1403904316556818	Phagosome	Signaling	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa04611	0.14067949749014821	Platelet activation	Signaling	EPN	SLC1A5	upper
BS_SAA624A4	hsa04971	0.1407855597846484	Gastric acid secretion	Signaling	EPN	SLC1A5	lower
BS_P78SMRBS	hsa04913	0.1408614048970611	Ovarian steroidogenesis	Signaling	EPN	SLC1A5	lower
BS_SAA624A4	hsa04010	0.1409040293382283	MAPK signaling pathway	Signaling	EPN	SLC1A5	lower
BS_Q5WZYWCT	hsa04145	0.14097322539063686	Phagosome	Signaling	EPN	SLC1A5	lower
BS_C05FKR8X	hsa04064	0.14101011114107095	NF-kappa B signaling pathway	Signaling	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa00380	0.14103658987788503	Tryptophan metabolism	Metabolism	EPN	SLC1A5	upper
BS_3X9WMZGJ	hsa04810	0.14109313743815502	Regulation of actin cytoskeleton	Signaling	EPN	SLC1A5	lower
BS_1J2WQ08M	hsa00071	0.14110512087486415	Fatty acid degradation	Metabolism	EPN	SLC1A5	upper
BS_1J2WQ08M	hsa00120	0.14113265043991977	Primary bile acid biosynthesis	Metabolism	EPN	SLC1A5	upper
BS_07ANYSYQ	hsa03013	0.14114028735775822	RNA transport	Signaling	EPN	SLC1A5	upper
