Kids_First_Biospecimen_ID	pathway	ssgsea_score	description	Type	cancer_group	gene_parsed_by	group
BS_31TF0P1N	hsa03022	0.1053731740812975	Basal transcription factors	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04975	0.1055846640046395	Fat digestion and absorption	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04962	0.10614942665547968	Vasopressin-regulated water reabsorption	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa01212	0.10679525143389586	Fatty acid metabolism	Metabolism	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04912	0.10738600457849798	GnRH signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04623	0.10763404196719943	Cytosolic DNA-sensing pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa00600	0.10765748046877621	Sphingolipid metabolism	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa03320	0.10779899180698117	PPAR signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04520	0.10798408379813246	Adherens junction	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa03320	0.10820033570901284	PPAR signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04726	0.10860880877387193	Serotonergic synapse	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04066	0.10953015245211883	HIF-1 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa00250	0.10966514303369261	Alanine, aspartate and glutamate metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04068	0.11095955984188864	FoxO signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa00982	0.11135975970908919	Drug metabolism - cytochrome P450	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04912	0.11142837528775822	GnRH signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa03030	0.11224833719153536	DNA replication	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04022	0.11303022629767191	cGMP-PKG signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa00052	0.11339809692982297	Galactose metabolism	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04022	0.11412774612076823	cGMP-PKG signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00514	0.11421640169647265	Other types of O-glycan biosynthesis	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04152	0.11454806256079865	AMPK signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa00010	0.11526396317340708	Glycolysis / Gluconeogenesis	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa03030	0.1157627931599584	DNA replication	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04320	0.1165206297654344	Dorso-ventral axis formation	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa00790	0.11698738180287023	Folate biosynthesis	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa00982	0.1172581564142692	Drug metabolism - cytochrome P450	Metabolism	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04520	0.11727222598359374	Adherens junction	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa03320	0.11778548085608209	PPAR signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04024	0.11814663157110222	cAMP signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00590	0.11826818738043113	Arachidonic acid metabolism	Metabolism	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04727	0.11856388789308087	GABAergic synapse	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04974	0.11865978717807467	Protein digestion and absorption	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa01040	0.11870361874179448	Biosynthesis of unsaturated fatty acids	Metabolism	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa03060	0.11879326832662651	Protein export	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04915	0.11882689219286337	Estrogen signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04630	0.11896715121533064	Jak-STAT signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa03008	0.1191683986686254	Ribosome biogenesis in eukaryotes	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa00561	0.11924560805721814	Glycerolipid metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04130	0.11937914584933941	SNARE interactions in vesicular transport	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04672	0.11962609108736359	Intestinal immune network for IgA production	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa00480	0.11995698802169605	Glutathione metabolism	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa03013	0.12049890891879808	RNA transport	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04962	0.12051793302649057	Vasopressin-regulated water reabsorption	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04015	0.1208392117125958	Rap1 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04740	0.12089629066671767	Olfactory transduction	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00983	0.12096629485456131	Drug metabolism - other enzymes	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04152	0.12117412717809044	AMPK signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04068	0.1214344117478974	FoxO signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00120	0.12179086882337095	Primary bile acid biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04022	0.12197800281563413	cGMP-PKG signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00330	0.12277419297971111	Arginine and proline metabolism	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00563	0.12283322070662503	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04921	0.12329906442647479	Oxytocin signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00533	0.12354872487171863	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04726	0.12361009409760945	Serotonergic synapse	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00533	0.12409818099435765	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00760	0.12418590809453314	Nicotinate and nicotinamide metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00020	0.12423468191480137	Citrate cycle (TCA cycle)	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04912	0.1247950706101798	GnRH signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00514	0.12535331848252623	Other types of O-glycan biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04512	0.12563197615689425	ECM-receptor interaction	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04668	0.1259902888365265	TNF signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04962	0.12606146650211225	Vasopressin-regulated water reabsorption	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04910	0.12611139626236598	Insulin signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04020	0.12614376302659605	Calcium signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa00980	0.12669086344663102	Metabolism of xenobiotics by cytochrome P450	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04130	0.12679556339742518	SNARE interactions in vesicular transport	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00561	0.12708453029220274	Glycerolipid metabolism	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04921	0.12715806295400553	Oxytocin signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04810	0.12724419834390596	Regulation of actin cytoskeleton	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa01230	0.12746866988626493	Biosynthesis of amino acids	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00010	0.12755592059106824	Glycolysis / Gluconeogenesis	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00270	0.1279291202956933	Cysteine and methionine metabolism	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00983	0.1279398346435216	Drug metabolism - other enzymes	Metabolism	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04024	0.12803940078858528	cAMP signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00350	0.12809452800999133	Tyrosine metabolism	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00520	0.12814020161352516	Amino sugar and nucleotide sugar metabolism	Metabolism	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa00052	0.1281798441175421	Galactose metabolism	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00534	0.1282312063258133	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04152	0.1283993998006483	AMPK signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa03320	0.12866141843821768	PPAR signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00010	0.12888372320519628	Glycolysis / Gluconeogenesis	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04961	0.12947049656304685	Endocrine and other factor-regulated calcium reabsorption	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04730	0.12952817307930703	Long-term depression	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04020	0.12976221592183593	Calcium signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00480	0.1298141195559277	Glutathione metabolism	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa02010	0.13009798680787707	ABC transporters	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00591	0.13025904587468187	Linoleic acid metabolism	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04146	0.13097323200658167	Peroxisome	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00190	0.131505083491192	Oxidative phosphorylation	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa03450	0.13170694166134744	Non-homologous end-joining	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa00982	0.1319000862458363	Drug metabolism - cytochrome P450	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04974	0.1325638840784736	Protein digestion and absorption	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04970	0.13310066674048016	Salivary secretion	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00562	0.13344014073029567	Inositol phosphate metabolism	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04020	0.13360020971357467	Calcium signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00562	0.13397232850045282	Inositol phosphate metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04974	0.13424171802099286	Protein digestion and absorption	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04672	0.13427658650441657	Intestinal immune network for IgA production	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04668	0.13434102162165085	TNF signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04146	0.1346054861514225	Peroxisome	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04146	0.13461145011789472	Peroxisome	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa00480	0.1350377470323101	Glutathione metabolism	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04710	0.13503946066930542	Circadian rhythm	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00051	0.13541260715723138	Fructose and mannose metabolism	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04611	0.135560365995049	Platelet activation	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04260	0.13573629030460785	Cardiac muscle contraction	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04962	0.13574648509520015	Vasopressin-regulated water reabsorption	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04068	0.1361587488090419	FoxO signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa00190	0.13622201409650697	Oxidative phosphorylation	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04141	0.13627185980994053	Protein processing in endoplasmic reticulum	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04730	0.13647359881451357	Long-term depression	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04921	0.1366894060025001	Oxytocin signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04015	0.13723515210314371	Rap1 signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04270	0.13728463240638292	Vascular smooth muscle contraction	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa03060	0.13778257391317167	Protein export	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04672	0.13810329911290578	Intestinal immune network for IgA production	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa01230	0.138419566166104	Biosynthesis of amino acids	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04020	0.13896935054693554	Calcium signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00500	0.13900610875465721	Starch and sucrose metabolism	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04520	0.1391358265628725	Adherens junction	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa03460	0.1392711468073557	Fanconi anemia pathway	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04130	0.13953672561440408	SNARE interactions in vesicular transport	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04913	0.13970510368944075	Ovarian steroidogenesis	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa03030	0.13973791378776163	DNA replication	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04976	0.14010139771949687	Bile secretion	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04976	0.14046290861684177	Bile secretion	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa00520	0.1405983347679915	Amino sugar and nucleotide sugar metabolism	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04510	0.1407745939404047	Focal adhesion	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04610	0.14092783845486875	Complement and coagulation cascades	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04973	0.1410364375322407	Carbohydrate digestion and absorption	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04260	0.1410484825077093	Cardiac muscle contraction	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04810	0.14108728281291052	Regulation of actin cytoskeleton	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04145	0.1413743095796853	Phagosome	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04915	0.14153282248921528	Estrogen signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00770	0.1415555365318687	Pantothenate and CoA biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00071	0.14157377633134804	Fatty acid degradation	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa00130	0.14171814742959238	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00062	0.14179524610036875	Fatty acid elongation	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04623	0.14210443072145765	Cytosolic DNA-sensing pathway	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00520	0.1422392218985886	Amino sugar and nucleotide sugar metabolism	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04623	0.1422851749637931	Cytosolic DNA-sensing pathway	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa03040	0.14268113543609726	Spliceosome	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04141	0.1429129656205009	Protein processing in endoplasmic reticulum	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04918	0.14314707433677154	Thyroid hormone synthesis	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa03013	0.14322721607073247	RNA transport	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04115	0.1437357210040417	p53 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04668	0.14383959798963164	TNF signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04022	0.1441234626924781	cGMP-PKG signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04910	0.14412522089530497	Insulin signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00770	0.14462741153804248	Pantothenate and CoA biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04630	0.14469274922500933	Jak-STAT signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa00250	0.14515038396693433	Alanine, aspartate and glutamate metabolism	Metabolism	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04921	0.14515957738782503	Oxytocin signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04664	0.14524117722143667	Fc epsilon RI signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa03410	0.14624351121108825	Base excision repair	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa00061	0.14629620592623074	Fatty acid biosynthesis	Metabolism	ATRT	SLC7A5	upper
BS_J483EMFP	hsa00983	0.1462985265440261	Drug metabolism - other enzymes	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa00514	0.14644514914849613	Other types of O-glycan biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_N0877CX1	hsa00920	0.14658386398372028	Sulfur metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04015	0.1469715274071336	Rap1 signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04066	0.14713001463362382	HIF-1 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa00533	0.14734963333318735	Glycosaminoglycan biosynthesis - keratan sulfate	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00190	0.1475056059368501	Oxidative phosphorylation	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00190	0.1478633080896483	Oxidative phosphorylation	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00010	0.14825609368463366	Glycolysis / Gluconeogenesis	Metabolism	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa03060	0.1483338746903803	Protein export	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00120	0.1486421973756072	Primary bile acid biosynthesis	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04261	0.14866233929586806	Adrenergic signaling in cardiomyocytes	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04966	0.14873685629683736	Collecting duct acid secretion	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa03450	0.14964059797833446	Non-homologous end-joining	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04015	0.14965349800993394	Rap1 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00071	0.14983961411780516	Fatty acid degradation	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa00071	0.1501901670864828	Fatty acid degradation	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04115	0.1504731004496503	p53 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00051	0.15059048522635102	Fructose and mannose metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04660	0.15069078949848042	T cell receptor signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04970	0.15109743881323992	Salivary secretion	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04623	0.15134894455470613	Cytosolic DNA-sensing pathway	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04726	0.15182707114092267	Serotonergic synapse	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04662	0.1518504530514554	B cell receptor signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04910	0.15190743713952062	Insulin signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04913	0.15241551279433954	Ovarian steroidogenesis	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00190	0.15247895956281365	Oxidative phosphorylation	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04914	0.15279914457806848	Progesterone-mediated oocyte maturation	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa04015	0.15288011062074883	Rap1 signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04146	0.15324163892266016	Peroxisome	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04610	0.15327490845114594	Complement and coagulation cascades	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04620	0.1533363111084296	Toll-like receptor signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04610	0.15351144119996857	Complement and coagulation cascades	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00920	0.15412693950122516	Sulfur metabolism	Metabolism	ATRT	SLC7A5	upper
BS_J483EMFP	hsa03013	0.1541529468862764	RNA transport	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00340	0.1541736340425036	Histidine metabolism	Metabolism	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04510	0.15428887554308826	Focal adhesion	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa03010	0.15462530374794267	Ribosome	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04145	0.15471251303992264	Phagosome	Signaling	ATRT	SLC7A5	upper
BS_J483EMFP	hsa04071	0.1551731717004768	Sphingolipid signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa03030	0.1552837268111429	DNA replication	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04270	0.15530964127612834	Vascular smooth muscle contraction	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00600	0.15556838588176564	Sphingolipid metabolism	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04620	0.15564196166832417	Toll-like receptor signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04724	0.15603344080639622	Glutamatergic synapse	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa00500	0.156040470370182	Starch and sucrose metabolism	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04066	0.15607532606181426	HIF-1 signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa00740	0.15613053264796195	Riboflavin metabolism	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04630	0.15629919680035603	Jak-STAT signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04710	0.15698012746512235	Circadian rhythm	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00740	0.1569841853823993	Riboflavin metabolism	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa03018	0.1571453040537137	RNA degradation	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa00562	0.15724521308943268	Inositol phosphate metabolism	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa00052	0.15758303111963026	Galactose metabolism	Metabolism	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa00740	0.15769128109364045	Riboflavin metabolism	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa04662	0.15777406868023003	B cell receptor signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04912	0.15797167153079816	GnRH signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04660	0.1582791578393143	T cell receptor signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04910	0.15878825981652767	Insulin signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_P7EY9DXG	hsa04068	0.1588066964168743	FoxO signaling pathway	Signaling	ATRT	SLC7A5	upper
BS_N0877CX1	hsa04620	0.15882238008161326	Toll-like receptor signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_J483EMFP	hsa04976	0.15918205136984712	Bile secretion	Signaling	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa04664	0.1592501982793046	Fc epsilon RI signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_MVW01FPB	hsa04914	0.15929066351464638	Progesterone-mediated oocyte maturation	Signaling	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04915	0.15929859205981864	Estrogen signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa04662	0.15936936178048758	B cell receptor signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04114	0.16053390972076892	Oocyte meiosis	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa04912	0.16066622031224226	GnRH signaling pathway	Signaling	ATRT	SLC7A5	lower
BS_31TF0P1N	hsa00240	0.16122818863614247	Pyrimidine metabolism	Metabolism	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa04918	0.1614180747241011	Thyroid hormone synthesis	Signaling	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00670	0.16188954843208045	One carbon pool by folate	Metabolism	ATRT	SLC7A5	upper
BS_1QNTEZPS	hsa01212	0.16200437017012181	Fatty acid metabolism	Metabolism	ATRT	SLC7A5	lower
BS_J483EMFP	hsa00591	0.16227145017398797	Linoleic acid metabolism	Metabolism	ATRT	SLC7A5	upper
BS_MVW01FPB	hsa00983	0.1624259917766452	Drug metabolism - other enzymes	Metabolism	ATRT	SLC7A5	upper
BS_31TF0P1N	hsa04974	0.1625568216013525	Protein digestion and absorption	Signaling	ATRT	SLC7A5	lower
BS_N0877CX1	hsa00020	0.16269421440155415	Citrate cycle (TCA cycle)	Metabolism	ATRT	SLC7A5	lower
BS_1QNTEZPS	hsa03013	0.1627652992930949	RNA transport	Signaling	ATRT	SLC7A5	lower
BS_P7EY9DXG	hsa00130	0.16279400089904938	Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism	ATRT	SLC7A5	upper
