"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"KEGG_LONG_TERM_DEPRESSION"	"KEGG_LONG_TERM_DEPRESSION"	"3/111"	"70/5245"	0.184181817151524	0.680671932951286	0.632203033700885	"CACNA1A/RYR1/NOS1"	3
"M2"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"2/111"	"42/5245"	0.222787874388337	0.789040388458694	0.732854849961635	"ATP1A2/SCNN1B"	2
"M2"	"KEGG_GLYCEROLIPID_METABOLISM"	"KEGG_GLYCEROLIPID_METABOLISM"	"2/111"	"49/5245"	0.27800288954699	0.90665220850979	0.842091834529217	"DGKG/DGAT2"	2
"M2"	"KEGG_TASTE_TRANSDUCTION"	"KEGG_TASTE_TRANSDUCTION"	"2/111"	"52/5245"	0.30167209266527	0.90665220850979	0.842091834529217	"CACNA1A/SCNN1B"	2
"M2"	"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"1/111"	"17/5245"	0.305243955862639	0.90665220850979	0.842091834529217	"ALDH1L1"	1
"M2"	"KEGG_RENIN_ANGIOTENSIN_SYSTEM"	"KEGG_RENIN_ANGIOTENSIN_SYSTEM"	"1/111"	"17/5245"	0.305243955862639	0.90665220850979	0.842091834529217	"AGT"	1
"M2"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"2/111"	"54/5245"	0.317386191573165	0.90665220850979	0.842091834529217	"PRODH/NOS1"	2
"M2"	"KEGG_PHENYLALANINE_METABOLISM"	"KEGG_PHENYLALANINE_METABOLISM"	"1/111"	"18/5245"	0.319994897121102	0.90665220850979	0.842091834529217	"PAH"	1
"M2"	"KEGG_MELANOGENESIS"	"KEGG_MELANOGENESIS"	"3/111"	"101/5245"	0.361165005118383	0.915484293462688	0.850295009408069	"WNT11/WNT7A/FZD10"	3
"M2"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"8/111"	"325/5245"	0.382160201051392	0.915484293462688	0.850295009408069	"LAMA2/MECOM/WNT11/HHIP/CTNNA3/WNT7A/FZD10/GLI1"	8
"M2"	"KEGG_NITROGEN_METABOLISM"	"KEGG_NITROGEN_METABOLISM"	"1/111"	"23/5245"	0.389220695944592	0.915484293462688	0.850295009408069	"CA4"	1
"M2"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"4/111"	"151/5245"	0.397527713317488	0.915484293462688	0.850295009408069	"SFRP2/WNT11/WNT7A/FZD10"	4
"M2"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"1/111"	"24/5245"	0.402203557444046	0.915484293462688	0.850295009408069	"CD38"	1
"M2"	"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS"	"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS"	"1/111"	"25/5245"	0.414912886140408	0.915484293462688	0.850295009408069	"PIGZ"	1
"M2"	"KEGG_SELENOAMINO_ACID_METABOLISM"	"KEGG_SELENOAMINO_ACID_METABOLISM"	"1/111"	"26/5245"	0.427354393733974	0.915484293462688	0.850295009408069	"CBS"	1
"M2"	"KEGG_LONG_TERM_POTENTIATION"	"KEGG_LONG_TERM_POTENTIATION"	"2/111"	"70/5245"	0.438719342155746	0.915484293462688	0.850295009408069	"GRIN2C/GRIN2D"	2
"M2"	"KEGG_VIRAL_MYOCARDITIS"	"KEGG_VIRAL_MYOCARDITIS"	"2/111"	"70/5245"	0.438719342155746	0.915484293462688	0.850295009408069	"LAMA2/SGCD"	2
"M2"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"1/111"	"27/5245"	0.439533673729286	0.915484293462688	0.850295009408069	"TKTL1"	1
"M2"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"KEGG_DRUG_METABOLISM_CYTOCHROME_P450"	"2/111"	"72/5245"	0.45311319167677	0.915484293462688	0.850295009408069	"FMO3/FMO2"	2
"M2"	"KEGG_HISTIDINE_METABOLISM"	"KEGG_HISTIDINE_METABOLISM"	"1/111"	"29/5245"	0.463127348457595	0.915484293462688	0.850295009408069	"ASPA"	1
"M2"	"KEGG_LINOLEIC_ACID_METABOLISM"	"KEGG_LINOLEIC_ACID_METABOLISM"	"1/111"	"29/5245"	0.463127348457595	0.915484293462688	0.850295009408069	"CYP2J2"	1
"M2"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"1/111"	"31/5245"	0.485736385324572	0.938181757731149	0.871376245570727	"CBS"	1
"M2"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"1/111"	"32/5245"	0.496684459975314	0.938181757731149	0.871376245570727	"ASPA"	1
"M2"	"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"	"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"	"1/111"	"34/5245"	0.517892391547714	0.95518625385716	0.887169895223368	"CBS"	1
"M2"	"KEGG_PRIMARY_IMMUNODEFICIENCY"	"KEGG_PRIMARY_IMMUNODEFICIENCY"	"1/111"	"35/5245"	0.528161810956312	0.95518625385716	0.887169895223368	"CD8A"	1
"M2"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"2/111"	"87/5245"	0.553958310925151	0.980967842263289	0.911115642968999	"CD38/CD8A"	2
"M2"	"KEGG_GAP_JUNCTION"	"KEGG_GAP_JUNCTION"	"2/111"	"90/5245"	0.572513529227933	0.98349471078033	0.913462579672133	"TUBB3/HTR2A"	2
"M2"	"KEGG_FATTY_ACID_METABOLISM"	"KEGG_FATTY_ACID_METABOLISM"	"1/111"	"42/5245"	0.594224361277273	0.98349471078033	0.913462579672133	"ACADL"	1
"M2"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"1/111"	"44/5245"	0.611354817879415	0.98349471078033	0.913462579672133	"DYNC1I1"	1
"M2"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"1/111"	"46/5245"	0.627768327136744	0.98349471078033	0.913462579672133	"MGAT5B"	1
"M2"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"1/111"	"52/5245"	0.672998548780983	0.98349471078033	0.913462579672133	"TG"	1
"M2"	"KEGG_ENDOMETRIAL_CANCER"	"KEGG_ENDOMETRIAL_CANCER"	"1/111"	"52/5245"	0.672998548780983	0.98349471078033	0.913462579672133	"CTNNA3"	1
"M2"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"1/111"	"52/5245"	0.672998548780983	0.98349471078033	0.913462579672133	"PYGM"	1
"M2"	"KEGG_ALZHEIMERS_DISEASE"	"KEGG_ALZHEIMERS_DISEASE"	"3/111"	"166/5245"	0.688984844700276	0.98349471078033	0.913462579672133	"GRIN2C/GRIN2D/NOS1"	3
"M2"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"1/111"	"56/5245"	0.700080939026876	0.98349471078033	0.913462579672133	"TUBB3"	1
"M2"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"2/111"	"116/5245"	0.71000088189059	0.98349471078033	0.913462579672133	"CTNNA3/CLDN19"	2
"M2"	"KEGG_RETINOL_METABOLISM"	"KEGG_RETINOL_METABOLISM"	"1/111"	"64/5245"	0.747753587323339	0.98349471078033	0.913462579672133	"DGAT2"	1
"M2"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"2/111"	"126/5245"	0.75222035640574	0.98349471078033	0.913462579672133	"NTRK2/NTF3"	2
"M2"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"1/111"	"67/5245"	0.763624428241576	0.98349471078033	0.913462579672133	"ADIPOQ"	1
"M2"	"KEGG_P53_SIGNALING_PATHWAY"	"KEGG_P53_SIGNALING_PATHWAY"	"1/111"	"68/5245"	0.76869157549248	0.98349471078033	0.913462579672133	"TP53AIP1"	1
"M2"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"1/111"	"69/5245"	0.773651056875585	0.98349471078033	0.913462579672133	"C6"	1
"M2"	"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"2/111"	"132/5245"	0.774956320516274	0.98349471078033	0.913462579672133	"CTNNA3/CLDN19"	2
"M2"	"KEGG_ADHERENS_JUNCTION"	"KEGG_ADHERENS_JUNCTION"	"1/111"	"73/5245"	0.792456965950076	0.98349471078033	0.913462579672133	"CTNNA3"	1
"M2"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"1/111"	"73/5245"	0.792456965950076	0.98349471078033	0.913462579672133	"MECOM"	1
"M2"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"1/111"	"76/5245"	0.805537395619635	0.98349471078033	0.913462579672133	"DGKG"	1
"M2"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"1/111"	"77/5245"	0.809713319219213	0.98349471078033	0.913462579672133	"DGKG"	1
"M2"	"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"1/111"	"84/5245"	0.836558340723053	0.98349471078033	0.913462579672133	"LAMA2"	1
"M2"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"1/111"	"85/5245"	0.840073555638716	0.98349471078033	0.913462579672133	"PGR"	1
"M2"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"1/111"	"86/5245"	0.843513833802302	0.98349471078033	0.913462579672133	"BMP8B"	1
"M2"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"2/111"	"155/5245"	0.846135778454235	0.98349471078033	0.913462579672133	"CNTFR/PRLR"	2
"M2"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"1/111"	"88/5245"	0.850175879814557	0.98349471078033	0.913462579672133	"CD8A"	1
"M2"	"KEGG_PURINE_METABOLISM"	"KEGG_PURINE_METABOLISM"	"2/111"	"159/5245"	0.856218924679346	0.98349471078033	0.913462579672133	"GDA/ENTPD3"	2
"M2"	"KEGG_PYRIMIDINE_METABOLISM"	"KEGG_PYRIMIDINE_METABOLISM"	"1/111"	"98/5245"	0.879496567794383	0.985668109501698	0.915481216255447	"ENTPD3"	1
"M2"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"1/111"	"108/5245"	0.903120664091192	0.985668109501698	0.915481216255447	"CD8A"	1
"M2"	"KEGG_OOCYTE_MEIOSIS"	"KEGG_OOCYTE_MEIOSIS"	"1/111"	"113/5245"	0.913148552006626	0.985668109501698	0.915481216255447	"PGR"	1
"M2"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"1/111"	"115/5245"	0.916865298915827	0.985668109501698	0.915481216255447	"MYLK"	1
"M2"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"3/111"	"265/5245"	0.925504138198937	0.985668109501698	0.915481216255447	"TNFRSF11B/CNTFR/PRLR"	3
"M2"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"1/111"	"135/5245"	0.946368208759907	0.985668109501698	0.915481216255447	"FBXO2"	1
"M2"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"1/111"	"137/5245"	0.948673117375948	0.985668109501698	0.915481216255447	"PYGM"	1
"M2"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"1/111"	"139/5245"	0.950879823283991	0.985668109501698	0.915481216255447	"C6"	1
"M2"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"1/111"	"189/5245"	0.983719663509843	0.999824576519158	0.928629637633893	"GNG4"	1
"M2"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"1/111"	"213/5245"	0.990455546238469	0.999824576519158	0.928629637633893	"MYLK"	1
"M2"	"KEGG_OLFACTORY_TRANSDUCTION"	"KEGG_OLFACTORY_TRANSDUCTION"	"1/111"	"389/5245"	0.999824576519158	0.999824576519158	0.928629637633893	"CNGA3"	1
"M3"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"29/121"	"265/5245"	6.51286027139744e-13	7.16414629853718e-11	6.17007815185021e-11	"VEGFA/CCL2/CXCL8/CSF3R/MET/LIF/CXCL2/CXCL1/CXCL6/CXCL3/IL6/CSF3/IL1B/CXCL14/OSM/IL1R2/CCL28/CXCR2/CCL5/IL11/IL7R/CXCR1/TNFSF14/PPBP/IL21R/CXCL10/CCL20/IL1A/TNFRSF6B"	29
"M3"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"14/121"	"69/5245"	3.00809619437862e-10	1.65445290690824e-08	1.42488767102145e-08	"C4B/C4A/C1R/CFB/SERPINE1/C1S/CFI/F13A1/SERPINA5/PLAU/PLAUR/C2/CR1/C4BPA"	14
"M3"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"KEGG_HEMATOPOIETIC_CELL_LINEAGE"	"12/121"	"87/5245"	5.4008465169106e-07	1.98031038953389e-05	1.7055304790244e-05	"CSF3R/HLA-DRB5/ANPEP/IL6/CSF3/MME/IL1B/CR1/IL1R2/IL11/IL7R/IL1A"	12
"M3"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"9/121"	"62/5245"	9.95875117640108e-06	0.00027386565735103	0.000235865159441078	"CCL2/CXCL8/CXCL2/CXCL1/IL6/BIRC3/IL1B/CCL5/MEFV"	9
"M3"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"14/121"	"189/5245"	9.8046807531389e-05	0.00215702976569056	0.00185772898480527	"CCL2/CXCL8/CXCL2/CXCL1/CXCL6/CXCL3/CXCL14/CCL28/CXCR2/CCL5/CXCR1/PPBP/CXCL10/CCL20"	14
"M3"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"8/121"	"84/5245"	0.000640620087339963	0.0117447016012327	0.010115054010631	"FN1/COL6A2/COL1A1/SPP1/THBS1/COL6A3/IBSP/LAMB3"	8
"M3"	"KEGG_LEISHMANIA_INFECTION"	"KEGG_LEISHMANIA_INFECTION"	"7/121"	"72/5245"	0.00124352542107638	0.0195411137597717	0.0168296673529135	"HLA-DRB5/PTGS2/IL1B/CR1/FCGR3B/HLA-DQA2/IL1A"	7
"M3"	"KEGG_GRAFT_VERSUS_HOST_DISEASE"	"KEGG_GRAFT_VERSUS_HOST_DISEASE"	"5/121"	"41/5245"	0.0023192377772528	0.031889519437226	0.02746465788852	"HLA-DRB5/IL6/IL1B/HLA-DQA2/IL1A"	5
"M3"	"KEGG_TYPE_I_DIABETES_MELLITUS"	"KEGG_TYPE_I_DIABETES_MELLITUS"	"5/121"	"43/5245"	0.00287179909252799	0.0350997666864532	0.0302294641318735	"HLA-DRB5/PTPRN/IL1B/HLA-DQA2/IL1A"	5
"M3"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"6/121"	"68/5245"	0.00453774298919314	0.0454252588326686	0.0391222324874657	"CXCL8/MET/CXCL1/CXCR2/CCL5/CXCR1"	6
"M3"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"9/121"	"139/5245"	0.00454252588326686	0.0454252588326686	0.0391222324874657	"C4B/C4A/C1R/C1S/HLA-DRB5/C2/FCGR3B/HLA-DQA2/FCGR2B"	9
"M3"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"11/121"	"199/5245"	0.00588057125256061	0.0539052364818056	0.0464255625202153	"FN1/COL6A2/COL1A1/VEGFA/SPP1/THBS1/COL6A3/MET/BIRC3/IBSP/LAMB3"	11
"M3"	"KEGG_PRION_DISEASES"	"KEGG_PRION_DISEASES"	"4/121"	"35/5245"	0.00812128100794495	0.068718531605688	0.0591834243493964	"IL6/IL1B/CCL5/IL1A"	4
"M3"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"9/121"	"155/5245"	0.00915657360716182	0.0719445069134143	0.0619617762890649	"SOCS3/CSF3R/LIF/IL6/CSF3/OSM/IL11/IL7R/IL21R"	9
"M3"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"5/121"	"58/5245"	0.0103955956567938	0.0762343681498211	0.0656563936218555	"GPX3/PTGS2/PLA2G2A/PTGES/ALOX15B"	5
"M3"	"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"4/121"	"42/5245"	0.0153471133265454	0.10551140412	0.0908710657492821	"VEGFA/THBS1/CXCL8/MMP9"	4
"M3"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"3/121"	"26/5245"	0.0211525169332241	0.13686922721498	0.117877803343045	"HS3ST3A1/HS3ST3B1/HS3ST2"	3
"M3"	"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION"	"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION"	"4/121"	"48/5245"	0.0240164687738451	0.146767309173498	0.126402467230764	"HLA-DRB5/IL6/HLA-DQA2/CCL28"	4
"M3"	"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"6/121"	"102/5245"	0.0297316640151934	0.172130686403751	0.14824652417548	"SPP1/CXCL8/IL6/IL1B/CCL5/CXCL10"	6
"M3"	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"	"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY"	"4/121"	"55/5245"	0.0372587095112444	0.204922902311844	0.176488624000631	"IL6/IL1B/CCL5/CXCL10"	4
"M3"	"KEGG_RENIN_ANGIOTENSIN_SYSTEM"	"KEGG_RENIN_ANGIOTENSIN_SYSTEM"	"2/121"	"17/5245"	0.0572848122152387	0.300063302079822	0.258427724279272	"ANPEP/MME"	2
"M3"	"KEGG_PHENYLALANINE_METABOLISM"	"KEGG_PHENYLALANINE_METABOLISM"	"2/121"	"18/5245"	0.0634969956046104	0.317484978023052	0.273432038488753	"ALDH1A3/AOC3"	2
"M3"	"KEGG_P53_SIGNALING_PATHWAY"	"KEGG_P53_SIGNALING_PATHWAY"	"4/121"	"68/5245"	0.0710568921976921	0.339837310510701	0.292682851157542	"THBS1/SERPINE1/STEAP3/SFN"	4
"M3"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"3/121"	"44/5245"	0.0801393814582367	0.366853481693322	0.315950367008603	"HK2/CHIT1/HK3"	3
"M3"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"2/121"	"21/5245"	0.0833757912939368	0.366853481693322	0.315950367008603	"HS3ST3A1/HS3ST3B1"	2
"M3"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"3/121"	"47/5245"	0.0934529132458669	0.38344485330335	0.330239586577048	"SOCS3/HK2/HK3"	3
"M3"	"KEGG_NITROGEN_METABOLISM"	"KEGG_NITROGEN_METABOLISM"	"2/121"	"23/5245"	0.0975387338662928	0.38344485330335	0.330239586577048	"CA12/CA9"	2
"M3"	"KEGG_VEGF_SIGNALING_PATHWAY"	"KEGG_VEGF_SIGNALING_PATHWAY"	"4/121"	"76/5245"	0.0976041444772163	0.38344485330335	0.330239586577048	"VEGFA/PTGS2/SPHK1/PLA2G2A"	4
"M3"	"KEGG_GALACTOSE_METABOLISM"	"KEGG_GALACTOSE_METABOLISM"	"2/121"	"26/5245"	0.119919449218675	0.454610782413859	0.391530817389926	"HK2/HK3"	2
"M3"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"11/121"	"325/5245"	0.128071362725566	0.454610782413859	0.391530817389926	"FN1/VEGFA/CXCL8/CSF3R/MMP9/MET/PTGS2/IL6/BIRC3/RET/LAMB3"	11
"M3"	"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"4/121"	"84/5245"	0.128117584134815	0.454610782413859	0.391530817389926	"FN1/PTGS2/BIRC3/LAMB3"	4
"M3"	"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"4/121"	"87/5245"	0.140484309763037	0.482914814810438	0.41590749600899	"BIRC3/IL1B/IRAK2/IL1A"	4
"M3"	"KEGG_ASTHMA"	"KEGG_ASTHMA"	"2/121"	"30/5245"	0.15145221514036	0.504840717134534	0.434791048249838	"HLA-DRB5/HLA-DQA2"	2
"M3"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"2/121"	"31/5245"	0.159575738371174	0.516274447671445	0.444638280291197	"SDS/AOC3"	2
"M3"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	"3/121"	"62/5245"	0.171351648076823	0.538533751098585	0.463808972238016	"HK2/ALDH1A3/HK3"	3
"M3"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"2/121"	"34/5245"	0.184390285602636	0.563414761563609	0.485237593691146	"HK2/HK3"	2
"M3"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"5/121"	"133/5245"	0.192308926200666	0.571729240056033	0.492398388565005	"ICAM1/VCAM1/HLA-DRB5/CLDN11/HLA-DQA2"	5
"M3"	"KEGG_ALLOGRAFT_REJECTION"	"KEGG_ALLOGRAFT_REJECTION"	"2/121"	"37/5245"	0.209714983948434	0.607069690377046	0.522835140037647	"HLA-DRB5/HLA-DQA2"	2
"M3"	"KEGG_VIRAL_MYOCARDITIS"	"KEGG_VIRAL_MYOCARDITIS"	"3/121"	"70/5245"	0.218580925562185	0.616510302867702	0.530965811082232	"ICAM1/HLA-DRB5/HLA-DQA2"	3
"M3"	"KEGG_TRYPTOPHAN_METABOLISM"	"KEGG_TRYPTOPHAN_METABOLISM"	"2/121"	"40/5245"	0.235369235053617	0.631439682587071	0.543823650074989	"CYP1B1/KMO"	2
"M3"	"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"	"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"	"2/121"	"41/5245"	0.243965843106441	0.631439682587071	0.543823650074989	"CP/HMOX1"	2
"M3"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"3/121"	"75/5245"	0.249348480385473	0.631439682587071	0.543823650074989	"IFITM1/LILRB3/FCGR2B"	3
"M3"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"2/121"	"42/5245"	0.252575873034828	0.631439682587071	0.543823650074989	"SFN/SCNN1G"	2
"M3"	"KEGG_TYROSINE_METABOLISM"	"KEGG_TYROSINE_METABOLISM"	"2/121"	"42/5245"	0.252575873034828	0.631439682587071	0.543823650074989	"ALDH1A3/AOC3"	2
"M3"	"KEGG_CIRCADIAN_RHYTHM_MAMMAL"	"KEGG_CIRCADIAN_RHYTHM_MAMMAL"	"1/121"	"13/5245"	0.261969327485414	0.640369467186567	0.551514373653502	"BHLHE40"	1
"M3"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"4/121"	"116/5245"	0.278916504366904	0.666974249573032	0.574427583364334	"ICAM1/VCAM1/MMP9/CLDN11"	4
"M3"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"1/121"	"16/5245"	0.31200869268297	0.715019920731807	0.615806630295337	"CH25H"	1
"M3"	"KEGG_RIBOFLAVIN_METABOLISM"	"KEGG_RIBOFLAVIN_METABOLISM"	"1/121"	"16/5245"	0.31200869268297	0.715019920731807	0.615806630295337	"ACP5"	1
"M3"	"KEGG_GLUTATHIONE_METABOLISM"	"KEGG_GLUTATHIONE_METABOLISM"	"2/121"	"50/5245"	0.321367287527589	0.715821254619876	0.616496774313769	"GPX3/ANPEP"	2
"M3"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"	"3/121"	"88/5245"	0.331570490188951	0.715821254619876	0.616496774313769	"HLA-DRB5/HSPA6/HLA-DQA2"	3
