pathway_id	description	pval
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.9549171877293736
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.5591372298758217
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	0.8375005276773037
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.03387857118684743
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.05859518106721569
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.060462037403630445
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	3.2307259167537105e-6
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.012693235918011947
path:hsa05417	Lipid and atherosclerosis - Homo sapiens (human)	0.06284673165740721
path:hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	2.996408092126263e-4
