pathway_description	BS_FXJY0MNH	BS_C83TK159	BS_8ZY4GST0	BS_FCDAH728	BS_GWSJ4Z9H	BS_G3NN392N	BS_2JP7RBMB	BS_0ZA67BBC	BS_6M2053M0	BS_7WM3MNZ0	BS_5VPM0F36	BS_XGDPK33A	BS_B57327NA	BS_YDEVMD24	BS_XM1AHBDJ	BS_ZF6BSFNF	BS_Z3RCA1T9	BS_H97S5SQN	BS_JQVAWTTM	BS_JB43XBCQ	BS_QNNX91SM	BS_R9B92M75	BS_NGSG2KB6	BS_NEVYM2FP	BS_NB9XXBW6	BS_3AC3SRWH	BS_F0JB4EAK	BS_W7MFJZ5A	BS_J9CBGP57	BS_ZD5HN296	BS_NPA6CZQF	BS_R7NTZR4C
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.012363636637794603	0.01083765862342213	0.012668124324676552	0.041884341541856586	0.05882349412839817	0.06918590916459567	-0.009099536178819506	0.033325598250857125	0.04849608447790883	-0.03683591976796309	0.090648705228724	0.0354404419699288	-0.0035772956341357425	0.014844663623831316	0.01006831573140145	0.007968210472330931	0.03725259642150381	0.01688534356253392	0.02698460271766103	0.0815302087117624	0.033792901466702815	0.008398598219893815	0.07650369791920401	0.025061260290764775	0.02336136161371094	-0.0011417797881408545	0.04010793919743115	0.06300873700177767	0.012569906262674454	0.09582160340312233	-0.014652969513976852	-0.020491685181762444
KEGG_DILATED_CARDIOMYOPATHY	0.0861118392311395	0.045694547170369026	0.05249022116290983	0.014114012041060622	0.04264253905691331	0.01728441448244241	0.07987049850538651	0.04844981070224325	0.03135774846885384	0.036053284936474896	0.07411357938156311	0.04073746999936053	0.05750991873709519	0.07159461782635194	0.0483118516534534	0.039761234085139006	0.026160199649532888	0.048471520240099944	0.04124377169384041	0.05099011039319716	0.010792465577715796	0.036940079323703474	0.034426849210420774	0.04337543582056825	0.06758167435228109	0.04085665230072186	0.056216457571946495	0.06480606920822295	0.053772595761670657	0.060400538783155135	0.05244870253034349	0.033664166578423305
KEGG_DNA_REPLICATION	0.06108392778134093	0.1486841675438998	0.1467142787129315	0.23394182455475548	0.24922585168842207	0.18565354204562898	0.15961428817577228	0.1640289527314833	0.20907288316168593	0.24685325624121837	0.11707452111815479	0.23479372105762047	0.11183968482733164	0.13329423791426787	0.2037525847948152	0.17902243747108784	0.2460691530373447	0.16566106743355263	0.18383630964187223	0.18933353848730072	0.28688625510167004	0.1361860238129016	0.18444855093864104	0.1863675511084518	0.12889467268999932	0.15532237902749552	0.16447992768240452	0.17623445153064757	0.17088770937111925	0.14896397608537562	0.23818436642689605	0.2547148215397881
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.2121772475608117	0.1671214390038103	0.1663491107307371	0.14228856976617335	0.15971118808752569	0.10067911479653001	0.17644054568948256	0.18045130350731858	0.12327327411037378	0.18700188765717984	0.1391573724441617	0.10243528640918478	0.20183861480428886	0.1712550415572619	0.0824635094896488	0.13035226580032808	0.11744540971833231	0.17163305795934516	0.1184130606731717	0.14592634551881528	0.148030359244865	0.14933319209880347	0.13931667411881943	0.1679895932645382	0.17637140206656218	0.1030014794164497	0.14723267011791202	0.15339095220485474	0.18813039242726007	0.17749885217828593	0.16361404668011495	0.18377784658660817
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.145910435262124	-0.14632353003500334	-0.16008570305678813	-0.142984137171154	-0.13440055354409913	-0.09983939563139613	-0.1382684422536149	-0.1298399108923185	-0.13078555138728645	-0.12411239229651826	-0.12008276365060193	-0.12261815667052733	-0.13431694766535535	-0.12361780438312073	-0.10318029151417565	-0.1300507008885949	-0.15946596938394966	-0.14278150508981877	-0.12200473086509762	-0.1180162221493087	-0.16541636628795459	-0.1170715158862269	-0.11361035891598774	-0.13307999819540428	-0.1318255761203695	-0.11520863502139975	-0.11969371071519971	-0.1263421709578842	-0.1485161971390265	-0.12774846333206005	-0.11979261803619363	-0.16387617242764124
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.15539590682043633	-0.13940925132929707	-0.1596844718887171	-0.1315538744388609	-0.122940691912862	-0.09170683636790684	-0.14230250188171753	-0.15041975541254898	-0.12704642750977316	-0.13483784838331425	-0.10088474413939126	-0.1338532752371798	-0.16920302485918975	-0.15532926047753132	-0.11898076330409368	-0.13118815635291364	-0.1297870636913119	-0.14612881836953143	-0.1340609213811282	-0.11881476140873073	-0.1315083579768389	-0.15187478471256377	-0.13448521286987336	-0.14737776877680459	-0.1496204691606064	-0.1226993458697264	-0.13375897917899357	-0.11295238698611497	-0.13598986857307924	-0.11152383101308928	-0.15415258492227188	-0.12650358823842406
KEGG_ECM_RECEPTOR_INTERACTION	0.054156011827197405	0.059467026564001865	0.04616005229102815	0.0491480813584159	0.04889212161613456	0.0025652699152070935	0.17096204016997046	0.07032436558797076	0.04268889197050893	0.04729238664289427	0.08994517102588515	0.07987451416848648	0.05740370368783308	0.047818136956878546	0.05244848238632158	0.022989810344020343	0.04142106086188165	0.06938002915316743	0.02684730116636528	0.018010813939751687	0.02854203339452614	0.033717548382271596	0.016977930782975863	0.0589389405428433	0.07426293797881392	-0.05790620942364104	0.05967708728907494	0.10848739628430588	0.06108903420243925	0.08800454501712698	0.0067427768178002735	0.021858651890780543
KEGG_ENDOCYTOSIS	0.27079399593524855	0.2373027702377404	0.23785311949392587	0.22084953412326494	0.2340513335043527	0.202104426136341	0.21790931278283288	0.2257736760216711	0.22958735425844604	0.214688387150299	0.22573709412887516	0.20697036628859533	0.22246461667425613	0.23274866760914004	0.19224812729839455	0.23822265548054378	0.22142557343382535	0.2266789379529252	0.22215983112314747	0.24004755684133985	0.21777839783066236	0.2415610616717495	0.23454917057173374	0.22640544095825899	0.23235908286016974	0.24107389239776497	0.2270479029244132	0.23582491647575216	0.23442108485363194	0.23498781632406543	0.23294879986501338	0.22089495175026305
KEGG_ENDOMETRIAL_CANCER	0.28199800275865283	0.2558302947523241	0.2661520282336457	0.25263061387653296	0.23872739800195727	0.21461574944904563	0.24590055390456905	0.2634359528747939	0.23934607245697911	0.25116126599832883	0.2253622468991252	0.24278697415819764	0.27091519654382873	0.2609442642389539	0.18797995964569128	0.24827350418052818	0.25550451001977037	0.2535158060648673	0.23893672882511852	0.24713150951360988	0.26240554055483084	0.24723967055750729	0.25195233212225276	0.25483787446004824	0.2632489504344422	0.2361418097967696	0.25310848619331405	0.24680944309631558	0.2774261707972304	0.24579945608637216	0.25905774434099216	0.263460924286924
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.24871201503909646	0.24457663065140225	0.22361844221193697	0.22789085636009723	0.2470292528404376	0.2100588936631655	0.21744306360518606	0.22000558641208345	0.23839141462009739	0.2184503940252424	0.27390953270431007	0.21703720994577574	0.24929747564877888	0.23675805487234747	0.18216909801247638	0.22565347868196783	0.2216884725850051	0.2430426429335704	0.21951433836856465	0.2734859498139898	0.21681598824647613	0.24530652394086513	0.24467886521140164	0.23438339322877125	0.2304208142111069	0.210379826646754	0.23601866677881578	0.2543962140764826	0.23200744024933317	0.2680733584565522	0.22099787394062648	0.226012637863558
KEGG_ERBB_SIGNALING_PATHWAY	0.22796575566505559	0.21124399664704327	0.20255241825874593	0.19121796561061513	0.19621990530220235	0.17888812622978228	0.18475711412470322	0.19667528767363457	0.18061852943794535	0.18741565744223526	0.20536926391687282	0.189985992921496	0.20987790203638948	0.2011083699458989	0.13178611095169626	0.19037669746363847	0.19353273514384767	0.20224471472267067	0.18012425436935245	0.2045375654561769	0.1986056148437923	0.20774723410892662	0.20368442073661608	0.20624831509283656	0.1960710600307328	0.21982735822589244	0.19319176594008275	0.2153105857936026	0.19345839838984594	0.21191358168519892	0.18921333816364402	0.18889816409108715
KEGG_ETHER_LIPID_METABOLISM	0.11069417808861522	0.09286657789595305	0.07298951410750035	0.05492477649136403	0.06311293206718199	0.030867401237482783	0.01838073181674157	0.059361540088602706	0.08350517731840516	0.01580058706504779	0.10280739235854063	0.05187351430609879	0.05136007139505681	0.0642682803066415	0.0289128734522593	0.08138479458661475	0.09142607671661644	0.06083377538656016	0.07550677281080873	0.06805144948824689	0.030283880787010036	0.11457538099108298	0.0744945484226737	0.06307540939273736	0.05474472594832187	0.056019069386945994	0.08171425435449849	0.06602029024077911	0.10848553427578712	0.09193852594739578	0.05657915448808008	0.05887672515184945
KEGG_FATTY_ACID_METABOLISM	0.2104945601609487	0.210610421297084	0.20645269229227176	0.18509150036443847	0.19390221846519118	0.2144855320448076	0.19558595310440102	0.20937041763182973	0.2057714805918588	0.20487426395552838	0.19664463792066197	0.1878413127911688	0.17288778068710248	0.2142525842652019	0.22048963549039383	0.2039442090649223	0.1808050935322196	0.17850441030014202	0.211164780366752	0.19630329847078573	0.17378260862940967	0.20943725801957094	0.2035805334608395	0.20004760370960392	0.21703731050496866	0.20781668831557798	0.2084694004131472	0.18399340968185	0.19453083038280508	0.20204713462487578	0.21309528328426613	0.17267918390723377
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.13967097567069411	0.11033316097350027	0.09475362887737637	0.09242766356507155	0.11328814139075917	0.10186940812011583	0.09787954179322442	0.0952384111719096	0.10786891282335812	0.08557913942074331	0.1543790431137659	0.0891085798393725	0.09938217092205427	0.10574971737515503	0.05765011422595055	0.11634614426061317	0.09947533848151066	0.10805378896943478	0.10871406073048556	0.14536057596219495	0.08518240383378008	0.10952727042737716	0.12913013494121922	0.10321279630480301	0.09759586124162403	0.1145809168361188	0.10792630353447204	0.13422457356868117	0.10635533629999837	0.13383637741389906	0.08675395628263056	0.08810310130526507
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.28429358008184574	0.23827811490901132	0.2352743065119371	0.216990230715764	0.2481805770679706	0.2275045562858062	0.21915806678094443	0.22999377019377057	0.24318218712560558	0.21771838685856995	0.29361934704107406	0.2155921092537688	0.2426625152713839	0.24260136784414618	0.17936870507285693	0.261824019756343	0.2397764593427802	0.24912346887731215	0.24212529762838733	0.29075138860938576	0.21819882372200866	0.2519535668854631	0.2608467554880179	0.251531440909357	0.23752358230836448	0.2341327744641789	0.2373628144036941	0.27028594551610163	0.2537349559563227	0.2768425331448474	0.21856969012506952	0.22605666781526948
KEGG_FOCAL_ADHESION	0.18551126199191198	0.1751112188572709	0.1574210474614755	0.1565847667847	0.17439717461469623	0.14238873278323694	0.2198955445847535	0.16471986539927821	0.15781326603992518	0.16197350531237747	0.18448963330491688	0.1557461241781945	0.1792152058209684	0.16330619045844047	0.12783272473875476	0.152562051939934	0.15553550862403157	0.17078690145644132	0.1494305950387197	0.1651714872979424	0.14378364249039582	0.15731788759104653	0.1610073875462179	0.1620913868476179	0.17473926033369477	0.13751221510518213	0.15757854940892446	0.20874023923661175	0.1783257622399984	0.19146840126454512	0.14717018864231873	0.1503199216226585
KEGG_FOLATE_BIOSYNTHESIS	0.06155162741626129	0.16067583763096832	0.1011544741846333	0.1581573986131858	0.14057887735621408	0.13240880679100714	0.11966885600655337	0.10438438082622761	0.1201247849795636	0.16498804846620477	0.09127726807782668	0.13471591007147155	0.07316073105200513	0.08627332749580827	0.15835438071933208	0.11004104927354337	0.13079805411496906	0.14488706385503017	0.15092780629758112	0.1225100626359646	0.1853780341613492	0.12274024087725374	0.12862015732360998	0.1323919396451659	0.04907828517457371	0.107832822924998	0.11151754433896932	0.09461499147240629	0.08486874484037862	0.10876228179582319	0.11105842617997508	0.11253354603233884
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.18201591487769697	0.1989192308081342	0.19704847560043973	0.20123656507936505	0.18516945234309062	0.2056970623873173	0.19285040708847087	0.20232779526672331	0.20544016796845316	0.1909031484924814	0.19888172890645922	0.1933789309341325	0.17185000382630705	0.19535926676210177	0.21538164615774807	0.1980410012730421	0.1932864815029664	0.1820787508222182	0.21088769575575841	0.20229235353968122	0.20376031595140298	0.20055415423125517	0.20616542223710213	0.19071509372461054	0.19249986833092012	0.1711668459746796	0.19965998424466247	0.19958496447391125	0.20084200389388956	0.20808394580028336	0.16013149861202772	0.18347323859312434
KEGG_GALACTOSE_METABOLISM	0.14434564020675386	0.1551411955728119	0.14578125189785127	0.13581185835747814	0.16046559666528967	0.15629877369748837	0.1421661784155256	0.14004323954415285	0.16420554584305058	0.14716502436099596	0.21078245054355024	0.14434825785238886	0.11097351639445685	0.1402931112601269	0.16343154764036794	0.1620049448653703	0.13701195780129116	0.13574029368464643	0.1691250281786707	0.1867754535686491	0.13740137353189916	0.14950050443973578	0.17698858958173347	0.14572513048826674	0.14598616709324436	0.12607650961515765	0.1500933187539037	0.19272084042670837	0.17347461235243342	0.2086081163434321	0.1232115961855663	0.1393320124354579
KEGG_GAP_JUNCTION	0.20793789418465686	0.1844459517941014	0.16081152524450498	0.15300016665953323	0.16622811570611432	0.13606455010612256	0.15809123878504808	0.15542931707441382	0.1545497035175917	0.1577619723454595	0.16264993922170795	0.14961124155821307	0.1660890222424472	0.16996395745557732	0.10689995714586298	0.1598994487088569	0.16003920101084942	0.16563206573404293	0.1546966698283791	0.16756334208416437	0.15229700378196703	0.17793176061778476	0.15985296510420452	0.16789165287852842	0.16837987596101034	0.1613992661264248	0.1571559858815291	0.17445025350520474	0.1716760456972435	0.1777958353621309	0.17007321617122173	0.14216375669661252
KEGG_GLIOMA	0.24727203840718068	0.2252302921098209	0.2073868889282341	0.21055969239228162	0.21467245891326484	0.18801262368897081	0.20465122002929803	0.20705665911613808	0.19287626659622487	0.20014739402996087	0.23566155056144886	0.19978296458366682	0.22749404235242035	0.2076564640721847	0.12889870161571151	0.21272121523223764	0.2179375754935672	0.21329926635226734	0.1953111446581763	0.22183799120661055	0.2130088905353399	0.22128604826297174	0.21629985530078813	0.21799554659049358	0.2041943716154066	0.2348262648295344	0.20302636696578855	0.24197659174038944	0.2201000054951883	0.22706420525325466	0.22630811757242353	0.21328351620998015
KEGG_GLUTATHIONE_METABOLISM	0.1766470154045748	0.21071284711093197	0.18537247387314854	0.21850757019535175	0.2422527420498867	0.24365657755393896	0.21782204660690843	0.22265228618236418	0.2311161098385568	0.24524066076401715	0.22262376042840426	0.22526799505519662	0.19232276106813775	0.21361648804871147	0.24581485002322526	0.21641907405628819	0.20468562567994603	0.2230569867471487	0.22206359560897165	0.23129981115676662	0.22240045139143494	0.23686090575229893	0.23057332863437055	0.22412176076715148	0.20983966844508206	0.19815098063896727	0.22836032750238813	0.23157460119687412	0.21556228065049854	0.24803152056236422	0.23314931878005724	0.2069190095806726
KEGG_GLYCEROLIPID_METABOLISM	0.12669625133799836	0.12458342802095082	0.12715091289131258	0.10820843094389446	0.10150698774312907	0.1136163745493867	0.10713065944455685	0.11845708631795877	0.12602743807324712	0.11270823806961731	0.12325835449338562	0.12217731903376167	0.11358661300443665	0.1308168879989125	0.10126655605837814	0.11377842682067531	0.12254013573204135	0.10697622191456163	0.11339017504047302	0.11247361802666417	0.10762466465032672	0.12520911219074438	0.10952915069554542	0.11606275094783516	0.11046030681469947	0.09370962428985301	0.11750754845648509	0.09377409825456767	0.10419997824106886	0.12076821100040584	0.1004351853305874	0.0909828017291484
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.16065786411383348	0.1199382136996636	0.11631303991098073	0.09127461091141256	0.10679334677937155	0.10168940437255501	0.09304909110822487	0.10851582448748959	0.12353123227273072	0.08861130304307496	0.13960640782729017	0.10631394711268852	0.09986335410363116	0.12115314921449528	0.09299013755722421	0.10885636416708877	0.1163442291560809	0.11303352904403832	0.10351165065306475	0.11148298402620217	0.08353811612351106	0.139096887004987	0.10560816050161688	0.11344194185450619	0.10974768038035378	0.07871331287138213	0.12641534723401648	0.11180296386422484	0.10953104856834793	0.11865078481687358	0.09227212800499007	0.10363671567234618
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.12078977468653529	0.08835600339601482	0.0953819282286592	0.06728557277547369	0.0809591288424793	0.09985355034994137	0.0681607379777636	0.04973385126933003	0.0963548294809096	0.10429209477283134	0.07448634124837214	0.0662998309295987	0.0609087422706536	0.09789186854418577	0.14494327646310665	0.09186225172032185	0.06526794786157927	0.08817753500767096	0.13730173379607954	0.09045747861037919	0.07964393339749737	0.0912284402133653	0.1098078290785106	0.083526477516704	0.09091759024133825	0.12343288704608009	0.09607344484724167	0.10329625550512156	0.12028917782247298	0.10208027731773278	0.1482620115292142	0.09103312888074849
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.16150596000919587	0.17423476114183703	0.16357671065019658	0.16022870587006718	0.16553974755807227	0.17478890053889598	0.16106470968491368	0.1625282057451702	0.17053066995171862	0.17257757967751255	0.19563063525438362	0.16523308037707535	0.15097102153728528	0.1653765523486999	0.1793513187235394	0.16961186561151445	0.15062085039636733	0.15874655766472076	0.17782520636996327	0.17569935813852855	0.16816688920376713	0.16614789896843388	0.1780617428949154	0.16230556021430848	0.16642772361230646	0.170807302709974	0.16720710037703268	0.18292438447925957	0.16580614562871965	0.18044555940071344	0.15674170643704752	0.15048483363629112
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.12344601879221702	0.1582576946860539	0.17396812786735003	0.1393837877813638	0.1250219361010856	0.09422903709829683	0.16218032382076192	0.19523842987950402	0.15260812552449846	0.12973037534968027	0.16728587204536016	0.15422300538655753	0.18400472067268586	0.16364765219252103	0.13644471670823105	0.14558382401756553	0.1489392752170298	0.14995527866988917	0.12092919628561989	0.12651907149245267	0.1277770878800909	0.13589518728615582	0.11571486181398755	0.16799385061794445	0.1539426473537109	0.02415215362032334	0.1505963218306595	0.17426689779691343	0.13116052280590157	0.200882423972488	0.1281409318345123	0.13488627075889179
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.08951170308897222	0.11561295450934511	0.0924527088801895	0.09484736892643929	0.06316638073707813	-0.0058887994805038495	0.1151658636286447	0.12135820169143183	0.0922894716835012	0.08092762065690891	0.08895593741039087	0.08708335964580852	0.05833830219922547	0.07621250342976132	0.049091762808209434	0.08676706607928229	0.09519062722184485	0.13020892231389045	0.0679764756482296	0.0346910048430676	0.10391528350637652	0.09504284829176296	0.049135377710412514	0.10764910168612432	0.08892725144508691	0.0013889510222827868	0.07031881200551589	0.0973763580952052	0.029806526898230077	0.09009349469639667	0.06988824004089716	0.06603178771373516
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.17989933164847094	0.15262088893682457	0.10452972932699395	0.10228046396157034	0.10817251699211286	0.036748675431975665	0.12155216961935698	0.10060498188868644	0.12351980227131666	0.06188319212617018	0.1573503503568334	0.07320167084969031	0.07844320788385242	0.1203647955964003	0.11621893523444322	0.14087770969454583	0.09027912244108195	0.08079791964241476	0.12848247978142202	0.1172823401796269	0.09549718926228509	0.13530111815401555	0.12044733198405379	0.10991540629535206	0.0880919670129464	0.08316757544966685	0.10263062822780224	0.1625500654805976	0.11566384680115525	0.20629990988067406	0.08833171388703098	0.0651863439150377
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.10332449811654804	0.07407620406167491	0.07860843318942368	0.053761762462212356	0.06751102832746068	0.08654792113010946	0.06371917416186773	0.07555986596501298	0.09746531102563227	0.09203122659080121	0.1559032818636171	0.08317254911241388	0.02988443621482746	0.10074837128201966	0.08404374782726731	0.06591240262003961	0.05886859449904415	0.12881528884421373	0.0603659602053226	0.09112782547404091	0.06831384475480444	0.07929641019064686	0.07129852064900782	0.0854285473707702	0.08432651279533064	-0.033022956165952994	0.08803338122336973	0.1159967157117319	0.10633702273076114	0.1188720626142246	0.06577488885933697	0.08356843006450769
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.16752216830449412	0.15147714325213224	0.12417066435068887	0.11536803413167288	0.14105671238729492	0.10070480301973743	0.1180791211494387	0.12850881523976027	0.14706502957869225	0.14106065003756846	0.18930217185635176	0.116871574713737	0.14684798054680082	0.13960041599251546	0.1271224526358231	0.12650561905789995	0.08527132827904653	0.13723230988097518	0.12306494415310101	0.12512069487946423	0.13812143685443537	0.12772119870692164	0.09268540656284802	0.16235815492606268	0.11885224473053912	0.0839830178099807	0.12251758142463519	0.23224970832341996	0.15480131044346185	0.20584253151469767	0.11673079168502407	0.13352013410892888
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.07812657684933977	0.054499817166366406	0.04359225780554816	0.04256186231290895	0.061871214003392086	0.03866914358830103	0.05720647629994986	0.05025939800338526	0.06485032647574936	0.04862982151171498	0.10795077719545493	0.04711177132941164	0.11025717665631378	0.05471262694936087	0.05911218202951768	0.04706747936662004	0.019358407953507788	0.043309024947825375	0.06852781262006154	0.056626418515500813	0.040235002089820775	0.037318961002920203	0.050667612916472926	0.06545731042633564	0.0415199242209602	-0.03812106530552394	0.04996649889851965	0.11725045860675282	0.05383812393133767	0.14116550941367775	0.027472535349087696	0.03706568221384397
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.0036640053580722556	-0.0349857137694082	-0.04015271989197069	-0.034380437244159644	-0.04362450128721928	-0.060653605688773156	-0.04429466063419459	-0.04613182994690009	-0.04771982533739489	-0.04400351911356128	-0.013607160771945409	-0.03400308957812815	-0.009960325638849455	-0.03335176016341172	-0.03865496285800146	-0.040146042285495065	-0.06051038080995427	-0.046847215040385436	-0.04341143335549956	-0.03618892894059251	-0.032524335921198425	-0.028586535318947535	-0.04430415244897413	-0.030139743386242212	-0.046902523780800634	-0.0709006675948762	-0.013077158748596412	-0.0027878379584596884	-0.06045025333828881	-0.001209551499379331	-0.02630018542541741	-0.042316601915173745
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.14592613008911098	0.1471635609931927	0.1571456415245456	0.1871498199208608	0.15832820052905708	0.16069879382469784	0.14014530011193835	0.17634524093602036	0.1439113923957495	0.17004907140099762	0.1619250715647601	0.1504459581402676	0.2005162273577742	0.15680763091727518	0.18990458802222582	0.13480960697786118	0.16285326611330012	0.18084479493341055	0.1544195956879069	0.12873921347983436	0.14432964838988238	0.16019365237403305	0.10324783434690751	0.15775672826006723	0.15128712566009864	0.09170718065761162	0.15267344396526922	0.16981501855080866	0.1041616616316981	0.1580498818146602	0.1366502388602124	0.17097631086838125
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.22579261519882424	0.2671618657529357	0.2467637451423377	0.2593883985307503	0.24795598063961702	0.254957201366226	0.2124123488979413	0.2369127028891593	0.2517548371593752	0.28749059045583214	0.222560802359461	0.2525501597811343	0.24591332960965023	0.2517887440903758	0.2697031322505205	0.25772926254262507	0.2706380186563535	0.24621354372200288	0.2440049239722061	0.24623050140738353	0.2675868737940345	0.2532576009817376	0.24977170562640896	0.24982983120763577	0.242771779021375	0.2409385128357535	0.26201356409674303	0.2306077026992989	0.24324333838069126	0.2434988902470693	0.22868554109041894	0.2682178833342342
KEGG_GNRH_SIGNALING_PATHWAY	0.15746237286200065	0.12434158901493253	0.11095007588041762	0.08789229725847394	0.1082870915335835	0.10550846314077439	0.10951087314878735	0.10897164643282253	0.1070045169812855	0.09860708753530216	0.1480665509256001	0.09945554314405354	0.11345868813684898	0.12201843161169774	0.0697150076433015	0.10803225427884462	0.1009803701667892	0.10998032996023521	0.1014760860755567	0.12369945297937945	0.08640656253006337	0.11743325574923627	0.1137338058230975	0.11430005768144486	0.11450578167719087	0.12457286348411721	0.10915348939266396	0.12380169373714511	0.13179303026267009	0.13256704500377017	0.12099107469768107	0.09592043898606419
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.08503685548604731	0.06878400467350655	-0.00832577683057139	0.05031157273018802	0.1472407427092814	0.09963801260096182	0.02137414126267568	-0.017237759397641425	0.10519286968025882	-0.0072773254468499375	0.2153733504031428	0.0718878137445056	0.05445510135953954	0.07805581961224155	0.003471061113016154	0.09277276237277124	0.06593584362411772	0.07658869546656935	0.09220153601040451	0.17191484450341538	0.04482549031761121	0.040770093253961075	0.1261690355362595	0.05135952949996583	0.045291559992783434	-0.03339412443727542	-0.005537033947684686	0.1841820792306634	0.07412430880596814	0.21399245610468975	-0.014450229709479461	0.014358927576899001
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.019110646061932156	-0.021127008722802886	-0.009362180695115357	-0.04049150620191925	-0.04353899661186452	-0.06914906545586984	-0.02058575034909023	-0.025430110396165197	-0.0359588204266113	-0.0249434174445995	-0.043876468883086626	-0.0355929208716994	-0.008911184554421508	-0.014383603432687384	-0.050862057964656655	-0.03426531817207526	-0.022553536403992182	-0.021881548120669714	-0.053026268669887966	-0.06979430110256654	-0.02181928180392279	-0.039960503250695154	-0.05149175498566897	-0.01934663428206028	-0.01955980016446775	-0.0694455575255287	-0.03481287256935324	-0.028599996340200735	0.004927563322939068	-0.059771302270460125	-5.180140922310538e-4	-0.022727048701521105
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.0320863444260164	-0.09036551607807942	-0.11211826189329702	-0.1023480906053562	-0.05511682679387474	-0.09321527374393042	-0.06831484860086057	-0.08474919680109892	-0.07377023920940994	-0.11911945035918506	0.01983225245090895	-0.07731431965887857	-0.06031932296496624	-0.068941733632748	-0.10287431770157764	-0.078825059343385	-0.08630983919032816	-0.08434015546128693	-0.06990988464007315	0.014626338241636514	-0.10822866813290286	-0.07089718589625335	-0.0406078251629322	-0.08539115516710966	-0.07578844677171742	-0.14469805198095875	-0.07188219853156608	-0.01764629590793016	-0.05957164731898336	0.015025103722414135	-0.11014844057700432	-0.1168223654654169
KEGG_HISTIDINE_METABOLISM	0.09668762776906506	0.07656597656021952	0.06058296042278205	0.07391810798308188	0.03799923376383185	0.06245812995780488	0.0318532160154486	0.040171579100394386	0.09217664038037812	0.050028029511376644	0.07468060948901685	0.052899815174336694	0.05875185638833188	0.08327995320768694	0.08140721071572012	0.08695154764429273	0.024555787296732863	0.04422765784897083	0.09398981267705023	0.0999439229538394	0.03362058840754569	0.07041947902132847	0.10764030407102884	0.04761227663926	0.06837672685096795	0.11008840245350421	0.07524599447111327	0.08044610904096199	0.07433225398433489	0.07964231658159023	0.08797789817335894	0.04375281757212233
KEGG_HOMOLOGOUS_RECOMBINATION	0.022646329752037304	0.08153160706728176	0.09971614945655774	0.1250227648972506	0.13666646156432494	0.13232169250599976	0.09429545920767135	0.09781954341032915	0.1287687482733974	0.13515048589507328	0.08229100883320131	0.12882871646429883	0.10049876994477429	0.09006243947310402	0.12199270127209727	0.09314003604097207	0.1519859130804041	0.10472371772662908	0.08823737272925372	0.0964769865476976	0.14461635456431468	0.0746422780727207	0.09394790197596323	0.10616756795018753	0.08216326909425231	0.0733821368836138	0.08942298945490032	0.09643885400475875	0.10626863524680412	0.09990019044369224	0.13125578915467895	0.16063291837240443
KEGG_HUNTINGTONS_DISEASE	0.3039386316543155	0.3259302446235738	0.3155657879243462	0.31778421092385284	0.31740993141866847	0.3280165224960443	0.3280775631273097	0.3181193930328277	0.3236520624295529	0.3308810318997776	0.3252125226602244	0.3168122760361922	0.30267933230676985	0.3178952678850461	0.33412652006063603	0.3212283068996966	0.31896223879970964	0.3152241690280725	0.32504596262755564	0.3220738624142996	0.32962227213582596	0.32398198213659946	0.3225107289685086	0.3233320252927383	0.31948709675013015	0.32720191919885533	0.3187239760327311	0.32885170091081917	0.3146169401299199	0.3151075155820428	0.3277423031094738	0.3242059198861304
