GOID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	Ontology	gene_set_size	universe_size	LogOddsRatioSE	change_dir	cancer_group	gene_parsed_by	quantile
GO:0050851	8.043654882773834e-5	2.5287126673532443	12.435832025117739	27	127	antigen receptor-mediated signaling pathway	BP	998	10192	0.21949229090597566	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0034341	8.23716389423962e-5	2.4748492511184597	13.1212715855573	28	134	response to interferon-gamma	BP	998	10192	0.21514927614276516	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0040012	8.735801444381218e-5	1.5765057987280209	67.76059654631084	98	692	regulation of locomotion	BP	998	10192	0.11452062476704053	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032268	8.749174824466452e-5	1.3993355230867972	146.48822605965464	188	1496	regulation of cellular protein metabolic process	BP	998	10192	0.08628470218430935	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045595	8.949852741877733e-5	1.471790728418512	101.24921507064364	137	1034	regulation of cell differentiation	BP	998	10192	0.09846858865520633	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0006629	9.068289005638238e-5	1.498893254465121	89.98842229199371	124	919	lipid metabolic process	BP	998	10192	0.10288636604063917	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0034238	9.143788160319953e-5	Inf	0.391679748822606	4	4	macrophage fusion	BP	998	10192	Inf	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903223	9.143788160319953e-5	Inf	0.391679748822606	4	4	positive regulation of oxidative stress-induced neuron death	BP	998	10192	Inf	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042552	9.65322134181784e-5	2.8163878284302717	9.302394034536892	22	95	myelination	BP	998	10192	0.24553493204972124	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0033674	9.857901167483684e-5	1.7309008215361292	42.497252747252745	67	434	positive regulation of kinase activity	BP	998	10192	0.13725003243645031	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0010628	1.0547043935670524e-4	1.6065344617068755	59.73116169544741	88	610	positive regulation of gene expression	BP	998	10192	0.12038920187431483	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0009617	1.0847788923782137e-4	1.8666227220476048	30.84478021978022	52	315	response to bacterium	BP	998	10192	0.15557024971473746	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0009888	1.0861469971927291e-4	1.4382321137900773	114.8600863422292	152	1173	tissue development	BP	998	10192	0.09414226727444516	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0061061	1.1073095000724897e-4	1.7626023459356792	38.67837519623234	62	395	muscle structure development	BP	998	10192	0.14252461334491867	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002695	1.1093534267657613e-4	2.6406087691750213	10.673273155416013	24	109	negative regulation of leukocyte activation	BP	998	10192	0.23359762012687543	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032501	1.1317396050529944e-4	1.2822606225399935	434.47076138147565	490	4437	multicellular organismal process	BP	998	10192	0.06673276811109186	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0009893	1.15403723933234e-4	1.33153941094162	221.69073783359497	269	2264	positive regulation of metabolic process	BP	998	10192	0.07569263865109964	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045670	1.201922118505424e-4	4.171013478032557	4.112637362637362	13	42	regulation of osteoclast differentiation	BP	998	10192	0.33545517542224795	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002250	1.2241078288419762e-4	2.0445674866116	21.934065934065934	40	224	adaptive immune response	BP	998	10192	0.17773466666960475	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048869	1.275052413709773e-4	1.312595428162395	257.72527472527474	307	2632	cellular developmental process	BP	998	10192	0.07266495798175376	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0016125	1.290004558616107e-4	2.609617496776658	10.771193092621663	24	110	sterol metabolic process	BP	998	10192	0.23330465335402087	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903900	1.3190617726558605e-4	2.91730572597137	8.225274725274724	20	84	regulation of viral life cycle	BP	998	10192	0.2583738065530584	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002761	1.396311045369097e-4	3.004882186942747	7.637755102040816	19	78	regulation of myeloid leukocyte differentiation	BP	998	10192	0.2659166241970974	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0038061	1.456203145827506e-4	2.8016376663254863	8.910714285714286	21	91	NIK/NF-kappaB signaling	BP	998	10192	0.2510735039990498	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0008202	1.47534704382827e-4	2.112941787941788	19.192307692307693	36	196	steroid metabolic process	BP	998	10192	0.1875579157355652	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030316	1.493127702624316e-4	3.234204996983503	6.462715855572998	17	66	osteoclast differentiation	BP	998	10192	0.28347911746750765	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072080	1.4956069330916653e-4	3.3882614330679504	5.875196232339089	16	60	nephron tubule development	BP	998	10192	0.29386202933291544	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048002	1.496347894957211e-4	2.579338667421936	10.869113029827316	24	111	antigen processing and presentation of peptide antigen	BP	998	10192	0.2330180663154995	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072234	1.563462015427172e-4	9.270433905146318	1.370879120879121	7	14	metanephric nephron tubule development	BP	998	10192	0.535567191779987	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903978	1.563462015427172e-4	9.270433905146318	1.370879120879121	7	14	regulation of microglial cell activation	BP	998	10192	0.535567191779987	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1902531	1.5692725904027782e-4	1.419998604423976	118.38520408163265	155	1209	regulation of intracellular signal transduction	BP	998	10192	0.09332453723375654	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0080134	1.673564172248757e-4	1.5013499756561768	80.88186813186813	112	826	regulation of response to stress	BP	998	10192	0.10759054025573304	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048513	1.7074514391335105e-4	1.3291668310740765	207.98194662480375	253	2124	animal organ development	BP	998	10192	0.07723911346575511	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002703	1.7314748809282304e-4	2.5497479932798206	10.967032967032967	24	112	regulation of leukocyte mediated immunity	BP	998	10192	0.2327376522569806	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0051049	1.7316429878934926e-4	1.42524585413278	113.29336734693878	149	1157	regulation of transport	BP	998	10192	0.09488671653380487	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030154	1.743872791977285e-4	1.307157026354734	252.1438383045526	300	2575	cell differentiation	BP	998	10192	0.07314429633016525	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0010604	1.7627888246702717e-4	1.3304965198429244	204.35890894819465	249	2087	positive regulation of macromolecule metabolic process	BP	998	10192	0.07766074188490715	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042098	1.779989322449259e-4	2.4873718046839124	11.652472527472527	25	119	T cell proliferation	BP	998	10192	0.2275432644826443	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0071346	1.779989322449259e-4	2.4873718046839124	11.652472527472527	25	119	cellular response to interferon-gamma	BP	998	10192	0.2275432644826443	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032602	1.8212294535132752e-4	3.492115971515768	5.385596546310832	15	55	chemokine production	BP	998	10192	0.30461976712963557	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0061326	1.8460612552408668e-4	3.3126046616881646	5.973116169544741	16	61	renal tubule development	BP	998	10192	0.29300145686350226	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032496	1.9813700451039702e-4	2.126528354080221	18.017268445839875	34	184	response to lipopolysaccharide	BP	998	10192	0.19294130277080734	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043269	2.020443797408659e-4	1.480137708290537	85.5820251177394	117	874	regulation of ion transport	BP	998	10192	0.10545905286920833	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0033002	2.0440113537264904e-4	2.460918483258506	11.750392464678178	25	120	muscle cell proliferation	BP	998	10192	0.22729709018312416	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0006897	2.0529722351066913e-4	1.7011284074778048	41.12637362637363	64	420	endocytosis	BP	998	10192	0.14006355823909739	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043123	2.068208507977937e-4	2.4082019313042413	12.435832025117739	26	127	positive regulation of I-kappaB kinase/NF-kappaB signaling	BP	998	10192	0.22248889826399917	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045859	2.2428919851347136e-4	1.590161304696551	56.01020408163265	82	572	regulation of protein kinase activity	BP	998	10192	0.1242679807528916	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032733	2.318620079344891e-4	6.746005509641873	1.8604788069073783	8	19	positive regulation of interleukin-10 production	BP	998	10192	0.4658627360004786	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045860	2.341133982049803e-4	1.731219283101489	37.30749607535322	59	381	positive regulation of protein kinase activity	BP	998	10192	0.14571348423425803	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0070374	2.3421567645921963e-4	2.435016272696129	11.848312401883831	25	121	positive regulation of ERK1 and ERK2 cascade	BP	998	10192	0.22705578645506172	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043066	2.349634442225533e-4	1.6168010661167476	51.11420722135008	76	522	negative regulation of apoptotic process	BP	998	10192	0.1288369424675946	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042063	2.350699902592089e-4	2.0315765132567805	20.367346938775512	37	208	gliogenesis	BP	998	10192	0.18446243751513133	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0021782	2.3731834446597393e-4	2.858545586345514	7.931514913657771	19	81	glial cell development	BP	998	10192	0.2643701320163028	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043410	2.409596315595337e-4	1.7656054998881843	34.17405808477237	55	349	positive regulation of MAPK cascade	BP	998	10192	0.15085086563775574	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032722	2.5815124924437734e-4	4.443901149729087	3.3292778649921506	11	34	positive regulation of chemokine production	BP	998	10192	0.3681162348604085	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002830	2.6026614062100225e-4	11.115725806451612	1.0771193092621665	6	11	positive regulation of type 2 immune response	BP	998	10192	0.6064516113860512	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045061	2.6026614062100225e-4	11.115725806451612	1.0771193092621665	6	11	thymic T cell selection	BP	998	10192	0.6064516113860512	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1901570	2.604318065675997e-4	3.778743654822335	4.406397174254317	13	45	fatty acid derivative biosynthetic process	BP	998	10192	0.3306016512724063	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043408	2.606122576167391e-4	1.6501451544508594	45.532770800627944	69	465	regulation of MAPK cascade	BP	998	10192	0.13493737291497643	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032607	2.684470369833803e-4	8.110746720484359	1.4687990580847723	7	15	interferon-alpha production	BP	998	10192	0.5186280805196086	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032647	2.684470369833803e-4	8.110746720484359	1.4687990580847723	7	15	regulation of interferon-alpha production	BP	998	10192	0.5186280805196086	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072170	2.684470369833803e-4	8.110746720484359	1.4687990580847723	7	15	metanephric tubule development	BP	998	10192	0.5186280805196086	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072243	2.684470369833803e-4	8.110746720484359	1.4687990580847723	7	15	metanephric nephron epithelium development	BP	998	10192	0.5186280805196086	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0098581	2.684470369833803e-4	8.110746720484359	1.4687990580847723	7	15	detection of external biotic stimulus	BP	998	10192	0.5186280805196086	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030890	2.7306971993641454e-4	4.887598551033454	2.839678178963893	10	29	positive regulation of B cell proliferation	BP	998	10192	0.3921131425009488	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032642	2.755242630432779e-4	3.5211491979784664	4.993916797488226	14	51	regulation of chemokine production	BP	998	10192	0.3155646759224766	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002224	2.7581584117041414e-4	2.649035934604	9.302394034536892	21	95	toll-like receptor signaling pathway	BP	998	10192	0.24953106361492755	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030278	2.8108839185218094e-4	2.81286379039188	8.029434850863423	19	82	regulation of ossification	BP	998	10192	0.26388550985216136	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043068	2.856574697852247e-4	1.7074267218126236	38.38461538461539	60	392	positive regulation of programmed cell death	BP	998	10192	0.1444217929729791	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0044272	2.914759992251217e-4	2.2254479013348223	14.785910518053376	29	151	sulfur compound biosynthetic process	BP	998	10192	0.20933633452682565	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050793	2.9227388036119243e-4	1.3480027328153454	161.56789638932497	201	1650	regulation of developmental process	BP	998	10192	0.08395877682374289	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0038093	2.977564054916558e-4	2.4983184257602864	10.673273155416013	23	109	Fc receptor signaling pathway	BP	998	10192	0.23715312028308816	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0071222	2.977564054916558e-4	2.4983184257602864	10.673273155416013	23	109	cellular response to lipopolysaccharide	BP	998	10192	0.23715312028308816	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030097	2.992058224192602e-4	1.5915427769985975	53.17052590266876	78	543	hemopoiesis	BP	998	10192	0.1271714104527034	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0006468	2.9933528391535696e-4	1.4131287451242014	109.27864992150707	143	1116	protein phosphorylation	BP	998	10192	0.09649863506117094	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048659	3.0362836036972653e-4	2.704424883672683	8.714874411302983	20	89	smooth muscle cell proliferation	BP	998	10192	0.2561734520823925	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048660	3.0362836036972653e-4	2.704424883672683	8.714874411302983	20	89	regulation of smooth muscle cell proliferation	BP	998	10192	0.2561734520823925	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043069	3.0774056414448734e-4	1.5946972390936376	52.38716640502355	77	535	negative regulation of programmed cell death	BP	998	10192	0.12794789679824745	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0006790	3.1071391579434076e-4	1.8894162548319224	25.16542386185243	43	257	sulfur compound metabolic process	BP	998	10192	0.17054967060422152	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0000165	3.1337678300466775e-4	1.5616438356164384	58.262362637362635	84	595	MAPK cascade	BP	998	10192	0.12276387310492062	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050900	3.201681424256109e-4	1.8568785552548739	26.732142857142858	45	273	leukocyte migration	BP	998	10192	0.16664044387178173	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042129	3.2115789047497254e-4	2.613428863868987	9.400313971742543	21	96	regulation of T cell proliferation	BP	998	10192	0.2491697886038061	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050727	3.343831193108447e-4	2.056792932673002	18.50686813186813	34	189	regulation of inflammatory response	BP	998	10192	0.19238335092854486	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1901222	3.4420003899031414e-4	3.2474153635051692	5.679356357927786	15	58	regulation of NIK/NF-kappaB signaling	BP	998	10192	0.30174335501000105	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0051250	3.5519178195326547e-4	2.665498101080923	8.812794348508634	20	90	negative regulation of lymphocyte activation	BP	998	10192	0.2557690564267108	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0097190	3.608121930558526e-4	1.7055544508517266	37.111656200941916	58	379	apoptotic signaling pathway	BP	998	10192	0.1467418663808506	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0009611	3.6575588041282635e-4	1.6521741635837683	42.7910125588697	65	437	response to wounding	BP	998	10192	0.13877302248639675	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0010942	3.6575588041282635e-4	1.6521741635837683	42.7910125588697	65	437	positive regulation of cell death	BP	998	10192	0.13877302248639675	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043549	3.7378467781995847e-4	1.5282016991818754	63.64795918367347	90	650	regulation of kinase activity	BP	998	10192	0.11880222285310466	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0001771	3.8771605434070514e-4	15.426317556226921	0.783359497645212	5	8	immunological synapse formation	BP	998	10192	0.7310603154102617	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903209	3.8771605434070514e-4	15.426317556226921	0.783359497645212	5	8	positive regulation of oxidative stress-induced cell death	BP	998	10192	0.7310603154102617	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0051336	3.913022784342525e-4	1.4613230704708335	82.64442700156985	112	844	regulation of hydrolase activity	BP	998	10192	0.1074315372270203	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0010001	4.110102372420221e-4	2.1713188854489163	15.07967032967033	29	154	glial cell differentiation	BP	998	10192	0.2088660242959351	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002579	4.2150458103775617e-4	36.99396378269618	0.48959968602825743	4	5	positive regulation of antigen processing and presentation	BP	998	10192	1.1185324379005133	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002583	4.2150458103775617e-4	36.99396378269618	0.48959968602825743	4	5	regulation of antigen processing and presentation of peptide antigen	BP	998	10192	1.1185324379005133	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0038165	4.2150458103775617e-4	36.99396378269618	0.48959968602825743	4	5	oncostatin-M-mediated signaling pathway	BP	998	10192	1.1185324379005133	loss_of_correlation_genes	Medullo	FOLH1	30
GO:2000977	4.2150458103775617e-4	36.99396378269618	0.48959968602825743	4	5	regulation of forebrain neuron differentiation	BP	998	10192	1.1185324379005133	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072593	4.2534847477784847e-4	2.1037423377246225	16.5484693877551	31	169	reactive oxygen species metabolic process	BP	998	10192	0.20161595055794498	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0010324	4.255340254709289e-4	3.339847821555139	5.189756671899529	14	53	membrane invagination	BP	998	10192	0.31336095347250786	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0062012	4.3614938749539383e-4	1.853921898266007	25.55710361067504	43	261	regulation of small molecule metabolic process	BP	998	10192	0.17029826345351495	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0009954	4.370884628059761e-4	7.208767799080614	1.566718995290424	7	16	proximal/distal pattern formation	BP	998	10192	0.505060599202353	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072207	4.370884628059761e-4	7.208767799080614	1.566718995290424	7	16	metanephric epithelium development	BP	998	10192	0.505060599202353	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903649	4.370884628059761e-4	7.208767799080614	1.566718995290424	7	16	regulation of cytoplasmic transport	BP	998	10192	0.505060599202353	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903902	4.370884628059761e-4	7.208767799080614	1.566718995290424	7	16	positive regulation of viral life cycle	BP	998	10192	0.505060599202353	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0001959	4.4328897597639103e-4	2.47434821252222	10.281593406593407	22	105	regulation of cytokine-mediated signaling pathway	BP	998	10192	0.2421509566894802	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002440	4.4328897597639103e-4	2.47434821252222	10.281593406593407	22	105	production of molecular mediator of immune response	BP	998	10192	0.2421509566894802	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002763	4.515010637157861e-4	4.087497467071935	3.525117739403454	11	36	positive regulation of myeloid leukocyte differentiation	BP	998	10192	0.36336114993569485	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0008610	4.585968434842103e-4	1.600025684491704	48.07868916797488	71	491	lipid biosynthetic process	BP	998	10192	0.13288408925495157	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032727	4.7748846494709816e-4	9.262096774193548	1.1750392464678179	6	12	positive regulation of interferon-alpha production	BP	998	10192	0.5783167259069565	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1902905	4.883163312310007e-4	2.2147541872188197	13.80671114599686	27	141	positive regulation of supramolecular fiber organization	BP	998	10192	0.21667709878432811	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1903131	4.9395213924358e-4	1.8873070991701724	23.402864992150707	40	239	mononuclear cell differentiation	BP	998	10192	0.1765789903643024	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0019884	4.985471194568632e-4	2.512085662546256	9.694073783359498	21	99	antigen processing and presentation of exogenous antigen	BP	998	10192	0.24813866915218788	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0033077	4.99353192873721e-4	3.7176470588235295	4.112637362637362	12	42	T cell differentiation in thymus	BP	998	10192	0.3432054604802946	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042060	5.005680040033638e-4	1.713597842835131	34.369897959183675	54	351	wound healing	BP	998	10192	0.15184611077257995	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0035295	5.044810704758445e-4	1.501308519918581	66.78139717425432	93	682	tube development	BP	998	10192	0.11692589500167429	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048856	5.11807115876457e-4	1.254567244089586	359.8557692307692	408	3675	anatomical structure development	BP	998	10192	0.06797577716496864	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050931	5.223787804810967e-4	5.706915306915307	2.056318681318681	8	21	pigment cell differentiation	BP	998	10192	0.45060192912376973	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0071312	5.223787804810967e-4	5.706915306915307	2.056318681318681	8	21	cellular response to alkaloid	BP	998	10192	0.45060192912376973	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0042102	5.235742924056797e-4	3.2559959349593495	5.287676609105181	14	54	positive regulation of T cell proliferation	BP	998	10192	0.31233647473942966	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0071496	5.355814825784205e-4	1.9513537548219628	20.46526687598116	36	209	cellular response to external stimulus	BP	998	10192	0.1863021151073437	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0044283	5.399792309529489e-4	1.6116272141640906	45.04317111459969	67	460	small molecule biosynthetic process	BP	998	10192	0.13659297091858014	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0030335	5.594376618950737e-4	1.6867652944248863	36.1324568288854	56	369	positive regulation of cell migration	BP	998	10192	0.14908454679731908	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048534	5.689740574259774e-4	1.5469788397377675	55.12892464678179	79	563	hematopoietic or lymphoid organ development	BP	998	10192	0.12620338107586673	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0008203	5.741508467756711e-4	2.480015029216278	9.791993720565149	21	100	cholesterol metabolic process	BP	998	10192	0.2478114730818795	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0045619	5.741508467756711e-4	2.480015029216278	9.791993720565149	21	100	regulation of lymphocyte differentiation	BP	998	10192	0.2478114730818795	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0051338	5.821906826269681e-4	1.4811204956860844	70.50235478806907	97	720	regulation of transferase activity	BP	998	10192	0.11463404904666755	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002699	5.848346166801261e-4	2.359752042828966	11.16287284144427	23	114	positive regulation of immune effector process	BP	998	10192	0.23580238925536312	loss_of_correlation_genes	Medullo	FOLH1	30
GO:2000147	5.887822494218139e-4	1.6743670980364893	37.01373626373626	57	378	positive regulation of cell motility	BP	998	10192	0.14776510128101922	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0048468	5.924033241527914e-4	1.3482337115452099	138.94839089481945	174	1419	cell development	BP	998	10192	0.08882417187268533	loss_of_correlation_genes	Medullo	FOLH1	30
GO:1901214	6.031283453955483e-4	1.9172075588849093	21.346546310832025	37	218	regulation of neuron death	BP	998	10192	0.18358491899004342	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0007249	6.035402370108788e-4	1.9788278652612046	19.09438775510204	34	195	I-kappaB kinase/NF-kappaB signaling	BP	998	10192	0.1917576450119257	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0006796	6.15736827777448e-4	1.3019202191118913	194.3710753532182	234	1985	phosphate-containing compound metabolic process	BP	998	10192	0.07929603679466925	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050764	6.171433942974299e-4	3.0346322261046486	5.973116169544741	15	61	regulation of phagocytosis	BP	998	10192	0.2992196594653578	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0033865	6.453820922425086e-4	2.5203117227657104	9.20447409733124	20	94	nucleoside bisphosphate metabolic process	BP	998	10192	0.25425510324051726	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0033875	6.453820922425086e-4	2.5203117227657104	9.20447409733124	20	94	ribonucleoside bisphosphate metabolic process	BP	998	10192	0.25425510324051726	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0034032	6.453820922425086e-4	2.5203117227657104	9.20447409733124	20	94	purine nucleoside bisphosphate metabolic process	BP	998	10192	0.25425510324051726	loss_of_correlation_genes	Medullo	FOLH1	30
GO:2000026	6.735144797020658e-4	1.420486348122867	89.98842229199371	119	919	regulation of multicellular organismal development	BP	998	10192	0.10445166578920535	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072359	6.769548743532393e-4	1.4701717490361024	71.67739403453689	98	732	circulatory system development	BP	998	10192	0.11405832823567409	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043032	6.806374401928528e-4	6.487184661957619	1.6646389324960753	7	17	positive regulation of macrophage activation	BP	998	10192	0.4939383662059316	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0052548	6.843707360994796e-4	1.8669638867017089	23.0111852433281	39	235	regulation of endopeptidase activity	BP	998	10192	0.17859718680001618	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050678	6.850200443591351e-4	1.9408959919384074	19.975667189952905	35	204	regulation of epithelial cell proliferation	BP	998	10192	0.18877980097990138	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0007015	6.855342270884994e-4	1.7144893649117514	32.41149921507064	51	331	actin filament organization	BP	998	10192	0.15603660147720438	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0001944	6.881746370789194e-4	1.5725401625449373	48.76412872841444	71	498	vasculature development	BP	998	10192	0.13273748593578014	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0050777	6.889091088761156e-4	2.6620991253644313	7.931514913657771	18	81	negative regulation of immune response	BP	998	10192	0.26936684395399313	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0043065	7.654554576001242e-4	1.6530139785825226	37.40541601255887	57	382	positive regulation of apoptotic process	BP	998	10192	0.14763547766505902	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0097191	7.678225833703348e-4	2.138735184764964	14.198390894819466	27	145	extrinsic apoptotic signaling pathway	BP	998	10192	0.21598995375241462	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0002730	8.020273590251436e-4	11.568479355488419	0.8812794348508635	5	9	regulation of dendritic cell cytokine production	BP	998	10192	0.671651593665645	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0032490	8.020273590251436e-4	11.568479355488419	0.8812794348508635	5	9	detection of molecule of bacterial origin	BP	998	10192	0.671651593665645	loss_of_correlation_genes	Medullo	FOLH1	30
GO:0072070	8.020273590251436e-4	11.568479355488419	0.8812794348508635	5	9	loop of Henle development	BP	998	10192	0.671651593665645	loss_of_correlation_genes	Medullo	FOLH1	30
