GOID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	Ontology	gene_set_size	universe_size	LogOddsRatioSE	change_dir	cancer_group	gene_parsed_by	quantile
GO:1902166	0.0056231722888767	9.964646464646464	0.376588826485368	3	14	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	BP	273	10149	0.6542533885434086	gain_of_correlation_genes	EPN	FOLH1	40
GO:0007050	0.00566385944245696	2.599042154908348	4.519065917824416	11	168	cell cycle arrest	BP	273	10149	0.31811664967079006	gain_of_correlation_genes	EPN	FOLH1	40
GO:0006897	0.00567842905235423	1.85423661860557	13.772391368607744	24	512	endocytosis	BP	273	10149	0.2187199812818632	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048519	0.00568327489416059	1.3858090881823637	92.72154892107596	113	3447	negative regulation of biological process	BP	273	10149	0.12470908542361278	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048259	0.00576678797243159	4.012665985699694	1.640851315400532	6	61	regulation of receptor-mediated endocytosis	BP	273	10149	0.43439109777426615	gain_of_correlation_genes	EPN	FOLH1	40
GO:0072332	0.00576678797243159	4.012665985699694	1.640851315400532	6	61	intrinsic apoptotic signaling pathway by p53 class mediator	BP	273	10149	0.43439109777426615	gain_of_correlation_genes	EPN	FOLH1	40
GO:0030098	0.00579800615819273	2.3705882352941177	5.837126810523205	13	217	lymphocyte differentiation	BP	273	10149	0.2928729806348957	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002221	0.00588380647880309	2.9192583732057416	3.3086018326928763	9	123	pattern recognition receptor signaling pathway	BP	273	10149	0.35181437967846935	gain_of_correlation_genes	EPN	FOLH1	40
GO:0071902	0.00599807763721284	2.2771155434910892	6.536506059710316	14	243	positive regulation of protein serine/threonine kinase activity	BP	273	10149	0.28241821238245773	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010469	0.00612480812225365	3.141549578482538	2.743718592964824	8	102	regulation of signaling receptor activity	BP	273	10149	0.3735158783252897	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051259	0.0062086690359482	1.9945411235360289	10.114099911321311	19	376	protein complex oligomerization	BP	273	10149	0.24387447656807917	gain_of_correlation_genes	EPN	FOLH1	40
GO:1900182	0.0062551286296409	4.705797933409873	1.183564883239728	5	44	positive regulation of protein localization to nucleus	BP	273	10149	0.4790344725944663	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048523	0.00627786811079376	1.3886823529411765	83.46822347029264	103	3103	negative regulation of cellular process	BP	273	10149	0.12676694178725842	gain_of_correlation_genes	EPN	FOLH1	40
GO:1902230	0.00630370663166222	6.104089219330855	0.753177652970736	4	28	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	BP	273	10149	0.543585909510792	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097530	0.00643416508421343	3.4389473684210525	2.205734555128584	7	82	granulocyte migration	BP	273	10149	0.4000648761035859	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002158	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	osteoclast proliferation	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010760	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	negative regulation of macrophage chemotaxis	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032960	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	regulation of inositol trisphosphate biosynthetic process	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0035740	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	CD8-positive, alpha-beta T cell proliferation	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097368	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	establishment of Sertoli cell barrier	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:1903566	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	positive regulation of protein localization to cilium	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:1990049	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	retrograde neuronal dense core vesicle transport	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:2000564	0.00683239458962886	24.28782287822878	0.13449600945906	2	5	regulation of CD8-positive, alpha-beta T cell proliferation	BP	273	10149	0.9149451658816364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032479	0.0068698095524562	3.3933518005540164	2.232633757020396	7	83	regulation of type I interferon production	BP	273	10149	0.3998455663209886	gain_of_correlation_genes	EPN	FOLH1	40
GO:0019730	0.00688584874443779	4.587686567164179	1.21046408513154	5	45	antimicrobial humoral response	BP	273	10149	0.4783649345719553	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001562	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	response to protozoan	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001773	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	myeloid dendritic cell activation	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001919	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	regulation of receptor recycling	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032069	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	regulation of nuclease activity	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:0042832	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	defense response to protozoan	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:1902165	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:2001026	0.00689070229058587	9.133333333333333	0.40348802837718	3	15	regulation of endothelial cell chemotaxis	BP	273	10149	0.6484379300452621	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032480	0.00716044386436605	5.859330855018587	0.7800768548625481	4	29	negative regulation of type I interferon production	BP	273	10149	0.5420507214788644	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031589	0.00717310230021957	2.158795007632217	7.370381318356488	15	274	cell-substrate adhesion	BP	273	10149	0.2729608434388592	gain_of_correlation_genes	EPN	FOLH1	40
GO:0009408	0.00727075378661762	3.043454580820852	2.82441619864026	8	105	response to heat	BP	273	10149	0.37307522458742215	gain_of_correlation_genes	EPN	FOLH1	40
GO:1903555	0.00727075378661762	3.043454580820852	2.82441619864026	8	105	regulation of tumor necrosis factor superfamily cytokine production	BP	273	10149	0.37307522458742215	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002218	0.00732486326378568	2.5018264412494733	4.680461129175288	11	174	activation of innate immune response	BP	273	10149	0.31774802742143915	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032606	0.0073269911286877	3.3489405331510596	2.259532958912208	7	84	type I interferon production	BP	273	10149	0.3996318375331397	gain_of_correlation_genes	EPN	FOLH1	40
GO:0050918	0.00755974108654667	4.47533673097925	1.237363287023352	5	46	positive chemotaxis	BP	273	10149	0.47772718665339736	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097529	0.00797673129096468	2.771590909090909	3.469997044043748	9	129	myeloid leukocyte migration	BP	273	10149	0.3511905811056633	gain_of_correlation_genes	EPN	FOLH1	40
GO:0071706	0.00811998757267438	2.981360777587193	2.878214602423884	8	107	tumor necrosis factor superfamily cytokine production	BP	273	10149	0.372796024482452	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045860	0.00813824507342855	1.9381557209980904	10.383091930239432	19	386	positive regulation of protein kinase activity	BP	273	10149	0.2437181691852275	gain_of_correlation_genes	EPN	FOLH1	40
GO:0033674	0.00817796868616089	1.90244979033326	11.136269583210169	20	414	positive regulation of kinase activity	BP	273	10149	0.23789935522914615	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031663	0.00827823496741534	4.368336886993603	1.264262488915164	5	47	lipopolysaccharide-mediated signaling pathway	BP	273	10149	0.477119015670364	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002043	0.00831427062151216	8.42991452991453	0.430387230268992	3	16	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	BP	273	10149	0.643476109105708	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010954	0.00831427062151216	8.42991452991453	0.430387230268992	3	16	positive regulation of protein processing	BP	273	10149	0.643476109105708	gain_of_correlation_genes	EPN	FOLH1	40
GO:0042035	0.00844455791241235	3.676404494382022	1.775347324859592	6	66	regulation of cytokine biosynthetic process	BP	273	10149	0.4326436480245848	gain_of_correlation_genes	EPN	FOLH1	40
GO:0050794	0.00883317277428485	1.3839075035394053	176.24357079515224	195	6552	regulation of cellular process	BP	273	10149	0.13561045864593732	gain_of_correlation_genes	EPN	FOLH1	40
GO:0008630	0.00883394163304524	3.222368421052632	2.340230564587644	7	87	intrinsic apoptotic signaling pathway in response to DNA damage	BP	273	10149	0.39902208439637704	gain_of_correlation_genes	EPN	FOLH1	40
GO:0050793	0.008890331853619	1.4428235294117646	47.42329293526456	63	1763	regulation of developmental process	BP	273	10149	0.14610087312090214	gain_of_correlation_genes	EPN	FOLH1	40
GO:0006464	0.00892961977808618	1.383040674856007	71.22908660951818	89	2648	cellular protein modification process	BP	273	10149	0.13114184437371998	gain_of_correlation_genes	EPN	FOLH1	40
GO:0036211	0.00892961977808618	1.383040674856007	71.22908660951818	89	2648	protein modification process	BP	273	10149	0.13114184437371998	gain_of_correlation_genes	EPN	FOLH1	40
GO:1901222	0.00907176287622064	3.615767176275557	1.802246526751404	6	67	regulation of NIK/NF-kappaB signaling	BP	273	10149	0.4323277836454352	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001944	0.00916003080974096	1.796964656964657	13.557197753473249	23	504	vasculature development	BP	273	10149	0.2228535450561575	gain_of_correlation_genes	EPN	FOLH1	40
GO:0030162	0.00921240898332075	1.8485915492957747	12.023943245639964	21	447	regulation of proteolysis	BP	273	10149	0.23246621159535696	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032496	0.00940267199819929	2.3067119290095883	5.51433638782146	12	205	response to lipopolysaccharide	BP	273	10149	0.3040548830176898	gain_of_correlation_genes	EPN	FOLH1	40
GO:1904018	0.0096589822888234	2.68108504398827	3.577593851610996	9	133	positive regulation of vasculature development	BP	273	10149	0.3508077095733655	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048856	0.00971475538071053	1.348299560361817	99.9843334318652	119	3717	anatomical structure development	BP	273	10149	0.1238308782958959	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048536	0.00989785516964212	7.826984126984127	0.457286432160804	3	17	spleen development	BP	273	10149	0.6391924653624236	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051220	0.00989785516964212	7.826984126984127	0.457286432160804	3	17	cytoplasmic sequestering of protein	BP	273	10149	0.6391924653624236	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002524	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	hypersensitivity	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002883	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	regulation of hypersensitivity	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002922	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	positive regulation of humoral immune response	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0060700	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	regulation of ribonuclease activity	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097340	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	inhibition of cysteine-type endopeptidase activity	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097341	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	zymogen inhibition	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:1904415	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	regulation of xenophagy	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:1904417	0.01006732155094157	18.2140221402214	0.161395211350872	2	6	positive regulation of xenophagy	BP	273	10149	0.8682115718514717	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045637	0.0101049562622191	2.382817731351279	4.895654744309784	11	182	regulation of myeloid cell differentiation	BP	273	10149	0.3172961986675353	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043085	0.01045067232472084	1.553291536050157	26.79160508424475	39	996	positive regulation of catalytic activity	BP	273	10149	0.17627133115396695	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043620	0.01115264880892378	3.4452247191011236	1.88294413242684	6	70	regulation of DNA-templated transcription in response to stress	BP	273	10149	0.43143817754102975	gain_of_correlation_genes	EPN	FOLH1	40
GO:0072358	0.01117667381597884	1.762269387755102	13.799290570499556	23	513	cardiovascular system development	BP	273	10149	0.22276808311309773	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032958	0.01134555686792664	5.049096269709012	0.8876736624297961	4	33	inositol phosphate biosynthetic process	BP	273	10149	0.536937412099745	gain_of_correlation_genes	EPN	FOLH1	40
GO:0061912	0.01134555686792664	5.049096269709012	0.8876736624297961	4	33	selective autophagy	BP	273	10149	0.536937412099745	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032502	0.01148767010687831	1.334975882598041	106.30564587644103	125	3952	developmental process	BP	273	10149	0.12322083678658464	gain_of_correlation_genes	EPN	FOLH1	40
GO:0034764	0.01159644747544506	2.5962357954545454	3.685190659178244	9	137	positive regulation of transmembrane transport	BP	273	10149	0.3504483914140009	gain_of_correlation_genes	EPN	FOLH1	40
GO:0050670	0.01159644747544506	2.5962357954545454	3.685190659178244	9	137	regulation of lymphocyte proliferation	BP	273	10149	0.3504483914140009	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032637	0.01162576239671905	3.986859182349124	1.371859296482412	5	51	interleukin-8 production	BP	273	10149	0.4749444210833108	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031640	0.01164475794521907	7.304444444444444	0.484185634052616	3	18	killing of cells of other organism	BP	273	10149	0.6354566179504713	gain_of_correlation_genes	EPN	FOLH1	40
GO:0044364	0.01164475794521907	7.304444444444444	0.484185634052616	3	18	disruption of cells of other organism	BP	273	10149	0.6354566179504713	gain_of_correlation_genes	EPN	FOLH1	40
GO:1903319	0.01164475794521907	7.304444444444444	0.484185634052616	3	18	positive regulation of protein maturation	BP	273	10149	0.6354566179504713	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031331	0.01173398654453218	2.1544642857142855	6.375110848359444	13	237	positive regulation of cellular catabolic process	BP	273	10149	0.29212518199204485	gain_of_correlation_genes	EPN	FOLH1	40
GO:0071347	0.01183370262219172	3.0312693498452012	2.474726574046704	7	92	cellular response to interleukin-1	BP	273	10149	0.398099713450232	gain_of_correlation_genes	EPN	FOLH1	40
GO:0050789	0.0121051416257061	1.378188577920066	186.68046112917528	204	6940	regulation of biological process	BP	273	10149	0.1409313371897424	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032944	0.01212327578149185	2.575845665961945	3.712089861070056	9	138	regulation of mononuclear cell proliferation	BP	273	10149	0.35036198931098206	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051336	0.01232236760965528	1.5794979079497908	22.8643216080402	34	850	regulation of hydrolase activity	BP	273	10149	0.18690032262227108	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043300	0.01259255390180326	4.8802973977695165	0.914572864321608	4	34	regulation of leukocyte degranulation	BP	273	10149	0.535865999611126	gain_of_correlation_genes	EPN	FOLH1	40
GO:0070206	0.01259255390180326	4.8802973977695165	0.914572864321608	4	34	protein trimerization	BP	273	10149	0.535865999611126	gain_of_correlation_genes	EPN	FOLH1	40
GO:1902229	0.01259255390180326	4.8802973977695165	0.914572864321608	4	34	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	BP	273	10149	0.535865999611126	gain_of_correlation_genes	EPN	FOLH1	40
GO:0007259	0.01271455365034316	3.3401430030643513	1.936742536210464	6	72	JAK-STAT cascade	BP	273	10149	0.4308891237539262	gain_of_correlation_genes	EPN	FOLH1	40
GO:0022604	0.01288652503421375	1.876700624383832	10.114099911321311	18	376	regulation of cell morphogenesis	BP	273	10149	0.24975084456611224	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045861	0.0131485575752145	2.287460331074706	5.0839491575524685	11	189	negative regulation of proteolysis	BP	273	10149	0.31693370974770635	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032501	0.01337849028772438	1.3225340956054552	118.54478273721548	137	4407	multicellular organismal process	BP	273	10149	0.12273868010431	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048771	0.01352408903456189	2.7050718365933877	3.147206621342004	8	117	tissue remodeling	BP	273	10149	0.37155118411381177	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010758	0.01355764752213246	6.847222222222222	0.511084835944428	3	19	regulation of macrophage chemotaxis	BP	273	10149	0.6321696425132523	gain_of_correlation_genes	EPN	FOLH1	40
GO:0035456	0.01355764752213246	6.847222222222222	0.511084835944428	3	19	response to interferon-beta	BP	273	10149	0.6321696425132523	gain_of_correlation_genes	EPN	FOLH1	40
GO:1902254	0.01355764752213246	6.847222222222222	0.511084835944428	3	19	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP	273	10149	0.6321696425132523	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031397	0.01360197834994708	3.819962686567164	1.425657700266036	5	53	negative regulation of protein ubiquitination	BP	273	10149	0.47398990149439424	gain_of_correlation_genes	EPN	FOLH1	40
GO:0052548	0.01377766947009138	2.1063318777292577	6.509606857818504	13	242	regulation of endopeptidase activity	BP	273	10149	0.29195839115353145	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002864	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	regulation of acute inflammatory response to antigenic stimulus	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002921	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	negative regulation of humoral immune response	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032908	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	regulation of transforming growth factor beta1 production	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0035771	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	interleukin-4-mediated signaling pathway	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0042118	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	endothelial cell activation	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0061517	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	macrophage proliferation	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0061518	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	microglial cell proliferation	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:1905522	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	negative regulation of macrophage migration	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:1990048	0.01384551722820614	14.569741697416974	0.188294413242684	2	7	anterograde neuronal dense core vesicle transport	BP	273	10149	0.8389227281215137	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032648	0.01392385591270584	4.72238877563257	0.94147206621342	4	35	regulation of interferon-beta production	BP	273	10149	0.5348617681591558	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051173	0.01401093732993386	1.3880756953944369	53.90600059119125	69	2004	positive regulation of nitrogen compound metabolic process	BP	273	10149	0.14155366119418186	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002224	0.01471622684786652	2.8938497930218805	2.582323381613952	7	96	toll-like receptor signaling pathway	BP	273	10149	0.39743511768080375	gain_of_correlation_genes	EPN	FOLH1	40
GO:1901564	0.01477486971153259	1.3171299181519798	112.9497487437186	131	4199	organonitrogen compound metabolic process	BP	273	10149	0.12285698457233706	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045766	0.01486144045956988	2.655787863335034	3.201005025125628	8	119	positive regulation of angiogenesis	BP	273	10149	0.3713286959941136	gain_of_correlation_genes	EPN	FOLH1	40
GO:0048646	0.01497072715496581	1.5986608077003557	19.851610996157255	30	738	anatomical structure formation involved in morphogenesis	BP	273	10149	0.1974083688523437	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051049	0.01497265751511399	1.4782581954609757	31.74105823233816	44	1180	regulation of transport	BP	273	10149	0.16759708565622597	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032989	0.01501997183019084	1.5641917293233083	22.353236772095773	33	831	cellular component morphogenesis	BP	273	10149	0.18929602801933423	gain_of_correlation_genes	EPN	FOLH1	40
GO:0097696	0.01533595580712149	3.193942354665364	2.0174401418859	6	75	STAT cascade	BP	273	10149	0.43012405957347777	gain_of_correlation_genes	EPN	FOLH1	40
GO:0009653	0.01544782701084323	1.3959358900973098	48.68755542417972	63	1810	anatomical structure morphogenesis	BP	273	10149	0.14604912475446752	gain_of_correlation_genes	EPN	FOLH1	40
GO:0007020	0.01563859946068981	6.443790849673203	0.53798403783624	3	20	microtubule nucleation	BP	273	10149	0.6292551125053597	gain_of_correlation_genes	EPN	FOLH1	40
GO:0035767	0.01563859946068981	6.443790849673203	0.53798403783624	3	20	endothelial cell chemotaxis	BP	273	10149	0.6292551125053597	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045648	0.01563859946068981	6.443790849673203	0.53798403783624	3	20	positive regulation of erythrocyte differentiation	BP	273	10149	0.6292551125053597	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051896	0.01566729529835368	2.459848484848485	3.873485072420928	9	144	regulation of protein kinase B signaling	BP	273	10149	0.3498700561222556	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051249	0.01568630461321546	2.007095898987791	7.343482116464676	14	273	regulation of lymphocyte activation	BP	273	10149	0.28152186714625554	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043154	0.01579287273597268	3.666417910447761	1.47945610404966	5	55	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP	273	10149	0.47311004438260784	gain_of_correlation_genes	EPN	FOLH1	40
GO:0008104	0.01591505669913211	1.3962907860342766	47.85368016553355	62	1779	protein localization	BP	273	10149	0.14687867092590728	gain_of_correlation_genes	EPN	FOLH1	40
GO:0008360	0.01629245533229544	2.6082484555017533	3.254803428909252	8	121	regulation of cell shape	BP	273	10149	0.371113958185764	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051051	0.01646255100027228	1.9425087108013936	8.123558971327224	15	302	negative regulation of transport	BP	273	10149	0.2722705315997903	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043405	0.01657971141631293	2.051276595744681	6.6710020691693765	13	248	regulation of MAP kinase activity	BP	273	10149	0.29176749921518524	gain_of_correlation_genes	EPN	FOLH1	40
GO:0098657	0.01669499470848025	1.6550392558457074	15.924327519952705	25	592	import into cell	BP	273	10149	0.21425066958799271	gain_of_correlation_genes	EPN	FOLH1	40
GO:0043406	0.01684298949992109	2.199319166494739	5.272243570795152	11	196	positive regulation of MAP kinase activity	BP	273	10149	0.316598292372309	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032608	0.01684634730578121	4.43528218992903	0.995270469997044	4	37	interferon-beta production	BP	273	10149	0.5330310473735572	gain_of_correlation_genes	EPN	FOLH1	40
GO:1900024	0.01684634730578121	4.43528218992903	0.995270469997044	4	37	regulation of substrate adhesion-dependent cell spreading	BP	273	10149	0.5330310473735572	gain_of_correlation_genes	EPN	FOLH1	40
GO:1905517	0.01684634730578121	4.43528218992903	0.995270469997044	4	37	macrophage migration	BP	273	10149	0.5330310473735572	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001909	0.0169716469174498	3.594161545215101	1.506355305941472	5	56	leukocyte mediated cytotoxicity	BP	273	10149	0.47269542793570624	gain_of_correlation_genes	EPN	FOLH1	40
GO:0072676	0.0169716469174498	3.594161545215101	1.506355305941472	5	56	lymphocyte migration	BP	273	10149	0.47269542793570624	gain_of_correlation_genes	EPN	FOLH1	40
GO:0001818	0.0171211297950945	2.2943579812483765	4.599763523499853	10	171	negative regulation of cytokine production	BP	273	10149	0.33183790485848336	gain_of_correlation_genes	EPN	FOLH1	40
GO:1904064	0.01718413322604461	2.7986270022883297	2.663020987289388	7	99	positive regulation of cation transmembrane transport	BP	273	10149	0.396973946571803	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010605	0.01773227884624923	1.389760753825934	47.20809932013006	61	1755	negative regulation of macromolecule metabolic process	BP	273	10149	0.147725969393998	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002335	0.0178891347951241	6.0851851851851855	0.564883239728052	3	21	mature B cell differentiation	BP	273	10149	0.6266530404035761	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002437	0.0178891347951241	6.0851851851851855	0.564883239728052	3	21	inflammatory response to antigenic stimulus	BP	273	10149	0.6266530404035761	gain_of_correlation_genes	EPN	FOLH1	40
GO:0051128	0.01793109156212288	1.3887710803139088	47.234998522021876	61	1756	regulation of cellular component organization	BP	273	10149	0.1477248411817322	gain_of_correlation_genes	EPN	FOLH1	40
GO:0002790	0.01807351820573094	1.803415559772296	10.49068873780668	18	390	peptide secretion	BP	273	10149	0.24954060808060105	gain_of_correlation_genes	EPN	FOLH1	40
GO:0006957	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	complement activation, alternative pathway	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0010749	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	regulation of nitric oxide mediated signal transduction	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031665	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	negative regulation of lipopolysaccharide-mediated signaling pathway	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032905	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	transforming growth factor beta1 production	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0045351	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	type I interferon biosynthetic process	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0060732	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	positive regulation of inositol phosphate biosynthetic process	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0098792	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	xenophagy	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:1903564	0.01813563072836965	12.140221402214022	0.215193615134496	2	8	regulation of protein localization to cilium	BP	273	10149	0.8188150100539372	gain_of_correlation_genes	EPN	FOLH1	40
GO:0031400	0.01816941753283758	1.7720866141732283	11.270765592669228	19	419	negative regulation of protein modification process	BP	273	10149	0.2432573052978601	gain_of_correlation_genes	EPN	FOLH1	40
GO:0032642	0.01820738828170205	3.524684270952928	1.533254507833284	5	57	regulation of chemokine production	BP	273	10149	0.4722964154482817	gain_of_correlation_genes	EPN	FOLH1	40
GO:0006508	0.01838985584659988	1.494905976869427	26.953000295595626	38	1002	proteolysis	BP	273	10149	0.1781029513497417	gain_of_correlation_genes	EPN	FOLH1	40
