GOID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	Ontology	gene_set_size	universe_size	LogOddsRatioSE	change_dir	cancer_group	gene_parsed_by	quantile
GO:0042108	0.00745992703493282	2.5376344086021505	6.40520299566417	13	40	positive regulation of cytokine biosynthetic process	BP	1625	10148	0.33867117356348153	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0061005	0.00745992703493282	2.5376344086021505	6.40520299566417	13	40	cell differentiation involved in kidney development	BP	1625	10148	0.33867117356348153	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0051716	0.00747345555448792	1.1430404015212918	719.7846866377612	765	4495	cellular response to stimulus	BP	1625	10148	0.05428364718216965	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0019371	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	cyclooxygenase pathway	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0033004	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	negative regulation of mast cell activation	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045414	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	regulation of interleukin-8 biosynthetic process	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0071679	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	commissural neuron axon guidance	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0099612	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	protein localization to axon	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000341	0.0074838743317939	6.573302469135802	1.4411706740244383	5	9	regulation of chemokine (C-X-C motif) ligand 2 production	BP	1625	10148	0.6713677595924453	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002604	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	regulation of dendritic cell antigen processing and presentation	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032825	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	positive regulation of natural killer cell differentiation	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0043383	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	negative T cell selection	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045060	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	negative thymic T cell selection	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045086	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	positive regulation of interleukin-2 biosynthetic process	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0061525	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	hindgut development	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0090385	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	phagosome-lysosome fusion	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000665	0.0074853441937913	10.51326341764343	0.9607804493496256	4	6	regulation of interleukin-13 secretion	BP	1625	10148	0.8664492254390417	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032940	0.00752241860039411	1.2406946616439023	160.29020496649585	188	1001	secretion by cell	BP	1625	10148	0.08587640622716505	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0043393	0.00770482674010285	1.6564314444414041	24.17964130863224	36	151	regulation of protein binding	BP	1625	10148	0.1929292381171051	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045321	0.00776542614327484	1.273798375737762	121.53872684272764	146	759	leukocyte activation	BP	1625	10148	0.0963493186851545	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0015833	0.00788291136936103	1.2126120412881736	206.40766653527788	237	1289	peptide transport	BP	1625	10148	0.07761631020677953	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032729	0.0080060185725666	2.634531928084315	5.764682696097753	12	36	positive regulation of interferon-gamma production	BP	1625	10148	0.3545950136472796	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0060038	0.0080060185725666	2.634531928084315	5.764682696097753	12	36	cardiac muscle cell proliferation	BP	1625	10148	0.3545950136472796	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032814	0.00801739992877494	4.092707045735476	2.562081198265668	7	16	regulation of natural killer cell activation	BP	1625	10148	0.5046818349669914	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035025	0.00801739992877494	4.092707045735476	2.562081198265668	7	16	positive regulation of Rho protein signal transduction	BP	1625	10148	0.5046818349669914	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0050670	0.00803540461227364	1.7253384402033942	20.176389436342134	31	126	regulation of lymphocyte proliferation	BP	1625	10148	0.20863936586789145	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042886	0.00827531425670832	1.2095890966616638	209.45013795821836	240	1308	amide transport	BP	1625	10148	0.0771955703239418	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0006909	0.00834273306812933	1.570486943633114	30.1044540796216	43	188	phagocytosis	BP	1625	10148	0.17579487238932262	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0050729	0.00839954246415823	1.9358078602620088	13.130666141111549	22	82	positive regulation of inflammatory response	BP	1625	10148	0.2507253554147438	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0010976	0.00842394878352405	1.51437641723356	36.02926685061096	50	225	positive regulation of neuron projection development	BP	1625	10148	0.16269294858802358	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0051641	0.00846335007145808	1.176199235016142	313.37455656286954	349	1957	cellular localization	BP	1625	10148	0.06644947162706664	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000145	0.00854287832708237	1.289502274990232	105.3655892786756	128	658	regulation of cell motility	BP	1625	10148	0.10243243917640452	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0006952	0.00856465079753495	1.2496225120109814	142.19550650374458	168	888	defense response	BP	1625	10148	0.09030928787773576	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0098693	0.0086235327696681	1.89759870474407	13.93131651556957	23	87	regulation of synaptic vesicle cycle	BP	1625	10148	0.2446338036295789	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0065009	0.00872474742950421	1.175298234266109	313.5346866377611	349	1958	regulation of molecular function	BP	1625	10148	0.06644672067167517	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0070663	0.00898025906965721	1.692002510985562	21.13716988569176	32	132	regulation of leukocyte proliferation	BP	1625	10148	0.204930400223758	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0051051	0.0090090902274973	1.42441214662307	49.96058336618053	66	312	negative regulation of transport	BP	1625	10148	0.14134641608979415	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0008360	0.00908888413512164	1.7236608968243152	19.53586913677572	30	122	regulation of cell shape	BP	1625	10148	0.21201053674390463	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0008593	0.00915148771694394	1.9914183271615824	11.689495467087111	20	73	regulation of Notch signaling pathway	BP	1625	10148	0.26383525397912777	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035295	0.00929570596716054	1.2779558302194116	111.13027197477336	134	694	tube development	BP	1625	10148	0.1002231134802067	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045670	0.00935754902349778	2.4467165898617513	6.565333070555774	13	41	regulation of osteoclast differentiation	BP	1625	10148	0.33671267623243956	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0040008	0.00943831323560341	1.3414315735846654	73.98009459992117	93	462	regulation of growth	BP	1625	10148	0.1193234930018444	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0051046	0.00949416273269575	1.324969615866982	81.18594797004336	101	507	regulation of secretion	BP	1625	10148	0.11464471418757252	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032649	0.00951964542957312	2.259449866903283	8.006503744580213	15	50	regulation of interferon-gamma production	BP	1625	10148	0.3098015923685964	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0022612	0.00974560791584344	1.90384831719215	13.290796216003152	22	83	gland morphogenesis	BP	1625	10148	0.25017992279138257	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002495	0.00983077538879203	2.0641486972755065	10.248324793062672	18	64	antigen processing and presentation of peptide antigen via MHC class II	BP	1625	10148	0.27934732822736696	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002521	0.01005752773433982	1.4114478268842838	51.08149389042176	67	319	leukocyte differentiation	BP	1625	10148	0.14020121251607734	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1902107	0.01010730443175603	1.8366781631045817	14.892096964919196	24	93	positive regulation of leukocyte differentiation	BP	1625	10148	0.23854206570365744	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1903039	0.0101543172201754	1.6893634635036023	20.496649586125343	31	128	positive regulation of leukocyte cell-cell adhesion	BP	1625	10148	0.20811865777514585	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0050853	0.01016010762818465	2.528853068815871	5.924812770989358	12	37	B cell receptor signaling pathway	BP	1625	10148	0.35223709469981224	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0010628	0.01024921647989636	1.210159700985389	192.47635001970832	221	1202	positive regulation of gene expression	BP	1625	10148	0.07993182349126506	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0001764	0.0102839742858236	1.7219030722874602	18.8953488372093	29	118	neuron migration	BP	1625	10148	0.2155547443112015	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042089	0.01031012279871712	2.004819427148194	11.048975167520693	19	69	cytokine biosynthetic process	BP	1625	10148	0.27087315464194334	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042107	0.01031012279871712	2.004819427148194	11.048975167520693	19	69	cytokine metabolic process	BP	1625	10148	0.27087315464194334	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0055017	0.0103427788424975	2.1632165224458575	8.807154119038234	16	55	cardiac muscle tissue growth	BP	1625	10148	0.29812815803032094	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0001773	0.01036442733775784	4.508603194211594	2.0816909735908555	6	13	myeloid dendritic cell activation	BP	1625	10148	0.5570088875151489	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0006491	0.01036442733775784	4.508603194211594	2.0816909735908555	6	13	N-glycan processing	BP	1625	10148	0.5570088875151489	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0010874	0.01036442733775784	4.508603194211594	2.0816909735908555	6	13	regulation of cholesterol efflux	BP	1625	10148	0.5570088875151489	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032816	0.01036442733775784	4.508603194211594	2.0816909735908555	6	13	positive regulation of natural killer cell activation	BP	1625	10148	0.5570088875151489	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1902533	0.01059042878177342	1.272431462423247	110.64988175009854	133	691	positive regulation of intracellular signal transduction	BP	1625	10148	0.10053209563505888	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0006897	0.01061173937862905	1.3181497992897946	81.50620811982657	101	509	endocytosis	BP	1625	10148	0.11459217712916552	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0031589	0.0108186307767995	1.4440439702670391	43.39525029562475	58	271	cell-substrate adhesion	BP	1625	10148	0.15064764859668173	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0001961	0.01092940687908772	2.6335192069392814	5.2842924714229405	11	33	positive regulation of cytokine-mediated signaling pathway	BP	1625	10148	0.3702713171037567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035329	0.01092940687908772	2.6335192069392814	5.2842924714229405	11	33	hippo signaling	BP	1625	10148	0.3702713171037567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0097178	0.01092940687908772	2.6335192069392814	5.2842924714229405	11	33	ruffle assembly	BP	1625	10148	0.3702713171037567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000677	0.01092940687908772	2.6335192069392814	5.2842924714229405	11	33	regulation of transcription regulatory region DNA binding	BP	1625	10148	0.3702713171037567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0010771	0.01126060508862253	1.8729197271245448	13.450926290894758	22	84	negative regulation of cell morphogenesis involved in differentiation	BP	1625	10148	0.2496509510698588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0030516	0.01126060508862253	1.8729197271245448	13.450926290894758	22	84	regulation of axon extension	BP	1625	10148	0.2496509510698588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1903531	0.01148548149168561	1.6865870739678517	19.85612928655893	30	124	negative regulation of secretion by cell	BP	1625	10148	0.21146448517109628	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0061387	0.01156835114446884	1.8102257517622915	15.0522270398108	24	94	regulation of extent of cell growth	BP	1625	10148	0.23810773142888733	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002755	0.0116042737538162	2.771386671011895	4.643772171856523	10	29	MyD88-dependent toll-like receptor signaling pathway	BP	1625	10148	0.3916227339102658	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0030225	0.0116042737538162	2.771386671011895	4.643772171856523	10	29	macrophage differentiation	BP	1625	10148	0.3916227339102658	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0045087	0.0116131568603748	1.3143897996357012	80.86568782026015	100	505	innate immune response	BP	1625	10148	0.11510020224743084	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002504	0.0116137372516064	2.0199923208304096	10.408454867954276	18	65	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP	1625	10148	0.2785182382095421	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0001659	0.01167678469723822	1.7392701242406667	17.454178163184864	27	109	temperature homeostasis	BP	1625	10148	0.2235540440066063	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035023	0.01167678469723822	1.7392701242406667	17.454178163184864	27	109	regulation of Rho protein signal transduction	BP	1625	10148	0.2235540440066063	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0048771	0.01167678469723822	1.7392701242406667	17.454178163184864	27	109	tissue remodeling	BP	1625	10148	0.2235540440066063	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0007169	0.01172865072804769	1.3232642096978406	76.382045723295235	95	477	transmembrane receptor protein tyrosine kinase signaling pathway	BP	1625	10148	0.1179853662128792	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0001516	0.01177460032757505	3.6830037082818294	2.7222112731572725	7	17	prostaglandin biosynthetic process	BP	1625	10148	0.4935510685141999	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0046457	0.01177460032757505	3.6830037082818294	2.7222112731572725	7	17	prostanoid biosynthetic process	BP	1625	10148	0.4935510685141999	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0048143	0.01177460032757505	3.6830037082818294	2.7222112731572725	7	17	astrocyte activation	BP	1625	10148	0.4935510685141999	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0061024	0.01207489720504013	1.3033216783216783	85.50945999211667	105	534	membrane organization	BP	1625	10148	0.11241109775748188	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0006739	0.01208743178923885	2.961130878712871	4.0032518722901065	9	25	NADP metabolic process	BP	1625	10148	0.417549366237134	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035909	0.01208743178923885	2.961130878712871	4.0032518722901065	9	25	aorta morphogenesis	BP	1625	10148	0.417549366237134	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0033344	0.01222494140827796	3.238666095808953	3.3627315727236895	8	21	cholesterol efflux	BP	1625	10148	0.45017664857930567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0048679	0.01222494140827796	3.238666095808953	3.3627315727236895	8	21	regulation of axon regeneration	BP	1625	10148	0.45017664857930567	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1990138	0.01235230623402536	1.6303949654816137	22.418210484824595	33	140	neuron projection extension	BP	1625	10148	0.20098703115337296	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0016192	0.01273362685627871	1.192768074856769	214.2540402049665	243	1338	vesicle-mediated transport	BP	1625	10148	0.0767247227982593	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0044265	0.01276827045625553	1.262740547451175	111.29040204966496	133	695	cellular macromolecule catabolic process	BP	1625	10148	0.10046895077687289	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0150076	0.01284744015049383	2.2357654759889396	7.5261135199054	14	47	neuroinflammatory response	BP	1625	10148	0.3201095434785766	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0021543	0.01286352325105429	1.6686355386899852	20.016259361450533	30	125	pallium development	BP	1625	10148	0.21119957500540457	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0040012	0.01291541814408757	1.2610690598618164	112.2511824990146	134	701	regulation of locomotion	BP	1625	10148	0.10011362100731871	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0010875	0.01301147874929493	5.258024691358025	1.6013007489160425	5	10	positive regulation of cholesterol efflux	BP	1625	10148	0.6330360830165669	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0015812	0.01301147874929493	5.258024691358025	1.6013007489160425	5	10	gamma-aminobutyric acid transport	BP	1625	10148	0.6330360830165669	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035590	0.01301147874929493	5.258024691358025	1.6013007489160425	5	10	purinergic nucleotide receptor signaling pathway	BP	1625	10148	0.6330360830165669	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0106106	0.01310584789118961	1.811988745411519	14.411706740244384	23	90	cold-induced thermogenesis	BP	1625	10148	0.24319973880219609	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0120161	0.01310584789118961	1.811988745411519	14.411706740244384	23	90	regulation of cold-induced thermogenesis	BP	1625	10148	0.24319973880219609	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032635	0.01319466961498274	1.7845184787676716	15.212357114702405	24	95	interleukin-6 production	BP	1625	10148	0.2376848722985519	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0043408	0.01337195099177798	1.312859691214077	77.66308632242807	96	485	regulation of MAPK cascade	BP	1625	10148	0.11732145470197852	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0060612	0.01387320388811756	2.518722051613598	5.444422546314545	11	34	adipose tissue development	BP	1625	10148	0.3675929508627347	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032642	0.01387869273388767	2.1368138324660064	8.326763894363422	15	52	regulation of chemokine production	BP	1625	10148	0.30729896331788314	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0030278	0.01395264374849438	1.6261528803901686	21.77769018525818	32	136	regulation of ossification	BP	1625	10148	0.20398997514145764	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0051048	0.01395264374849438	1.6261528803901686	21.77769018525818	32	136	negative regulation of secretion	BP	1625	10148	0.20398997514145764	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002791	0.01418771010554548	1.3902889784946235	50.120713441072134	65	313	regulation of peptide secretion	BP	1625	10148	0.1420519095669161	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0007258	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	JUN phosphorylation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0014744	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	positive regulation of muscle adaptation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0015961	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diadenosine polyphosphate catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0019317	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	fucose catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0021937	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0035965	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	cardiolipin acyl-chain remodeling	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042354	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	L-fucose metabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042355	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	L-fucose catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0046645	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	positive regulation of gamma-delta T cell activation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0071543	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diphosphoinositol polyphosphate metabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0072257	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	metanephric nephron tubule epithelial cell differentiation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0072307	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	regulation of metanephric nephron tubule epithelial cell differentiation	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0097411	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	hypoxia-inducible factor-1alpha signaling pathway	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0097638	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	L-arginine import across plasma membrane	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901906	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diadenosine pentaphosphate metabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901907	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diadenosine pentaphosphate catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901908	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diadenosine hexaphosphate metabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901909	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	diadenosine hexaphosphate catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901910	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	adenosine 5'-(hexahydrogen pentaphosphate) metabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1901911	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	adenosine 5'-(hexahydrogen pentaphosphate) catabolic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1903551	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	regulation of extracellular exosome assembly	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000481	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	positive regulation of cAMP-dependent protein kinase activity	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000551	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	regulation of T-helper 2 cell cytokine production	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000553	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	positive regulation of T-helper 2 cell cytokine production	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000667	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	positive regulation of interleukin-13 secretion	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:2000669	0.01443216136558747	15.762022194821208	0.640520299566417	3	4	negative regulation of dendritic cell apoptotic process	BP	1625	10148	1.155018268033588	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0016049	0.01449441324295599	1.3648606383957318	56.3657863618447	72	352	cell growth	BP	1625	10148	0.1350020278319381	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0042110	0.01455340984400579	1.41674337355421	44.035770595191174	58	275	T cell activation	BP	1625	10148	0.15036033795402468	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0044248	0.01462091869528178	1.1814349506798187	232.02847851793456	261	1449	cellular catabolic process	BP	1625	10148	0.07444890158930495	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0030166	0.01472488140923557	2.0572086889296486	9.127414268821443	16	57	proteoglycan biosynthetic process	BP	1625	10148	0.29602304752280084	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032652	0.01472488140923557	2.0572086889296486	9.127414268821443	16	57	regulation of interleukin-1 production	BP	1625	10148	0.29602304752280084	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0048813	0.01483767810121494	1.6974566422313606	17.774438312968073	27	111	dendrite morphogenesis	BP	1625	10148	0.22290374295172444	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0043603	0.01495220731176137	1.252384009337613	113.69235317303902	135	710	cellular amide metabolic process	BP	1625	10148	0.0997170827771754	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032675	0.01495709469863245	1.7851307189542485	14.571836815135988	23	91	regulation of interleukin-6 production	BP	1625	10148	0.24274809197801617	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002468	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	dendritic cell antigen processing and presentation	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0002863	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	positive regulation of inflammatory response to antigenic stimulus	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0014051	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	gamma-aminobutyric acid secretion	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0015809	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	arginine transport	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0021936	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	regulation of cerebellar granule cell precursor proliferation	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032328	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	alanine transport	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0032823	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	regulation of natural killer cell differentiation	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:0072611	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	interleukin-13 secretion	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1903977	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	positive regulation of glial cell migration	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
GO:1905216	0.01526031986401619	7.008019740900679	1.1209105242412298	4	7	positive regulation of RNA binding	BP	1625	10148	0.7642431598461044	gain_of_correlation_genes	Medullo	SLC1A5	15
