GOID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	Ontology	gene_set_size	universe_size	LogOddsRatioSE	change_dir	cancer_group	gene_parsed_by	quantile
GO:0090322	0.01172743218050248	3.296137339055794	2.58372641509434	7	28	regulation of superoxide metabolic process	BP	939	10176	0.43778723004905645	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1902742	0.01172743218050248	3.296137339055794	2.58372641509434	7	28	apoptotic process involved in development	BP	939	10176	0.43778723004905645	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0055065	0.01185719600915935	1.4630152607747775	35.43396226415094	49	384	metal ion homeostasis	BP	939	10176	0.15693682711424714	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2000147	0.01185719600915935	1.4630152607747775	35.43396226415094	49	384	positive regulation of cell motility	BP	939	10176	0.15693682711424714	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1901214	0.01191387736565047	1.625649200092743	20.39298349056604	31	221	regulation of neuron death	BP	939	10176	0.19680720991722525	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0009410	0.01203305154706916	1.7271836250911743	15.594634433962264	25	169	response to xenobiotic stimulus	BP	939	10176	0.21942768980687463	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048518	0.01207417143963314	1.1733080342123243	358.3997641509434	391	3884	positive regulation of biological process	BP	939	10176	0.06958982570919017	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0030100	0.01211669968895263	1.669284920827938	17.99380896226415	28	195	regulation of endocytosis	BP	939	10176	0.2071479135556456	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0003094	0.01218866325269257	4.489974693400818	1.4764150943396226	5	16	glomerular filtration	BP	939	10176	0.540451796236393	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042135	0.01218866325269257	4.489974693400818	1.4764150943396226	5	16	neurotransmitter catabolic process	BP	939	10176	0.540451796236393	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045649	0.01218866325269257	4.489974693400818	1.4764150943396226	5	16	regulation of macrophage differentiation	BP	939	10176	0.540451796236393	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0097186	0.01218866325269257	4.489974693400818	1.4764150943396226	5	16	amelogenesis	BP	939	10176	0.540451796236393	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2000482	0.01218866325269257	4.489974693400818	1.4764150943396226	5	16	regulation of interleukin-8 secretion	BP	939	10176	0.540451796236393	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010543	0.01247633461769734	3.706189710610933	2.030070754716981	6	22	regulation of platelet activation	BP	939	10176	0.47994471154024354	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010714	0.01247633461769734	3.706189710610933	2.030070754716981	6	22	positive regulation of collagen metabolic process	BP	939	10176	0.47994471154024354	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043537	0.01247633461769734	3.706189710610933	2.030070754716981	6	22	negative regulation of blood vessel endothelial cell migration	BP	939	10176	0.47994471154024354	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042471	0.0125339115341514	2.1356839916839916	7.289799528301887	14	79	ear morphogenesis	BP	939	10176	0.2966534937754679	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042737	0.0125339115341514	2.1356839916839916	7.289799528301887	14	79	drug catabolic process	BP	939	10176	0.2966534937754679	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002763	0.01261658947314185	2.931137367227593	3.2296580188679247	8	35	positive regulation of myeloid leukocyte differentiation	BP	939	10176	0.4040046144861632	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0032613	0.01261658947314185	2.931137367227593	3.2296580188679247	8	35	interleukin-10 production	BP	939	10176	0.4040046144861632	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0050818	0.01262123262333365	2.538709944522646	4.521521226415095	10	49	regulation of coagulation	BP	939	10176	0.35612662241487647	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1900046	0.01262123262333365	2.538709944522646	4.521521226415095	10	49	regulation of hemostasis	BP	939	10176	0.35612662241487647	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002246	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	wound healing involved in inflammatory response	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002476	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0033239	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	negative regulation of cellular amine metabolic process	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0033240	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	positive regulation of cellular amine metabolic process	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042268	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of cytolysis	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0046548	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	retinal rod cell development	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051956	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	negative regulation of amino acid transport	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0060312	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of blood vessel remodeling	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0072143	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	mesangial cell development	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0098909	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of cardiac muscle cell action potential involved in regulation of contraction	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2000665	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of interleukin-13 secretion	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2001179	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of interleukin-10 secretion	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2001188	0.01265748311084741	9.865384615384617	0.5536556603773585	3	6	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	BP	939	10176	0.8172168244505099	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0001816	0.01266910722160731	1.3990606902519247	45.95341981132076	61	498	cytokine production	BP	939	10176	0.14118909543603958	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010033	0.012772633128465	1.205432381575718	192.8567216981132	220	2090	response to organic substance	BP	939	10176	0.08128207029917697	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0044281	0.01278793276699314	1.249646163634711	120.32783018867924	143	1304	small molecule metabolic process	BP	939	10176	0.09609598596117654	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0003158	0.01282434971111222	2.0095176707763622	8.76621462264151	16	95	endothelium development	BP	939	10176	0.27631656775142865	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0007265	0.01299716738909751	1.479104115153656	32.20430424528302	45	349	Ras protein signal transduction	BP	939	10176	0.16353045164321864	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0030838	0.01301536589736858	2.2865322379885487	5.90566037735849	12	64	positive regulation of actin filament polymerization	BP	939	10176	0.3221051449114592	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051272	0.01341116021809757	1.4452492571376554	36.54127358490566	50	396	positive regulation of cellular component movement	BP	939	10176	0.15533031285159618	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043491	0.01345199694661385	1.7294369208838205	14.94870283018868	24	162	protein kinase B signaling	BP	939	10176	0.2238656781201124	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002027	0.01359730872246558	2.183878171102244	6.643867924528302	13	72	regulation of heart rate	BP	939	10176	0.30831980032422346	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002699	0.0139118792183484	1.7987097137705657	12.64180424528302	21	137	positive regulation of immune effector process	BP	939	10176	0.23966372064655816	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0097530	0.01394485726098028	2.103095823095823	7.382075471698113	14	80	granulocyte migration	BP	939	10176	0.2962603703237707	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048762	0.01398788853182976	1.7453748458281944	14.210495283018869	23	154	mesenchymal cell differentiation	BP	939	10176	0.22872116083827265	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0000098	0.01401362745034189	5.640947288006111	1.0150353773584906	4	11	sulfur amino acid catabolic process	BP	939	10176	0.6277220753929114	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0017000	0.01401362745034189	5.640947288006111	1.0150353773584906	4	11	antibiotic biosynthetic process	BP	939	10176	0.6277220753929114	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0034111	0.01401362745034189	5.640947288006111	1.0150353773584906	4	11	negative regulation of homotypic cell-cell adhesion	BP	939	10176	0.6277220753929114	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0098883	0.01401362745034189	5.640947288006111	1.0150353773584906	4	11	synapse pruning	BP	939	10176	0.6277220753929114	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2000726	0.01401362745034189	5.640947288006111	1.0150353773584906	4	11	negative regulation of cardiac muscle cell differentiation	BP	939	10176	0.6277220753929114	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006968	0.01425897286630224	3.1459715177526335	2.676002358490566	7	29	cellular defense response	BP	939	10176	0.43530813041402977	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0030195	0.01425897286630224	3.1459715177526335	2.676002358490566	7	29	negative regulation of blood coagulation	BP	939	10176	0.43530813041402977	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043114	0.01425897286630224	3.1459715177526335	2.676002358490566	7	29	regulation of vascular permeability	BP	939	10176	0.43530813041402977	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0071346	0.01433673803088474	1.8224835531241577	11.903596698113208	20	129	cellular response to interferon-gamma	BP	939	10176	0.2457071513653948	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048844	0.01451136635006226	2.47497308934338	4.6137971698113205	10	50	artery morphogenesis	BP	939	10176	0.3552255021430343	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0060415	0.01451136635006226	2.47497308934338	4.6137971698113205	10	50	muscle tissue morphogenesis	BP	939	10176	0.3552255021430343	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006942	0.01466485146054838	2.2431458753129387	5.997936320754717	12	65	regulation of striated muscle contraction	BP	939	10176	0.32154143050409695	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1903530	0.01479147431865683	1.4020792592221163	42.81603773584906	57	464	regulation of secretion by cell	BP	939	10176	0.14576659163650474	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002090	0.01494586420701088	2.826147000153445	3.321933962264151	8	36	regulation of receptor internalization	BP	939	10176	0.40236424914962887	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002279	0.01494586420701088	2.826147000153445	3.321933962264151	8	36	mast cell activation involved in immune response	BP	939	10176	0.40236424914962887	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002479	0.01494586420701088	2.826147000153445	3.321933962264151	8	36	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	BP	939	10176	0.40236424914962887	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043303	0.01494586420701088	2.826147000153445	3.321933962264151	8	36	mast cell degranulation	BP	939	10176	0.40236424914962887	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0061614	0.01494586420701088	2.826147000153445	3.321933962264151	8	36	pri-miRNA transcription by RNA polymerase II	BP	939	10176	0.40236424914962887	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002761	0.01547521457828606	2.07148043565954	7.47435141509434	14	81	regulation of myeloid leukocyte differentiation	BP	939	10176	0.2958784833306915	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002040	0.01556596958069929	2.010135135135135	8.21255896226415	15	89	sprouting angiogenesis	BP	939	10176	0.2852570171360336	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045730	0.01559321006991535	3.487800264800454	2.1223466981132075	6	23	respiratory burst	BP	939	10176	0.4760992200261201	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0046621	0.01559321006991535	3.487800264800454	2.1223466981132075	6	23	negative regulation of organ growth	BP	939	10176	0.4760992200261201	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0061437	0.01559321006991535	3.487800264800454	2.1223466981132075	6	23	renal system vasculature development	BP	939	10176	0.4760992200261201	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0061440	0.01559321006991535	3.487800264800454	2.1223466981132075	6	23	kidney vasculature development	BP	939	10176	0.4760992200261201	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006468	0.01597464960345852	1.2386515912897822	121.15831367924528	143	1313	protein phosphorylation	BP	939	10176	0.0960622250132826	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0003298	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	physiological muscle hypertrophy	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0003301	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	physiological cardiac muscle hypertrophy	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006706	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	steroid catabolic process	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043302	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	positive regulation of leukocyte degranulation	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0055022	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	negative regulation of cardiac muscle tissue growth	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0061049	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	cell growth involved in cardiac muscle cell development	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0061117	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	negative regulation of heart growth	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0097205	0.01598207960267003	4.115364025695931	1.568691037735849	5	17	renal filtration	BP	939	10176	0.5333970362018403	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0043535	0.01646830882783772	2.201366414958648	6.090212264150943	12	66	regulation of blood vessel endothelial cell migration	BP	939	10176	0.32099765945887476	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002520	0.0164773989087412	1.3315780213913475	59.88708726415094	76	649	immune system development	BP	939	10176	0.1271898742658284	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0014070	0.01668937447533059	1.343789670463438	55.45784198113208	71	601	response to organic cyclic compound	BP	939	10176	0.13129441476466253	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048523	0.01673785272480768	1.1707978723404255	289.6541863207547	319	3139	negative regulation of cellular process	BP	939	10176	0.07251307091547958	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0014065	0.01674230408223526	1.8951960808208828	9.78125	17	106	phosphatidylinositol 3-kinase signaling	BP	939	10176	0.266933318785003	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051174	0.01678638311126795	1.247575309082124	109.25471698113208	130	1184	regulation of phosphorus metabolic process	BP	939	10176	0.09999686399739675	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0001837	0.01699978540446577	1.935364532410221	9.04304245283019	16	98	epithelial to mesenchymal transition	BP	939	10176	0.2754773593216962	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0008037	0.01714114843750264	1.983116883116883	8.304834905660377	15	90	cell recognition	BP	939	10176	0.2849410422470234	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0030224	0.01715773615538619	3.008863593954096	2.7682783018867925	7	30	monocyte differentiation	BP	939	10176	0.43303221080788934	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0050819	0.01715773615538619	3.008863593954096	2.7682783018867925	7	30	negative regulation of coagulation	BP	939	10176	0.43303221080788934	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1900047	0.01715773615538619	3.008863593954096	2.7682783018867925	7	30	negative regulation of hemostasis	BP	939	10176	0.43303221080788934	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1903131	0.01715773615538619	3.008863593954096	2.7682783018867925	7	30	mononuclear cell differentiation	BP	939	10176	0.43303221080788934	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0080134	0.01719673689773532	1.2722568373548622	88.12352594339623	107	955	regulation of response to stress	BP	939	10176	0.1088400958820845	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048857	0.0172918831278011	2.544331797235023	4.060141509433962	9	44	neural nucleus development	BP	939	10176	0.37532183593226226	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051493	0.0174241402485247	1.4196556396359543	37.09492924528302	50	402	regulation of cytoskeleton organization	BP	939	10176	0.15517189733897582	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0048738	0.01748846127895629	1.75278738946559	12.9186320754717	21	140	cardiac muscle tissue development	BP	939	10176	0.23920996374788295	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051896	0.01748846127895629	1.75278738946559	12.9186320754717	21	140	regulation of protein kinase B signaling	BP	939	10176	0.23920996374788295	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0070371	0.01753405186119759	1.6277511961722488	17.71698113207547	27	192	ERK1 and ERK2 cascade	BP	939	10176	0.2104860175940654	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042130	0.0175718945303163	2.7283973480499277	3.4142099056603774	8	37	negative regulation of T cell proliferation	BP	939	10176	0.40083097895882747	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010562	0.01763189137696455	1.3087229702162382	67.26916273584905	84	729	positive regulation of phosphorus metabolic process	BP	939	10176	0.12141304494161125	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045937	0.01763189137696455	1.3087229702162382	67.26916273584905	84	729	positive regulation of phosphate metabolic process	BP	939	10176	0.12141304494161125	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0055017	0.0177319664141802	2.2691945043103448	5.444280660377358	11	59	cardiac muscle tissue growth	BP	939	10176	0.3360488598690124	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006874	0.01789613653227291	1.513940872198158	25.19133254716981	36	273	cellular calcium ion homeostasis	BP	939	10176	0.1822517980258636	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0034765	0.01805330921119552	1.4713712326352726	29.436025943396228	41	319	regulation of ion transmembrane transport	BP	939	10176	0.17091685566702183	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0008284	0.01808912616472835	1.3431938399732173	53.889150943396224	69	584	positive regulation of cell proliferation	BP	939	10176	0.13303600672740573	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006959	0.01825508920366306	1.8739334779464931	9.873525943396226	17	107	humoral immune response	BP	939	10176	0.26669939010664695	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0040008	0.01841221959725256	1.3866095556328	42.446933962264154	56	460	regulation of growth	BP	939	10176	0.14689487748885713	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0046620	0.0184340238431277	2.1611062077081495	6.18248820754717	12	67	regulation of organ growth	BP	939	10176	0.3204727896424222	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0051241	0.01843923914525678	1.2906986509116596	74.65123820754717	92	809	negative regulation of multicellular organismal process	BP	939	10176	0.11645717579073436	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010646	0.01849216894594554	1.183636656245827	215.64887971698113	242	2337	regulation of cell communication	BP	939	10176	0.07864029123486194	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0032271	0.01858878055185717	1.6929160601649684	14.579599056603774	23	158	regulation of protein polymerization	BP	939	10176	0.22822628528998512	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0016525	0.01880457268200724	2.0775273461994006	6.920695754716981	13	75	negative regulation of angiogenesis	BP	939	10176	0.3069869942093085	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0060333	0.01880457268200724	2.0775273461994006	6.920695754716981	13	75	interferon-gamma-mediated signaling pathway	BP	939	10176	0.3069869942093085	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0007229	0.01883560372954752	1.9568096377306905	8.397110849056604	15	91	integrin-mediated signaling pathway	BP	939	10176	0.2846330459988475	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1901568	0.01883560372954752	1.9568096377306905	8.397110849056604	15	91	fatty acid derivative metabolic process	BP	939	10176	0.2846330459988475	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0015849	0.0188398230459461	1.6008932964911615	18.639740566037737	28	202	organic acid transport	BP	939	10176	0.20656583873388443	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0046942	0.0188398230459461	1.6008932964911615	18.639740566037737	28	202	carboxylic acid transport	BP	939	10176	0.20656583873388443	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002223	0.01891386900473067	2.356604644010457	4.798349056603773	10	52	stimulatory C-type lectin receptor signaling pathway	BP	939	10176	0.3535459020160541	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0050714	0.01900945025165566	1.6680499828040811	15.41008254716981	24	167	positive regulation of protein secretion	BP	939	10176	0.22329919938783643	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042461	0.01920990031142773	3.2936763129689175	2.214622641509434	6	24	photoreceptor cell development	BP	939	10176	0.4726547420878058	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0098901	0.01920990031142773	3.2936763129689175	2.214622641509434	6	24	regulation of cardiac muscle cell action potential	BP	939	10176	0.4726547420878058	gain_of_correlation_genes	EPN	SLC1A5	10
GO:1902895	0.01920990031142773	3.2936763129689175	2.214622641509434	6	24	positive regulation of pri-miRNA transcription by RNA polymerase II	BP	939	10176	0.4726547420878058	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0071310	0.0192188768264742	1.2039675475394476	160.46786556603774	184	1739	cellular response to organic substance	BP	939	10176	0.08679024812970292	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0007267	0.0192888157874207	1.2544803147452852	96.79746462264151	116	1049	cell-cell signaling	BP	939	10176	0.1050142454010341	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006813	0.01941510931133825	1.707316657579062	13.84139150943396	22	150	potassium ion transport	BP	939	10176	0.23338238907463765	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006525	0.01951145592400955	4.935294117647059	1.107311320754717	4	12	arginine metabolic process	BP	939	10176	0.6133334108115914	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0010935	0.01951145592400955	4.935294117647059	1.107311320754717	4	12	regulation of macrophage cytokine production	BP	939	10176	0.6133334108115914	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0030836	0.01951145592400955	4.935294117647059	1.107311320754717	4	12	positive regulation of actin filament depolymerization	BP	939	10176	0.6133334108115914	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0038065	0.01951145592400955	4.935294117647059	1.107311320754717	4	12	collagen-activated signaling pathway	BP	939	10176	0.6133334108115914	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0086069	0.01951145592400955	4.935294117647059	1.107311320754717	4	12	bundle of His cell to Purkinje myocyte communication	BP	939	10176	0.6133334108115914	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0001817	0.01952976403777378	1.385390428211587	41.70872641509434	55	452	regulation of cytokine production	BP	939	10176	0.1481386302112934	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0007204	0.01984506380369558	1.6079026158209897	17.901533018867923	27	194	positive regulation of cytosolic calcium ion concentration	BP	939	10176	0.21031358919585885	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006805	0.01996365577867367	2.2226425052779732	5.536556603773585	11	60	xenobiotic metabolic process	BP	939	10176	0.33541567941223777	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0007589	0.01996365577867367	2.2226425052779732	5.536556603773585	11	60	body fluid secretion	BP	939	10176	0.33541567941223777	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0055117	0.01996365577867367	2.2226425052779732	5.536556603773585	11	60	regulation of cardiac muscle contraction	BP	939	10176	0.33541567941223777	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0060191	0.01996365577867367	2.2226425052779732	5.536556603773585	11	60	regulation of lipase activity	BP	939	10176	0.33541567941223777	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0070482	0.02005934357390179	1.5185987166464336	23.71491745283019	34	257	response to oxygen levels	BP	939	10176	0.18738191095822776	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0042692	0.02018271834403428	1.539076106929997	22.053950471698112	32	239	muscle cell differentiation	BP	939	10176	0.19311705175363925	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0021762	0.02044834390050981	2.883181330472103	2.860554245283019	7	31	substantia nigra development	BP	939	10176	0.4309353932719115	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0006044	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	N-acetylglucosamine metabolic process	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0009226	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	nucleotide-sugar biosynthetic process	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045066	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	regulatory T cell differentiation	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045408	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	regulation of interleukin-6 biosynthetic process	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0045589	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	regulation of regulatory T cell differentiation	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0050690	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	regulation of defense response to virus by virus	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0072606	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	interleukin-8 secretion	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:2000778	0.02048663046764932	3.7983857684071816	1.6609669811320755	5	18	positive regulation of interleukin-6 secretion	BP	939	10176	0.5273539168060857	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0044273	0.02051326950821966	2.637164339419978	3.506485849056604	8	38	sulfur compound catabolic process	BP	939	10176	0.3993946171410437	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0098660	0.02063543640943231	1.3683903368813313	44.477004716981135	58	482	inorganic ion transmembrane transport	BP	939	10176	0.1443897932526415	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002428	0.02064474024121134	7.39823717948718	0.6459316037735849	3	7	antigen processing and presentation of peptide antigen via MHC class Ib	BP	939	10176	0.7645325477445761	gain_of_correlation_genes	EPN	SLC1A5	10
GO:0002480	0.02064474024121134	7.39823717948718	0.6459316037735849	3	7	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	BP	939	10176	0.7645325477445761	gain_of_correlation_genes	EPN	SLC1A5	10
