pathway_description	BS_AGTPCRR4	BS_C80S5N37	BS_BJDNWMJH	BS_GV3NZ9QD	BS_EMYET8F4	BS_3X9WMZGJ	BS_34201DKZ	BS_3F4FQJMR	BS_0BXY0F9N	BS_7BTZQKYY	BS_4SCWT0FX	BS_4FZS7TX4	BS_VJ2S5DVS	BS_X67GTEM6	BS_WFD0GE5X	BS_SAA624A4	BS_T4P3J13C	BS_SDCNP7MW	BS_TXY8QYWA	BS_TBWYAFSM	BS_TNRHHYNC	BS_Q5WZYWCT	BS_RCFQ31XF	BS_N8J1DP02	BS_PSW27ZTE	BS_PRAEF32W	BS_P78SMRBS	BS_KDSTG5YY	BS_0XEG6SNV	BS_07ANYSYQ	BS_WYERXS4G
KEGG_DORSO_VENTRAL_AXIS_FORMATION	4253.71162540817	4179.558567089609	3930.0755546188775	4456.220397330624	3898.84972331726	3794.1500812150643	4238.665095384313	3409.858205372251	3903.0834313677788	3853.6985623795736	4004.810296046204	4079.561803377537	4170.519986653233	4260.277501122475	4018.74013594234	2864.1097912864807	3881.4749930551025	3286.2140388022744	4324.497128898072	3687.629311114708	2460.928940372465	3466.794957434113	4076.0648202381035	3716.4817920137993	4203.281842796034	4572.311837165998	3914.5281696320035	4154.6632896502415	3859.43543453828	4311.937887241402	3392.5149025645896
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-2486.7214439855643	-2541.91412130324	-3335.1681133723496	-2656.6291337570647	-2475.3130981578033	-2962.117097555266	-2683.68869014772	-2971.8636246738215	-2520.2747157034646	-2647.7665008065687	-3311.7009719538564	-2230.325066718835	-3125.84114959827	-2550.625212478213	-2562.894576829107	-2584.6837963266753	-2622.9815475148516	-2820.5833067826034	-2563.6315498886415	-2705.629064817148	-3013.3721824890263	-2992.3397695175954	-2491.2953746129315	-2501.736202412724	-2277.446674833549	-2886.0982559464064	-2963.51831572221	-2994.225925641941	-3361.934644374477	-3248.487935906064	-3091.4721579027355
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-2485.418194517444	-3046.3408857958775	-2793.116650386707	-3188.957788167905	-2961.5453617699686	-3070.1666394345466	-3051.4884350024167	-3120.1925293195727	-2469.5467721638734	-2861.5347944337936	-2810.740282487167	-3103.595166610183	-2979.347136346849	-2689.724527209434	-2689.234209194685	-2684.3533465487226	-2995.438101930323	-3049.094022485173	-2839.0942290634193	-2738.7553509352683	-2712.3709504049766	-2792.601862818022	-3387.9410735284764	-2994.784535125971	-3067.0142211641823	-2816.603717355507	-3262.661019047263	-3044.862514727186	-2574.5533272724024	-3186.766875605792	-2869.037126995311
KEGG_ECM_RECEPTOR_INTERACTION	3602.8153986448197	3140.0593862886726	3073.556496658608	3935.654652129657	3470.7781149786406	3788.410426663173	3548.0810522322136	2112.8693670835146	3386.1920455365926	2620.5679138043397	4066.4329001309125	3434.139047506087	1978.8518509812857	4098.905219001697	3935.5142378967867	3537.9253505267916	3284.986227765796	2062.169438331426	3843.371647945338	2900.2897022889683	2284.3007205174436	3190.838452296939	3369.4429992104506	2022.4435817577614	3822.674614363914	3987.971856432676	2874.154035075695	3765.8055889812495	3902.109124512819	3201.218361613248	2945.396350232264
KEGG_ENDOCYTOSIS	3971.1674969804535	3906.563036896421	3907.2019172832606	4176.37379432341	3955.55611727217	3645.4259680290033	3889.537143772297	3682.5516163239154	3686.967266996924	3749.6166582689875	3964.8543948745773	3903.0551863089804	3475.900128540383	4036.8845053587356	3892.5846278872286	3186.326683837975	4039.77502389011	3577.530256214315	4090.471077612703	3874.4736260641293	3307.593305758419	3565.677835696675	4048.283143356275	4101.583414907322	3995.242629540169	4159.650553206604	3669.386246722879	3761.9874539206376	4027.836446460511	4580.046677886894	3653.2529025746444
KEGG_ENDOMETRIAL_CANCER	5454.962930610338	5511.170163821313	4957.770287297719	5481.584030245302	5629.641125225657	5585.301805858377	5240.766526271773	4812.640201028844	5244.721723219127	4842.72306761927	5449.0617741395745	5487.478830960152	5629.792489226615	5513.342993016402	5290.399625746082	4223.881276017872	5605.899087211048	5474.293806389016	5515.78834139494	4965.997909926877	4845.627049177754	5219.984781716203	5618.814782798758	5336.173787428603	5662.468000551422	5555.875602722299	5529.264793050537	5623.871560726104	5070.519281200142	5304.5487086766825	4851.484421868361
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	3830.557015183098	3413.9782818408294	3333.4112139519366	3394.1283106133087	3191.4286287729883	3494.0905344140756	3352.965538282675	3177.9839500360267	3423.831467285221	3162.7739262772084	3555.715234932586	3372.50202107067	3430.5378508455233	3751.71997409255	3299.559791317526	3264.4233404208535	3388.9269433162517	3315.5039443908445	3466.4880191457632	3412.5903042170885	3272.339423683481	3443.020508006366	3339.887724529486	3522.607386836664	3556.4457554763376	3719.2292507851416	3830.285792696259	3118.762461931343	3655.7686367710576	4166.200734880658	3329.610352175794
KEGG_ERBB_SIGNALING_PATHWAY	3964.833159641714	4065.67750921116	3758.65841556309	4180.576995157244	4177.655473884188	3627.1824647046597	3847.897985689342	3744.515097286925	3716.9397321387005	3594.0192911182276	3937.063189318089	4008.801017811884	4055.105798694478	4034.1116386927715	3955.3402217130406	3182.971980076498	4225.405501261361	3693.2198837355245	3986.69840273338	3701.952704930014	3383.0534230735066	3726.7657475469914	4058.3348497368006	4066.424460255299	4125.469036475397	4274.891874632969	4128.826955224675	3974.2316998184833	4280.338531806725	4880.757308187029	3767.852188507788
KEGG_ETHER_LIPID_METABOLISM	-248.69011066651183	53.09824674205811	-34.34715469362163	12.330893483509499	-74.61631117382422	12.983145055677596	-139.89943334491545	254.33719396481865	-308.7023876314943	310.673183102821	-535.4935960724015	86.5907008276572	92.11758994187221	-86.95465600783427	-34.570024128033765	-457.54286401659374	76.4924289651808	-48.87225012237104	-3.755278313448798	152.68049608817273	-718.9310425813983	-154.10392657211196	209.14054820537058	-152.39942577990587	-89.18631245847791	-40.0332882108014	41.293209631667196	-701.9825158656058	-505.19719664157674	-9.224643177150938	-134.70635782748286
KEGG_FATTY_ACID_METABOLISM	2892.2605402847257	2818.6203314385293	2725.599560285278	3008.3925458353096	2769.9248955579715	2533.6944971945595	3261.619063203072	2889.8145873275644	2421.474052642041	3444.329405834942	2391.577770870719	3198.428141578828	2557.6229459268634	2663.6684996234508	2604.7440827972787	2297.2818526607625	3025.28499788336	3007.152554844901	2691.8089884648143	2945.3412170600423	2736.6012477495806	1866.3318991789602	2825.996498215045	3582.9703620619457	2698.524423107803	2662.191926818512	2746.974183563525	2585.520158048983	2570.7210431612275	2657.859111112659	2900.4641895860077
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1631.5730166020367	1827.9581535976704	1390.9750434587804	1843.13271243101	1650.157584683804	1325.0601148161477	1461.7627404466348	1114.5255106702461	1396.269993897613	1330.55733128467	1526.2151866245804	1654.8387792993526	1571.4472770892971	1856.3099847402227	1431.308504296123	857.4024962582553	1887.6535450706415	1774.8359475738016	1996.7274984098422	1252.9078535557965	956.2125096867348	1252.473916233901	1689.2854032671821	1755.079270262173	1638.4620338135155	2184.6332181037305	1550.0298895140222	1428.089724445903	1783.793597965585	2462.1900392118987	1281.5424196688546
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	3899.6495649032695	3975.6343531673356	3118.4254602092733	3880.2127655438435	3568.196955871068	3379.5845315763872	3629.387089234915	3221.761867680363	3626.3084640230554	3518.3671299678317	3397.7860191760174	3840.8436375048077	3377.7655007151825	3925.750374825695	3511.20431867751	2766.5721744018847	4083.981957374579	3512.692949884573	4097.106096638274	3117.2511366810304	3051.4505874614642	3139.1652060249908	3630.225821367563	3680.1942350231257	3620.005072179636	4410.569899385298	3578.897682509287	3334.6810170378885	3881.9146151662408	4501.070160395735	3382.3749173607757
KEGG_FOCAL_ADHESION	4389.319977255982	3980.7103944230257	3969.327783785606	4633.905428104286	4149.698965266234	4070.605445435498	4195.634393036216	3320.958197187776	3976.390644207875	3581.7252138022213	4606.705847910955	4198.203249453507	3265.79506040492	4575.305970070669	4447.104995931204	3787.093519260021	4190.602296134302	3471.676167032798	4535.478946440489	3917.101177804525	3468.396294931963	3843.279005461205	4120.801232862597	3662.8444796656895	4502.402363668589	4684.993024736927	4105.603866710851	4446.755675190594	4547.707063613147	4471.577548533809	3902.9208085169175
KEGG_FOLATE_BIOSYNTHESIS	-344.7851339351746	-752.6205662961056	-15.855253098212415	-873.2870793188285	-513.4688993882919	-216.70595583441354	-561.679606401065	-862.1574713576174	119.25732956363754	-1588.0706440788808	-29.328489940135114	-532.4864822132495	147.5137467932709	-503.710507113723	-867.0438261054551	-483.3766636387754	-338.6313415209079	-822.0042083390217	-653.7869178821456	-521.2622996566588	593.6871064288262	450.40806881424214	-395.5469500942145	-964.3700892832312	-401.86348131331033	-358.3487051358352	-114.84766924789255	-172.6194943815408	-1542.3434012941561	-519.0153057026455	-1288.20194214808
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	3398.7955739431	2742.6664395792777	2849.7387755931722	3119.572533641667	3003.2010043241226	2567.3498575013527	2983.4695656458607	2789.333316328337	2954.8621432099735	2632.4669782751716	2844.8742963362765	3082.753365736031	3481.6437885597807	3220.1195436237667	2698.3876172828877	2164.9291684752625	2902.3265771604565	2585.621920906946	3406.5458415205267	2729.6210112159697	2169.4049786977102	2229.058655281504	2890.255355017365	2921.3895726510527	2729.1269169436837	3096.716779734237	2315.4600638042575	2779.719650134006	3133.613309813936	3065.6554681180205	2778.691356806574
KEGG_GALACTOSE_METABOLISM	2703.8290308725755	2178.8961141814543	2620.6035501280858	2398.814962216562	2096.369474874711	1894.0351784995964	2327.848391663223	1469.8260382243006	2270.311746682497	1835.8669583911324	2407.4661621581454	2035.2402768285228	2018.9185900767516	2598.052911070141	2100.608741947917	2448.6946853518566	2276.141953516295	1793.0027525171608	2540.1914500585317	2370.8476622386715	2320.0789809786693	2318.1625229707097	1814.384684035469	1868.7980180200393	1794.7722635935406	2208.772330345855	2618.7370337928824	1988.2964304225789	1969.3387289546754	1478.5024384763346	2265.4967274297505
KEGG_GAP_JUNCTION	3346.9616852282143	3311.6220927633367	3054.971100040504	3926.9634596629185	3687.9979999447514	3165.511544438592	3441.509388702698	2845.3801655564766	3118.383668181472	3352.3253348780636	3697.375022119435	3622.0079021267156	3276.1012964833335	3438.8749731424923	3370.759431272245	2391.398626637523	3529.6425402012865	2696.938637657471	3782.082945481541	3163.9882370559408	2625.8708566323003	2644.5055139710785	3811.9135115907065	3772.0871385923056	3879.2117535129364	3883.7318660876954	3141.0041493620083	3670.659607540827	3425.5125002547193	4489.6281929706765	2703.614219737543
KEGG_GLIOMA	4029.8148175487113	4107.538217033683	4130.31605747665	4503.5039671580635	4196.133643725567	3748.4395924587225	3918.759460015368	3647.9039501519983	3813.4140649066157	3715.4325093434472	4473.363517756281	3914.6242077718125	4349.188326656853	4177.911419289347	3891.973290772379	3257.8197186097314	4459.477232288238	3859.1669650032054	4025.843509660339	3945.7902763160346	3742.208105014155	3654.1307867082614	4394.66117246604	3881.2483206196976	4369.295511704648	4618.4883802260865	4247.711635914113	4591.898682469055	4344.989589008006	5250.794655342115	3694.103325285685
KEGG_GLUTATHIONE_METABOLISM	2706.499216421231	1839.7652770733494	1923.4431198892653	2325.0235743676058	2081.456963514902	2108.666207801787	2038.9293372336087	1666.7226282587653	1789.4869668997035	1776.5859396763208	1930.6261928130098	2323.4717214993398	2890.7618859621543	2525.7845076763424	2251.01538754779	1881.2595243436972	2162.6071384197057	1802.1088295131576	2465.468852934622	2285.5827543252435	2266.401064761425	1258.282688409865	2109.7310556244884	2558.7262766340027	2361.8417210232747	2213.2319926982946	1988.034520377867	2157.273519416638	1216.4901454217143	1875.8596322942412	1727.6143235781801
KEGG_GLYCEROLIPID_METABOLISM	1875.6552947859418	1808.5920097806757	1329.7157853588797	2183.150482979656	1987.1502639837254	1530.6220750739776	1954.9042935704547	1515.9191116098755	1778.6044102677206	1949.1714842764904	1716.7358443389185	1857.9446031690968	2038.6377199684339	1960.0565119916646	1814.7742580373651	1375.7775645503061	2126.030622145847	853.807952922396	2057.1337623424606	1662.0433331799013	1376.4222288101737	2067.570008289098	2226.9001207280944	1890.3310488632324	1859.333874132879	1904.2083467668872	2205.481796271768	1636.7625624628763	1759.4824291787263	1846.6581097521284	1520.3449509023576
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1519.3035057881607	1598.7332864891014	1500.635360519187	1802.6482860870492	1695.6749077699988	1524.6750959232231	1780.106628572852	1362.2087117344272	1789.7671387598293	1640.896600924536	1412.274825542254	1665.0531304242722	1726.3312605562078	1903.4248517313008	1694.1975136180354	1509.4943986033268	2054.6428802848604	1234.389340746202	2040.632247118263	1510.4168298857476	1382.394522354698	1817.807768991237	1998.7071212908504	1687.8485516502951	1650.5747809295844	1592.1961032377312	2087.43956477346	1443.873811084999	1319.2292594503615	1685.2462057470857	1284.741123706819
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1294.3593507560345	1440.072702665986	374.366963850729	1601.5333420429015	1647.7474214116955	1298.474886167096	1775.360114674384	667.7323381130373	1545.520609115918	1207.4423525179773	528.1224972744294	1869.4672187525339	963.1842674666714	1176.3387469376212	1306.4197087325738	519.6249020028827	1686.6566818662523	811.172661257131	1913.4170851701747	570.9247180435359	778.2557895895225	301.90284941533537	1663.9584010050803	1435.5761467167667	1099.0905059948254	1053.7890558175586	1258.2502442377681	753.176245306995	624.1674019453476	407.3816379064956	795.1012749583115
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	2855.4546630072145	2295.3290408846515	2572.905815297261	2587.3867722478208	2427.6752660294205	2057.1621606684384	2654.9410110235785	2318.473945939855	2247.8711955507642	2667.6522578456406	2408.50712524578	2477.8010420337796	2502.2193893453405	2433.7367100145693	2376.9360792282514	1775.6339463692912	2320.926450207302	2288.3131877751002	2506.5903413801407	2515.331587993218	2231.570351000015	1801.2684512582764	2292.916787555987	2350.4982368329675	2320.730890893892	2486.0734707204083	2363.922167597877	2369.193690374963	2304.110936472065	2455.6912404841187	2733.5258122842242
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	3841.5776577051984	3454.453645275589	3642.408001327316	4309.310653553852	3870.964371753056	3220.7363200708987	3780.69653227	2525.458464251611	2738.8586056118347	3392.533252457106	2917.4059895066694	3713.1188940583233	3895.528526602555	3883.132374378718	3374.262578501306	3051.842162343939	4160.874284264843	2849.44545437906	4424.764284181765	3798.5517991646975	3355.962932401917	4051.875968581211	4143.241921077075	3854.8223559907783	3478.677873711469	4018.8589647313383	4404.063989389379	2777.4119354692302	4142.678911318681	3741.464985675879	2630.834403396584
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1653.0120130003197	1946.351780382678	2200.8301846851373	2809.3422485254396	2565.6827518728405	2619.699484403236	1478.3479638205117	2130.0956166130964	2008.8668444075993	1752.7437012133523	2269.28995118497	1427.9302410856199	2908.4164931759115	2053.540005918043	1706.721431270893	1264.8089111579393	2478.003175455795	1943.2274936927352	2042.691890100794	2143.775509223906	1745.1305137978488	1884.7737014074519	2111.328825676639	1712.943798759945	2341.5851549332783	2027.2267104899893	2909.9196353255847	1639.3770313019577	2046.3289959155882	2791.0317642216232	1200.8092249347956
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	3181.0636770762176	3231.937743000153	2833.695244919709	3847.2570731779706	3581.5416474027934	2852.0553073881474	2847.7039643723747	2461.6300310605366	3206.8106230391204	1878.561074088002	3553.1542783523055	3122.2235260131074	1792.4506855723594	3586.9532878563277	2796.884724383801	2608.478397679435	3557.201395050388	2659.746899571648	3625.7153968744296	3144.2549287260954	2909.1115721409387	2406.1075080883365	3428.755192484896	2649.7251146999224	3631.9414496275986	3373.2960354002644	3630.0534535914303	3333.557726214107	2703.4931435128383	2961.2955161190257	1971.4519011058128
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1584.8678903378022	1691.2063284992364	2826.268348525189	1982.327152569449	2150.7875942196024	2673.3437614213653	1713.6334023553554	1121.3601351256748	2413.070202116316	1221.3993812776462	1852.9761318062992	1469.3638713662967	977.9362726045911	2042.7676776697117	1903.727972696497	2375.632163296161	2010.5466097465287	1160.175742409161	2117.8438670571813	2846.457806757029	3003.744639177805	2095.19322638252	1312.9876529087796	1219.6412398107095	1850.8361440719582	1607.2963360654921	2176.8684198242263	1243.1632308991248	2267.662130761353	1206.504290948751	1140.4552888929593
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	2630.2007968643265	2186.3349622856695	3218.0244024897092	3225.5849744733223	2194.1418312379355	2566.8110901011005	2470.274587791562	2548.5086158548074	2179.7519706488474	2071.834389965985	2476.8538223770465	3137.8810028032512	2678.4129279892786	2891.1928701808356	2169.226779679928	2841.108102000484	2480.209153003252	2509.1083366326966	3063.1752398497392	2528.9808365694043	3319.701813835176	2489.5859604547622	2450.523896583418	2888.6658947927535	2477.931005301314	3061.2786408368247	2796.438046349411	2383.000817453536	3256.0594840053873	3177.6118637785894	2601.773190374799
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	2397.5687903110374	2234.735878892978	1181.376611201269	2805.0196366174314	1775.598603129858	2224.0774016863343	1948.8494605905562	2419.9786309453502	1636.0567603172094	1480.589361575563	1947.588114216167	2451.494058668188	1670.590809450192	2534.1606841535595	2074.77597887264	2227.0477092304736	1947.3265689741165	1154.0837857686183	2608.7979599420723	864.3343126571235	1394.8578091755844	1543.001666555383	2025.0712839164134	2159.387037739585	2329.194701517288	2778.6632983943673	2254.5804999741467	1433.1579204752034	1872.2633275766239	1829.170537835038	2177.8154318668167
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-136.0706533308039	-90.64786127723528	-856.8669666287315	323.50784652836774	-238.46530260426698	156.7920553217118	137.46387240185504	187.7114457395528	-175.03876925153054	-209.56557477414935	88.13594886248029	114.1681337632308	1174.164402813878	224.62489244251083	-325.1749296481794	391.525290413907	-224.60563366165843	-356.28934994412884	-244.99642822845453	-153.59112156506308	-123.69226883241936	-35.74344743689471	228.05492354416674	56.1442769650148	230.56274410949118	-32.90883025982657	826.3886337627628	329.91234329204053	-601.3035996567414	-409.8809975453769	-115.73786394705712
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1867.0389233106653	1761.3490195227387	2292.1349548668222	1625.5673332553579	1610.122041194114	2020.582302972809	1713.9959705204383	2178.421841000487	2145.3663560705118	1884.5386493186597	1985.021920116109	1868.08754963936	2239.735452040404	1451.799817263538	1679.9303409468666	2624.754138893184	1744.308764107498	1542.7966395179956	1248.7122723163047	2458.4347866086046	2476.837575362264	2226.638076465684	1713.2185672897558	1763.237061251226	1817.3184563063442	1498.086236711728	2664.0749278195817	1708.4972094483437	1162.979622239507	724.9786114158323	2424.837180517725
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	2944.16931331707	2604.246329375721	3049.519701755171	2346.5225590242317	2846.281597278945	2438.797026051554	2622.3090586877115	2018.4467255603777	2422.8709901265884	2640.367497335421	2849.0697434373415	2488.6215940982056	2571.8623168096783	2291.964257617303	2510.6894499038135	2662.6005840558355	2808.5608666622793	2967.806018571968	2527.398094533277	3595.205279064494	2767.7379808680253	1765.8253155812	2587.6188029584355	2801.2133383814235	2454.7492074695874	2883.473333957694	2276.8343572007143	3108.5810378329825	2248.287131136578	2552.563623443035	2453.4492873446907
KEGG_GNRH_SIGNALING_PATHWAY	2498.367468592285	2738.4910427501036	2480.1821097130287	2957.4424378361236	2821.5732260326986	2344.0726154870863	2685.2496417930233	2182.815107194705	2409.0377151919474	2423.303581091055	2575.3220390100832	2699.699506903844	2289.3112119058333	2680.348737890985	2622.2043267425524	1816.0317585215216	2735.160564776308	2349.792434903389	3067.8110847461394	2415.6387937329255	1860.5412382445393	2293.9421260623803	2648.053586548869	2913.440245416312	2769.1742134821943	2912.4839097791482	2524.672431659201	2394.4479063848776	2851.379339943567	3457.721752026506	2205.4568940699355
KEGG_GRAFT_VERSUS_HOST_DISEASE	1527.2883198712498	-73.55236648881146	-646.6502073069205	-1178.6754350433312	-1757.497194424167	228.39330235872694	-520.331385022957	-233.76744616981887	-176.67128771469288	205.50014973709403	-1230.2741060456265	-874.4363877121232	-2331.7750993078052	1034.5164978112462	685.7919136851106	-374.99706575949494	-553.0607440346485	-1371.9691267500084	476.144086844939	-1350.1767452398317	-57.76674298128273	-65.01718307042938	-1120.1453910252458	-746.0716947495148	-532.169883979288	1233.1578334244132	-210.32105606775076	-2604.23546972233	922.2313325360683	-913.5443614826199	340.1299646366042
KEGG_HEDGEHOG_SIGNALING_PATHWAY	779.1313233913606	1786.9098028039589	849.5260577711888	1524.9952358475894	1954.69744162391	1191.6824427002066	1459.4199729328484	347.47845180729564	1100.6655039779089	1234.2730020601775	2303.1071779952235	1296.084762498538	872.5022778027142	1533.1223578623212	1421.8710013451055	-219.0089216214783	1878.062684218743	1612.3897509497947	1384.9479995719685	1102.951042524368	367.765912603596	948.0214220997077	1478.789722808835	681.8838901360214	1974.5337501375616	976.1898893261659	910.333256496031	2407.625571550974	1195.4464742254659	1303.2480094472376	535.3151342942529
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-311.6461577383725	-1189.3228926319553	-1614.1553653529427	-966.6756871827456	-1811.5909121640507	-1219.838598567845	-902.2739434826854	-1801.020559613573	-871.4663341929299	-1484.4284979585327	-1625.4913698361624	-1055.950309795171	-2575.3212082272685	-236.6458499644432	-990.491541310017	-1627.7463267914545	-1251.6027743933264	-1674.9036771883439	-581.2685266583867	-1870.0306362413467	-2181.452755905216	-983.5977904204774	-1561.136553930044	-1408.9951253946765	-712.827817462965	-283.31690354317834	-1294.1882613261732	-1901.1764938395836	-1215.6371963387646	-1775.8293863960826	-1112.9533650253834
KEGG_HISTIDINE_METABOLISM	488.18606358642137	1116.30771955602	690.3535147724106	758.885745432588	583.0999094934268	852.9283585462454	776.8290661252595	1366.6866479385917	1281.1510309054665	1114.7258700481943	142.84013155563844	574.0726402575892	-378.8375434933805	472.77655286409754	662.1423276011956	1045.0294038293177	731.330411177516	450.5671402321004	305.9126815042873	572.4331650133863	1004.6334279605471	812.9244809483735	471.37459516409217	1078.6616060056822	532.8402710606824	636.3499752735952	884.8673166471035	-215.06440244536861	336.8656843003373	420.75090268215536	933.058807905687
KEGG_HOMOLOGOUS_RECOMBINATION	396.53329483108064	315.28135607235345	1067.749242542739	61.61830253976768	687.2931223736377	511.7103479817997	47.40585164213735	1176.4913588264426	453.05561321112145	583.4145299833053	1439.435792896551	63.46646512213374	2587.418391841029	148.11842292785877	403.60839582008884	1236.3881764601883	339.8873894850967	932.5205934733767	103.42227677297342	1057.0624085407035	1496.8983590265361	167.57899470126176	247.65832977805258	854.9170312911574	363.62087120463366	296.2281869156286	462.4966619890474	1499.3490651734355	834.1744474044954	-259.05104039517755	715.6593640946539
KEGG_HUNTINGTONS_DISEASE	4192.336935063533	3772.333730143904	5089.509538120565	3965.805459425297	3991.918885691628	4071.80450136535	4618.402795772701	4076.7271255535725	4237.6960325053915	4898.951963351217	4344.287591820423	4206.198549888726	3862.873139920044	4074.277003737827	4117.543894555922	5461.510330663654	4099.595792106102	4355.576567578313	4022.9059457295552	4644.700442545918	5313.608730473945	4213.174868555045	4044.4323481938027	4221.012596409411	4002.545211517823	3646.1865916228526	4519.980293683255	4419.213033906673	3556.7645524731033	3981.8361295174655	4221.3780801257435
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1724.6137520408665	1716.6077604391285	1270.985825294987	2224.0002695307485	1863.7800144231715	1642.6561174838116	1811.6390241629779	1300.983878727884	1482.4215377987748	1313.3687842851978	2131.606810799336	1803.2506232493924	507.77602295691395	2081.047961670205	1672.7010024176889	1410.3390746344812	1797.6310630751123	1193.1893239993988	2038.931839619483	1451.957764415105	1337.490557087358	1554.7962200657857	1877.9910377850429	1294.3557116144457	1951.960919079118	2117.829841737157	1740.4860729888278	1976.988578095621	1630.994078212947	2133.7972816122256	1538.305868240901
KEGG_INOSITOL_PHOSPHATE_METABOLISM	3324.129811315901	3573.9879919409414	3541.3194145799134	3796.645339894445	3505.8310143807084	2836.1653563008913	3432.546017070774	2964.975179130861	3284.798101471437	3075.3525983446234	3432.9485445976625	3663.401015885014	3167.96507515791	3218.763420420926	3305.3314223349207	2016.3031947636682	3551.7939580463335	3278.335188515486	3591.9891216342075	3816.7006538848127	2443.5969529328286	2713.529163630368	3357.7334178822857	3911.9477842434844	3425.7980006751204	3568.1005121082108	3075.141084730889	3203.8901134858206	3798.0293017705862	4196.587564758718	2909.3284833934995
KEGG_INSULIN_SIGNALING_PATHWAY	4067.6766042811505	3957.2633574839074	3993.107870581118	4179.456607442009	3828.2030119036754	3624.375609042847	3953.194740123128	3404.447609009201	3712.3940770062363	3547.0976492696373	3898.6103657522835	3957.2802385470222	3924.423903748644	4009.5732578498028	4030.705615416011	3255.6323091400754	4054.608218180434	3596.685666151705	4017.9748873567696	4092.02997797597	3508.979685850405	3793.712176037774	4065.5973821966945	4274.7695565668055	3958.0485859002292	4202.9233769193925	4159.518705475084	3825.6554960586673	3900.875064246964	4108.018407059792	3667.354246694058
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-353.43924840379805	-1700.5411410343431	-1727.6342804020487	-2500.765824260635	-3257.4718258681996	-1086.5135670274813	-1913.2041727066971	-1675.52678278641	-1502.669809869164	-1276.3831708652579	-2278.364325925955	-2346.846757280856	-3462.5252158810836	-741.0218991270795	-810.0505168240488	-1840.0159452917587	-1949.0163034274492	-2619.036037692167	-821.8856696069579	-1937.5516545301434	-1346.982692368888	-1487.9604876397043	-2718.863166573454	-1954.6491606059826	-2052.0130881021214	-204.0339054504675	-1074.809670064802	-3602.0895197944365	-910.9380536220615	-2092.8246451308787	-1283.5532820230783
KEGG_JAK_STAT_SIGNALING_PATHWAY	323.6656982086497	-55.193090945262156	-377.4568571724503	88.83909524788578	-278.68268729695046	-422.0579414092772	8.355275076371981	-311.3102904219795	-413.81600715683817	-198.31840703041235	-146.59459884781063	24.387176629805253	-657.9931637163572	401.51647998577937	16.945012847016187	-782.2307931489668	-50.750854695530506	-580.0609103593506	203.9129105351385	-711.860242930059	-475.1902399421706	162.22198708432734	-40.358387279931776	-161.8585957747364	66.47526017680502	353.89849399330524	420.8777820334526	-203.86395286264087	318.1084304775977	-61.03278076241804	182.87046012995597
KEGG_LEISHMANIA_INFECTION	3496.8196711527853	2539.0925920816608	1960.16165757819	2076.1476435311124	1323.4171496793333	2497.0399375877023	2047.7860855411182	1535.7110607193736	1940.208208073629	2212.0181977585726	1460.2320863148288	2070.3953500159696	687.0062388645674	3076.2056447114774	2773.5192099801643	1475.89066116084	2390.0363472649187	1380.4283691531564	2843.782652871403	1834.7048805372106	2055.7824458730192	1552.081346952442	1681.361148623022	1918.9402360418317	2113.335124887906	3692.1963430184314	2349.657881233221	682.3997342672592	2576.1660467945057	2068.158789667219	2085.6534633130377
