pathway_description	BS_EVCAC3NH	BS_74G5K7JF	BS_C05FKR8X	BS_FTKPQ5FZ	BS_G23JJAZY	BS_CZ3NA7KV	BS_CZ3ER8DY	BS_EK5PCKY0	BS_7G42J2SK	BS_4NWHYH53	BS_W80TJC27	BS_XF0ZX2B3	BS_KBT7MQ6H	BS_MT15SGJN	BS_H4NXBD2D	BS_QXKRN6CR	BS_NGHK9RZP	BS_N5DVEJXT
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-496.70544015527776	-893.0402286075205	-358.62143965235737	-470.7619884770229	-226.55259807126095	-348.07373179036404	3.083869937030613	-382.2696717138424	-108.51524095856439	98.92662935169028	-492.7809939886756	-288.73333044936953	-1151.70633489594	-779.483680471887	96.80970792829612	48.28898791078973	-1184.4621535838924	-370.6015357580509
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1231.4874348651665	2205.732816925376	1467.3584869098104	2222.227380573413	2208.26537287288	2163.359585581027	1351.4667234990884	2260.348010687643	2022.8658682259575	1787.2871174846005	1857.6871850362859	1335.4082820253207	1718.3320608280246	2526.6661907033904	1782.9119722227642	2458.603448078389	1649.1233086489974	1557.9412885873335
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3071.7063745178984	1763.1998627564135	2412.5081226988204	2434.9432347814854	3095.948317585926	2179.682111264612	2405.0846075066474	2746.877288087946	1668.9894514156367	1645.9031843885932	1969.2797250278618	2300.6129324123813	1800.1508880407491	2661.2025098063477	2770.8550657984288	2161.4765060289938	2575.403558264643	2410.730140713391
KEGG_GNRH_SIGNALING_PATHWAY	2476.6466264603605	2193.632639377791	2836.2222080084466	2585.6134032797127	2399.944534952352	2447.4879489033447	2411.369778898661	2287.0359987069787	2379.908810227211	2390.9097107634116	2220.889342006336	2598.2753828649984	2802.459078511163	2274.0140908545673	2190.5397833732022	2461.949081469431	2367.46921749572	2393.652786730967
KEGG_GRAFT_VERSUS_HOST_DISEASE	-1994.247250299587	-199.44637507751213	-1232.927537640413	-1159.8158254519312	-2285.964241975048	662.2410143088473	-69.61698442612578	-438.7015320440005	-1051.6187356407554	1158.4709705909027	1347.910464562241	1828.9728727759502	13.047000976404888	1558.2226284939989	-1974.672204298653	-1438.8466108356542	559.9604797397369	-1256.575412016029
KEGG_HEDGEHOG_SIGNALING_PATHWAY	2402.3041134426294	2302.6396262494727	1208.6319979583986	1401.9443007027367	554.6628455198315	1000.4828170290984	1153.9488501301075	1397.1979222711107	1670.0545984886176	1245.2795189888056	810.8565843062661	626.1366978609803	1552.7709140733841	1044.215026192198	1423.254764588226	1287.3553760920859	1182.1669404433487	1764.7287903630768
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-2093.967559014717	-1584.6279674049738	-2059.4927557089795	-1719.9717352828966	-2546.677332255791	-1318.395338574087	-1329.7628474652856	-1970.1915391013827	-2183.248094395829	-838.3461507355587	-1156.1463327973997	-388.3234116787844	-1423.2270281765323	-1182.0365599886918	-2464.2573462810306	-2461.9611770409983	-988.7700519406008	-2162.5734150261105
KEGG_HISTIDINE_METABOLISM	27.586526912415138	551.4942259484287	-183.3500933591822	367.5493833785713	529.5476015951335	557.2421017002471	312.861555982563	341.08814574368444	389.6751654215532	935.2023148096614	416.06569851338463	441.3206778149015	-353.07118142547006	824.9087663066675	-158.163125469031	559.4303700180153	78.16767036832243	-570.4975319759542
KEGG_HOMOLOGOUS_RECOMBINATION	1731.1799502150352	1338.1232820694313	1100.5397251768372	2071.3282462381267	1405.740796781327	644.280359067172	703.4647103312764	911.0657239665252	1245.3789031649849	378.5894627516336	1266.8875821510192	340.3612500808795	641.9840948136443	994.2313045901628	1165.2637612472881	1466.2289481862717	479.33190557256785	1071.8159473961314
KEGG_HUNTINGTONS_DISEASE	4082.279272099171	3884.787130771014	3710.319274822672	3869.418304811421	3877.218742361789	4037.1407763345414	3844.9634605031115	4045.8522900596217	3579.861691536813	3812.80557233788	3852.7472490903074	3595.0816218625205	3376.0871975369027	4107.099716583614	3829.685379713721	4075.6482437946215	4087.140371725056	3904.549226802508
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1490.3612039570526	1218.8805224610896	1011.6986690476806	1405.6701608237636	1053.2982025918063	1316.2035167581853	1198.1515919709163	1143.7971628537653	841.7074508535698	1175.4390624629068	883.2200158833984	1515.9212937587072	1318.1287830163383	874.0778456785993	894.749645866099	747.0192307698744	1125.1854837064457	1158.71733644304
KEGG_INOSITOL_PHOSPHATE_METABOLISM	3516.893755041223	4086.4117194734954	3481.941454569891	3657.828508597706	3766.510083308982	3581.8186358499916	4072.4865277859335	3588.994278359998	3739.4870363940663	3997.8725370094526	3563.0793723237093	3892.5513580726456	4175.935642018876	3977.184357544482	3790.6479086485306	3725.755709431627	3611.173576879879	3461.433415692587
KEGG_INSULIN_SIGNALING_PATHWAY	3690.071522744509	3870.9524773896446	3859.381763069192	3777.32293813662	3972.162657095001	3938.3278678114402	3921.600217180934	3546.9257321607874	3849.757356128195	4016.9751411993675	3922.2098401460826	3992.658814055203	4057.735723901773	3741.1940483083017	3922.135731188271	3733.9561683554457	4089.6679721940836	3587.1556347065143
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-3067.2435805972664	-1575.4273161392393	-2487.8141585756475	-2282.9668065162405	-3416.9585781110936	-1202.1863694172625	-1578.2771580256358	-1933.906022811433	-2550.0446636138677	-653.996422254957	-542.332167153163	-71.00160659499306	-1609.729716065889	-513.9444127634124	-3264.17141522991	-2771.4980065961327	-853.3279782996251	-2250.786184977923
KEGG_JAK_STAT_SIGNALING_PATHWAY	-237.65639745268163	183.06232453707162	-123.11208769123914	-136.25275421881997	-207.14306999927066	307.26612765528625	228.406395424312	-28.854340102599963	62.587236955156186	275.07693613603624	380.12255096806985	893.3066601456867	552.5601837459726	260.79248704952624	-8.853563458815188	-459.8795099263898	691.0142880623916	-77.54434303540256
KEGG_LEISHMANIA_INFECTION	1195.8397030525903	2098.96308490674	1764.6992454566807	1284.9440029580965	809.5427696125716	2322.5695129931264	2011.878184862535	1686.8568032894218	1240.8948130529752	2866.9052332502542	2913.0132785198693	3755.898767717945	2200.1261046561503	2876.3569492632287	864.4850079518073	903.9893849725813	3038.091255833526	1495.6731174279757
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	2744.2800786866574	2371.5344511532894	2634.0558048634593	2554.0276222658304	2139.369252084445	2512.6692304006065	2593.199500777002	2292.5047612171093	2057.178890659765	2781.36590088061	2339.2126628387614	3369.360204277198	2459.311035523173	2393.1375684035247	1927.7401095702917	1844.9845905806505	2579.039678483532	2277.9893377231856
KEGG_LIMONENE_AND_PINENE_DEGRADATION	5099.05050076561	4962.569220785585	4478.7662771626365	5362.300514785993	5661.4544794811045	5780.731078729954	5512.684496161281	5656.862573939201	5156.1825074781955	5489.935938903931	5723.482819223222	5148.342002932197	4011.5515559266296	5042.091565144674	5075.784723626879	5541.597779196707	4671.533291213946	4597.349527842323
KEGG_LINOLEIC_ACID_METABOLISM	-5154.517392073006	-5065.494663046305	-5056.34105638415	-4838.445037057881	-4773.048078833805	-4933.191674802238	-4946.609590972481	-5029.773433678273	-5301.897901897158	-5114.541849863298	-4798.782290326575	-4703.624222874768	-5020.509212722748	-4722.052962110688	-5017.491848038777	-4697.5331008529265	-4827.434664129677	-5129.612379646552
KEGG_LONG_TERM_DEPRESSION	2857.3652305126943	2215.663746488177	2182.6755517306465	2881.646584947057	2412.681110974707	2223.7198159772142	2418.0155165110446	2162.4968512324212	2268.9002463243505	2566.193266559194	2240.668857257817	2562.026746111709	2619.113256079576	3275.3118563046337	2186.0777637469837	2671.6278976332105	2225.72349519019	2155.3819585881865
KEGG_LONG_TERM_POTENTIATION	3881.6028152433846	3093.9819854802045	3377.6105234272964	3600.7033653459894	3401.196589740568	3280.375735484391	3338.35954350694	3313.063182441445	3220.7621160212566	3280.645277062731	3044.5001571698394	3559.355248802789	3571.246614016898	3589.9213445553287	3158.4085957594725	3655.34014239297	3289.731368910656	3179.0792290107293
KEGG_LYSINE_DEGRADATION	4215.730548108195	4067.9674817759296	4422.096539591525	4333.4789597808685	4129.881557319304	3862.424649399567	3767.1887672461726	4171.7362678570735	4029.683468569092	3901.0929259064433	3968.009342786183	3784.2219319542	4145.147198327355	3835.4440951493107	3987.5000211781717	4156.857197123409	3844.1650483617286	4303.285834498904
KEGG_LYSOSOME	3360.7271385658114	4004.4406373195743	3854.4792443356855	3501.434875213148	3123.899857997987	3854.788750854832	3543.693127609078	3571.5852944056605	3394.929637506586	4296.3554841023815	4067.346253836866	4166.631734538309	3576.7520878539854	4091.693928161443	3230.124054769789	3422.069941039723	4331.4469857967015	3435.7266922413346
KEGG_MAPK_SIGNALING_PATHWAY	2706.141920569611	2505.307460988295	2610.4178910863284	2430.693223707687	2437.396748323019	2263.7086887543555	2497.7981447091024	2103.0906396121354	2270.169058319936	2495.5913792221763	2432.433046662476	2889.7082674682442	2872.7273486475115	2392.2357548259297	2337.3736097276906	2289.1740440293233	2454.693172397101	2343.337160887526
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-2450.126508691311	-4141.437424394721	-3579.085040983612	-3787.3164471755645	-3928.3969242368803	-3979.6899478808728	-3787.681588880676	-3578.595733475081	-4065.579354237101	-3840.9593419942394	-4223.899524497883	-4321.341164974854	-3887.345607235993	-3819.083222706621	-3960.702898409675	-4321.5555926673205	-4057.183391334346	-3957.732108783609
KEGG_MELANOGENESIS	2948.9145195014025	2776.7259162514747	2694.628960840946	2799.142907624375	2449.675095471948	2201.1288377472283	2314.6804198449863	2321.262142068923	2507.5041872071524	2544.5396353289034	2093.313148850635	2251.205990692788	2575.061067229837	2507.5938777383835	2087.511053114882	2616.270813681216	2141.5214541397636	2445.1673600621525
KEGG_MELANOMA	2962.8987579386358	2633.394549515111	2544.1687196628754	2688.9898558195	2676.117469047589	2281.938648549378	2481.4680280502434	1927.9636837232702	2515.5659789344645	2631.4354385120896	2566.8370203632767	2788.1583710510095	2681.852426484984	2803.665533969619	2372.810338309573	2498.45642424188	2167.6662071485225	2144.41778278946
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-3746.8175365242605	-3476.710003741403	-4086.480173800137	-3841.341918671109	-3891.6726037366097	-3351.070989052222	-3718.0584084237707	-3725.2501920455934	-4248.454878851631	-3329.776357179433	-3550.5373960725256	-3588.2466787372614	-3815.1679127193465	-3500.7032126510976	-3830.455499804114	-3569.838875470484	-3200.150745718948	-4012.948632701118
KEGG_MISMATCH_REPAIR	3506.959381934392	2821.10197188444	2016.5126064488613	3582.9294873751387	2998.566864537477	2404.725357254045	2356.1932565206334	2551.776984301974	2969.362448704469	2036.5041043112942	2797.0688662676657	1664.8721606149556	2051.4696000350887	2747.3140679332755	2616.2799120826694	2949.0757772978122	1673.8205524229124	2353.5829949060517
KEGG_MTOR_SIGNALING_PATHWAY	4246.185278960946	4647.041514746596	4541.039507556487	4730.533232961714	4771.555667029068	4637.9623615387045	4963.9711581805295	4579.661982067199	4614.767087567854	4932.297189901932	4676.415358613576	4788.796530355048	4950.9225944494065	4564.361388329595	5000.679464790168	4648.867400387724	4710.574422579983	4522.132806129352
KEGG_N_GLYCAN_BIOSYNTHESIS	3663.0130899617507	3888.5987479482465	3720.3636861807536	3682.129756056507	3472.9786560403827	3645.906840408179	3512.820190349441	3410.6965060027196	3766.261447037672	3877.3965320417847	3588.325036079863	3990.8846181248027	3843.557682701681	4029.1039849185418	3465.6446674807885	3331.776826676527	3739.097243004737	3751.6809211647087
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	438.65041051437765	881.1784461558345	568.9360767558192	443.2366267095731	317.1370545144564	730.1817659688058	730.1762179945326	359.89392020976993	622.9470549603284	918.2615849711201	931.2918464690665	1289.4086639382585	622.0781636307565	805.0024936702721	282.5706819522693	162.9722933749581	930.7763550960153	183.0698873245674
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-2587.408463260329	-3531.3748649774634	-3181.406456244982	-3017.608442514609	-3308.6378003523487	-3398.8690890855114	-3205.7251711265644	-3266.169831842404	-3296.41916469407	-3173.9837766795235	-3379.8550779361276	-2991.6146118584993	-3205.0937850229375	-2678.3892331372317	-3568.53896212185	-2714.247418835843	-2918.122520897049	-2781.8174534786676
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4659.260261685042	4530.17460182757	4767.468236710973	4276.8262565100085	4312.0802349959795	4360.945999591198	4318.188956314099	4040.4309499381106	4225.693562646538	4599.7349803628	4439.978400885002	4853.587784744528	4602.9352802572685	4246.113048101339	4215.676171883984	4233.30729692262	4564.168427177181	4308.635992306545
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	863.0506992055216	414.37491879720255	430.1885546100675	762.5842825116924	599.2878870828372	1415.9950987145912	745.1444670210167	783.2628825499687	971.0926743925211	516.1008208124767	1058.0433942620457	1358.6060440024576	940.2730011833064	1048.9918201524251	923.0300133678393	962.5851247037899	1732.630075467221	163.6583826470378
KEGG_NITROGEN_METABOLISM	-340.834178787838	-750.2983749467348	-609.9357240394493	154.42077699029687	419.87082143329644	42.622067768343186	16.227260918125467	-538.8019925889566	-241.57972944641733	-169.6802400321303	25.288069744827226	0.3169714565920003	-173.44778358020994	-263.2741459059307	-393.1197801385606	156.04032453622312	-484.09255779589876	-1450.1473246078785
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1146.3868635110484	1657.3957178013134	1499.3247928763285	1581.6894938435053	1570.0539778315324	1850.9216438562307	1608.8879379657865	1501.429551679481	1206.9889115821152	1934.7251364978856	2081.3644549588626	2375.563162687218	2336.2862354538574	1858.3433975665484	1317.493676500715	1483.784516862279	2314.618266374089	1055.9733945164262
KEGG_NON_HOMOLOGOUS_END_JOINING	3313.362699227262	2995.249631327806	2304.9640546939354	3408.721262435265	2711.6498347447305	2747.1205485301944	2675.528210139595	3139.8302249534754	2853.907701530872	2595.0660595824556	2793.5110452067784	2431.7680561964407	2717.4032987044357	2934.2648527939928	2970.6366474856895	3106.878509277434	2520.929333826456	2468.021809068514
KEGG_NON_SMALL_CELL_LUNG_CANCER	4187.358838186172	4201.268185163195	4453.118982978453	4785.222613951159	4509.609795519473	4249.208599444035	4325.971267614304	4034.2822585113154	4365.099977508016	4598.39653708062	4375.427521653344	4481.429597741722	4775.429290095612	4622.90448754817	4251.147257888597	4420.896575851661	4631.79610101268	4514.424629456686
KEGG_NOTCH_SIGNALING_PATHWAY	4764.706580498927	4572.246183287003	6176.660803957755	5022.866047809255	4941.96676982144	4660.241529384408	4999.041349684676	5101.63502962219	4959.177273671003	4816.772972184099	4749.116082149947	4448.49684297665	5253.709427550528	4318.761140311013	4925.166660525019	4746.694598183411	5469.478717897617	5847.92280474652
KEGG_NUCLEOTIDE_EXCISION_REPAIR	3043.7707318174616	3134.871436361682	2804.4236849624067	3348.8923967977207	3304.8299038544883	2819.430807805922	2839.617835642708	2764.3794265481865	3339.4685772175217	2616.998422067856	3132.0132061464665	2444.217857899999	2708.535672138274	2967.688784163498	3107.6985558217566	3016.13605173824	2656.9477748273457	2968.8526783119287
KEGG_O_GLYCAN_BIOSYNTHESIS	2238.7161059350583	1850.273906288614	492.33996552186	237.93199630195522	705.064710636867	1489.2842343147677	1393.8674507774049	943.3957459495523	866.05295480112	1725.6153065495291	1466.696818970593	2047.918369213101	467.09608052169824	840.5595758739873	590.1164050529787	523.79650711059	635.1047287715537	176.36737997093223
KEGG_OLFACTORY_TRANSDUCTION	-7618.863971632087	-7787.848362684155	-7633.799159781094	-7690.194602443411	-7782.332552441662	-7626.914165820136	-7661.981019094055	-7642.887445390379	-7569.7816484179675	-7609.900724269907	-7714.11379114324	-7614.974722105904	-7616.384754187169	-7702.736125825691	-7764.675757165041	-7714.210850900311	-7640.827479597942	-7664.601756176395
KEGG_ONE_CARBON_POOL_BY_FOLATE	2102.0961198543428	2115.5908727810165	2792.143838848393	2714.332521339942	3136.585707829059	1925.0201140921836	2462.6081189861343	2847.9801921946564	2436.763802513464	1554.8702435459181	2288.598367966859	2238.6387185172443	3210.3355141630527	2121.1988240644823	2949.7340587549006	2308.3299732181003	2658.850478104898	2629.318950325325
KEGG_OOCYTE_MEIOSIS	3448.4275586953463	2939.778649166208	2908.1215344952925	3074.988556741024	2978.485927009575	2688.8497177798163	2748.891783913403	2712.3709119249634	2903.420740429423	2467.609882997589	2917.6208590240894	2806.593340752299	2734.446905419314	2631.032304506967	2874.9108559084616	2644.385914494678	2493.568255052942	2758.7197220040307
KEGG_OTHER_GLYCAN_DEGRADATION	2600.511882264218	3157.717723789825	3596.852749691663	2512.9647135374944	2463.7591081575483	3399.889232086349	2646.36473217359	3184.7769354159645	2762.911111564599	3856.4433256595603	3497.8005994429477	3228.3588597046255	3060.1448496250378	3593.2371254998507	2740.3791319935735	3389.404103009694	3329.6713173177304	2927.4315144733137
KEGG_OXIDATIVE_PHOSPHORYLATION	3972.11055742624	3933.78727622535	3541.1156141409083	3974.810714812622	3953.223523418048	4172.054235524149	3681.4017286287053	3989.474382548484	3480.776213102956	3869.650499421925	3967.6387170149337	3629.589865305912	3308.130968551901	4554.684532187659	3767.061135260008	3932.994442680574	4169.474402862157	3688.9030815820115
KEGG_P53_SIGNALING_PATHWAY	3638.2138071227037	3649.228867483589	3142.020279983937	3406.9052285502803	3918.525260221377	3040.3823639335806	3406.510271526253	2926.6459630573645	3339.9955684375527	2923.0850034805826	3536.066171315386	3419.834480621599	3116.633427341514	2947.156989979976	3626.703495891301	3121.6294381588614	3452.065737902345	2911.0994814567784
KEGG_PANCREATIC_CANCER	4378.784591263475	4580.3177464200635	4584.776357641555	4522.305193227603	4430.807368957743	4648.628366735811	4718.765262974617	4485.333435174047	4502.471867220167	4686.1421730312595	4851.508598705934	4905.002694306118	4702.401942705857	4497.1820655932315	4673.16643130354	4320.052816143429	4613.424504387445	4456.894277258376
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	438.52596946350604	748.2011456221153	530.3611724228394	318.75320606472997	217.58149199608124	697.580813081684	618.4777098681279	277.8981135353224	638.8100379954922	1545.9988814337557	699.319936843689	679.5612522020347	451.2263651226076	319.0583376584091	477.6819059957561	475.3720756799721	535.6126139601129	54.29735188686391
KEGG_PARKINSONS_DISEASE	4581.857700360495	4090.228917961711	3825.934514456727	4201.402134440392	4152.872725509875	4494.195896003344	3973.778273607557	4107.996080805397	3686.0947880676104	3960.929158112678	4222.484892023531	3915.3352345213407	3498.1368327028013	4582.8179379712365	4002.278182605787	4239.976193163011	4442.9054217313715	4073.764111653796
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	4856.251329397697	4487.453301775144	4356.15233337053	4086.13002310907	4334.451446422852	4486.388086376281	4658.658545964305	4070.734877922261	4182.959055186373	4510.984588463105	4566.701918676565	5097.527549925702	4105.065675297976	4287.931832962222	4269.0275139877085	3857.3408230588047	4612.911509973344	4279.639301715022
KEGG_PATHWAYS_IN_CANCER	3826.728887515479	3480.074609051102	3355.9045873266004	3366.001755628886	3172.581945743328	3174.095009205006	3252.4415410179336	3141.118761423624	3255.241122879481	3318.3082370119755	3146.7922396981103	3376.487117717812	3574.0009541818927	3215.9349002344225	3114.2340187765494	3084.552721155542	3292.0934057909526	3276.125648446021
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-3261.7615029308863	-3215.4135833589753	-3337.5505933302784	-3036.500765703905	-2955.177575990734	-3446.0227120509717	-3392.152205536535	-3498.821283773147	-3206.457735946531	-3167.6578424049694	-3087.0364701324606	-3375.611870232473	-3278.010851545475	-2907.2233404457247	-3429.867704174565	-2899.839288827843	-3304.7136732078397	-3342.9426952362055
KEGG_PENTOSE_PHOSPHATE_PATHWAY	2712.2313095663503	2477.6415506015383	3385.133415090615	3195.930366204944	3478.273090427914	3259.127024758114	3222.1450740503624	2927.3755221854244	2546.683515383478	3056.2201029241096	3626.926353270166	3115.1202951494815	3233.5862044541536	3431.5890335626864	3327.2629879996493	3476.444615747845	3859.800546314953	3245.171832222435
KEGG_PEROXISOME	2124.871135267831	2168.8416451803187	2065.3132567927314	2486.6647134282975	2432.417250231687	2630.108300718055	2333.6056064446875	2677.3847350093492	2130.344967640229	2545.6964937955454	2987.9591828648154	2320.1258625777627	1848.3786767435795	2813.1252713227277	2201.323961388771	2922.416936700716	2510.32229471553	1898.9929328893759
KEGG_PHENYLALANINE_METABOLISM	-803.5691099114665	742.7500546233714	-631.702355837675	-208.1234610452102	-813.5015776581313	327.70670697665446	-129.3454758013322	-367.6370390054726	-306.8555625768113	553.2992663848054	62.9050467185898	206.35860340498039	-769.4663084906606	328.512000191251	-620.2928275128434	16.916050107378396	567.927249338436	-1049.2380392763134
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3151.3852451908333	3529.7256048343916	3111.87516917028	3321.7004247301047	3319.2682564691677	3282.0503648260765	3507.6579520584437	3261.5801170641116	3310.064919896169	3583.766822988704	3086.771606051436	3545.659211066977	3759.2517479553626	3516.0638939581295	3247.4682597350093	3523.29677660559	3552.072877259554	3243.6192396492715
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-2119.4533737529764	-1043.5120548168707	-924.3452563214378	-1905.8284250508304	-1580.9791484735388	-947.0593860572917	-1642.13188681478	-1727.4277812078808	-1702.604726942409	-1875.0018243793693	-1337.872575093078	-1412.2707919157292	-1297.2040831668382	-1502.7362053944498	-1822.2719948000786	-1535.9520850236331	-918.3730468604499	-1446.0084294953904
KEGG_PPAR_SIGNALING_PATHWAY	854.3281020994837	935.4543987858688	1093.8194795152285	1026.0420859077676	1048.0974969908966	1284.5627156909886	1063.3823608107105	1126.9833031080398	924.9641653199378	1815.072689105491	1538.6683181984808	1607.6888950158664	1304.573881370634	1432.606933179828	945.6760818167477	1096.5123557252737	1584.701803457925	975.9697162439788
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-1904.4784205981532	-779.1437121628314	-1763.5248208752919	-1364.7867190514162	-1311.8110648352604	-406.1308999100456	-1657.3540471533297	-1021.8889391681132	-1152.7491281633102	-841.452842669245	-591.4962495645977	-805.8204615078812	-1467.3213332925507	-1107.579296187525	-1789.5500939893445	-911.7419375848822	-780.6188051694371	-2327.0819846003096
KEGG_PRIMARY_IMMUNODEFICIENCY	-3114.4178282148296	-1991.1388162186977	-2197.229320905969	-2288.850262060645	-3345.073733431199	-1801.9892537739333	-1832.7011730770437	-2189.2076348704613	-1928.0286017253457	-1547.7009963358805	-1618.0292811379159	-1133.5947164111203	-2477.186274065828	-1612.337694650234	-2436.6035194203887	-2615.839811841146	-1246.856084487912	-2316.835441004715
KEGG_PRION_DISEASES	3515.94034968121	3338.9700962662955	3677.8394385103875	3088.204117301899	2782.758607225658	3083.3663265752566	3932.210635471467	2993.8400084497334	2918.2405126911326	3433.165470018017	3573.6984675315834	4148.501024897565	3487.8904163904535	3675.6833277879196	3345.5488520424515	2548.5719599966105	4053.919568024261	3433.432015076878
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3426.373080907446	2943.72926387794	3055.4682367759597	3214.0261694578166	2872.9733871314675	2642.8769099231067	2791.064634059392	2553.0711379333316	2901.0395098762165	2678.119261722857	2896.17503956333	2866.5597597555225	2785.8854203019	2666.7369119849373	2992.2887986340775	2707.675369957731	2623.6205828496004	2777.5640925471544
KEGG_PROPANOATE_METABOLISM	4016.5656537384766	3996.3130584116025	3483.547709459941	3957.2474462184273	4280.310557394128	3542.775641292401	3831.2313263197957	4033.073959112886	3549.4119156103607	3800.2833326645014	4179.935903680012	3551.33447477765	3338.8187759019147	3757.041437687347	3750.4121397897234	4058.671201359195	3443.5242270732106	3240.0790222160267
KEGG_PROSTATE_CANCER	4652.132299099683	4448.334961372646	4598.453544445241	4489.161325488618	4515.367094726607	4147.689661048224	4380.893963188813	4006.3583278045535	4481.767089406925	4526.6859334775345	4360.669799270385	4534.2340329708295	4737.665796616211	4372.700323828127	4315.042116421166	4332.7153409044	4325.025429288593	4348.134369757323
KEGG_PROTEASOME	4197.6244421895935	4567.1334658292435	3971.27583694004	4450.064935203076	4420.513064028073	4617.706334023462	4249.6289709442135	4294.326547395227	4233.388567745986	4172.232408234211	5020.137257379327	4371.350894994581	3785.0293276915345	4850.730134658244	4443.377970920194	4563.853253740064	5036.239427999764	3774.9909308033148
KEGG_PROTEIN_EXPORT	4498.706073153373	5015.928272325387	3474.0277259628365	4931.621491364231	5088.282032227629	4878.287798891506	4680.598011338479	4680.785364250503	4721.151167883005	4883.971951069394	4996.250900658901	5050.624957678909	4468.651258291318	5459.07832064437	4863.69850916953	4695.7355768507405	4564.675290952753	3742.7276131259787
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	2866.0722338582473	1338.0086703411216	2280.4070449352803	3082.1923024627176	1986.9132223012584	1953.7473027153428	2447.327868750688	2160.6468360314666	309.58379656446414	2377.728175634902	1844.4873728441125	2730.2138009593673	1861.225211410676	2744.7273778169983	1743.730123443078	2290.2143151274668	1532.742817707769	2093.865949914216
KEGG_PURINE_METABOLISM	1882.4217230428021	1336.9976571001844	1532.859109346151	1522.5873869651386	1402.7520618322196	1368.8357631342715	1225.262346612395	1240.3885409816849	1247.0670733575462	1099.7012354758444	1488.2265442426306	1154.028702824411	1018.2150302448226	1420.9867166185704	1343.6227987512484	1536.755973903737	1346.1461279036066	1374.6891291470765
KEGG_PYRIMIDINE_METABOLISM	2034.5619569088267	2042.0877059234372	2302.0307500981053	2049.1609498547205	2460.6674994919613	1914.3160786999451	1757.3792294097584	1820.159748995049	1971.1267687525378	1476.7426210383765	2017.5525453246682	1619.9252496718764	1677.2628899165793	1828.3046406128087	2143.894111183823	1905.083132815178	2213.456307839724	2363.0381841418402
KEGG_PYRUVATE_METABOLISM	3043.6953661519874	2728.107112535945	2421.90408812464	2902.863322527679	3235.809216672442	2797.9821709839034	2955.924414473553	2666.032682163919	2470.12367761936	2519.6003945828343	2938.4462723549095	2688.6379816927893	2104.891461524232	2752.049764394069	2787.651397976064	2808.7516543071924	2926.344383716023	2334.470389985736
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	3383.754762140199	3326.8153054969807	3433.2085281561285	3339.754306611463	3310.836786006199	3401.2208897594555	3434.655029812504	3186.5773404343836	3228.2049080096895	3435.557298847374	3522.1620512349054	3826.32788386269	3474.1430548534445	3281.828277041981	3214.6777951604126	2995.653987595246	3479.732448140883	3186.946458827122
KEGG_REGULATION_OF_AUTOPHAGY	-345.7619629137662	-525.6737707219745	-415.83139718908205	-464.62042009884317	186.52573265086176	93.56616456024494	59.851466362177234	-186.0349495786886	47.00708924526771	50.592960690815744	-3.9699710015283927	213.4672437791669	21.466511201688263	56.06700779747007	-266.8554203074764	-67.4339981402045	-83.89407241185472	-322.21838090635356
KEGG_RENAL_CELL_CARCINOMA	4989.987788958002	5135.633373564178	5055.894441335911	5231.128470968062	5101.932957131239	5016.173947105557	5095.849926403145	4763.354127855897	4814.470680515338	5394.08385922142	4975.487630688385	5219.542217363838	5163.831136461868	5247.841387466693	5144.497823029629	4886.293492361185	5131.600430000959	4849.375996584215
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-844.1752896111193	266.8156678838168	-245.07252536112355	-333.0212365563766	-641.4277002049421	-538.1462040845126	-1418.4407571425872	-1289.3741435029042	-1263.4732641313967	-1144.0973611292357	-1407.1190943935298	-1000.4333390840529	-1690.8235341334794	-968.1210568280349	-1646.8663254507228	-1150.787507967827	-1050.665592299405	-1150.0867793885136
