pathway_description	BS_A14Z8BBK	BS_9PB3XH5D	BS_2SFTWNVE	BS_1TWCV047	BS_7FWZ518S	BS_J71N7D09	BS_VA5T4KAA	BS_Z45HD492	BS_BSV07M7Z	BS_A87NPZAP	BS_9NZ2D6AD	BS_9M5XJ10G	BS_GNV89A5P	BS_G00FHF3Q	BS_DFWFBYSN	BS_EFE4YEK3	BS_ERWT0ZWE	BS_3NWQXPQV	BS_3MYEMXPQ	BS_4W68NV3M	BS_4PH1MBGR	BS_4CP4T22V	BS_61E80SD6	BS_5PJCHF6V	BS_W9AT0MR7	BS_VMEX27TN	BS_VVFBW0YH	BS_TYAYZ9ZW	BS_TE0GVDNG	BS_ZXYDSBM9	BS_Z7PKVY9J	BS_KN92S7YQ	BS_K74PZET7	BS_KYF0Q0E7	BS_HTEPAKCM	BS_HKZENFDA	BS_HZE3KYZ1	BS_H4B5Y6S0	BS_HF3RNN2T	BS_HD4EJYE3	BS_J8G4SH4Z	BS_JFB984RG	BS_QRDT19KS	BS_QPPPGYP4	BS_NKRYMHEP	BS_NZ71XCG3
KEGG_BUTANOATE_METABOLISM	0.08407820511850034	0.05561501783538793	0.09201019278458895	0.02135860139731847	0.09490378894622183	0.06222689504538305	0.06548717412698914	0.04602364422572551	0.06343532424983253	0.057112848737746504	0.04893865783370357	0.053591286098545535	0.07016292534289023	0.04741663050134566	0.07822449603298456	0.0676453120636339	0.07247879751573666	0.05031432116948223	0.05061857059533163	0.053871985973587284	0.053986488342634996	0.059061048740939426	0.05770700375244987	0.0635181020712794	0.08473540738006419	0.05876688197965455	0.051514217659839774	0.05590295248942086	0.0538098046167401	0.08960902320912384	0.09976483976703181	0.06566793104040775	0.04605328638171307	0.05457004736461244	0.06627265863844069	0.09324364492253298	0.06886091131935687	0.05972931731060302	0.08011218409813844	0.06864470912490328	0.06308924444794572	0.05248180344661248	0.052012323465738725	0.07398022775036027	0.05097156847968012	0.057989487355161344
KEGG_CALCIUM_SIGNALING_PATHWAY	0.07411678644081922	0.06569620889122094	0.08831322836424411	0.019777279930284376	0.09016724358331918	0.11055284259795971	0.05087798982842662	-0.004842938422880207	0.0375585135805367	0.06115282145638274	0.012862437205551726	0.05063400112018788	0.01819790959950468	0.036024644355171304	0.04877369172953051	0.011451911534063932	0.05477001147806036	0.010307931467131725	0.026576934055986264	0.044645450288197434	0.03140032334236723	0.009974987579511782	0.0638763005276705	0.03018991823454379	0.07165071546712473	0.02482762493269107	0.023507688618894084	0.01829734648773621	0.056236241730347546	0.05849727173551174	0.06367164987008692	0.04459152809941849	0.03486709612807238	0.031092706489251925	0.053215742167561114	0.02250207441505285	0.022327057267692074	0.05311262649287861	0.02298613339723572	0.048715815415992784	0.031422089299500605	0.002798738825079442	0.03588328690188823	0.051478480158610604	0.03282096387664043	0.06422838568420579
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.18136735925481395	0.19059710652454118	0.16081803766673683	0.1905071985674009	0.18529809280018153	0.1857298889700879	0.1849464719675792	0.16985502289199989	0.1770819965198738	0.16458953250005737	0.18437082916013123	0.16716703147855572	0.14261918940060256	0.1737256266555457	0.16503400244074212	0.17248761420090206	0.16683438465491646	0.1406456783967572	0.14738300322674663	0.145665365818613	0.1646584100397772	0.1393931462878868	0.19384300079511016	0.15864244458938895	0.1867618495635638	0.17619613141862245	0.1668567907644366	0.15348431177225952	0.1778894056708608	0.1884701833586227	0.16985278020386027	0.15562454848638968	0.15752921371611725	0.16673429964928083	0.1476656755692459	0.16449867826224343	0.16222495070789836	0.16300608107733555	0.1555039199575226	0.17097778736861222	0.15628811954134586	0.1376055691310737	0.1657713475361153	0.1597162888222984	0.14693818933374986	0.1599559255395988
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.04065136354764581	0.055745955128316683	0.07276219066576133	0.01583536114301138	0.1072403702950587	0.026693222350324636	0.04124102952885925	0.003711301364065887	0.011968021938112422	0.015712560143939538	0.006728784006144903	0.046115771331446745	5.165733743541439e-4	0.04826044174006498	0.028401466001880316	-0.009504534803166818	0.04196374250248788	-0.008344355264255232	0.06485847728275382	0.02400132828167748	0.028211998844590757	-0.0056676379465171066	0.0380408908023383	0.024359893739380183	0.017519267296565427	0.036771832307237774	0.025559058849031584	0.01664348842369155	0.03272477139152903	0.024510586608513928	0.025749758298656743	0.048083757182614	0.009689012441253095	0.008790345336719999	0.027272921283872098	0.01556974574654077	0.035984333547087743	0.018112474636862958	0.013699287382405929	0.0337354123972358	0.006188511909370655	-0.01523582847895154	0.03296385973040755	0.04312001960415809	0.009686698032300134	0.044976254572283984
KEGG_CELL_CYCLE	0.17684385052829443	0.21830199494383612	0.15973172107335987	0.2501698480174808	0.1837007665044621	0.14606079313898834	0.17065540576392108	0.27769897405713073	0.2379888804739768	0.15882111865094728	0.2713280336867467	0.18642210491620048	0.25106039017669873	0.24124963103489555	0.20149931334468904	0.2819375643441194	0.2049047034704437	0.2548149567090092	0.2286598971243488	0.19668808060639612	0.2424461627137533	0.2501729548129199	0.18004294880773453	0.20656023109214733	0.19863427075561757	0.21918298359006003	0.25165870242190874	0.28217345824875284	0.20785472092381418	0.20929965178351556	0.1993447199840889	0.19337909140767812	0.2209453831659476	0.2332874816210624	0.21023291362366076	0.24749354785183805	0.20546297582080528	0.21451675364986705	0.24579514241159678	0.2230664976648121	0.22975242521492045	0.2319754145421245	0.20044034759610527	0.20329291818231768	0.24128586899834711	0.21642260553135137
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.09413075672803861	0.08084516925091413	0.09700902270074205	0.0834435442702598	0.11823514208992965	0.07982851094708683	0.08958278660718814	0.08696015755757003	0.08423418986780178	0.09327146623283297	0.06020122474030246	0.08266202671401807	0.07802445293509155	0.08788427126710058	0.0855220558908835	0.0658066415042638	0.08039475550597937	0.0765556569372684	0.13864515062473123	0.07790549123740266	0.0806897153879005	0.072208725267801	0.09390670060250325	0.08929108076858133	0.08029976079056902	0.08394767069920193	0.0770990472872315	0.05622044382601113	0.08536438802917087	0.06777039783498878	0.08264702860767426	0.09700320272520602	0.0773036424464793	0.07277881670612121	0.09848385993492559	0.06683539895918265	0.07982973949466425	0.07581226963496789	0.08294116235489983	0.08893374303457588	0.07936137571633156	0.07093050146427451	0.07779367399671125	0.07621161149816198	0.07362231110535264	0.09656683879597028
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.28109803994943217	0.2980071345670209	0.27667443079066356	0.3017626661030975	0.2929918775506913	0.23818411649726015	0.30258749048257805	0.3086212493798563	0.2845733372555332	0.2518874601056949	0.2992985818404092	0.27668129432736466	0.2910626205688518	0.3063317948975521	0.2821319166815905	0.28768577049875377	0.27785835986584023	0.2895545899572673	0.31399127679525746	0.29109413463835043	0.2951481366664825	0.2912193350934927	0.28023814601396485	0.2804816713177259	0.25572718035758063	0.29116622099537887	0.2938636976041443	0.2878992146219731	0.28353037100656625	0.26738155815820813	0.27178877877732494	0.28424704066382683	0.30140231466242257	0.2807436301414011	0.2727840910889962	0.2878698843579945	0.29348414337735124	0.2654800146421961	0.28524572409732424	0.29349815530333584	0.29390671084884656	0.29715665593077367	0.2768835415916313	0.27243583314578057	0.28496430351492	0.2890484343518183
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.26823025834138947	0.24896370054663894	0.2991240843126478	0.2682932438998709	0.3667903297699146	0.38711635325863886	0.2634461256835575	0.23466107902932093	0.25914213607211	0.34049746275302106	0.1931241402808844	0.37256274302708053	0.24112652246863028	0.2591172123090837	0.3195364237480439	0.2179387162132079	0.2770434815996627	0.23920882973246257	0.26341130096804605	0.24318050942727654	0.26065027844185334	0.26111412279285684	0.36551259327178454	0.263189544730962	0.24797415120910746	0.22564465318955776	0.20818168066465914	0.19984271652425448	0.24078911117119245	0.23533151013673032	0.20170018951838226	0.34005505610403763	0.29384856086025973	0.23237787134753662	0.29729760087459633	0.19949747493613604	0.2173780970004167	0.27418796911376847	0.2459514817590498	0.2841444420098901	0.2837272914899366	0.23810207034964723	0.22266531346422058	0.28911199679717053	0.22573441996654783	0.30137509078176455
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.23202574438579143	0.23375507131105772	0.2466363053070529	0.24924774841160713	0.2649099331852645	0.22247194455607075	0.3044220699201912	0.28587835126383215	0.24993979098824132	0.2082510593535843	0.2610428084371967	0.2651176242106142	0.2453035096249701	0.2401768856856927	0.24984975538091908	0.25087393725273244	0.24960262776362777	0.23179567328724024	0.21072288342219103	0.21628843388420646	0.23686320599477984	0.24320328475357456	0.2540023134966023	0.23112671644566474	0.24375891386297804	0.22662847173385114	0.22233241762156675	0.25568055948949825	0.251002171138339	0.2500733375508238	0.2587959850384866	0.24131503596711956	0.26275083715749153	0.25036107522323087	0.23371776113372655	0.2917549755100398	0.2514134048092984	0.2733791496973911	0.2459085686944369	0.2479543660232942	0.24216089881126243	0.25941473866532744	0.21733953688998356	0.24684559649209536	0.22247053945001077	0.22910901399464623
KEGG_COLORECTAL_CANCER	0.2890735567228647	0.3202271290135633	0.29523575515204026	0.3057062576011234	0.3140174829731693	0.2674749102372017	0.2779849416259498	0.3128641915807101	0.27909852486521297	0.2693433670348461	0.3059840013609403	0.27356866314193495	0.29396398669494256	0.3077693803583422	0.2932677681937132	0.28978256719597295	0.29603590894042164	0.27229560275467596	0.3301115341340633	0.2861718688215935	0.2907015419920236	0.2952463784044296	0.28705767892562734	0.28187809299292405	0.2873575079861224	0.29769671038966616	0.3094479740240914	0.28906824196289393	0.29624454984539944	0.2887584789241661	0.28981140554506934	0.29462803145482935	0.28788299412820545	0.2763171234298719	0.29320531734549865	0.2930104815487443	0.30306358921076876	0.27123031615390336	0.2921420421492989	0.295291470073856	0.29217130086890347	0.31296765891604683	0.2841975712192614	0.288637336186417	0.2917782881334436	0.3064643161034708
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.13458277556659795	-0.1159502226939876	-0.10327258485238994	-0.1329730610252506	-0.09053754107927105	-0.15501621939302593	-0.11611198408807431	-0.13356028465764685	-0.16386045706212188	-0.11964876037232566	-0.13688961256602902	-0.12004799352227968	-0.1391570193804637	-0.14476332002200534	-0.13820117265886164	-0.17196157825697458	-0.12756552467902088	-0.15687646152381424	-0.024180593747884945	-0.12751414935552216	-0.12337827182172399	-0.1730005293880194	-0.130846457378399	-0.11855141147908159	-0.1271203759388819	-0.12218356986156619	-0.07710774517080102	-0.11573513560520794	-0.13985664060715378	-0.11247625137293879	-0.1437606438085605	-0.0976674194980815	-0.17067029698851466	-0.15428231751485247	-0.13112531685600623	-0.14623558711497567	-0.08668758646779307	-0.12798212522683897	-0.1323136498834169	-0.1125147202256386	-0.14953161150992994	-0.16667022160046804	-0.14050772740284223	-0.11498226862637757	-0.15329734324604896	-0.12168389218994861
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.11418275563749397	0.1302676165339123	0.12062899485968126	0.1029943208157021	0.13219127588662866	0.10103127685784331	0.145101161450504	0.13423244140154697	0.1200310513434411	0.09699019370391655	0.1668184629115097	0.11485462261537278	0.1160343133935153	0.1327136997911336	0.13182505408239403	0.11382316314406167	0.11728502460737512	0.11560070469330821	0.10769775622173523	0.0724819065612364	0.10574906928526509	0.09243314400828677	0.12037708131435836	0.10546888991259751	0.14506837008252185	0.11574565698321836	0.1365069878492802	0.10680643812174456	0.13332741790206248	0.1453370682882932	0.1387435602644988	0.11501498613634403	0.10519397922199321	0.12570292325347843	0.10704044850696265	0.1358194074783491	0.14464896271406708	0.128767728495367	0.12185014490000227	0.11176727749498422	0.10366082119027713	0.12166398640358915	0.09353765193522047	0.107756187289252	0.1134275467685295	0.10355333827416993
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.22802561537355434	-0.2005459880496744	-0.20505811326139506	-0.21427831594411761	-0.18184960660496433	-0.23629442346000987	-0.2031206212934061	-0.1957231204058802	-0.22300192532294386	-0.21790217342359774	-0.2257451642670546	-0.215508810287125	-0.22312031453488562	-0.2127404575363396	-0.22730183564687315	-0.23178193772416056	-0.2198235780094162	-0.2278950381457312	-0.1268846553477337	-0.21486892240670297	-0.2147419621488935	-0.22749842603909606	-0.22143737873241454	-0.2157743836259853	-0.23941850782451146	-0.20620331599198613	-0.206794016663671	-0.2273139282983258	-0.21979920647202741	-0.23569170203026382	-0.22433213718761247	-0.20681978335003692	-0.2368761939111327	-0.2230654395682408	-0.2223505769395033	-0.21962239666267716	-0.20774746146388398	-0.22765625318334207	-0.21913696436854538	-0.2069426760041307	-0.22400903688634627	-0.20958274674778826	-0.21811524374436356	-0.21400024843333249	-0.2187648472157203	-0.20258083806205368
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.11527253200132705	-0.08446740702452953	-0.11322401368002946	-0.0978702358843583	-0.0862350006583821	-0.06477305073666964	-0.07447372871233995	-0.07631877647898981	-0.08404809122727278	-0.08236605447207535	-0.1031912126806975	-0.11499315912904327	-0.10506238785063078	-0.08870483922344988	-0.09170464833686273	-0.10983463773761762	-0.11063301226760916	-0.08443810100046809	-0.07403639419478296	-0.09995093807662293	-0.09653195466796693	-0.10476352383156795	-0.10543393643962783	-0.09910116217331942	-0.1151277446789913	-0.09004295551021067	-0.0905061765546538	-0.10489543520368089	-0.12533442390022553	-0.11716134044481152	-0.11231676942292305	-0.08968783906775067	-0.09438087728522378	-0.10906355970707685	-0.10237190865627054	-0.11094563030529238	-0.09022556129175693	-0.1237120607391114	-0.09274387693428299	-0.09131737243558101	-0.09494591450944177	-0.10049079928379356	-0.10252471012063152	-0.11358932552100706	-0.11487395500076494	-0.09195487502983311
KEGG_DILATED_CARDIOMYOPATHY	0.10682896497777669	0.12560950783602365	0.10843129251926263	0.1315473041412762	0.12165240011813469	0.15732941567004505	0.11243422505449863	0.08248299836076838	0.08388876017813057	0.11328481257128319	0.08280377397222186	0.12042571524712971	0.06287823631660334	0.09439007392558585	0.0851777531184697	0.05663166989480764	0.10321793037294363	0.07658764882656559	0.09524331322233372	0.11810289802880822	0.10465895762994254	0.08122440648354785	0.13708786275583185	0.08874874847019698	0.09259081196661094	0.09684218130801632	0.1057986521565485	0.07684644107385458	0.1082804680043402	0.06823984867981009	0.07659002289468131	0.09290615450342861	0.10354417067544086	0.09318951713415816	0.08093305996621854	0.0703732963142744	0.09613926448775598	0.07635497237930909	0.07163470137393715	0.09231750635637391	0.08201298639131911	0.07278054912439191	0.10941287348696954	0.09100827801691443	0.08383263926493585	0.11298436784616957
KEGG_DNA_REPLICATION	0.13847007427931884	0.16655481436787403	0.10502113655303291	0.225418543411832	0.14739431586238916	0.10384676534037109	0.11780828197786368	0.26746135803178595	0.23828439672217144	0.14141891397260312	0.2723607692122024	0.13446727389963256	0.23624940853167223	0.2206596514877298	0.16169972265854096	0.2755660317126901	0.1642974653896083	0.2275561995135598	0.15577380447316092	0.18415514983612313	0.2121889591231849	0.212780986782849	0.12518643878462046	0.17958129489572286	0.1662235351103466	0.18965682257613053	0.23501997151900353	0.28390426873974334	0.16343840649279331	0.19935776710836506	0.16156604863086974	0.161294898215627	0.17553399001970124	0.2100935944644624	0.16642613828770433	0.21206495868211403	0.15468082803752536	0.18042689017123945	0.22337273579794603	0.17946518090657645	0.19365248743793467	0.19016072351335342	0.160836391510209	0.1777304898650598	0.22725098796973248	0.1813287018243868
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.19784248058124257	0.1941746346766598	0.21827124961721237	0.1361624518889275	0.23230120465512238	0.1883981434652664	0.1776594924914138	0.19183732353129251	0.200447279611711	0.18304336287846715	0.19438256455738034	0.17380244995001148	0.1621319172844788	0.22291600397074807	0.1897710061701227	0.18232294689954903	0.18202117168284584	0.1750578895174498	0.2486607262726716	0.22109971810201054	0.20971250611890888	0.17893450393717764	0.17562250836320695	0.18914481566734662	0.1794780293965593	0.22043668234095007	0.21835837354369503	0.16267116728758552	0.21601492412210696	0.181386156668906	0.16599640608547492	0.20451796051124257	0.17345842755542296	0.16876475349192954	0.17921231034760063	0.16475705798457296	0.19043588894410607	0.16066422676253134	0.16379986747302056	0.22133613510711567	0.19945705716108417	0.17162784502062406	0.2160459598849015	0.1823240371270889	0.18792417436125652	0.2213160254579782
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.253658349337304	-0.26646829556094986	-0.2503043940174218	-0.26770558625330415	-0.24366712283249	-0.2604899097356417	-0.23412186153839412	-0.25073466053331084	-0.2717185196968664	-0.2462618476526513	-0.2674186930475339	-0.24232710163253116	-0.2686556591470507	-0.28798420273209	-0.2444460171866535	-0.25780369432456784	-0.2508145123102945	-0.2786092903578497	-0.2797695644300696	-0.26913261926139975	-0.26666359548012314	-0.2851322967753205	-0.25696058682074757	-0.2578555505420621	-0.26695200746728676	-0.26088588021471054	-0.2629834427953953	-0.2759421699042206	-0.22427607007945166	-0.2585633409204382	-0.24867304417045166	-0.26229975232578	-0.2749545614856202	-0.2521083540513933	-0.2560588983857828	-0.2561394796980592	-0.2561564971236353	-0.2588714613117718	-0.27906363938111817	-0.26652406324545114	-0.2557935748861438	-0.2804359103084576	-0.2661858486393695	-0.24286608081583502	-0.27681146273327356	-0.2813814996029575
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.2019611690929379	-0.17419552735740151	-0.2070532465231454	-0.13826081308216576	-0.17811295777591318	-0.1500498248282306	-0.13226439047462377	-0.1553295248795869	-0.16924461787362985	-0.16109948015709671	-0.16761575810474258	-0.1705738703483965	-0.16586952936456287	-0.17046279787320406	-0.1878853202288995	-0.16027536558095137	-0.1671293219563563	-0.1766507523705184	-0.18162356941354768	-0.16493169496284737	-0.16132738167798896	-0.18202176279142773	-0.18232220091690002	-0.18473717802903603	-0.1888504995402056	-0.15113929011572835	-0.17838501345171107	-0.14826381068953187	-0.16777116958482854	-0.17028560266884082	-0.2009545837943679	-0.16828660073028961	-0.1697945330738806	-0.1941535895514647	-0.18792618527692678	-0.19076245647871262	-0.17431362685642715	-0.1813310949940542	-0.18268223548456078	-0.1688598639491868	-0.17220306342720496	-0.18731893191615712	-0.17596001375544462	-0.18787891467080384	-0.1806785295118762	-0.17436276240288454
KEGG_ECM_RECEPTOR_INTERACTION	0.052456749686164615	0.13139818534003547	0.0880865640731004	0.1379764835500073	0.11051947368140437	0.1501674163273905	0.07813215412519602	0.10858240510747129	0.0858648816039384	0.110185354108121	0.09652297361106901	0.11820829552265735	0.08717575058862878	0.14202032982868432	0.05355508010649277	0.023836000307776977	0.06720744038740885	0.09599119770492966	0.11988936981825997	0.1988690840295696	0.14998825136045163	0.08100178565988493	0.10355370596124187	0.09257641691476333	0.06246008600786798	0.10250848163572213	0.1662542746324725	0.15657390285828982	0.10718058918768349	0.07907203936072134	0.02869168103520059	0.11325358074457602	0.0815301838129009	0.07688411224591502	0.05672206244991515	0.08719392423340135	0.1326806380624046	0.08811966332838769	0.0574313385374393	0.11326511030297316	0.05091789138942696	0.05075376240860433	0.1222779482122121	0.12738170183407696	0.12289485056319202	0.12831967908171374
KEGG_ENDOCYTOSIS	0.24900842388924324	0.23976026793954291	0.26266707599093675	0.2209385135521511	0.2700794610200334	0.2553538848023433	0.24433662621001365	0.22481055041241554	0.2437528588817513	0.23730809949016587	0.210253626426913	0.2409049597974042	0.22861804345414347	0.24667268163269118	0.24266844075072092	0.22282176539576778	0.24731646483189992	0.21691227909833716	0.2609578890275893	0.2400339124540305	0.23817894732827166	0.2287610878013719	0.24048636447967578	0.23835158479394342	0.24354314117669904	0.2525111262654852	0.23562965755140272	0.22046208635910147	0.23643224460036544	0.23889107712702748	0.2434167153375193	0.24388457103820496	0.2344865049181439	0.22692855404463222	0.23917999046514823	0.22087905726832036	0.2381101149213592	0.23120421582092793	0.23247154224272243	0.2458510736650633	0.23310598433350707	0.21972358807883835	0.23667260293169004	0.2369215366147121	0.22900844794023514	0.24875418918261552
KEGG_ENDOMETRIAL_CANCER	0.2973527301587836	0.29586949739279433	0.2943221737877989	0.27954940564381997	0.29542062681745046	0.274996942453104	0.2851780685936494	0.2880090078109726	0.29132094392238367	0.2633726124209492	0.2706534191637327	0.2819043324782802	0.2823483002665174	0.2992732950225046	0.28043140859965326	0.2909647771957152	0.28552542996209473	0.28529080150093766	0.30279377721232065	0.2830470040341584	0.28562686567848755	0.2977062371303713	0.270220379282933	0.2859787185873291	0.2699889325695436	0.2975541904441597	0.2765726115907321	0.2807483748235235	0.2676766800352498	0.266329071909576	0.2836520611550588	0.27895482351628753	0.2830979011920613	0.26763946609062345	0.2751233501107608	0.27554326269661245	0.2916943304414209	0.26414252557111106	0.2740792125318263	0.29302646788436687	0.28920716351714676	0.29466953964900094	0.26736123080487945	0.26752644662069675	0.28343010179304823	0.2858116811780571
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.21372495660487403	0.20176095271174607	0.21942738468912293	0.21515203595778729	0.22645487444810264	0.19253622558176384	0.20270813005932084	0.21387849596206937	0.2076006158138948	0.20979459975600392	0.19301683494809332	0.20077946076531367	0.21075260392412962	0.19988833465317282	0.21650071921471864	0.21163534411347143	0.2169091421969261	0.20639870927171	0.26164472639783237	0.1990107633159209	0.20948972933684407	0.20666836321859075	0.21692506904220032	0.22043159178731334	0.2070869818958816	0.2102601802241405	0.20989872808643092	0.19357015868053706	0.20191824679470383	0.21269920347256746	0.22292667639545335	0.2343988230584537	0.2143834706627243	0.20953009240926548	0.21310994596407457	0.22912108199847062	0.2087559028427688	0.2145049310831409	0.20493853950377847	0.21920924661348254	0.2136715492403598	0.2001427590848616	0.22737456516802856	0.21825999162042942	0.2021674206338426	0.22795994912476786
KEGG_ERBB_SIGNALING_PATHWAY	0.270125762803112	0.26479560254359324	0.2683092406316726	0.25665724632174913	0.2787343659472816	0.25818203474083995	0.2477472061321699	0.2406048152796186	0.25006235098642504	0.24678410376313595	0.2368710777419335	0.2510144717945179	0.2514340621299599	0.25594374474852005	0.26710645887621076	0.25855332667658265	0.26517122797524184	0.23280744675258042	0.26988672693992183	0.2526277533796627	0.24963341212732754	0.2469534091423261	0.26253330206808473	0.25438269596493074	0.24970307529795102	0.25365606611345354	0.23631995633768532	0.23585699518323208	0.2534355330084169	0.24828362070956156	0.2609385025771403	0.26333449096775896	0.26158874464249654	0.25415178454415627	0.26495245841822396	0.2476184552823765	0.25972001890648094	0.25210913638194654	0.25184935440626477	0.26040997481628936	0.253987903296726	0.24838848093420912	0.2484098801856797	0.254151409723546	0.2542319679688986	0.2563984565533575
KEGG_ETHER_LIPID_METABOLISM	-0.030558821208340678	-0.06288211204168924	-0.007415780836225286	-0.06089035716976921	-0.0035479559959245835	-0.020982244276802384	-0.007902348621396126	-0.06290340904890683	-0.06370803709137793	-0.048774762774115465	-0.04635660593398681	-0.04623084919140137	-0.046532379947025714	-0.04609398553542755	-0.04571100360742871	-0.06621114383914407	-0.046818430491625346	-0.04169079335408333	-0.05798276599917613	-0.04405471282821736	-0.05484589781619137	-0.050141742196802855	-0.041928655436501254	-0.04769010439996997	-0.03939743139638407	-0.06094869660081719	-0.04552513853315122	-0.05862830199448513	-0.0322782552524357	-0.042941983388469045	-0.018901707854136963	-0.036985351052249586	-0.054511150281685454	-0.03880822739471301	-0.052292970111881665	-0.05174689069448259	-0.04995048863353994	-0.05057219019737148	-0.04927513842842089	-0.050283197550874396	-0.05301393540379847	-0.04592028554092643	-0.05564280838089278	-0.03067261765285862	-0.06189586696192306	-0.03250298732537281
KEGG_FATTY_ACID_METABOLISM	0.11968719773729966	0.10550443102179698	0.1318704441790158	0.10436785200135416	0.12882216302706834	0.10140919111277892	0.13398095875299318	0.1287712203790724	0.1379462377108989	0.1226738138248113	0.10944858806604235	0.15103786412660933	0.14492209793625532	0.13371166823328937	0.1360132947417468	0.13674933345288212	0.144369218083423	0.12294490511386019	0.11980178065874554	0.12122140370091979	0.13403017420326885	0.1429161610976037	0.12674218170669996	0.14496307766339564	0.13536638236555762	0.13781222517215844	0.13396921280319515	0.12763651352449573	0.11694742161116942	0.12495836156425624	0.1273404058151638	0.13605836874086494	0.11484594905612744	0.1341362918115229	0.13374420607336573	0.16928870264692084	0.13490656889354735	0.13170156230824023	0.14783229098379128	0.13981288783925316	0.1420584060610038	0.13327346715002716	0.12514948922157007	0.13237973487056381	0.12192821322335552	0.1236749034524113
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.12505387068851664	0.11594952901890651	0.12862326132092472	0.1126675844599795	0.13606808865119838	0.12428107296477164	0.10080130526858327	0.10207160095503005	0.11515850361866631	0.11501788027115747	0.10689705408736448	0.10233109918390042	0.1074641578470779	0.11491544186628141	0.11580894922654031	0.10163932233460182	0.12385022973220892	0.11084371230969024	0.14948108496052598	0.12415835863078842	0.11504515352239625	0.10981775297359203	0.10798997282057816	0.12582143074629715	0.11901529427946234	0.11751170752450556	0.11396674297158846	0.10505818392707711	0.10227145173395678	0.11977111711770738	0.1100976266250185	0.13097945652636014	0.10574607900232744	0.10288303228400655	0.12274383484890912	0.09495272322858425	0.12274544281512577	0.10996215666432164	0.1127029996333664	0.11976517555725005	0.11459038213659771	0.09903686301941876	0.11406356996983312	0.10482615662142489	0.10753865818680629	0.12526740348492782
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.23501674168093153	0.21281092972878263	0.23429750173409872	0.2017057507278275	0.26237331411113285	0.2174170254663371	0.19752511652502705	0.20605714353821417	0.20242141513343773	0.201714702921743	0.19347458933571132	0.20208967621495266	0.19385161344224494	0.21311736466753847	0.20732898727336094	0.19233957407444977	0.21351398881985428	0.20180960718606628	0.2547272002068825	0.20909480749133008	0.20039318057798783	0.19496105360459526	0.2029099865550995	0.21282114295218296	0.21353982719814532	0.2103857876561318	0.2062355715183807	0.20702817202296345	0.213566145037483	0.21099892223813219	0.21540180139878995	0.2233236152637263	0.19585250946636323	0.19227129259580503	0.2089403009036428	0.18559986443515752	0.2026234642894109	0.20648491318987836	0.20233010641962018	0.20906428562477908	0.1965713520345212	0.19258981447021892	0.19844202151053902	0.20263944281640853	0.1994601282657357	0.2133177222917429
KEGG_FOCAL_ADHESION	0.17168776469755387	0.2035338743571078	0.1931294580720649	0.19615745614284005	0.20781003510885263	0.20865876700836467	0.17206303825627728	0.18298187593320103	0.18662075767346575	0.18708898065257545	0.17161136371228616	0.19206531046511865	0.18198276371094016	0.21902996353227538	0.1705999350862618	0.15307260604959613	0.17581541415248844	0.17528725518962324	0.2140651593574589	0.23823189070842374	0.2126622577932776	0.1841980226206683	0.18455186198804927	0.1882785246429438	0.16478107914896317	0.19685088100949563	0.22472892214171886	0.20152333224789956	0.18945537611213956	0.17073245010470864	0.16345376946207815	0.19729986201303124	0.17687252812916926	0.17398864527892485	0.17499494298542817	0.17493614394402637	0.20673440397660917	0.17637613375768532	0.1658312766938354	0.19764049753208118	0.16617785626224285	0.1678935456263313	0.19833054713923476	0.1963465359774747	0.1951299383891829	0.20297615444416697
