pathway_description	BS_VJVDJABP	BS_NKEAAFMW	BS_K81DR8XG	BS_2Z1MKS84	BS_77317DY4	BS_4D9DD103	BS_5VQP0E6K	BS_YETBN0RQ	BS_K3ER45RV	BS_M84H3KXA	BS_HB03GSHF	BS_JZRM1S3T	BS_JTMXAMB7
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-4804.709186434235	-4183.494427670589	-3407.9339686919493	-3825.7121239505404	-3467.636607719096	-3391.6109030118005	-3225.24736086121	-3752.7893448319364	-3337.83483364337	-3918.9959008705355	-2619.969894629404	-3828.2644635056786	-4009.284160226259
KEGG_MELANOGENESIS	2299.3143230076384	2689.2058448512507	2036.0849455691114	2376.471344568876	2099.129655127699	2592.722099659022	2593.258695356728	2391.354012563099	2530.887980735097	2276.5489636054826	2878.835236185585	2491.7927908347046	2487.543943955894
KEGG_MELANOMA	1599.374967228734	1413.7625977668195	2377.903428104026	1738.8595910720996	1450.2774567936522	1903.0083226359202	1911.8030581394323	2138.772750789596	1347.311708077299	1965.16197524804	1718.7474194919978	2131.558875131839	2519.6109127184227
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-3523.5430040806687	-3589.4328509465067	-3734.710434411605	-3784.7738681802794	-3854.8712264207325	-3966.30449158752	-4229.76370762832	-3939.5691037159395	-3784.959398666844	-4087.017992074263	-4307.973581003058	-4013.6092890537175	-3649.743551891631
KEGG_MISMATCH_REPAIR	1681.1779110190582	2896.391372867016	3011.044785610162	3640.204199532389	2656.435713280711	3248.311627739002	3107.0529797114596	3573.096640271082	3399.02324942228	3925.985451960165	2901.8785274050097	3560.3273789991217	3378.39771248543
KEGG_MTOR_SIGNALING_PATHWAY	4810.855089729059	5010.206691150854	4272.884805473608	4308.062598586059	4150.483099473233	4160.665485113406	4451.673203135195	4389.496876395506	3955.6094529445418	4109.122906437369	4245.947721881223	4061.2184098211637	4308.29423642071
KEGG_N_GLYCAN_BIOSYNTHESIS	3598.557632353517	3651.679885554402	3324.955423222187	4164.865069900436	3263.9303192459574	4108.858627028832	3766.835435475221	4308.771113649502	4144.146006155412	4357.136918238932	3856.257308882281	3969.385690310224	4110.207311710947
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	135.12104316173827	85.5785985020193	73.06575766756396	-20.836014133787103	-430.3768461205091	-776.767066836177	-473.79586095182276	-529.575692188404	-634.8768534381998	-458.26316030029375	-194.14429761642168	-232.967173677167	-474.281289562874
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-2662.5093569010805	-3062.682982038973	-3034.3653783056097	-3064.711474913348	-3222.3550144292158	-2915.6420860165235	-2590.5815986450225	-2977.0356546752782	-2820.8278746999813	-3018.5150227260656	-3392.821829751021	-2901.8324101590524	-2530.6406852744185
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4562.3372443672015	4701.48693874116	4428.1251956279175	4245.649497437655	3859.6568051588765	4115.781426515932	4511.149450993293	4337.733152498922	3974.6512460124504	3952.9324354105465	4499.205003749616	4273.329414491296	4133.07530638899
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	8.58914601557808	-81.23252374882577	909.671140865401	249.87076887223702	307.65062402219337	392.6300371693724	266.1393088851273	632.2567395751466	103.28097094458644	780.9055307402923	768.9606941815146	422.78303775948007	849.4678251239693
KEGG_NITROGEN_METABOLISM	-149.68189945129598	-724.7777619096923	-1428.362846512604	-969.2252611719123	-657.480025473802	-636.2368833539585	-648.8733493799828	-508.86756420057463	138.1615239314433	-345.5347944301775	-1276.2085173779178	-345.461681992525	172.42077818808139
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1042.0711053389077	755.3734827849239	1113.3712525670562	616.6984105103984	1036.8301862611916	615.009824647901	882.5154576234527	749.881371548172	808.4999207684268	801.7686721248847	865.2314093317054	704.9731758335984	749.3924151992924
KEGG_NON_HOMOLOGOUS_END_JOINING	2874.5838460302457	2798.5453415056	3320.9015068139743	3242.8470486021124	3650.581224106587	3269.0835447093814	3281.8755886350336	3583.412661929722	3236.131580279718	3741.8965744723664	3231.8473637229145	3387.754842582499	3594.5580796641534
KEGG_NON_SMALL_CELL_LUNG_CANCER	3835.0403823331853	4061.8928341489736	3996.876656341392	3837.4337958881733	3258.762520275226	3612.0484941579944	3798.6159675678628	3825.0539540057453	3411.4786815829357	3651.584268232855	4233.704729034309	3888.273675112756	3560.5704200918663
KEGG_NOTCH_SIGNALING_PATHWAY	4664.795062616306	4174.703007063466	4742.678110066023	4527.4521668372545	4400.7354421529435	4400.395007555768	3854.9660784185544	3929.221295176936	4596.360095788848	3809.0278434371903	4422.551461657815	4423.790770682152	3955.6414019430704
KEGG_NUCLEOTIDE_EXCISION_REPAIR	2184.1380778016064	2741.821737913433	3097.94300270625	3070.0019691604975	2910.2630807713213	2895.006601881316	2867.57740456837	3097.300807895963	2861.9391847121096	3322.6126080064714	2789.2182322080025	2988.7948571810975	2834.204686405452
KEGG_O_GLYCAN_BIOSYNTHESIS	1217.0003536987952	1403.0675024131815	-552.4320533517712	1499.9598823698943	1547.0625626458768	1756.1213879283532	1944.2876766550526	1527.0687526605416	1672.020023757137	1821.8998041442628	677.4550362043774	1674.353755258755	2181.1192732480067
KEGG_OLFACTORY_TRANSDUCTION	-7325.052419549066	-7011.175569016232	-7609.565695846234	-7279.541138581068	-7178.292169500124	-7470.542208315597	-7499.719550182281	-7525.157718322927	-7590.768692309924	-7577.28432496807	-7482.726290248609	-7206.859091725932	-7613.054217391403
KEGG_ONE_CARBON_POOL_BY_FOLATE	2378.8776535301604	2517.2595000986403	3505.2307852451995	3107.061983751675	3104.46713749676	3303.964425826678	2865.12990858418	3544.8689356733557	3483.698102995075	3113.6551561264023	2596.7699325753874	4035.3181504898494	3505.3177463937955
KEGG_OOCYTE_MEIOSIS	2991.2166856496606	3185.3181735382605	3305.355032907928	3472.421296360668	2577.7856717046525	3129.5246619936115	3228.434002615939	3364.3823418797	3186.0100561997297	3378.8485828487264	3253.752658838419	3258.6470226666024	3233.1584377146446
KEGG_OTHER_GLYCAN_DEGRADATION	1532.281787448852	1470.0894337618738	2155.2187402997606	1794.7278394370987	2113.9189294225707	2276.6170293224095	981.1306069995662	1359.2014584310346	2057.3276210933964	1417.4541928937197	1191.646743174888	1565.7600389509098	1512.2337584787165
KEGG_OXIDATIVE_PHOSPHORYLATION	3776.0788746091566	4715.96282179889	4627.726941736873	3991.594781298827	3212.177214986321	3912.2617178276105	3614.508449832214	3967.5827467076106	3855.8353983495144	3823.989996598031	3588.671939961456	4062.5702629729767	4128.065934778626
KEGG_P53_SIGNALING_PATHWAY	1720.4906008852813	1969.3644632207088	3265.538091305787	2978.674135782532	2493.581566889934	2420.9353596180445	2411.4429969319644	2693.4042813258	2764.4547066160612	2923.367467109605	2403.3345440534067	2735.578963386404	2709.910207840674
KEGG_PANCREATIC_CANCER	3868.4467680995185	4011.233298178984	4451.29714152749	3936.7097759604967	3401.393004133766	3864.7922302498446	3701.9025306150415	3796.2013516986335	3700.490223527848	3824.1164202331092	3928.1637706136044	3938.6922578628855	3785.6856860872995
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-428.7107256451818	-447.4580632967936	1098.3120536679635	-39.954445707926425	447.5522991004764	8.615810296680138	375.5766734289209	91.86073544446663	-335.79147380553695	393.2332338878059	221.20847033983773	56.37346112382147	533.5308347527498
KEGG_PARKINSONS_DISEASE	3944.86115084391	4972.338524976825	5071.13208417392	4141.3716316324335	3173.9828054883383	3984.6654922738526	3782.2085694546604	4066.034433313198	3951.156049016743	3995.908695605287	3957.8029817735714	4289.4376563950045	4342.009499278522
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	4390.874166692925	4542.534099902317	4738.904730397613	4384.712048349844	3523.9537787352547	3790.59790621052	4021.785190227278	4108.589532247905	4040.337344817177	4325.963749296954	4327.182746419463	4313.099865167444	4199.727188280951
KEGG_PATHWAYS_IN_CANCER	2690.349120014367	2651.8147038200987	3405.9358557903142	2859.1997796636297	2551.861100401322	2907.3968354919452	2769.772813140242	2793.5211624922667	2672.0436179353437	2816.896842776321	2968.0109384262996	2907.1605833878257	2827.435694005215
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-3261.589259769734	-3206.7783917148363	-3193.2445606766532	-3293.7129909014484	-3305.9642769056263	-3429.431582298337	-3711.1388889067375	-3220.288294547573	-2998.35233474469	-3168.3177392543157	-3558.651873159034	-3183.4285685456844	-3329.4819538436614
KEGG_PENTOSE_PHOSPHATE_PATHWAY	2507.9129165536306	2956.594793061957	2451.009101751082	2614.5801606214227	1979.753122322647	2713.0191598102683	2569.204523509041	2712.7019388598947	2815.7043231310454	2478.2111209605464	2361.8312812652457	2821.034572627914	2909.471986800043
KEGG_PEROXISOME	2095.8455520554508	1937.5143710745015	1671.522990010717	1581.6419106442263	1570.81010791896	1871.691067322212	1741.5724014519292	1961.025292616554	1563.6029204459064	1880.7705592306738	1758.3002209209699	1769.050423262519	2335.781864875593
KEGG_PHENYLALANINE_METABOLISM	-53.95286160243268	-1153.1062576746172	123.32449070706025	-1238.1140239121705	-983.2322733486162	-661.2687411251554	-1049.4324784113487	-587.0804793352636	-1228.210376534722	-723.1082549702314	-1326.114032572069	-704.8553890786861	-131.469832894325
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3395.5016169671217	3816.2462647294396	2726.5713881151623	2785.6674845933176	2937.0319095321174	2579.726009521326	2916.984598051864	2713.4799882409716	2655.677522689424	2520.23282679178	2941.5839749634324	2906.549591846173	3037.7000214049567
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-1472.946527523848	-1670.5421869108923	-909.0367738791683	-1294.4079916069732	-1054.1099943270183	-1355.1240500656113	-2005.6758595077717	-1622.1310770333985	-975.3504755832	-1472.8705599349514	-1798.8069525048377	-1178.8717747265036	-1479.389830783327
KEGG_PPAR_SIGNALING_PATHWAY	1443.222425967062	352.6537548649485	723.974386060343	84.33460738323993	419.9828267001558	394.72725723847907	460.8525283515519	128.1529141583742	327.2905908411067	230.3731659593941	293.0874629399714	549.8410989222793	1027.5801056216205
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-1027.8154296672801	-1707.8100632820324	-2353.577347589422	-2287.90913639896	-1637.5921833955408	-1223.1741408756316	-1129.3100847599999	-1106.23904425804	-1514.660439702644	-1409.8991578610994	-1416.2206953433833	-1730.5913491623169	-823.934186915767
KEGG_PRIMARY_IMMUNODEFICIENCY	-2703.456761261492	-2656.3765030044106	-2763.8024805363157	-2454.076250181849	-2897.358046340306	-3472.6436666477675	-3406.7311274275917	-3312.5496824915263	-2977.869802059662	-3292.01814389472	-3444.4111706629365	-3095.3032093421516	-3397.761991488981
KEGG_PRION_DISEASES	2812.6195962224774	2948.112345199179	3617.46674314787	3291.7971685434604	2388.261102773704	2485.150918507881	2653.9056181243104	2530.340287944209	2794.756724570587	2715.920229536712	3212.463800576157	3141.528859837257	2352.6025613362763
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	2733.2846290403468	3190.595414433037	2944.090247344493	3537.117515791815	2726.103335530015	3025.64009978419	3178.348376123382	3239.2812691217223	3002.681052143078	3197.6775077230504	3151.007068526629	3169.444493433648	2967.8131212375956
KEGG_PROPANOATE_METABOLISM	3663.0621109908443	3417.468312302115	2864.092457412273	2573.4897385642416	2604.6318568699953	2985.129271525304	2428.989359023375	3022.7411504265347	2516.1983352787975	3074.635555401166	2637.677706433653	3016.8809992821134	3367.1724084392063
KEGG_PROSTATE_CANCER	3786.550666859808	3795.213830552253	4246.920503166915	4021.243189217241	3780.946451736323	4196.989813963215	3962.3176983510657	4116.185098368964	3824.49338404403	4072.0931512091356	3952.2842468221024	4119.275469337243	4084.2985332762964
KEGG_PROTEASOME	3637.0469908740633	4030.3758227931394	4974.186466293624	4501.4095470343	3111.258408933674	3921.3662234463027	3611.160751637184	4373.025097552922	3780.3882041855995	4350.7436059405045	3894.93868366837	4350.304871359267	4464.59535715024
KEGG_PROTEIN_EXPORT	4555.098723057932	4327.1946127397605	4040.221014489194	4800.10567659665	3329.1955482816793	4502.423602746325	4753.741237790562	5418.505169197704	4459.372212136574	5568.168070833484	5202.041044109716	4860.53569746922	5398.935950509351
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	3502.4523677354246	2319.555610579053	1854.7965548027023	2527.777699220338	2170.4163259505585	2593.323418294025	2816.9851815926595	2244.7792479558793	2552.108585999138	2150.0719742593737	2457.434572757191	3090.9994388864197	3490.1809140756395
KEGG_PURINE_METABOLISM	1582.7257114092918	1475.6832409779981	1777.870375632947	1825.0265087479147	1501.9785864879723	1798.0528892787388	1547.7489247949889	1760.608166062124	1799.9088025701112	1753.06339581049	1327.8078645336154	1826.6131483538338	1741.1381247613062
KEGG_PYRIMIDINE_METABOLISM	1704.6033184004355	2006.516824850145	2569.6681898233346	2568.0961233062844	2245.4980866820097	2529.3822190048395	1984.957278269907	2446.824861458006	2599.3496693567577	2433.6093046619044	2283.8003073416003	2594.123551338209	2226.5827467962463
KEGG_PYRUVATE_METABOLISM	3201.9520784655124	2883.0828045758935	2548.7700256271964	2315.7909901915336	2198.2748218755296	2643.2989786277612	2052.1263820373115	2654.584765407024	2355.713493537245	2535.5641045603425	2464.9118446366792	2589.3519132247693	2743.3718811078725
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	2842.0647465727743	3045.5306506796132	3819.026932681256	3056.2467086055167	2523.6917278722904	2879.3265417675393	2782.047690950645	2837.715489187429	2679.6173902093433	2838.9425279574007	2713.373725634079	2958.61190560413	3095.3080987557714
KEGG_REGULATION_OF_AUTOPHAGY	225.97892437182054	115.62663357819474	-329.1224151139468	-307.23647644252924	-583.9890400253444	-842.5122386297026	-346.56240140221234	-615.4058511317908	-964.3629938153081	-264.90060898922275	-464.9475631712703	-524.9454142768755	-253.9224971929998
KEGG_RENAL_CELL_CARCINOMA	4808.903487794918	4997.825484772176	4974.136058984486	4264.990294654857	3567.4757931127133	4243.358246378331	4485.676397333011	4279.813748755616	4090.1503311563647	4172.954567169374	4454.620699807154	4282.39328820986	4391.590020440039
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-512.4665027733408	-1374.0352839915913	695.5547221195411	-1113.0875114667542	-1096.2666397127468	-1060.5293577543998	141.79238003966748	-906.6553828321721	-1232.0500053597552	-1209.870146692634	-1235.0825866941996	-654.6392373674116	-188.32909401819234
KEGG_RETINOL_METABOLISM	-4123.652980097161	-4570.35396351384	-4610.870783832073	-4780.4878835204345	-4110.853893027346	-4632.928768805126	-4635.784321262074	-4548.208856289508	-4574.423679004608	-4676.574153415996	-4878.337306561954	-4535.238596014224	-4354.117702878584
KEGG_RIBOFLAVIN_METABOLISM	1371.3949875846174	1259.7494769592086	1593.5532247116116	1046.5112620133677	866.757172998934	795.3023880044893	993.5617798713865	1176.8504992279322	754.5280771328962	1898.549063896453	1165.0894267311596	1056.6340964665942	1388.0701141475074
KEGG_RIBOSOME	8297.47081394944	8177.128658543557	8766.454886331338	8513.612748060623	8246.669772122046	8509.633238954162	8313.891909711245	8681.287168568297	8570.39193038975	8486.577089146764	8411.97184909056	8585.342964774276	8601.053694589235
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-67.4321547712425	27.823953320947112	82.52095472889596	158.59846343564823	221.89139057687316	10.768175216597228	-29.09871699170435	-113.91699271579273	152.9296174765932	-105.4395333032353	-231.54566756913482	-36.1072895474681	-296.4227483257
KEGG_RNA_DEGRADATION	3844.1008293734576	3869.278062404488	4126.211314070377	3967.876751464304	3504.0810120730894	3751.6782045595555	4142.384772557729	4371.254125096639	3738.0725007548335	4470.837398376267	4076.384802766901	4011.0859274887025	4273.988139290874
KEGG_RNA_POLYMERASE	3239.754493783421	3684.7891815334788	4013.096322581516	3481.934772621933	3695.5577815814995	3759.4801091641184	3226.114918798974	3577.3599927701453	3822.4187014581494	3370.1327576277563	3546.4569936384123	3863.358900367828	3421.3299102892197
KEGG_SELENOAMINO_ACID_METABOLISM	2879.766949124789	2734.3586740189367	1809.3815414185265	2340.216627202866	2929.2717643743417	2557.968153279802	2717.2650071401094	2952.8009550596726	2602.6089409669657	2619.289360155879	2461.3276400913564	2970.249265731987	2568.7186270712573
KEGG_SMALL_CELL_LUNG_CANCER	3298.744626753256	3013.0472788036677	4068.920533738452	3660.2451560883965	3209.780621188289	3387.1821323917084	3174.456181401827	3292.4508576035023	3092.437699005486	3418.5260984764936	3395.1927288720344	3220.4652599177953	3228.7087076470016
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	2651.611143119104	3348.2596228064813	2302.0227920572925	2436.3046475569463	2528.6169750437966	2298.433387760666	2449.971163449698	2400.400023995273	2385.244214449922	2171.4021842520942	2383.9872963680464	2230.8041240771763	2185.388067886519
KEGG_SPHINGOLIPID_METABOLISM	1576.3776387037906	1624.115431007067	1359.4172649520515	1382.7342677795514	1085.7831402662723	1151.804953302557	1615.2960434424804	1422.1801162462016	1125.972439205796	1574.270945939912	1099.3721521485113	1749.5511326312262	2068.500034901939
KEGG_SPLICEOSOME	4938.886358803933	4963.817316197956	5590.58421256819	5356.125616101894	5094.264239208376	5263.375035022011	5173.542869321545	5397.88635002163	5263.426252247487	5409.413367702995	5311.722802645738	5432.177128125761	5135.412296830791
KEGG_STARCH_AND_SUCROSE_METABOLISM	-1297.150820240573	-1199.556867092384	-704.4869128314203	-1793.849152914172	-1372.8183939488572	-1442.1402206255543	-1239.0923906833887	-1438.7652926318697	-1644.881855368595	-1230.6264533492395	-1516.9261706435045	-1400.2510291339922	-1283.792683147507
KEGG_STEROID_BIOSYNTHESIS	2516.7081691711664	2026.713641661312	1553.4384914163056	2272.853279747829	771.9001833343682	1783.1718245042757	2480.4612278406203	2587.415743162188	1904.0731928712557	2274.641046463419	1583.9510578991067	2612.0690927048017	2539.8934176206567
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-4514.129390500008	-4396.443403723062	-4903.002967316965	-4419.038873211546	-3838.7428745306597	-4162.396819413329	-4392.060678701203	-3963.661242951084	-4519.0341350270655	-3904.979304712376	-4467.711332376507	-4203.454519292608	-3607.6530219294245
KEGG_SULFUR_METABOLISM	-600.2628827012995	535.8819793025359	-1713.6423680014386	-491.0463033198139	925.1293857719957	253.5683144297418	-294.79049864926856	-45.05783147837428	-849.5666084673085	-327.9684265003798	-1111.5728087935022	-395.18994002097133	-288.59820075442985
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-141.50489423064937	-423.8644539730667	-225.98754942255073	302.22607111166144	-737.936602112175	-2136.9064370128826	-416.14705654114005	-947.2153264074495	-1543.8005041958404	-561.3590100931506	-1293.4101783256228	320.50300426736794	-664.988106637993
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2084.9268444509	2250.861985249736	2066.7995782607068	1814.8074236218272	1616.6017905458502	1623.3030553552544	1901.7275795771584	1800.2617362026813	1678.7078916274186	1575.5809475310361	2033.9805843115755	1633.6148457220734	1473.7195896916146
KEGG_TASTE_TRANSDUCTION	-1643.0510766973703	-1273.6221940411342	-2544.36660150431	-1543.8944861740301	-1090.3193563134355	-1409.6867951556787	-1290.9097252279971	-1702.6428063416315	-1637.6004749119465	-1952.744504766084	-1615.4939429640326	-1854.228383012096	-1742.8331092555727
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-296.02462463180564	-632.0872990096868	-1114.163380860722	842.4157417141178	1992.4983788227328	852.4888660104443	992.0272954550273	859.0111776399663	1137.624925989352	473.54395396531436	647.4423015487246	878.1978387322997	439.93813650244374
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1576.5494701698135	1852.7389219001107	1757.5460691372355	1447.5018207621997	507.874827265201	1198.231913943122	1302.2119018920912	1590.787705329165	1257.8039919595412	1722.3651698915637	1140.8011204973227	1796.515761397306	1534.7153927761792
KEGG_TGF_BETA_SIGNALING_PATHWAY	3012.1672901004094	2040.7571596060025	3682.8246187091045	2074.5949313633846	2335.024360328176	2388.6248980646524	2255.6331416779794	2108.1982392488862	2443.464077359171	2743.4984183691704	2663.0903894036983	2644.613471149916	2668.4531597895857
KEGG_THYROID_CANCER	4176.012267601573	3895.878809218275	4653.979132362199	4315.427530463439	3813.525145605072	4474.412977393926	3857.4504289267406	4341.771137455045	4411.809254792115	3832.1624700001303	4287.741467497466	4288.579218740391	3906.9394398783115
KEGG_TIGHT_JUNCTION	2687.5345278468358	3003.50465942138	3760.4892288617993	2604.638672449755	2398.5385456278036	2454.929759783563	2509.132835975717	2545.0761686345995	2613.2949874564965	2522.9310058520023	2677.017924448097	2593.596965270135	2667.7266234519702
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	581.7841917109308	506.84262715898694	405.5084929910645	367.28049549183015	388.75311237007554	291.9764119045776	548.0947146628423	361.27908029738137	109.3971913379246	165.03994395991685	533.4653434289994	400.3343204392186	163.68963498440644
KEGG_TRYPTOPHAN_METABOLISM	365.12093620818814	37.48187847412737	-222.31593521527793	-60.929870522593774	225.12988367121216	707.7407723025935	418.7291462614048	538.0584730961709	72.51580186338106	405.5263415341942	-159.66905562924694	420.1367824017507	775.8403579701262
KEGG_TYPE_I_DIABETES_MELLITUS	-305.1935178922449	-539.0538185523419	-1137.6965616833168	85.77514737287129	-554.2714487545873	-1910.8778976658286	-538.8985979720073	-882.831644457121	-1280.9966666779874	-644.4632778574323	-1088.6336709951684	356.3757907516483	-527.0061640800286
KEGG_TYPE_II_DIABETES_MELLITUS	2795.6386512888257	3536.278105893787	1737.808060972411	2574.52877241275	2766.5420760452052	2636.486114192001	2818.2425540334807	2770.9953182359186	2621.358638608135	2397.1696122375106	2791.369854057826	2574.7963046190744	2289.115326021785
KEGG_TYROSINE_METABOLISM	-1296.3852782553186	-1122.2813692638902	-1080.9573349662278	-1317.644302992092	-796.6688368147006	-1017.1365934251426	-1027.0312043074973	-987.016172922522	-1324.5963096328232	-1167.819211765387	-1379.6372471470177	-938.01664533019175	-743.2598695122797
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	4386.971015312227	4775.736925089133	4520.033781111477	4492.189385866966	3826.6391350024096	4195.457700228653	4523.832052130334	4731.032320944969	4190.546994685023	4822.6714950490095	4696.048268452392	4432.024205942069	4539.8238330095555
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	2553.830510262438	2860.023675872546	3906.424029580401	2411.0116803760066	2229.338958432387	3022.318941533791	3103.1235144656785	3336.0182723812795	2079.183209903	3356.056134979226	3404.5978605412583	2892.567551157279	3686.3532378285327
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	2972.056857037058	2877.849907864689	2714.0678599731127	2194.9262360134453	1864.2719928149836	2750.7562685210905	2885.3062188138047	3198.848611531548	2238.0624185253782	3037.93378160445	2683.0295042966336	3025.992665783522	3345.332762623437
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1848.793609456805	1843.0510879295143	2130.5877719498985	1718.683388008225	1765.0643347230198	1571.49758626923	2041.0785536044204	1598.9683255364798	1608.7666402813138	1434.5273691129732	1824.4323572051908	1666.1155952728586	1860.9843361241055
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	4981.700315650511	5027.485758262939	4417.997529547625	4487.314227423576	4169.391827990652	4680.786354506945	4804.672519357588	4856.734361513498	4155.521962897614	4459.609488249507	4593.656735211256	4616.00406767735	4681.066216653047
KEGG_VEGF_SIGNALING_PATHWAY	2644.2854389552813	2998.3663273971015	2642.2151056310922	2215.349150590364	2118.853192041028	2330.8791381202664	2316.1587313332475	2219.469181507802	2314.6281744519492	1974.1929517910012	2504.3454133231444	2279.4324525294433	2084.1611480338142
KEGG_VIBRIO_CHOLERAE_INFECTION	4031.8228367923984	4303.851776733132	3570.4574897096845	4043.1892758247122	3490.235862656884	3894.0306449734708	3912.8449121553713	4012.6921775680457	3939.3812159823665	4013.533279611849	4148.418394340695	4080.9553531910733	4139.748600073988
KEGG_VIRAL_MYOCARDITIS	1756.1668383243796	1786.567728669017	3306.9631790576495	2037.5955512413839	1432.5169999759291	476.4017273436384	1465.9288728392057	1259.3869296520952	635.9871649767247	1513.6311651027227	1184.605610863733	1956.461868057193	1633.6588363897263
KEGG_WNT_SIGNALING_PATHWAY	3483.7162534673425	3400.562915945353	3166.0360180619846	3454.6266757858066	3346.9133158547556	3642.7990432441547	3653.380958361189	3700.7470733593454	3657.5298639054363	3796.9538135200764	3927.7506093918	3754.3403998211506	3754.434180683993
