pathway_description	BS_8T7DZV2F	BS_BA6AZWB3	BS_AM70R8RG	BS_AMZ70B6F	BS_BPWEFR89	BS_BVSW4GTG	BS_8GW1TMV2	BS_3V3KE3VT	BS_3F5PR9GS	BS_81SP2HX4	BS_7C40TRCY	BS_7XQRH69M	BS_VT6C6N6K	BS_VPBMDMQX	BS_WH5HDE0A	BS_TW8DQH8J	BS_M15PW2N0	BS_J1AB8PMA	BS_RD4D5F9F	BS_R6WNEEE4	BS_RCC8BXVE
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1678.2228011515654	1548.6718830315294	1241.7127677297576	1236.173837994891	1042.3320560384127	1221.056823212799	1297.3460103156558	833.2875540492987	1106.7231081577465	884.1577312090576	1323.2720055468653	1275.701896923707	958.5149899020707	1303.9339378491259	1537.986207955726	1100.5132262368534	980.8370726658668	1028.3546061362922	1046.338167773547	844.9570089663848	1888.6813472470276
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-684.9173778152453	312.3096163602404	-179.04865894095383	-827.5811648973304	-667.8652445596617	-288.617447115279	-529.0739726586871	548.3288656148907	-467.58780162239054	-659.3901302527102	-844.544857842815	-1089.2204021341204	-135.1723263065578	-378.6641768223071	-461.2665352585973	272.22640223057897	-1153.4833912731883	49.53305230439037	-334.27749784364096	453.32605862589116	-695.7765043776344
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	2402.8278336793464	2250.529229522421	1991.333696834643	1924.1599945169473	2223.344531707242	2115.2935522474636	2457.051077121556	1947.2510565972098	2232.78978965886	2255.6046751822723	1926.6747447026082	1776.3725733969786	2196.2764819385047	1959.008639374004	2015.1326246991048	2425.4572990271026	1945.7220529876631	2271.5567586473844	2286.193085942934	2684.8054727372073	2420.553053703872
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	3938.039052925471	3178.5415507478647	1341.2289343123102	1941.6134634534446	2739.9155886258595	2151.3140038721067	1858.5805120783334	2326.8982107767006	1992.0967494718243	2511.333152595911	2254.3859593822144	2041.8664726305851	1760.8761639354889	2797.2822775273926	2519.748436912334	1631.7678281234657	2790.0719133978	2622.5729380889443	2089.284803971721	2043.4816243724235	1503.556720609311
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	2135.619274059065	2984.0636163240997	2375.037224862215	2503.26791495044	2907.699639769644	2878.2990373103803	2264.6707230174907	2968.937416901923	2708.118467878203	2356.2432497692516	2304.4136159304217	2926.447668580342	3026.3067738559967	2966.4805865202816	2973.823868171181	3049.3036039699346	2820.054076611352	2319.3025632002773	2868.5611189506653	2900.0716863933685	3010.431481775251
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	2835.4383490432083	1685.8519995531751	1489.440059304934	1948.892900039884	1655.5196474352415	1696.6698782806961	988.3994600622846	1868.781931492551	709.3066981993743	1477.9754302840665	1698.1439613827079	1575.5325762516113	982.4774476723178	1656.631696374403	2415.5634093933313	582.4486874178492	1426.5945478313952	1399.4388993625398	1843.5600578501817	1020.8419254422988	1145.0828438400313
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2604.4255969602655	1079.4711435046174	1456.0844386784047	1514.7576196919326	1293.5765340009439	1573.4039794934088	1795.9113870690744	2383.165327994975	1016.6990782539524	1160.2633758698976	1580.2008094714638	1593.2309843578714	2138.076081575322	1987.9821083841198	1713.351172484161	2321.3232707822845	1398.7271580806228	2134.6544270021586	1767.5643549612323	1868.2287798680027	1091.8470317516894
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	2975.119276805419	3154.287410174442	2552.837519919982	2912.7633984385247	3493.6478758855155	2635.5208909780868	3146.9075216210877	2138.2460800059325	2232.405380855187	2533.607349466447	2862.150221591244	2497.075006354771	2561.309942351112	3268.5111898306386	3714.8711231504312	1613.253227895273	2797.5366951928663	2983.7911985746523	2556.7058403166393	2528.8240447985554	3844.2736484924244
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	2179.450630063122	3056.770326580925	1700.3971961330317	1874.4192185518623	2721.3370063714883	2290.3470939222534	2708.2690416096375	1376.6828165702118	2014.24249677654	2317.147883616055	1880.9833778902284	1871.1687549702692	1446.9582562520536	2123.0504372045943	1763.8136654169775	2076.7259198390857	2802.9031796835498	2340.1330332096713	2088.4325894097783	2151.8770073331434	2195.2797114431432
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-371.4212577769413	-205.07076742364734	539.1540158329753	-177.0464904783712	-67.9841004335849	-21.70636507641575	-211.57234487258756	-410.3297817273815	337.8255838895002	-12.737579227370588	-155.58364145356427	-173.6656987233655	-423.28764233304537	-479.62092504118846	148.69408991039563	-318.4300721330528	350.72918411632963	-201.33368933255042	-174.43691217532978	-561.7666825016058	-67.66968072382588
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	2122.207910826348	1105.601835345933	1014.5930424692633	1048.6710835788326	1119.8027438460813	1015.4353505930358	1643.1541009631528	2052.6996194828644	1296.1944121909564	1081.450558301849	1012.0958525594506	1240.0837013502296	1262.1509572199266	1114.420380158881	1205.8824625263533	1466.594884347318	1484.1496190660146	1407.4174641371337	929.4752555903815	1384.8755909877036	1446.1188894470306
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3495.215549210712	3046.480398877051	3325.701521109617	3469.671173820927	3428.397085145969	2793.055393248771	3587.309885803894	3922.4106417012244	3095.5888425990706	3887.407330534803	3122.485700954083	3028.5985446479117	3362.314078682002	3393.992531699918	3571.4281583871234	3198.3074947922632	2472.350376564422	3390.0384218953295	2930.3034586548874	3464.655908110357	3280.5147068628703
KEGG_GNRH_SIGNALING_PATHWAY	2979.7292829433973	3366.8041404976357	2726.2149119498026	2745.102037682169	2976.083180297692	3022.2320413419275	2564.049544184303	2216.569813379312	2518.2270643586216	2737.7081886376473	2998.0264903066236	2863.843406383716	2490.773920030517	3205.1579617501775	3061.1665924318513	2667.9508303563525	3017.230170062001	2646.3662219531143	2889.1782276308804	2876.4023346443228	3188.9489116079912
KEGG_GRAFT_VERSUS_HOST_DISEASE	967.6748054060208	-1181.8520778680777	-3071.396199300735	-1148.0190116093545	-1839.0811910364764	-1906.9239966346631	-129.20373090508292	-2565.687783247512	-3021.4298769080006	-1743.24240983267	-412.4825795251327	-1956.608512013383	-880.7228233880596	-1100.5492578377962	-3188.4006431525504	-318.88383910559605	-1657.1290917643373	-55.27423020607057	-1074.7300282702345	-1346.518604144905	-1927.4836880926814
KEGG_HEDGEHOG_SIGNALING_PATHWAY	331.22733371094	1606.8211115686481	1366.439996370842	1369.1477630611062	1659.9417875522158	1801.1855709588508	1192.1962014200308	1868.0082856935733	1595.1553961121335	1646.3495529898573	1300.016098067077	1288.4052227651846	1733.2709374709484	1701.845487240249	1095.5580895592302	1473.5093496254194	1663.126086176855	1659.3528768870256	1556.7342866132221	1810.1549407777075	639.0417156084695
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-109.07099405977351	-2361.536535507864	-3464.0975033040204	-2778.711310508791	-2715.3448148827893	-2967.115450229874	-1975.3281703621642	-3191.9692949365435	-3395.1152858849127	-2958.9047954584394	-2353.6585313181295	-2760.8370600251874	-2186.3939373213125	-2919.682174841694	-3095.6278019056617	-2383.704280076583	-2376.278758791693	-1059.1258108289985	-2603.411750588004	-2522.308936961178	-3233.9452395493636
KEGG_HISTIDINE_METABOLISM	65.15510502703364	643.7674233453708	-785.013791562762	-385.9672038594108	-174.50637724847002	-610.3707601650076	-8.95982355563683	-582.908837552679	-235.16578858762114	-560.4211160557479	-458.09985567983495	-586.1005439986093	-419.28856888345035	-496.65874393650665	-939.0331439327747	-42.2206412531541	-187.0810896495932	-287.0863240274575	-450.70511620941943	284.123850527134	-775.5759873582138
KEGG_HOMOLOGOUS_RECOMBINATION	1586.4078382073367	730.04252285656	2180.2854312096206	1294.0074532493127	1620.7494932343561	1978.4905624416879	2133.733991597337	3535.9841984078903	2322.8554914436954	2729.247115580707	1116.2991935885184	1289.5354591461	2260.851089862992	1482.656820508375	1157.5011604314168	1968.9486275428062	1764.037210843444	2662.375075084514	2005.0215756833677	2109.9336240569028	727.5786742821801
KEGG_HUNTINGTONS_DISEASE	3899.047765186291	3893.6168058884396	3963.506153314258	4288.772125447702	4059.3369244007954	3750.7764383865106	3924.9272369930422	3938.628217492329	3767.496527577945	4302.296880528826	3664.3896406105014	3974.1675948251523	4158.7958927558575	3935.6327983917563	4247.370126975407	4034.6788960356207	3693.3816117439874	3997.54181379273	4044.6920222247136	4371.126525729236	4564.880941000994
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	2288.356290824948	1888.431200467896	1186.222185877692	1484.348846341003	1597.208670596523	1613.9101424401524	1426.8752869287728	735.8155434912296	1143.2683803632062	1525.3360132112703	1719.39526205937	1205.7658582084714	1419.661066665678	1557.477947321855	1384.7822598493221	760.8797016611406	1336.39076563886	1660.9936921683966	1444.5838609354068	1329.2877483292832	1257.1591733753667
KEGG_INOSITOL_PHOSPHATE_METABOLISM	3628.407789922412	3507.265819606131	2751.2250233399154	2679.1017829877637	2976.636441809178	2904.2143591241365	2629.1915784889225	2968.1599489297114	2532.433310150216	2406.7076723198097	2909.1357011342025	2695.455123530048	2753.5369554827594	2844.8835392189885	2857.98104539455	2629.40767654493	2671.846103656322	2736.821538481976	2753.03145973768	2666.0075422296577	3076.9312896873726
KEGG_INSULIN_SIGNALING_PATHWAY	4281.416655582634	3891.7603627600784	3848.450060912419	3719.0162469585393	3685.178651497299	3819.806711340343	3678.694578682278	3414.4008544611406	3876.9178097210242	3818.2589428355914	3852.62213282626	3842.5719004926577	3769.717515152577	3635.067740778646	3774.840286573126	3719.465572200819	3628.5001143098816	3780.805595630218	3810.153550272933	3657.6220301567937	3906.453668828224
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	134.58181280858116	-1999.5818572361486	-3358.405072338075	-1613.7636717616015	-2503.0132578240546	-2314.7076644113595	-1355.8797380734404	-3349.2420261214074	-3182.834927015345	-2128.4719380308507	-1163.737930505913	-2394.7301545403297	-1570.2815171448337	-1659.2450448257787	-3691.950534685674	-1345.5091061445846	-2146.071260006581	-778.3800589986258	-1658.0568139693232	-1972.3906393545985	-2741.6821904259605
KEGG_JAK_STAT_SIGNALING_PATHWAY	1018.7235460128177	-449.30229303435954	-756.2643624058128	-549.7402795184134	-648.224420812765	-505.0577667070793	-507.3043669355902	-817.69118616993	-741.2185567196757	-766.7420271550745	-374.69628843704595	-426.6172561332296	-248.99077675947956	-658.0924633874183	-489.0539633286444	-326.6619993565728	-407.71371722332515	77.95933127119861	-331.4504571591733	-597.2680299908552	-591.5076155013267
KEGG_LEISHMANIA_INFECTION	3513.5758524327575	1597.9420384122786	399.30505590730536	1802.3611943028827	1271.652649123218	1369.8879728915836	2177.8051845430055	658.6267223173345	283.53260704892637	1402.5375183658634	2027.4404229780703	1040.3794272886844	1785.8763191300404	1557.850817279059	432.53143870112217	1780.4760516074402	1446.94912899894	2729.3822733970646	1766.223018271281	1452.7634660947842	900.4812703888001
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	3554.0213662203496	2482.599133547068	1744.8990355033584	2138.492174563231	2010.5541744606471	2168.6970670603787	2355.3372517086646	1814.9705504329304	1712.4775056203816	2162.028574509528	2237.548429147866	2023.0702718158245	2084.4675934134375	2229.3777852142975	1930.0596388235954	2177.9116182712496	2224.3099024048934	3064.047549003122	2343.95291151108	2122.298232753057	1779.9015436121135
KEGG_LIMONENE_AND_PINENE_DEGRADATION	4862.943594836463	4603.863269590096	3216.0625054203883	3882.6121387387593	4545.030709974028	4011.9491430264516	4713.286712584473	4540.973763285267	4138.1975710776915	4081.2128291810714	3830.6276666834565	3687.655546316233	4069.9006684467367	3845.0991880109505	3344.746018434491	4606.654784445493	4439.6605176361445	4067.3712783017672	4201.839106450861	5054.78018385808	3662.883371454709
KEGG_LINOLEIC_ACID_METABOLISM	-4496.494740547334	-4786.258001859009	-5310.229533445106	-5445.237979818071	-4778.564261192984	-5040.386134552846	-4638.017239682724	-5591.083994723607	-5248.4132171574065	-5156.631072772855	-5358.68249416094	-5252.097163443804	-5357.9692566573185	-5041.681103635866	-5313.0534828814	-4915.588754403658	-4814.830790787782	-5321.736922020689	-5144.003162549253	-5111.5301534916425	-5315.068600145605
KEGG_LONG_TERM_DEPRESSION	2074.785098253169	3458.5478357930424	2502.7643072569426	2822.157291852396	2354.3079859421377	2859.166696543607	2149.713989848462	1705.474284237267	2288.77694741686	2440.574669888216	2803.8869548278526	2661.9530544183217	2129.7499251198406	2674.889984880838	3126.3921540228584	2183.9060057518473	2568.6658798076733	2289.978394892785	2727.5641659461035	2474.7975348132077	3128.933163299427
KEGG_LONG_TERM_POTENTIATION	3615.5166791309202	4937.174619864749	4213.682124111785	3965.052264789445	3773.0980926338616	4248.545633677526	3363.4825528642577	3085.4360841952966	3704.821118726377	3993.7656279740677	4194.505297699148	4158.447504202328	3694.555576562894	4091.137714346505	4669.469970543772	3433.760466896034	3746.325147212894	3815.1429457017275	4155.031703846782	3755.5889435108693	5136.922967959921
KEGG_LYSINE_DEGRADATION	4317.623454256276	4403.073182187627	4512.795204613574	4464.259496128159	4523.26109516219	4592.651549242981	4732.496604146114	4579.769956078191	4745.197952253435	4811.130770336755	4225.839751200869	4510.523406384971	4643.876322240523	4511.4193370090525	4346.178526212623	4696.352800588918	4578.621053626033	4813.744555877172	4594.60904182764	4843.784973235735	4102.175453300968
KEGG_LYSOSOME	4609.849328124883	3275.522417669854	2562.2801670719673	3188.474421374638	2840.957704158076	3084.1285921604886	3639.743849224782	2873.200910973699	2418.947882140479	2921.0621180024245	3160.3715660416965	2976.713890343879	3112.0402551735096	3207.411554109747	2943.2240888764372	2960.91621532938	3119.6748032128053	3979.4473323259026	3131.6891410150147	3136.754774366089	3196.3198002363006
KEGG_MAPK_SIGNALING_PATHWAY	2758.3629214270477	2726.137696630598	2428.935347784707	2634.9533676807005	2517.93969463533	2578.604562146542	2338.5087434611232	2010.754618363182	2240.0046744555166	2304.526086778056	2566.7689252559303	2482.245717048534	2211.936549775346	2611.7478626622596	2804.27657543832	1989.960327704026	2356.069624057529	2281.4218098637375	2520.2705503238885	2077.020558393202	2822.9698355750897
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-5222.305940474618	-3530.2540859534174	-2239.5315149539047	-3290.8929300509653	-2719.3303132093997	-3382.125467033393	-3990.7087707665023	-2831.486518114565	-2974.651987806529	-3646.4845922472978	-1896.9830888408414	-2827.989507791731	-3069.8461854571005	-3260.0526016296735	-2974.3207901512524	-4189.595544717145	-3096.993299786037	-3132.2788272253038	-3435.4935474480144	-3423.6755872181393	-4054.0548702278966
KEGG_MELANOGENESIS	2131.020806707629	2841.528685870584	2379.3341474091576	2186.9006339898533	2579.287863203357	2537.5268017426406	2097.564025148662	2752.973760097748	1973.2346790968568	2278.9075074027496	2267.7330626042567	2248.8852410431227	2297.46755996878	2507.5568038866695	2254.467029365369	1892.8168349775624	2287.9306109572317	2392.3037595068126	2394.5343298140433	2309.475071034538	2296.77165448451
KEGG_MELANOMA	2986.5560239954557	2661.4237569673587	2235.531496069596	2269.8502708174237	2564.5844328002877	2587.9775628728057	2431.7988068333616	2079.306705397632	2196.508612793059	2294.833317151364	2323.8603880169085	2253.514395850658	2577.6542629809974	2272.0840147120434	2235.8268014524892	2433.3861415390493	2448.5388342245333	2660.990293696257	2676.870486487118	2572.5954215763377	2310.9350659365227
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-3003.250760610671	-3275.1467019124984	-4116.3790052213635	-3498.8109759095305	-3234.819198727606	-3756.424914321613	-3055.784369694641	-3854.610386114181	-3757.272977964244	-3450.820182329203	-3819.700218144134	-3750.4057714254677	-3609.154077157089	-3639.7740415499684	-3820.134573128382	-3094.2228867412077	-3389.715021883162	-3649.641376921324	-3534.022585038928	-3115.0247193776695	-4040.4675583729204
KEGG_MISMATCH_REPAIR	2967.892559561131	2053.6523778157007	3645.6830262216135	2933.8980314172095	3156.8839411525096	3557.2061836088924	3785.3516320151484	4798.487248908841	3625.195689226577	4018.10209603518	2673.0140032270137	2785.629484406576	4051.901155203155	2601.2174671287266	2536.391151957214	3301.1443065642397	3061.5231033704567	4313.653026383368	3859.341487452961	3944.2009359483436	2135.368164871914
KEGG_MTOR_SIGNALING_PATHWAY	4883.288830544248	4430.393637770407	4479.200158663514	4520.953806494717	4405.885201977744	4512.987021950912	4616.445318479287	4072.5584913149687	4404.681675220561	4372.912623557069	4588.174811874271	4546.49575480585	4344.577572204285	4319.615497470149	4604.288029115411	4342.928970533449	4622.425819006043	4419.592413692109	4486.862436969002	4214.370361767953	4728.789599443846
KEGG_N_GLYCAN_BIOSYNTHESIS	4706.172029385374	3121.426076927628	3398.4613247027664	3547.666984012327	3419.2938423051346	3417.822675798903	3554.609999649856	3732.457125760684	3396.3102506677587	3669.3627720640416	3526.5204550285453	3461.1497655618896	3544.8124319604194	3366.6809191233533	3621.4786841841633	3554.8589334559983	3325.3153032649534	3706.7413056720634	3505.0078120013004	3514.473463627335	3423.1400135604345
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1624.6083719449143	313.3941214827137	-57.187485331767675	205.6091501146184	7.615355995876598	-0.06920684393116971	323.30926538320637	-350.4285169482955	-333.8169730924965	95.57973474545906	306.5315608821693	135.4531098504267	240.31114191028428	116.56082594259715	142.88183308406042	165.5525442461967	112.34449123456398	798.6128887267623	178.39249749611554	3.7672878358553135	107.73040143281105
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-3371.994478228884	-2200.3402747461305	-2837.7124709002755	-2768.870737863388	-2995.555319093066	-2902.917717181792	-3269.893029753057	-3545.8659341202783	-3017.187004603401	-2890.8814639401344	-2820.8616576550257	-2843.0803092854912	-3005.24470418486	-2587.5684585869967	-2437.8436821810446	-3093.3509604749734	-2835.8207863677408	-3045.124035743467	-2856.7936789085124	-2917.1383981033505	-2206.4290583744405
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4929.884228130604	4876.635968433728	4732.4483234120835	4906.587980449789	4604.6182122554055	4757.805362059713	4584.689270941388	4121.788247070421	4512.113934903982	4625.756489392066	4749.047681536658	4874.075064591827	4602.913219826363	4724.817642031474	4838.18552910982	4266.069384970122	4625.200828072662	4726.651237826227	4734.470364962317	4446.567984868696	4834.904078693902
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	1418.9561621875873	242.69633490527485	-109.18559808340979	-182.24795630900917	242.7969112511346	-125.14310999618465	352.0595235180135	-165.6075354542627	29.192428059568556	335.56776604454717	-139.90791568869463	-11.021757178781627	337.2313040042136	-354.9356639877824	-324.31959975893005	1051.2399660521878	-110.66755160274988	503.5699357873127	-63.32752173091285	91.25946264103732	-198.49030525572562
KEGG_NITROGEN_METABOLISM	-931.4465759013092	-890.8321900038773	-950.748030798286	-1189.0421578024161	-916.7040238032841	-988.849730062002	-489.7443549172931	-748.8744340841022	-1037.6448314582121	-1424.5582060473307	-1339.3713183171903	-1320.798011622519	-665.2535475481454	-1625.1135371206474	-1188.9210021106228	-439.0157884525288	-1503.895863128192	-1353.1727456696344	-722.6483237091834	-637.2733716477178	-751.5124239703564
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1842.2600292879288	1139.3846306212818	852.7254534291224	819.3679684015206	1169.7010940720793	1145.7079146774613	1321.7460857565475	850.2321390998932	1082.825636687192	1061.0363854005336	1030.6401668321141	988.0606649314013	1091.095874124574	1126.514274254796	763.7267654092939	1386.6123272547775	1162.698544034536	1399.9491744592033	1040.2992231991611	1048.3764676787596	866.7000352663308
KEGG_NON_HOMOLOGOUS_END_JOINING	3278.8156464086205	2550.7749257036266	3547.810367668797	2989.0148543266932	3248.093757163666	3486.5169970550905	3902.7250676458043	3671.174939200164	3754.8831552922693	3466.5197983457037	3532.1528210352517	3162.6779890395355	4022.8559056321646	3394.7088624899516	2749.583994194749	4308.201278800339	3060.440798868307	3745.654945452872	3623.763847830751	4119.1949111445065	3115.9516015443187
KEGG_NON_SMALL_CELL_LUNG_CANCER	4539.287097550603	4522.350941766688	4057.7864762417103	4237.029716862855	4313.878207675181	4477.243668142781	4266.118474646033	4214.1737641555555	3975.610681373113	4386.211561446156	4165.52793343076	4202.7134888596975	4138.890562967757	4228.860719600609	4257.770819444477	3940.514994471034	4439.694641156339	4470.096087373848	4437.883586502194	4263.016571465245	4130.778169016548
KEGG_NOTCH_SIGNALING_PATHWAY	4393.061038985745	4516.336302087411	4244.675948855462	4081.65274698165	4602.482261655774	4526.0319322369905	4232.4786984484435	5488.095774781665	3917.694667620395	3736.3387442506537	4538.601284892169	3915.5193690877986	4236.407046513645	4514.2776335678445	4209.515997507484	4030.073844585373	4567.146418350407	4470.34674903136	4467.905892660303	4679.388014165232	3719.457717312858
KEGG_NUCLEOTIDE_EXCISION_REPAIR	3280.170887029428	2247.9089355776487	3127.1552544278256	2750.103679442571	2817.39973310164	2893.7161528550405	3098.306551784017	3809.8395636578844	3353.8486832058443	3264.4556504673983	2400.4456246849422	2739.222707460336	3374.2407758314002	2532.0422996918915	2593.5996618805802	3072.875220269554	2953.498702885139	3322.8663881386983	3054.603816104025	3586.6813341535308	2432.048199186107
KEGG_O_GLYCAN_BIOSYNTHESIS	1865.911142786268	809.5924131710708	494.7476270208881	70.06399859889643	9.506808189820731	-11.103042284184994	-374.44407711217355	-338.998128643143	371.314733237421	372.2849749544075	280.918906430652	241.1275992766714	-340.5045895546409	-98.12323666396514	862.4326212380365	-215.74122988945055	123.1164330253414	375.2739209855972	-221.78663743417383	-254.4394681650374	667.1948587483712
KEGG_OLFACTORY_TRANSDUCTION	-7457.185988532607	-7439.1005897730865	-7588.925197524905	-7565.469839159584	-7361.383410265826	-7546.305071488485	-7438.7148964859825	-7521.078068585794	-7556.350352237965	-7530.318897911024	-7571.841606071825	-7500.387939851632	-7669.23912400454	-7443.218117113822	-7440.122462731952	-7407.851096214522	-7543.911941671388	-7550.44053898216	-7361.209103894117	-7409.379812173309	-7537.803384503436
KEGG_ONE_CARBON_POOL_BY_FOLATE	2632.5920438530156	2033.6276116265235	3278.7126512425057	2785.3002891351007	3106.952320292732	2912.0532370436176	2537.6927428093477	4228.727328101531	2831.1190692071214	3162.14855536693	2538.963166617981	2521.529140692295	3206.061121465109	2448.7065608511657	2507.274058327119	2401.3365034630933	2021.91911857181	3300.7602310372786	2927.297646703064	3454.155903527071	1953.9190293640913
KEGG_OOCYTE_MEIOSIS	3614.9991133807107	3088.722149052992	3567.029469922996	3331.71688190235	3150.174402178691	3684.412737675795	3270.635505419341	3648.824249856214	3120.0016237957498	3739.4041952829994	3284.672179854053	3452.2579616395305	3612.483512423456	3119.578065896554	3387.43459665057	3640.8048657283	3400.9660439522268	3622.9095697292196	3545.1749091271286	3111.1063354755406	3355.6313858164212
KEGG_OTHER_GLYCAN_DEGRADATION	3525.576444325263	1490.1177418496773	304.1753806714132	1201.9249829354267	1412.1944838471882	1316.3995785507486	2497.2716298337164	1984.701434295952	720.1255325212496	614.1715927217738	1103.6464199361726	930.3832038164255	1384.7751809934834	1706.2663466647828	799.4125934791646	1694.565484704297	2029.3682288968248	1780.6420981454194	1708.922298606516	1841.9382662975604	1145.5593435177216
KEGG_OXIDATIVE_PHOSPHORYLATION	3856.5237354901838	3876.5238658577673	4090.189074320724	4346.307120220956	4168.856163971594	3668.4169291822272	4027.5439816277812	3814.74714647377	3654.5113963289023	4434.970249700795	3639.065047314405	3989.86999076915	4032.178651672675	3891.026777371635	4285.821709314167	3886.130605489656	3601.5121523087237	3952.129362404372	3960.1552546683342	4342.900582799242	4964.572599580404
KEGG_P53_SIGNALING_PATHWAY	4159.755633863755	1637.5558251688217	2564.007146029664	2553.771701894544	2681.7852347988555	2465.6330201805267	3078.2255818104495	2956.8305242351053	2354.482918857948	2686.0103208433084	2388.5004937099457	2546.4557664677595	3153.1686876154326	2178.2492479320754	2657.732407486592	2665.5782513632585	2460.448284661301	3102.3117166320662	2520.2415283052887	2427.4278550271156	1731.3904949630378
KEGG_PANCREATIC_CANCER	4964.81609146132	4276.030715487943	3856.008675364057	4222.89729689331	4240.965022127275	4359.607681017202	4251.189538684135	4073.1285762884836	3796.9935004592444	4161.003609965306	4138.326468723668	4144.706972002552	4368.844101504941	4008.476026535829	4027.247208003684	3994.321508951265	4220.328008007153	4798.246193878826	4280.305145820057	4166.511302443147	3871.517110726576
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	1163.581010845708	-369.08689774655977	77.82390920637954	269.85814110465617	737.392907952968	194.44137626371958	375.8475183818373	938.4437882006969	81.9795370114116	341.8285372915798	287.84457249021034	463.4662416879455	578.7112394101896	427.4767960220943	220.40413216887464	195.8493646675488	49.747187933626265	509.3135758511107	-9.227623913147909	338.2232915445293	371.13833751150923
KEGG_PARKINSONS_DISEASE	4437.1710453993	4243.947599785251	4445.875128581603	4837.107960434247	4585.856988193533	4155.2123254046055	4291.685957897424	4284.089907411142	4136.631652223336	4711.859487314996	4066.402796761098	4483.947877302828	4601.748530576337	4202.514396111785	4802.704974945962	4300.50790400476	4005.0165909771913	4441.811304883555	4374.37003268417	4683.6417486565515	5156.457619709785
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	5169.72531260986	4786.727546760396	4554.9191874928165	4630.3807485748675	4401.817912690874	4636.0974378715	4751.514633561632	4333.2868636922685	4238.5483594582765	4675.281204349736	4593.758986834768	4568.943269268191	4643.7373179569	4688.737926191003	4636.42324860159	4745.532870849569	4402.231217335235	5023.772791252557	4703.572879989293	4587.801653210157	4736.929696035628
KEGG_PATHWAYS_IN_CANCER	3514.2439407049205	3168.7757738083455	2793.9821343517797	3067.0133857112396	3211.4877207743702	3310.316281451389	3112.7717402942944	3179.6509001711693	2852.4478954673723	3010.661172465263	3020.696328392054	3017.362319539612	3289.0417792843964	2989.0530649287084	2779.5032461537558	3126.4849107031223	3072.9751780682764	3582.4740212262423	3249.0555805526583	3237.1642792636503	2501.975710046592
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-2700.7493511869043	-3426.5225079839693	-3815.655168204733	-3563.8955319370207	-3289.371968066056	-3200.46215421903	-2953.678317950542	-2748.1910166678717	-3339.566612551471	-3232.266570826965	-3333.1766977112793	-3680.0477668905933	-2946.4048539580917	-3568.4558216337837	-3777.6446674876224	-3369.4308668778112	-3426.9206281553998	-3032.9371892231666	-3124.4793725204963	-2987.7371203766625	-3700.4040560722524
KEGG_PENTOSE_PHOSPHATE_PATHWAY	2461.9016502213435	2700.4464996122733	2516.3335458560196	2660.259383905961	2868.692805057979	2542.5676628491765	2976.980581095282	2584.1311142983996	2788.8626999322005	2987.014378109583	2071.1065942245805	2216.468291157671	2540.642176028794	2548.69289620535	2405.47017128247	2589.7731307482554	2512.1153140280057	2571.109309581625	2645.860267070959	3149.1022904194233	2490.134646528999
KEGG_PEROXISOME	1858.7088539112756	1594.2078791741187	1105.637144948736	1186.1327024690981	1324.309643842138	1235.136569082797	1754.117399328372	1170.813750405583	1147.9257515575337	1499.321876177708	1007.2850949354288	1201.0134300648533	1272.5771492410695	1236.301771666307	1320.2458637031996	1900.7116299405916	1693.8181110654677	1320.5545341907218	1304.0639415536498	1819.489900855533	1676.6209196277105
