pathway_description	BS_FKDQJJB5	BS_E3BAT4C1	BS_1BWP5MCT	BS_V72H4RQS	BS_HE57E1RP	BS_R439VVPK	BS_N4B1SZZH	BS_CHDGRYHJ	BS_9V633J1X	BS_9NJHQE9F	BS_D144EJRQ	BS_TZVFR600	BS_V9HVBBDW	BS_ZV68CES9	BS_YEB88D32	BS_KVNGNETA	BS_AHEFXG7W	BS_1AYRM596	BS_W311713R	BS_SKGJ5SY9	BS_TA9WP4TH	BS_HZRM07TW	BS_HHPA8NJ2	BS_JT82QGXF	BS_S1M423AB
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	3064.6117464877298	3146.7819149436837	2847.788325602616	3342.017756655261	2973.019984552784	3100.352264196239	3838.7702637205803	2857.317406592496	2896.0196944358013	3093.9456549957213	3333.290187050912	2857.347247424679	3046.7840157992887	3299.5038774129353	3080.2257933967994	3057.7150556303895	3555.6642259246037	3346.4621627803717	3290.739361088814	3267.163399027826	3832.4325386018663	3448.1526678220325	3232.8782615724667	3452.8599394368994	3260.5360829513847
KEGG_FOCAL_ADHESION	3407.647884067206	3213.762299120186	2541.496125184951	4155.089379548563	3409.496164763317	3685.2082803918656	4518.145462917591	3048.0387357177387	2801.6536656580847	2919.393215326196	4082.810548111447	2995.004272096541	3124.9162178368006	3478.3905185623516	2962.4069763161297	3013.7749684632	3882.9650120941496	4071.881448013979	3727.9948581060235	3496.7764805817606	4493.384882933549	3826.8289093073236	3813.0365712985767	4019.8526641462486	4222.533428004366
KEGG_FOLATE_BIOSYNTHESIS	96.34621282564149	-297.7490192027781	-628.5471477356969	69.59547108768493	134.88755986508113	-409.26091552588696	294.91476944421083	-1082.169259864504	-232.05642787476972	-771.8946458163173	-684.205592247723	-325.83707453812167	-1027.2740604009814	-1520.1684994649877	-424.97086816652336	-1473.648889970823	-372.7360227319823	-319.3837675417308	-872.3939648720589	-163.87044156511	-257.69323488040754	-309.5631539547412	-1053.317773295701	-146.40623814735773	-1039.5133485777405
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	2291.043558088244	1890.9148912311375	1550.4418378975515	1823.730659572033	2183.384949030651	2451.754382747089	2114.137905680431	2153.79910112363	2141.1199357355727	2234.171439788972	2279.896472289307	2403.542818757045	2116.360979700443	1882.6448527132725	1866.3944435988215	2833.485860464054	2322.0056732208886	1781.808769958876	1604.7077230007308	1616.3132194299433	1964.8046896919277	1967.6275437009735	1951.4899744687555	2082.7136145946697	1965.310895476092
KEGG_GALACTOSE_METABOLISM	1696.0441928908367	1297.381877381731	1136.5620856983533	1372.1715235961365	1675.0292605458671	1857.953802682201	1599.8965786897988	1263.0620459932034	1501.5396857363066	1665.728203722976	1456.935046958497	1503.3312204942358	1437.348402528296	1253.4994058242391	1075.399747964424	2001.9700037971816	1852.2851405799229	1237.1635026920394	1368.9375083829582	825.2526566446741	1742.0292488084215	1035.5027599792065	1340.4492501407258	1818.1936889069366	1327.4277891493984
KEGG_GAP_JUNCTION	2508.296343765858	3171.313846331106	1770.1248811985588	2974.3445328001417	2508.7476197276483	3047.604596876261	3509.308217973665	2517.6031777111784	1723.987443943579	2580.300394297372	2961.1698827505606	2591.744966846116	2693.8860855339535	3481.4409743383876	2783.92800188012	2413.9466040137595	3488.5554652570936	3484.6201647404614	3136.1637885729633	3415.5451892523834	3556.5015406080893	3369.6810029231583	3141.608310152271	3031.3992414751174	3271.244086874729
KEGG_GLIOMA	3803.3692928148666	4028.314124333927	3350.9669350499753	4195.196787599323	3978.3063462101127	3892.7378631201336	4833.091237581975	3709.2452841562827	3507.3574162175846	3917.9832917992553	4281.949466751357	3675.112455422108	3713.16435361012	4107.346230462772	3799.518081627084	3539.113297021033	4243.292191910243	4324.837901236902	3873.410667301345	4278.450697776561	4431.44230860403	4408.6632259538455	4236.912370132124	4263.541348345581	4231.088535255052
KEGG_GLUTATHIONE_METABOLISM	2284.647167346271	1442.7465289530883	1077.3128895916307	1703.2939623224174	2249.5438929968095	1928.700883750831	1450.7604502876475	785.559160962146	1372.138306083727	1421.1520813564675	1513.288257674445	1496.7205953835473	1537.7016876507932	1595.719844578327	1470.9631970753926	1506.8889357912303	1368.3188801141623	1326.6798257335104	929.4043379895302	1734.202823152078	1587.1280877733134	1509.9377470794334	1430.9020787099762	1506.8224941880053	1171.0505206276866
KEGG_GLYCEROLIPID_METABOLISM	1647.6422361710647	1556.306232562516	1498.5900441420727	1932.5678711032178	1272.6457422472631	1761.9403579329846	1663.1355860672957	1578.5663904303092	1431.9150507038557	1430.9259850146263	1888.5721906015824	1541.3157390118304	1305.914672189203	1253.0488374250508	1592.6765832543188	1645.607876580756	1855.791273932944	1903.7988917891416	1343.119527633704	1554.9656913911076	1555.952179752172	1766.6847243903885	1603.8448751130964	1856.4327308776174	1647.4633918471518
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1245.7302036330493	851.0252055497313	954.5027896411266	1214.6597519579136	1122.145849678407	1229.0950703233175	1292.9813992500076	1262.8232415659604	1075.51775801015	1118.2121518837612	1328.5076203191675	1121.8898349889514	1191.9121284337343	1252.2580717162946	1541.1111287287931	1419.2181491947904	1354.430880435515	964.0110713834292	875.4547965092261	1115.300065213738	1128.671946291599	1385.1808918886072	964.4792598168078	1317.0252298257456	939.6532198323912
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-452.161903635877	-1017.0712890880768	-1116.1375477399415	-1168.8100584731346	-703.8465610087569	-878.5976916411128	-655.4883652594563	-598.2582886507043	-1266.079092731512	-713.5280852250762	-1257.1166377011941	-1288.8331387937596	-1369.5147646336663	-936.1759386224967	-1103.448847394653	-1364.6084462063582	-619.4708439728511	-1084.3963102606776	-1289.4224421675135	-1324.1255330458762	-669.3498551706343	-346.63145857878044	-1160.7732073398038	-911.6747841030137	-775.0179104114177
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	2109.2372685705686	1653.7524853058421	1557.9748103076145	1981.6993880102928	1980.2092670956608	2227.8369419299124	1657.5778645822757	2059.2019753493023	1652.3007450710465	2128.292723304321	2064.910712553854	2115.634857995583	1909.7945002307424	1865.7736525998844	1791.5249147300437	2379.5842302778638	1943.54509409614	1907.0060861513557	1336.8804950982976	1720.1404642050966	1552.4455150769627	1684.5667161345245	1607.9624201486677	1650.586480219492	1732.814169502215
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1957.1753180879605	2081.481482396639	1483.5653279316593	1847.3720777221533	1661.7122439448267	2213.201839040872	1882.4385535243564	1660.5611463841979	1797.9977029835864	1191.585694502337	2104.200720477309	1430.6472294961459	1712.4956375458805	2278.7564939593576	2316.4367639687043	1667.2880818700742	2153.026159255998	2258.9848340246735	1964.2597145836808	2313.6789281569054	2945.6808011704434	2651.8921916684812	2473.784015381616	2522.705126926665	2332.446417159066
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1207.0003987515884	1835.7890264473153	1423.6750451118896	1085.1646771243213	1341.7539878354874	1402.2843937802645	1276.0201718354874	1771.2880775791054	840.7268547758085	1423.1448931458708	1486.9419527373357	1371.2952731858222	1488.584332168717	1848.4878002263322	2023.4552042894775	2271.4518427533203	2210.402478676986	1531.0911084058716	1465.9298645501076	2100.332488179949	1381.76106091795	2669.5521430110202	1465.484620498084	1387.897203423474	1343.0636549588326
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	2137.590091268059	1987.9218937925089	1487.0281296350095	1550.307839922998	1324.5906796868003	1421.1694396935818	1728.5741069422784	639.3387816314244	1011.1844776730832	720.3816948567437	2108.142357865823	1451.2237016304043	2089.140338981737	2518.188283284042	1416.562169433786	1130.3328806783557	1584.7970319621636	1691.7667961931456	1255.15647846098	2248.201367273092	2807.8049744272103	2103.4717734936494	1815.6331507476061	2167.251949579131	1772.3357603642198
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1231.026228943896	1350.0195171083378	1043.7253124715771	1416.3673951837682	1086.491671873393	1253.4176329434777	1819.4420607551492	1074.8558266733144	1876.3098142536164	1300.3422005221946	1215.882091577876	721.8270684873951	1102.7174652832236	1491.482374540179	894.9611079005826	2014.433942794778	1203.472107124564	1077.9886498898886	1762.8303746917954	1449.5243842635427	1903.2219718825181	1719.543602224483	1194.3593329676078	1959.1804363620886	1698.4862972116462
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1526.5210351024416	1951.24298415253	1676.901074064077	1146.952055371603	514.919543496093	1278.7370917980697	2608.430708982469	1230.732049120712	946.1835870927644	2042.1854008536775	1501.4606775237462	1223.417966353145	1220.254054172825	2192.340938755151	2013.4978542600256	1874.8975463677252	2447.2439363126014	1837.8642472526099	1793.4050704130495	1532.6753831033893	2575.143611624235	2107.1623055992095	2478.606425059683	2866.2930584167716	1295.6899880948185
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	1252.6954255681412	271.88867681801094	905.9809353380806	503.09479291721436	-55.74844848572866	683.9284813393297	1385.318692451512	97.21497798706332	-249.19932282953232	59.65266016700298	683.6300596186975	526.2947865513415	-11.483042089443188	1195.0494817889576	89.8304063333253	-29.463023325039103	2051.961313994527	1413.6419455760497	802.2410466349447	822.0410063226609	1344.102533148316	1201.236195299798	1337.076034407186	614.9623856330636	388.68086479424164
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-100.43131250147962	-1354.3393209808519	-1804.3359538581099	-1062.146106518303	-1292.664806234532	-1026.369870055676	-694.7082731445353	-1337.2159377225053	-1583.4242117963167	-1025.7569045959117	-791.9018879647792	-1159.7738888060867	-991.0241185521609	-797.4558046240618	-1285.9353398342282	-773.301064612373	-132.9422916379517	-651.448700363113	-1553.4843519640253	-974.7191599332218	-841.8932435345614	-0.2455025402487081	-865.1476001142892	-1665.6641802315908	-1663.1077279735118
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1963.7407098748572	1820.7981396048199	1750.0508432480256	1880.4167535031138	2188.8369230007247	2162.655506478033	1258.1053087435794	2333.771568326738	2785.5864092970023	2625.6216539717425	1847.7887134833472	1821.0613614061058	2128.5378404352887	2639.284552299452	1860.9807080167884	2328.0418650916654	1376.793314925313	1814.2670162967788	1575.8269416844814	2282.4668577473585	1294.070316666528	1952.7807440441757	1986.8983721927361	1466.3792182819561	1531.7809210089072
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	4327.047583002075	2567.822607934426	3505.108767260099	3480.2883776337258	4118.374534143633	4064.652182285661	3345.07057851428	2939.6689289949736	2877.36657255681	3018.832223371526	2843.564400430383	3683.5410752117277	2519.5348813170876	2666.1566110744825	3041.483251385458	3070.5909393034726	3290.959360787576	2832.1236092562976	2386.500428290892	3080.2706811157805	2511.312078172563	3243.324211836667	2873.551970575052	2487.8412605026388	2036.7794733963365
KEGG_GNRH_SIGNALING_PATHWAY	2133.6525772823898	2208.907324204589	2071.7764923208542	2201.027604714831	2054.90509287631	2284.658583809147	2836.804429504642	2066.068442971735	1870.5697411934325	2243.6155170856837	2213.993729158443	2008.5643723739086	2488.1372283893925	2532.1005765919454	2647.9039078786573	2074.1879045983806	2567.7881749330863	2602.5593612963494	2713.387092685294	2634.1912457432045	2951.0325465046626	2553.19876216434	2311.560817883894	2691.758076693108	2683.3275401964056
KEGG_GRAFT_VERSUS_HOST_DISEASE	-1978.8777407820407	-2516.26101370781	-4020.320496268626	-2227.5312581376857	-2053.2180183654855	-1283.4421311203387	-1507.4616480976129	-2392.275116525041	-2665.9199976398577	-3231.044688116138	-1449.1477765418767	-2763.8956452451666	-3398.1849520461665	-1903.5408428151395	-3687.871225918934	-2177.0750369526695	-1368.630204150575	-1611.6501330253705	-2152.052902447548	-1908.8570165698648	-744.9783869417097	-1404.0033536830297	-1167.1630074574769	-1675.7077797835327	-1989.244614999976
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-37.60326424374762	98.90422591087372	-25.812894240361857	-33.55210542774148	-199.24098481162582	50.64867820048312	112.2291557693352	10.57957147459092	257.72941806320705	-57.1487153222879	81.83942062562528	110.21531632396545	319.8875649963302	-266.0666969866379	181.5148171139681	-64.06061781063363	-235.87607910977022	341.89401387560247	340.7479278310966	87.99537353956293	418.9318481308783	60.51141187751091	385.7212574289697	139.84857838867902	209.01519417120653
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-2815.448465260997	-3189.1395333428272	-3979.2153874190117	-2359.0116215858934	-3109.976127486123	-2680.4025187658854	-891.8424328267229	-2948.435264982121	-3668.1995154432025	-3660.7252648815793	-2359.6713545054763	-3264.455517704522	-3388.459507491186	-2521.1869815391365	-3650.9711408845424	-3200.160305724432	-2256.0907081699916	-2767.319595103223	-2837.2604017801586	-2774.3439094138985	-1485.9813650029892	-2258.7164802838843	-2265.712513268667	-2257.5268275511407	-2614.1762759168196
KEGG_HISTIDINE_METABOLISM	-588.2559220625753	-463.41548915898056	-511.18022439193555	-568.0956873630148	-573.4769140011849	-203.77643965945026	-748.6536295565838	85.59689461394373	-296.73213086031865	-325.8036762409465	-533.0540629162751	-141.85163199167437	-436.2083992172629	-563.4978102168989	-421.48390132808163	-533.3647364379813	-130.84902760146724	-161.2017295963924	-494.3924512364829	-267.2184794137047	-343.7970086441055	-301.4536086950884	-377.11588411456796	-510.67940853691834	-419.09520952793355
KEGG_HOMOLOGOUS_RECOMBINATION	2622.884392261991	2632.324227894722	2657.9437379743995	2667.7909869469695	2879.4149017748277	2355.48741073338	2169.016041893581	2090.2673983440327	2944.0795289071793	1535.447216636072	1415.5383667474143	2408.23289781572	1504.7348383824756	1711.1816115724178	2037.8842242393803	1802.4220828200905	1978.640797232585	2066.5208587771467	1424.6357569327338	2295.1064022826686	1474.0894654665499	1140.1070802901522	1659.6133144255928	2705.080078879684	1869.198234907888
KEGG_HUNTINGTONS_DISEASE	4350.741319231622	4153.938539290308	3754.5830941620243	4123.753671754694	4462.819737399535	4471.564577463625	4117.505616134054	4013.3534738129583	3768.398949812774	4134.565237905712	4072.433648531942	4087.3802371071615	4162.94310340646	4130.450350731349	3662.3508217272793	4056.7892473604406	3918.0413448493473	3752.7865378125043	3717.101345639958	4193.2408157155605	3864.0992936058465	4345.142939765723	3749.008333434671	3956.1464615293226	3792.0943323913652
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1092.003251508393	990.9544636808932	1154.6114975473793	1762.8533945951513	1018.8971688512975	1176.5570253100232	2383.4503735849685	1286.0325113539839	844.1077737512605	1667.096822230009	1871.3208015198143	979.0263567888687	1194.232211876868	1569.4526421684786	1484.174507735126	1335.2069126559436	1984.8528815790614	1753.889224116614	1742.1061613598304	1437.5982644995183	2160.9444617396057	1132.0904142529107	1788.591413855378	1814.4290460044467	1536.5640659709097
KEGG_INOSITOL_PHOSPHATE_METABOLISM	2319.169419729422	3121.103097625486	2406.0188999452675	2850.921403532817	2446.5964504903513	2464.3593964175816	2808.854687982388	2958.727476293432	2711.9880063162163	3003.3617264978893	2794.1001796597047	2520.0804246805765	3106.5378100770777	2929.6336244321974	2972.742478693948	3051.3610390359245	2726.5060081258143	3009.36105995057	3038.6115774813297	2978.5706055058854	3423.1950561613485	2839.56099363005	2708.9475417695285	2958.185359300289	3195.3821455288817
KEGG_INSULIN_SIGNALING_PATHWAY	3536.9051951887304	3498.2384856189183	3221.0854590163035	3641.5185595981366	3580.8581245920705	3465.112656691712	3533.5850846285302	3385.6300331237217	3393.3826549309106	3615.03285017909	3800.9596647488015	3584.028426240693	3543.1807903233275	3688.794496361852	3664.7943104543156	3609.7128810100185	3778.1798749961854	3510.3612001467955	3477.391602831027	3662.5239875511634	3696.032398255915	3625.0651196015388	3540.39243877027	3486.231379289671	3625.2583384760837
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-2676.4985021103785	-2990.9872314475842	-3334.5781494150506	-3017.5895270149367	-3260.58454201919	-2428.6822396888247	-2127.405314798074	-2954.853989900479	-3257.197588464285	-3841.155895845711	-2299.7010963590646	-3579.9295304415346	-3961.671449524538	-2398.708605830211	-3634.1271568973725	-3108.9608393024755	-2468.4547606743754	-2609.8149580482286	-2910.5386003195617	-2661.935550907603	-1929.796436900885	-2129.5045814609766	-2344.750761160397	-2595.52211618419	-3011.6245721409823
KEGG_JAK_STAT_SIGNALING_PATHWAY	-864.4547569878905	-356.4932900655622	-1002.8939071339373	-471.30562999912036	-760.5612357740702	-726.7480946584237	-138.88960688711268	-656.4078637650618	-582.0257749065131	-394.23692794890485	-182.26616324836505	-741.3519100954909	-649.3990710382386	-408.6650117584122	-707.0380987164681	-554.984926234958	-483.7404530533895	-232.2841187041031	-424.49354471390325	-160.32378786912523	-191.19218995065057	-293.16605476914447	-308.3298262807675	-508.6306411177229	-239.96409606812267
KEGG_LEISHMANIA_INFECTION	1309.4859772166346	608.6300267337992	397.3394779416558	1161.0864740383258	941.3965835437903	1492.4489093264747	1901.5119935924868	897.0385768908363	718.1142132665227	317.8102396963077	1643.2396504482585	473.0843478666811	680.944566911292	1613.818874300623	524.5315550921114	897.7686712747218	1685.0848770465818	1485.3647113723382	1325.9057097093464	1010.4027308590685	2117.695561617609	1772.0970528795897	1396.7356009305058	1801.3213075161038	1199.3099406327256
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1566.0588785303298	1364.5337653409424	997.3464271335724	2266.5062743001145	1521.9484438380932	1646.1463980312146	2836.757069731597	1397.0260723153842	1048.1776664050667	1201.3678723408448	2150.452506210586	1240.8377942871357	1416.1631808045095	1788.7324767734153	1147.9079302590726	1204.0304189342405	1888.208852389187	1892.3410037627455	1760.3851350092245	1657.690270394076	2666.3837894395347	1958.44396340801	1904.9712091439033	2147.028326632415	2013.7316452929008
KEGG_LIMONENE_AND_PINENE_DEGRADATION	3838.8152681187494	4480.535686826244	3356.467254402509	4125.560610586936	3662.929653386189	4885.072749312805	3087.6182350582803	4163.348121129384	3732.904298546171	4127.943181649494	4159.0274443564485	4389.404494520428	4286.136218099067	3922.2936660907926	3484.4552250979214	3763.619507595675	4500.342101766721	5420.714569853999	3851.097992191744	4170.687097921442	4385.661919804557	5377.176738966822	4212.484396858888	3559.1229807789623	4225.502937255569
KEGG_LINOLEIC_ACID_METABOLISM	-5304.71874292581	-5243.587215604086	-5031.272408232616	-5491.449057818683	-5379.11276588869	-5387.760811338355	-5191.189509249308	-4839.690262920825	-5419.300283443417	-5008.635823493376	-5261.856640062201	-5382.268008057776	-5361.050059717684	-5128.876142378219	-4907.104007412703	-4623.473868423308	-5618.795982521504	-5354.942635922607	-5118.5101034848185	-5468.557661446677	-5304.758623378766	-5308.8585238737105	-5424.57132905399	-5328.830903316739	-5271.641665985188
KEGG_LONG_TERM_DEPRESSION	1623.486921997759	1793.8304690740351	1057.4799630856141	1814.5151286216114	1485.1826061334395	1732.1472415732696	2182.2177591087	1767.5578629273623	1157.1295669950669	1882.5348204447964	2131.1407984370053	1662.8188230859432	1930.9585594649125	2205.972702573734	2212.714102916061	1843.1384114605426	2500.7027384987887	2368.55827067308	2277.9926837928797	2129.6147210836025	2444.2861867634565	2331.527780102031	2021.5815384138095	2018.957655300057	2149.6454657751638
KEGG_LONG_TERM_POTENTIATION	2931.3986392048373	3377.663210987079	2415.105736971942	3378.413427392801	3013.5945316001253	3041.3573289118667	3709.9417347517337	2885.3563117171034	2498.970359037594	3595.979789418594	3610.529267460681	3278.132884482544	3544.7297709577506	3664.6966077578636	3733.2893400745725	3150.583910427409	4018.637802877134	3746.9739567657307	3717.1832758974124	3828.9035603334287	3726.781577234855	3546.7403470817735	3547.1618221911976	3472.8380225490528	3794.144377456618
KEGG_LYSINE_DEGRADATION	4822.378264748406	4531.770617926937	4542.536346009763	4887.456427059129	4832.256131275704	5072.691513668697	4188.305652584317	4249.058629521052	4756.56848171974	4224.965577952413	4565.787427767602	4757.279034737639	4632.801024819662	4774.8311989736485	4401.809931802409	4096.11466601155	4402.148431378746	4403.058295705256	4191.907921294698	4761.865333947593	4149.427573151179	4679.105899661385	4060.780499250948	4492.054204938122	4623.759568810605
KEGG_LYSOSOME	3031.381764090078	2875.109295491733	2582.2870753325187	3039.786656823784	2926.9300465951437	3413.9537365490887	3169.2982914132244	3182.2700813062947	3284.8910824337563	2944.4900379294213	3215.183943886368	2737.4060849619145	2772.5129539933605	3415.007711076525	2527.6634754337247	3219.370122138227	3302.700208069218	2768.0415314645506	2915.685195641334	3135.432441066898	3114.0148696272227	3446.641848471352	3225.467391050948	2854.53720331743	2874.8716372133804
KEGG_MAPK_SIGNALING_PATHWAY	1940.2119952099874	2188.8561286695276	2122.7421907508815	2234.3590394964103	2096.86987473471	1993.8227741258543	2516.8319215850224	2097.1722339355765	1805.2771634548226	2144.9486437843407	2381.122373736436	2095.67779306195	2384.1115213924295	2362.4808669418	2336.1478943674556	2068.9086572941924	2699.5198272114158	2638.7772711557445	2446.765928016104	2367.161663901821	2850.8308298854736	2660.4608214393193	2484.000094818937	2766.523131524711	2676.767327128473
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-3578.066082476488	-3921.2940544074236	-4337.528127885525	-4173.8894306048305	-4392.874420461393	-4677.249434982951	-3607.2764982295585	-4727.110097147876	-5068.783606756315	-5232.684705453638	-4297.267475926137	-4615.476230795563	-3863.7408613377374	-3873.7375731863785	-4089.2729213155208	-4562.131488893031	-4407.952918477021	-3639.198032312369	-4213.610546695775	-3106.3231871445805	-4154.12745443048	-3841.0249266810897	-4364.055270640717	-3763.476443630104	-3825.0219559201623
KEGG_MELANOGENESIS	1856.5520604168505	1587.592863299924	1613.1637843012777	2045.568368692053	1758.5600086872146	1923.3001499647908	2412.924734031283	1827.880343656203	1551.0323771756612	1717.3532828509324	1839.4772204859892	1872.5157195201937	1928.4321405529154	1849.6942795126015	2317.7656356235875	1663.7161063960175	1959.196870691725	1875.6107054030763	1793.19301619619	2282.1430220820403	2266.1039766952217	2070.0709305942983	1816.6015540439294	1741.639395606957	1862.457896417909
KEGG_MELANOMA	1618.0924854763834	1882.7346653752556	920.5424630112957	1924.324750538979	1966.037860389697	1846.5060706457425	2448.150564623016	1783.0155761587412	1415.1010578210426	1628.961642985656	2076.8419116271107	1664.820071377062	1663.7412781264848	2262.873848437981	1762.8605680257879	1465.9056579533863	2368.657017602205	2372.1798077181065	1571.6364822199048	2413.634300357182	2264.2314726730237	2557.5487330440174	1893.6296292309562	2045.1233150502085	2090.012174161484
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-3953.961609143231	-4020.401160871621	-3617.0324545942576	-3974.9037735806214	-3973.762672558719	-3512.0517963469583	-4035.791272885389	-4064.0533990929534	-3984.911045566996	-4061.9843573459766	-3929.6304671714497	-4220.227471894754	-3949.296076325093	-4101.418337338621	-4009.0313345333134	-3736.903816661493	-4159.891237156619	-3681.6014593847376	-3864.232458133044	-3620.273730863616	-3778.294565977875	-3759.9379970529735	-3670.1377727342215	-4157.193266372951	-3950.4559901969706
KEGG_MISMATCH_REPAIR	3574.975511588651	3814.6219277860055	3399.5179584464986	3715.288360073826	3779.371228413429	3835.0990704162778	3274.617941067554	3965.3154500129112	3871.239965239927	3171.3583818644056	2671.040733968106	3658.3432061098665	2778.331249651301	3181.4120474156407	3124.933529679369	2976.48124029646	3430.2486400371745	3535.1963724436646	2818.5448426129333	3528.49662342611	2691.8433119915317	2275.3976734734806	2972.456181794585	3801.0231147217437	3091.1454444498395
KEGG_MTOR_SIGNALING_PATHWAY	4630.522389935657	4435.900095487985	4127.716950317166	4789.2496045347525	4675.860969702109	4286.415240445533	4388.981459614335	4448.961463149397	4334.297267753962	4975.242999857608	4748.887089526801	4549.525265938051	4557.6461698999865	4706.501427594945	4825.806108718223	4650.830008270361	4887.610727668893	4452.827962363021	4393.004701175025	4644.543567233433	4453.3032070485315	4805.32398514651	4479.2298609150985	4642.294027078526	4725.819523851895
KEGG_N_GLYCAN_BIOSYNTHESIS	3949.2746725426805	3506.736000418372	2877.374225408317	3618.3485249996793	3636.063537056658	4054.1747662947328	3389.9287666351393	3879.7157665291143	3772.554153232719	3481.567601014318	3874.838167744114	3483.9323622144784	3465.7508643621622	4047.891264962056	3210.2478552217817	3960.2843964184212	3401.68816656512	3586.405765254078	3306.06007210966	3812.075312589008	3475.005398451729	3962.394484767143	3717.2646608842606	3146.8706729475507	3041.106246615622
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-319.46125292077704	-341.10724497607407	-809.3617911392503	-109.3845222285945	-222.86457824879653	-165.8334012597279	372.4846211507793	-515.6127954167532	-367.0180617809674	-350.4472326508567	124.15646924213797	-416.6018726242273	-313.419439643907	-37.51297787310068	-956.6595804580065	-367.25246619146674	320.0227705407233	9.303609407490512	-208.48818307077272	-3.5974484161470173	461.7921217082967	409.30233439537733	97.09520391385558	75.67036379913407	28.252000469712584
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-3403.9546879549916	-3051.29945426856	-2911.113492046913	-2910.0440992704616	-3370.2018391015517	-3202.810294357366	-2934.0527988393405	-2854.7674696107088	-3438.136062833333	-2704.2605922447356	-2841.1269816365802	-2905.1856134154896	-2852.360193750588	-2802.808108956776	-2658.069215719097	-2898.0189559822784	-2611.9418907431345	-3009.1934487459084	-2984.796297923059	-2799.6879950260654	-2944.947821014376	-2179.6310753323296	-2989.18524570058	-2781.1274473028525	-2962.130994967568
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4108.068001677924	4424.587269425598	3930.5631459302313	4400.596111568999	4243.62716928617	4151.955533589446	4604.963119028902	4039.2931393277704	4142.557605766411	4263.024029621656	4594.824551134709	4223.53194970579	4393.994170008948	4360.225736442924	4454.160798986335	4066.756188304318	4525.403303155899	4510.191097615196	4487.595345936921	4354.309700233693	4683.932541077687	4543.856621090134	4423.160692548998	4665.828482218032	4701.208355727167
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-135.2038686089454	-285.0420634848415	-642.4494989672748	-305.48526214848425	1.5144819299766823	-209.99784211769474	-137.34665252769082	104.14106679857832	-288.25747026675344	-492.8575238523499	-271.8802769066024	-458.7041060583779	-953.4830375685779	-192.2134862953135	-242.13273642756576	-342.1103025453176	292.92892849099735	-217.56270648959617	-689.8369259202136	-471.38090617702437	-341.1496318028403	-247.16754313432648	-162.22508087523056	-78.51097297967681	-284.82800921498165
KEGG_NITROGEN_METABOLISM	-1102.11243120785	-1027.7425857055332	-1686.359185237574	-970.9999071504972	-940.6924803218335	-1252.190209143686	-1437.0138768289762	-1331.9481887211123	-1357.914054574111	-688.1501701912275	-1402.0939559777771	-1221.8395923152457	-1674.5781224379325	-1022.2011512714307	-1167.129101785722	-511.3041912072167	-695.1490699305141	-1488.2692467867137	-1151.8791761637476	-55.534278605293366	-1484.2997572143513	-1885.257417464186	-1541.4337426399761	-1091.6388666926832	-1066.4176164706314
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	819.4572771670264	677.0669139848487	1056.6162536699849	839.6805690386409	778.7083744661159	614.8672611565344	1240.2950798752536	527.9441114407382	909.6903234150122	404.8693867972761	714.9398151662044	621.5264648245102	787.5493277918358	854.0354849645737	906.4938588955865	518.1364070403997	775.2808464868322	937.7943564171164	816.1080603385963	587.912400542964	1046.6610766377253	814.3211495990345	646.1479549856685	845.4127223501146	1131.1554477048376
