"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M2"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"2/84"	"76/5245"	0.344723662118214	0.839432673923388	0.822251303404488	"DGKB/SYNJ2"	2
"M2"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"3/84"	"133/5245"	0.359136077021531	0.839432673923388	0.822251303404488	"CNTN1/NCAM2/CDH1"	3
"M2"	"KEGG_RNA_POLYMERASE"	"KEGG_RNA_POLYMERASE"	"1/84"	"29/5245"	0.374663946686832	0.839432673923388	0.822251303404488	"POLR2J2"	1
"M2"	"KEGG_THYROID_CANCER"	"KEGG_THYROID_CANCER"	"1/84"	"29/5245"	0.374663946686832	0.839432673923388	0.822251303404488	"CDH1"	1
"M2"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"2/84"	"86/5245"	0.402410939353077	0.839432673923388	0.822251303404488	"GDF7/CHRD"	2
"M2"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"1/84"	"32/5245"	0.404397415665643	0.839432673923388	0.822251303404488	"GFPT2"	1
"M2"	"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"2/84"	"87/5245"	0.408057549823869	0.839432673923388	0.822251303404488	"ERBB4/NRG2"	2
"M2"	"KEGG_PRION_DISEASES"	"KEGG_PRION_DISEASES"	"1/84"	"35/5245"	0.43273315467375	0.851317770714953	0.833893137981021	"NCAM2"	1
"M2"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"3/84"	"151/5245"	0.437482743284073	0.851317770714953	0.833893137981021	"CXXC4/WNT7A/CER1"	3
"M2"	"KEGG_PURINE_METABOLISM"	"KEGG_PURINE_METABOLISM"	"3/84"	"159/5245"	0.47124950675266	0.853159377278811	0.835697050843279	"PDE4B/PDE2A/POLR2J2"	3
"M2"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"1/84"	"42/5245"	0.493773540261533	0.853159377278811	0.835697050843279	"NR3C2"	1
"M2"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"1/84"	"44/5245"	0.509988718682786	0.853159377278811	0.835697050843279	"GFPT2"	1
"M2"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION"	"1/84"	"44/5245"	0.509988718682786	0.853159377278811	0.835697050843279	"DYNC1I1"	1
"M2"	"KEGG_ENDOMETRIAL_CANCER"	"KEGG_ENDOMETRIAL_CANCER"	"1/84"	"52/5245"	0.56987353405419	0.853159377278811	0.835697050843279	"CDH1"	1
"M2"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"1/84"	"52/5245"	0.56987353405419	0.853159377278811	0.835697050843279	"PYGM"	1
"M2"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"1/84"	"54/5245"	0.583677434949561	0.853159377278811	0.835697050843279	"SYNJ2"	1
"M2"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"1/84"	"54/5245"	0.583677434949561	0.853159377278811	0.835697050843279	"CDKN2A"	1
"M2"	"KEGG_BASAL_CELL_CARCINOMA"	"KEGG_BASAL_CELL_CARCINOMA"	"1/84"	"55/5245"	0.590414305584167	0.853159377278811	0.835697050843279	"WNT7A"	1
"M2"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"1/84"	"55/5245"	0.590414305584167	0.853159377278811	0.835697050843279	"AKR1C2"	1
"M2"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"1/84"	"56/5245"	0.59704343821055	0.853159377278811	0.835697050843279	"WNT7A"	1
"M2"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"1/84"	"56/5245"	0.59704343821055	0.853159377278811	0.835697050843279	"CDH1"	1
"M2"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"5/84"	"325/5245"	0.602795339923497	0.853159377278811	0.835697050843279	"FGF13/DAPK2/WNT7A/CDH1/CDKN2A"	5
"M2"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"2/84"	"126/5245"	0.604321225572491	0.853159377278811	0.835697050843279	"TP73/NTF3"	2
"M2"	"KEGG_PARKINSONS_DISEASE"	"KEGG_PARKINSONS_DISEASE"	"2/84"	"130/5245"	0.621495681130192	0.860532481564881	0.842919243638115	"SNCAIP/SLC6A3"	2
"M2"	"KEGG_RETINOL_METABOLISM"	"KEGG_RETINOL_METABOLISM"	"1/84"	"64/5245"	0.646396756410595	0.869506341742213	0.851709428314741	"LRAT"	1
"M2"	"KEGG_GLIOMA"	"KEGG_GLIOMA"	"1/84"	"65/5245"	0.652129756306659	0.869506341742213	0.851709428314741	"CDKN2A"	1
"M2"	"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450"	"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450"	"1/84"	"70/5245"	0.679445593433308	0.873572905842825	0.855692758647212	"AKR1C2"	1
"M2"	"KEGG_PANCREATIC_CANCER"	"KEGG_PANCREATIC_CANCER"	"1/84"	"70/5245"	0.679445593433308	0.873572905842825	0.855692758647212	"CDKN2A"	1
"M2"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"KEGG_CHRONIC_MYELOID_LEUKEMIA"	"1/84"	"73/5245"	0.694806117070052	0.877649832088487	0.859686239034044	"CDKN2A"	1
"M2"	"KEGG_ENDOCYTOSIS"	"KEGG_ENDOCYTOSIS"	"2/84"	"181/5245"	0.792923117447789	0.949918750884055	0.930475969433212	"ERBB4/SH3GL3"	2
"M2"	"KEGG_HUNTINGTONS_DISEASE"	"KEGG_HUNTINGTONS_DISEASE"	"2/84"	"182/5245"	0.795479613466966	0.949918750884055	0.930475969433212	"POLR2J2/GRM5"	2
"M2"	"KEGG_PYRIMIDINE_METABOLISM"	"KEGG_PYRIMIDINE_METABOLISM"	"1/84"	"98/5245"	0.79752413369947	0.949918750884055	0.930475969433212	"POLR2J2"	1
"M2"	"KEGG_MELANOGENESIS"	"KEGG_MELANOGENESIS"	"1/84"	"101/5245"	0.80727842240665	0.949918750884055	0.930475969433212	"WNT7A"	1
"M2"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"1/84"	"115/5245"	0.846998259417027	0.949918750884055	0.930475969433212	"AGTR1"	1
"M2"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"1/84"	"116/5245"	0.849503551075696	0.949918750884055	0.930475969433212	"ACTN2"	1
"M2"	"KEGG_CELL_CYCLE"	"KEGG_CELL_CYCLE"	"1/84"	"125/5245"	0.87030247598791	0.949918750884055	0.930475969433212	"CDKN2A"	1
"M2"	"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"1/84"	"132/5245"	0.884491944880135	0.949918750884055	0.930475969433212	"ACTN2"	1
"M2"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"1/84"	"135/5245"	0.890092952207161	0.949918750884055	0.930475969433212	"FBXO2"	1
"M2"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"1/84"	"137/5245"	0.893676983383025	0.949918750884055	0.930475969433212	"PYGM"	1
"M2"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"1/84"	"139/5245"	0.897145486946052	0.949918750884055	0.930475969433212	"ACTN2"	1
"M2"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"1/84"	"155/5245"	0.921152732236494	0.957890795464993	0.938284843511032	"CLCF1"	1
"M2"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"2/84"	"265/5245"	0.931282717813188	0.957890795464993	0.938284843511032	"CXCL14/CLCF1"	2
"M2"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"1/84"	"189/5245"	0.955304476556313	0.962204578899538	0.942510333132588	"CXCL14"	1
"M2"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"1/84"	"199/5245"	0.962204578899538	0.962204578899538	0.942510333132588	"ACTN2"	1
"M3"	"KEGG_BASAL_CELL_CARCINOMA"	"KEGG_BASAL_CELL_CARCINOMA"	"9/90"	"55/5245"	2.8647480349696e-07	1.36312709852733e-05	1.13372494224495e-05	"GLI2/LEF1/FZD10/WNT16/GLI3/TCF7L1/BMP4/WNT11/WNT9A"	9
"M3"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"9/90"	"56/5245"	3.3657459222897e-07	1.36312709852733e-05	1.13372494224495e-05	"ZIC2/GLI2/WNT16/GAS1/GLI3/BMP4/WNT11/BMP8B/WNT9A"	9
"M3"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"16/90"	"325/5245"	0.000104279598968238	0.00281554917214243	0.00234171731016394	"MMP2/GLI2/PDGFRA/LEF1/FZD10/WNT16/GLI3/PDGFA/IGF1/NTRK1/TCF7L1/BMP4/COL4A6/WNT11/RARB/WNT9A"	16
"M3"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"7/90"	"74/5245"	0.000245017727257174	0.00496160897695777	0.00412661435380503	"LEF1/DES/SGCD/DSG2/PKP2/TCF7L1/SGCA"	7
"M3"	"KEGG_PROSTATE_CANCER"	"KEGG_PROSTATE_CANCER"	"7/90"	"89/5245"	0.000761829654642537	0.0123416404052091	0.0102646521888679	"PDGFRA/LEF1/PDGFA/IGF1/TCF7L1/PDGFD/SRD5A2"	7
"M3"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"9/90"	"151/5245"	0.00103315452378146	0.0139475860710498	0.0116003314950901	"WIF1/LEF1/FZD10/WNT16/NFATC1/SFRP5/TCF7L1/WNT11/WNT9A"	9
"M3"	"KEGG_AXON_GUIDANCE"	"KEGG_AXON_GUIDANCE"	"8/90"	"129/5245"	0.00153812648716786	0.0163052350697964	0.0135612091548664	"EPHA7/ROBO1/EPHA3/CXCR4/EFNA5/EPHB4/NFATC1/EFNA4"	8
"M3"	"KEGG_MELANOGENESIS"	"KEGG_MELANOGENESIS"	"7/90"	"101/5245"	0.00161039358714038	0.0163052350697964	0.0135612091548664	"LEF1/FZD10/WNT16/DCT/TCF7L1/WNT11/WNT9A"	7
"M3"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"6/90"	"83/5245"	0.00282520611293066	0.0254268550163759	0.0211477416640424	"ACTC1/DES/SGCD/IGF1/MYL2/SGCA"	6
"M3"	"KEGG_DILATED_CARDIOMYOPATHY"	"KEGG_DILATED_CARDIOMYOPATHY"	"6/90"	"90/5245"	0.00423547310735079	0.0343073321695414	0.0285337135653106	"ACTC1/DES/SGCD/IGF1/MYL2/SGCA"	6
"M3"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"11/90"	"272/5245"	0.00641638926501139	0.0472479573150839	0.0392965466948066	"PRLR/ADRA2C/TSPO/GABRE/OPRD1/THRB/CHRND/LHCGR/CHRNG/CHRNE/NTSR1"	11
"M3"	"KEGG_THYROID_CANCER"	"KEGG_THYROID_CANCER"	"3/90"	"29/5245"	0.012933817070213	0.0873032652239377	0.0726109028503185	"LEF1/NTRK1/TCF7L1"	3
"M3"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"5/90"	"86/5245"	0.0155776867824283	0.0970609714905145	0.0807264740142031	"BMP4/PITX2/BMP8B/FST/LEFTY2"	5
"M3"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"8/90"	"199/5245"	0.0201737422321977	0.116719508629144	0.0970766543504251	"TNC/FLNC/PDGFRA/PDGFA/IGF1/COL4A6/PDGFD/MYL2"	8
"M3"	"KEGG_MELANOMA"	"KEGG_MELANOMA"	"4/90"	"71/5245"	0.0329437293253374	0.177896138356822	0.147957801882217	"PDGFRA/PDGFA/IGF1/PDGFD"	4
"M3"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"5/90"	"116/5245"	0.0482561081184806	0.235893622153586	0.196194825442878	"MMP2/CXCR4/CLDN11/CLDN1/MYL2"	5
"M3"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"2/90"	"21/5245"	0.0495085379828513	0.235893622153586	0.196194825442878	"HS3ST3B1/HS3ST3A1"	2
"M3"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"2/90"	"25/5245"	0.0676959598148368	0.304631819166766	0.25336499579822	"NKX6-1/MAFA"	2
"M3"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"2/90"	"26/5245"	0.0725415243570958	0.309255972259198	0.257210945088871	"HS3ST3B1/HS3ST3A1"	2
"M3"	"KEGG_GLIOMA"	"KEGG_GLIOMA"	"3/90"	"65/5245"	0.0999723612963535	0.40009480845399	0.332762413788893	"PDGFRA/PDGFA/IGF1"	3
"M3"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"2/90"	"32/5245"	0.103728283673257	0.40009480845399	0.332762413788893	"CPS1/AGXT"	2
"M3"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"2/90"	"42/5245"	0.161740465331132	0.588019484823533	0.489061040009176	"HSD11B2/IGF1"	2
"M3"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"7/90"	"265/5245"	0.168354319794063	0.588019484823533	0.489061040009176	"NGFR/CXCR4/PDGFRA/PRLR/TNFRSF19/PDGFA/TNFRSF11B"	7
"M3"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"3/90"	"84/5245"	0.174227995503269	0.588019484823533	0.489061040009176	"TNC/SDC2/COL4A6"	3
"M3"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"4/90"	"133/5245"	0.193830518957351	0.623963980311039	0.518956396879876	"NRCAM/SDC2/CLDN11/CLDN1"	4
"M3"	"KEGG_GAP_JUNCTION"	"KEGG_GAP_JUNCTION"	"3/90"	"90/5245"	0.200284734420827	0.623963980311039	0.518956396879876	"PDGFRA/PDGFA/PDGFD"	3
"M3"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"	"1/90"	"14/5245"	0.215428189173159	0.635523138337707	0.528570251508944	"FUT1"	1
"M3"	"KEGG_ENDOMETRIAL_CANCER"	"KEGG_ENDOMETRIAL_CANCER"	"2/90"	"52/5245"	0.22410786535523	0.635523138337707	0.528570251508944	"LEF1/TCF7L1"	2
"M3"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"1/90"	"15/5245"	0.228926843918794	0.635523138337707	0.528570251508944	"ST6GALNAC5"	1
"M3"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"1/90"	"16/5245"	0.242195789243327	0.635523138337707	0.528570251508944	"CYP39A1"	1
"M3"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"2/90"	"55/5245"	0.243224904795913	0.635523138337707	0.528570251508944	"HSD11B2/SRD5A2"	2
"M3"	"KEGG_ACUTE_MYELOID_LEUKEMIA"	"KEGG_ACUTE_MYELOID_LEUKEMIA"	"2/90"	"57/5245"	0.25601323796752	0.648033508605284	0.538975237826357	"LEF1/TCF7L1"	2
"M3"	"KEGG_COLORECTAL_CANCER"	"KEGG_COLORECTAL_CANCER"	"2/90"	"62/5245"	0.288016661038948	0.678588429210745	0.564388037290289	"LEF1/TCF7L1"	2
"M3"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"5/90"	"213/5245"	0.302010570237877	0.678588429210745	0.564388037290289	"PDGFRA/PDGFA/FGFR4/PDGFD/MYL2"	5
"M3"	"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"6/90"	"267/5245"	0.308379001253057	0.678588429210745	0.564388037290289	"FLNC/PDGFRA/PDGFA/NTRK1/FGFR4/NGF"	6
"M3"	"KEGG_P53_SIGNALING_PATHWAY"	"KEGG_P53_SIGNALING_PATHWAY"	"2/90"	"68/5245"	0.326224569686098	0.678588429210745	0.564388037290289	"IGF1/CD82"	2
"M3"	"KEGG_NITROGEN_METABOLISM"	"KEGG_NITROGEN_METABOLISM"	"1/90"	"23/5245"	0.328963298615539	0.678588429210745	0.564388037290289	"CPS1"	1
"M3"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES"	"2/90"	"69/5245"	0.332549420871056	0.678588429210745	0.564388037290289	"F12/F10"	2
"M3"	"KEGG_VIRAL_MYOCARDITIS"	"KEGG_VIRAL_MYOCARDITIS"	"2/90"	"70/5245"	0.33885817097108	0.678588429210745	0.564388037290289	"SGCD/SGCA"	2
"M3"	"KEGG_ADHERENS_JUNCTION"	"KEGG_ADHERENS_JUNCTION"	"2/90"	"73/5245"	0.357675037880134	0.678588429210745	0.564388037290289	"LEF1/TCF7L1"	2
"M3"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"1/90"	"26/5245"	0.363070685401861	0.678588429210745	0.564388037290289	"FUT1"	1
"M3"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"4/90"	"178/5245"	0.365165218538429	0.678588429210745	0.564388037290289	"PDGFRA/ATP2A3/LHCGR/NTSR1"	4
"M3"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"3/90"	"126/5245"	0.367937817273521	0.678588429210745	0.564388037290289	"NGFR/NTRK1/NGF"	3
"M3"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	"2/90"	"75/5245"	0.370116511197218	0.678588429210745	0.564388037290289	"SYK/NFATC1"	2
"M3"	"KEGG_ENDOCYTOSIS"	"KEGG_ENDOCYTOSIS"	"4/90"	"181/5245"	0.376993571783747	0.678588429210745	0.564388037290289	"CXCR4/PDGFRA/NTRK1/FGFR4"	4
"M3"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"2/90"	"79/5245"	0.394712986977565	0.682661651136451	0.567775772225249	"ACTC1/MYL2"	2
"M3"	"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"3/90"	"132/5245"	0.396112316091521	0.682661651136451	0.567775772225249	"CLDN11/CLDN1/MYL2"	3
"M3"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"1/90"	"30/5245"	0.405893804284257	0.684945794729683	0.569675514784922	"GALNT12"	1
"M3"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"1/90"	"31/5245"	0.416146835466312	0.687916197403495	0.572146025130912	"AGXT"	1
"M3"	"KEGG_SMALL_CELL_LUNG_CANCER"	"KEGG_SMALL_CELL_LUNG_CANCER"	"2/90"	"84/5245"	0.424843908507402	0.688247131781991	0.572421266199446	"COL4A6/RARB"	2
"M3"	"KEGG_ETHER_LIPID_METABOLISM"	"KEGG_ETHER_LIPID_METABOLISM"	"1/90"	"33/5245"	0.436130812062568	0.689365816231807	0.573351686014759	"ENPP6"	1
"M3"	"KEGG_APOPTOSIS"	"KEGG_APOPTOSIS"	"2/90"	"87/5245"	0.442555832642642	0.689365816231807	0.573351686014759	"NTRK1/NGF"	2
"M3"	"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"1/90"	"42/5245"	0.518005480065596	0.777008220098394	0.646244653493141	"MMP2"	1
"M3"	"KEGG_TYROSINE_METABOLISM"	"KEGG_TYROSINE_METABOLISM"	"1/90"	"42/5245"	0.518005480065596	0.777008220098394	0.646244653493141	"DCT"	1
"M3"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"1/90"	"47/5245"	0.558289997872156	0.795826797757954	0.661896232053399	"MFNG"	1
"M3"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"1/90"	"47/5245"	0.558289997872156	0.795826797757954	0.661896232053399	"MAFA"	1
"M3"	"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION"	"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION"	"1/90"	"48/5245"	0.565937920186797	0.795826797757954	0.661896232053399	"CXCR4"	1
"M3"	"KEGG_DRUG_METABOLISM_OTHER_ENZYMES"	"KEGG_DRUG_METABOLISM_OTHER_ENZYMES"	"1/90"	"51/5245"	0.588104686493772	0.795826797757954	0.661896232053399	"CES1"	1
"M3"	"KEGG_MTOR_SIGNALING_PATHWAY"	"KEGG_MTOR_SIGNALING_PATHWAY"	"1/90"	"52/5245"	0.595241879065116	0.795826797757954	0.661896232053399	"IGF1"	1
"M3"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"1/90"	"53/5245"	0.602256751178372	0.795826797757954	0.661896232053399	"PRPH"	1
"M3"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"1/90"	"54/5245"	0.609151376061644	0.795826797757954	0.661896232053399	"CPS1"	1
"M3"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"1/90"	"54/5245"	0.609151376061644	0.795826797757954	0.661896232053399	"RARB"	1
"M3"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"1/90"	"56/5245"	0.622588003892214	0.800470290718561	0.665758266484573	"CLDN1"	1
"M3"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"1/90"	"58/5245"	0.635567663742787	0.804390324424465	0.66901859341346	"PTGS1"	1
"M3"	"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	"2/90"	"137/5245"	0.687287870983203	0.851920852345866	0.708550156596952	"SYK/NFATC1"	2
"M3"	"KEGG_PPAR_SIGNALING_PATHWAY"	"KEGG_PPAR_SIGNALING_PATHWAY"	"1/90"	"69/5245"	0.699449314328677	0.851920852345866	0.708550156596952	"FABP3"	1
"M3"	"KEGG_LONG_TERM_DEPRESSION"	"KEGG_LONG_TERM_DEPRESSION"	"1/90"	"70/5245"	0.704675272928062	0.851920852345866	0.708550156596952	"IGF1"	1
"M3"	"KEGG_VEGF_SIGNALING_PATHWAY"	"KEGG_VEGF_SIGNALING_PATHWAY"	"1/90"	"76/5245"	0.73419623145954	0.856993433977736	0.712769067895713	"NFATC1"	1
"M3"	"KEGG_PEROXISOME"	"KEGG_PEROXISOME"	"1/90"	"78/5245"	0.743372610463041	0.856993433977736	0.712769067895713	"AGXT"	1
"M3"	"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"	"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY"	"1/90"	"79/5245"	0.747842605635931	0.856993433977736	0.712769067895713	"SYK"	1
"M3"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"2/90"	"155/5245"	0.751191775461966	0.856993433977736	0.712769067895713	"PRLR/STAT4"	2
"M3"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION"	"1/90"	"85/5245"	0.77309053955551	0.869726856999949	0.723359569174746	"IGF1"	1
"M3"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"1/90"	"96/5245"	0.81305616323409	0.902158208520017	0.750333012934127	"SYK"	1
"M3"	"KEGG_GNRH_SIGNALING_PATHWAY"	"KEGG_GNRH_SIGNALING_PATHWAY"	"1/90"	"101/5245"	0.828838897314654	0.907242576790364	0.754561727285033	"MMP2"	1
