pathway_description	BS_8ZP3CBQA	BS_E4F1D721	BS_0QYS36NR	BS_1J2WQ08M	BS_196BBNEJ	BS_6H1C1ME9	BS_4T0HPZDC	BS_WRHDP7WF	BS_XQYHPBFS	BS_KXMYBQ6N	BS_MA2T7ET1	BS_JHGW42S6	BS_RHD7XPNP	BS_RGPSEMHC	BS_PJPGVD62	BS_J8VX4D17	BS_8RHPJ740	BS_CXVJK2FY	BS_T1DVKKJB	BS_V4W81SFC
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.10003857433033463	0.08356323694160435	0.10230523357195331	0.09105313249237633	0.10816617839013534	0.10987015528733234	0.09258736405367317	0.08273435798506075	0.10168618146424792	0.09992974742115461	0.07855558989389198	0.11200618442857171	0.10355559623134998	0.11682840908854468	0.11795621876198911	0.10716909953746678	0.09681554206555744	0.09193277342381188	0.08817101389461408	0.10452145689985799
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.08080284090765645	0.018745119784042766	0.06324744859455357	0.07735019143629228	0.11559462028688607	0.04213271020909373	0.039038284865846005	0.03742199470510926	0.0350001140363871	0.044471398648735595	0.090876813574169	0.08593590618544027	0.0850281041241605	0.02030697755941706	0.05590054710273642	0.08137959108876962	0.09410123276556395	0.039776745849484055	0.03363152834372021	0.11472872793554949
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.18217889468456971	0.13825223260707661	0.1809890092424961	0.17899732351187153	0.17318521462561953	0.1671386835312899	0.18774522226638266	0.17054130197641704	0.1821069074696464	0.1515670043751124	0.16646889411401444	0.1678111007548782	0.17288277878860123	0.1545801631990805	0.17481861901652065	0.16761394739654367	0.18230518847668187	0.17090753537782843	0.17071339845635422	0.17131030665073269
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.14637765952340961	0.1462794002252481	0.21808858037949616	0.2166597711446794	0.1929757615158405	0.13368150782216856	0.21876851507534162	0.19425506566282347	0.1467482385215633	0.223564230583056	0.21161875050916198	0.14045253018185358	0.1250662165309999	0.1792294768195829	0.17756911762066033	0.18461029042325314	0.17496739004397216	0.1957069078496841	0.1564851298799277	0.14384007923248832
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.03349752087771316	0.01140767554826894	0.09594747657282758	0.10408808335930973	0.096777793310957	0.035333999510512706	0.10399083752671445	0.07603895802247128	0.041579084843518514	0.0608986351968856	0.06942950859463615	0.03815991985177956	0.029569437074335486	0.028154074888832526	0.04764046712348837	0.07245871711049899	0.06288394565858738	0.11314029418986737	0.09414960521101258	0.043516403716500875
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.11744503479411846	0.15161117543935765	0.21418566651241253	0.15974950477933775	0.19866084359911435	0.16908225974719607	0.17845451152531489	0.1802328991363912	0.12558190734941957	0.2019666236753115	0.17994626560661303	0.15071317450922223	0.1528831483530535	0.12620474685752428	0.1769330525050577	0.1913449478851516	0.1764080461285737	0.15241991221828638	0.108156257845129	0.1596241804040515
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.12937117713828866	0.13049020697652766	0.2141290358677943	0.20946527343041674	0.1250157329212265	0.12792960963225403	0.17220609931086023	0.13610314353449626	0.12700517944547207	0.18549565643504295	0.19181833174465407	0.1329249679206119	0.109196711229446	0.13927283953799968	0.18449474030799584	0.1682610370461556	0.12269451795329772	0.14133810777695327	0.17112389865128944	0.13820623546726218
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.16550086512990975	0.2022307873677651	0.20882853851586936	0.1935800025958914	0.16997847665865778	0.17760339376603274	0.21069064574336788	0.1977741439967023	0.1900465454063078	0.2233108134861343	0.18108609526503266	0.14052268527991513	0.1269600560593341	0.17387507693351806	0.18035586987230645	0.17259190462576976	0.19052576912589006	0.22783422970998665	0.18217001973956962	0.18440777286898133
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.06736487034819956	0.06840561068058121	0.18286167016488375	0.1478124659575928	0.09691995455555319	0.09258288727192254	0.1354243895071465	0.13234447857116122	0.13777184517061924	0.16849221668192624	0.08093717703032594	0.08750617947048688	0.08306720945273907	0.13506858308251113	0.15661304579014582	0.09478274462676656	0.09313858728660138	0.10781568947483137	0.07583931430352332	0.08420059395674508
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.04733576729380649	-0.03304107428641684	-0.04521670414782743	-0.056483831030031725	-0.045616473446356616	-0.0384295369660362	-0.04671562469152664	-0.02979935522847161	-0.059815702041077404	-0.04678202263618076	-0.04646749909831666	-0.055250480479301735	-0.024245462977778628	-0.0676810348599204	-0.033999882007353835	-0.04734550185343937	-0.025865828986461042	-0.033145765210062565	-0.08686016620830184	-0.043876664128138114
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.13603166591600088	0.16528405090768633	0.08906379845513736	0.11401745055342008	0.11361307425232006	0.11933897365668354	0.09482097217682388	0.12800181934935354	0.10685340234675879	0.13347921513089991	0.14623739392017354	0.11447180737333386	0.12196968418648776	0.12975318187322463	0.07174033601337144	0.12035541855238698	0.12262917381070915	0.12210311365398288	0.12124823273049602	0.17816230653935589
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.18228859988137386	0.1870757828370637	0.21410020887535086	0.2271095070287593	0.19327754763679175	0.23252888167593974	0.2296413153152097	0.22010891609545727	0.223745343070076	0.19075378086445322	0.22246036845871253	0.16878401809339855	0.18413258775241387	0.18878255668972346	0.18880971463125437	0.18908372621766997	0.24848162916399888	0.1731036295062536	0.16467106623728367	0.22871787738771243
KEGG_GNRH_SIGNALING_PATHWAY	0.1174785629792099	0.1145883537456161	0.1368996351539015	0.11991452283034229	0.11795046459078348	0.12462035793394118	0.1349764847540195	0.12099160492950235	0.13468167996918945	0.11848501798049606	0.11763410922424729	0.10829834978471022	0.0993340989233514	0.12565761382291962	0.13848330680294077	0.11521056971178652	0.106355063976041	0.13008858207445195	0.12771546802547545	0.10628328804049585
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.036612072889333026	0.06303493782223914	0.17532340233470056	0.11155646258101151	0.03158992818767386	0.10552193737517485	0.18772482973145382	0.16743211062418542	0.1269475426740466	0.16416504216887248	0.043307154763741654	0.13187146173573575	0.08014930139936147	0.1454941857646521	0.15470599217395659	0.1181965791857867	0.06841471527429763	0.03469754838087015	0.10364572987738296	0.05304181890468335
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.02890778904124945	0.006980008552749319	0.022522162621142452	0.05353187571373793	0.06412522809849298	-0.002681766519421471	0.01829107385080111	0.036823172177606	0.033251801622519596	0.006075891492977887	0.0031949461576910314	0.01023297214774992	0.04481056155439811	-0.007895268956587112	-0.032200675726631094	0.025277486551216345	0.022170728556593508	0.06411743919213941	0.05144553773371254	-0.00984586480834782
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.058457932107648096	-0.014217481856045346	0.09477239525739638	0.032667226607601275	-0.05577331647125214	-0.026259915897119915	0.052274165205090005	0.03488745697140265	-0.01006874072097654	0.05367484957962369	-0.06810957243537799	-0.010595956920424868	-0.03992602312463282	0.005762580851976913	0.07397785999460474	-0.03161580722658616	-0.03636537106587743	-0.1046948158516549	-0.06944691329544005	-0.031440112353490056
KEGG_HISTIDINE_METABOLISM	0.026185845079038372	0.046573867434513944	0.03243225903768722	0.02145202014086508	0.025560503675986473	0.006732807508729104	0.015184625067163407	0.011727334925099009	0.0375306825190483	0.03153050383066521	0.05412410870691194	0.03033739995698354	0.02689139679458004	0.0378908083076799	0.002043866784779853	0.012257303235195515	0.018682910879772367	0.030810567459090787	0.015022607370862195	0.025306881908758492
KEGG_HOMOLOGOUS_RECOMBINATION	0.08606831701390204	0.05316800175654768	0.06862666477740065	0.10557114724784995	0.05487762926810012	0.07880533616713234	0.05859534464750812	0.060163942166168535	0.08453696272442826	0.07613347764389909	0.08655926728924584	0.05899752445326991	0.06893992546527074	0.08314231276867662	0.049353774347165626	0.06277635496675799	0.0669408587637085	0.08850199965604261	0.08089204872186871	0.11393236102505186
KEGG_HUNTINGTONS_DISEASE	0.3313284626797865	0.34424145960529673	0.3143173224559785	0.31875182937921837	0.3045873577935662	0.32609299033144346	0.31159556313723896	0.3117800325512393	0.3185977520283492	0.3271518125170979	0.317015609831998	0.32248353905700056	0.3300586564158416	0.318629191102048	0.2983051312392543	0.31315515182128223	0.3319665193684009	0.3157967496193569	0.30639258882135095	0.328020893429261
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.10159775852789173	0.09165797135523414	0.12417693428860198	0.12135924873207835	0.08990398423828543	0.10504880098939318	0.108854302117993	0.11243192944315966	0.09473991324090893	0.08084520363644475	0.05616522844710138	0.09354884128289664	0.0607227236369025	0.09090483638009643	0.08175097728565835	0.09729783759203915	0.10165884824271647	0.03756799227649372	0.03741118414817532	0.10895900710076131
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.15902186148390857	0.15536297536999463	0.1634541765053278	0.15436523303486047	0.15533846536658877	0.13205004689686484	0.14581220198708295	0.14632942506908556	0.16799519507394525	0.15992354050466528	0.17997489543993353	0.14822898364509512	0.13086673173046354	0.15768641788365279	0.1641655493276415	0.1383011415862122	0.12882431085990242	0.20092304087957596	0.19153091188924673	0.15372613060793577
KEGG_INSULIN_SIGNALING_PATHWAY	0.21211912360238772	0.20158052675752933	0.2087933391123298	0.20295421931541216	0.21154892659143623	0.21430654391493684	0.22498779426258064	0.2097186660504627	0.2234245982941757	0.19880270103394915	0.20470543137825503	0.203047155639716	0.20297111494282358	0.2014619211068879	0.22380681021431628	0.20467571947715898	0.21212327177479073	0.20301869950337734	0.21040709887368975	0.2017963361221328
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.08275222690138405	-0.02993131611860583	0.11354482421678225	0.06535018366516661	-0.06967245481656313	0.0010399006485336544	0.08246376687706189	0.025012212300216205	0.004066384823897099	0.086767189788114	-0.028238219815386507	0.03230747313641834	-0.03408165041306749	0.06370036348032686	0.05927068027371628	0.007636510121883543	-0.045652221181523234	-0.04933014899683737	0.008618380803632	-0.035804917279790544
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.01963209010353668	0.007304950500905537	0.05116464111002487	0.019081966777795358	-0.01877060499716502	-0.001063841315771836	0.04713270323801987	0.026614493546869417	0.014228484250333625	0.029836094583197834	-0.034668856719808336	0.00731253035395787	-0.010807123979376953	0.015877778411613096	0.06883302164691839	-0.012800725795128172	-0.004441903852510563	-0.005450632341477318	-0.0011673380222133084	-0.014114556949215304
KEGG_LEISHMANIA_INFECTION	0.14326283346348004	0.1826247171676116	0.2982257799310043	0.25220224541049624	0.15858793885532252	0.20770706015496193	0.2915636713360936	0.2517349117830041	0.22208976091947108	0.2618881827022273	0.16071914040525595	0.19955111148649343	0.16318963849686013	0.25244769508221393	0.3269406118810303	0.1975937476704699	0.17194011303263285	0.15017959552563373	0.18043082943934322	0.1833588666567476
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.14230577837425504	0.14224211359491454	0.21245950515196288	0.20647711120051837	0.1494017252146663	0.14982155559889676	0.1965926980835263	0.16923246545288378	0.16205989466264745	0.1841607936760721	0.1383988535182864	0.16367110173446633	0.14397466858610988	0.19310243294619464	0.22247266900214085	0.15274169584824573	0.1395117448981334	0.13557103095839637	0.15081832865635103	0.17671020911709398
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.2959279528434294	0.28145530949173175	0.2765444096313179	0.2621612289310959	0.2992168493799342	0.27175852586393573	0.264697711175604	0.2947494791467959	0.2886623482886338	0.2688210041969541	0.3015097497351458	0.3026918163945508	0.30017644486291817	0.2962947671487103	0.26220978676211537	0.28563877116333436	0.28848749702833915	0.2684072700576105	0.23516371427425015	0.28181446756010636
KEGG_LINOLEIC_ACID_METABOLISM	-0.2759947786193053	-0.23156252809831535	-0.28684667893611593	-0.3143142010847753	-0.2688075911244074	-0.2391600452323589	-0.26632416556265615	-0.2880370500114811	-0.24833833626858237	-0.27654000344067153	-0.2763415592824147	-0.2561422373584683	-0.2389348090129704	-0.22690106633021057	-0.23752556327160454	-0.29049408480205446	-0.2783440588163741	-0.27376481229059	-0.266498140798276	-0.3161585378559764
KEGG_LONG_TERM_DEPRESSION	0.10171013775757193	0.07819051876044579	0.07701172822103494	0.06306985602743316	0.10593220566260185	0.11775403531982151	0.11631761447720082	0.10777120942846591	0.11442296791107105	0.08164849419803202	0.08806704318601176	0.09516841987385584	0.10100945156340961	0.11407958312997238	0.11000303194494984	0.08635990447549856	0.09500309927962623	0.08773335995180762	0.12064004706528476	0.07374980212841396
KEGG_LONG_TERM_POTENTIATION	0.17507373632297493	0.1498093947280175	0.14642645343893135	0.15223095752751586	0.17629653513084395	0.16595059870499373	0.17273359072566266	0.1722944232071384	0.1783659479428556	0.13651872670590756	0.16337032445445196	0.15716308495276285	0.13787463580712414	0.15918912414639605	0.15650232148591212	0.1630757750790281	0.17101789729483413	0.12789515132924337	0.17579055933135995	0.13860070259502272
KEGG_LYSINE_DEGRADATION	0.2498249183901798	0.24486954344435344	0.19635147848890666	0.2137291538705004	0.2394150409231218	0.22790266966936676	0.1951431724509338	0.22285272784687993	0.24224392230773517	0.2034902803539442	0.23320642526491456	0.23805554687845762	0.24219799231323366	0.22222308127389756	0.19597783873369212	0.2191473592422316	0.22754698861755132	0.2317396661456321	0.21416091530197226	0.2311197631315859
KEGG_LYSOSOME	0.24892754774073872	0.2585557057638194	0.2987785577338837	0.3160850154092889	0.24324382763117736	0.24974206702027682	0.26899296970049574	0.26336440231677716	0.26252964657876954	0.29130469461401687	0.25892494761780066	0.2623665936713178	0.229192088119866	0.2903025565403211	0.2667089836954537	0.2530643386035761	0.24988971144425806	0.24958510377887633	0.24199658123704962	0.26814288292490734
KEGG_MAPK_SIGNALING_PATHWAY	0.12819291171842775	0.13385815625180383	0.16001477690420643	0.1312256021568748	0.14345618283135683	0.1462088720336112	0.16459605296599333	0.1522471460836942	0.15549083172765396	0.13492440180068707	0.12702957728489642	0.13368196103844315	0.12627653594201513	0.14457534734659777	0.17174599909671068	0.14555386574156476	0.13837745024927092	0.1511166183080867	0.149933498273318	0.12452375975652429
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.2673371300655402	-0.17554731918359298	-0.25343454769005336	-0.2530646678919661	-0.2221129066739681	-0.27609501662339175	-0.21570592357902457	-0.2533510886246466	-0.24503356253192174	-0.19318869976141115	-0.1955008697787307	-0.26504369866511296	-0.26477837663607606	-0.2338120359457435	-0.26383879580961295	-0.2051180388911281	-0.2413690980692463	-0.24153827943435288	-0.20871393105071204	-0.23876862703521634
KEGG_MELANOGENESIS	0.10939599696689253	0.0863591180861613	0.10710167443483093	0.10812505220395448	0.12537187110224907	0.09269759617426147	0.10198479828785169	0.10349216112678643	0.09975733294735027	0.08893254676085713	0.10587048261508544	0.09373753265617484	0.10028798538267684	0.09348636046379794	0.06800607018438878	0.1038839123682215	0.10728499402251943	0.1125207676193924	0.120683010538177	0.09720624847543799
KEGG_MELANOMA	0.08793263858325792	0.11424375556549249	0.11855631850958358	0.1366826135882919	0.10392249353517664	0.09793122900681331	0.12537727365084078	0.10554067142029214	0.11086307999840177	0.13298037682568103	0.147409593532055	0.09075010746796924	0.08413422942317444	0.10514920000421625	0.11875924798382295	0.09321818970437987	0.09572533471337762	0.13625159949296245	0.1302049612764849	0.12110028945300239
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.10601256802048797	-0.08767422019284517	-0.11714244638262872	-0.13750991317220165	-0.12121069991583308	-0.1659339105188634	-0.12023621582585743	-0.14514050325117311	-0.13463528590850654	-0.11611455012485382	-0.11063675370111606	-0.11432006539831628	-0.11374760442222652	-0.09821558286204796	-0.1457861301434277	-0.14727209809536762	-0.14111096003763782	-0.13670346379033044	-0.1844126458949011	-0.166372705546499
KEGG_MISMATCH_REPAIR	0.15329545109943593	0.13408766658356405	0.12088869787505371	0.16212926161286448	0.12756776974212844	0.12581217643480172	0.10959165169349598	0.12033475897976922	0.13516067527202427	0.14199165089130156	0.14796405118799535	0.10308604209603692	0.11809035253697144	0.1281549532580367	0.06572551986230027	0.11456217132256831	0.13328709190311952	0.13638672393661044	0.13151279423551865	0.18450734621085546
KEGG_MTOR_SIGNALING_PATHWAY	0.24670550081358467	0.22099737959545138	0.24457795710824404	0.24223128517212292	0.24127950154920413	0.23410222052849236	0.2402019315328267	0.239049828348838	0.25727809971490967	0.22931082189134583	0.21854216672989654	0.22446689355450103	0.21673071320740933	0.23524263887209904	0.2554644078792544	0.23395867494823894	0.21921515587317483	0.26271813891778995	0.2447083040773807	0.2274842720186352
KEGG_N_GLYCAN_BIOSYNTHESIS	0.220636483993922	0.23223115558431479	0.24912495665725004	0.25658447852385274	0.2290840764439214	0.24856868387395134	0.24229673758336262	0.24525856973110063	0.22576769357406112	0.25699979346287843	0.23361337156816828	0.21869689782195495	0.2200097361557055	0.24712627148985422	0.18998366147745313	0.22991523313036502	0.24238524205116765	0.21296178736718405	0.20686559380346528	0.25078716543776064
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.022921322225400085	0.024196100197448604	0.0875939694251452	0.06811685043649669	0.029177429286031613	0.042478794538838925	0.07824734310439078	0.058723413775580546	0.05134399793962261	0.05943824578955758	0.018833413096477847	0.03362324734269605	0.01654072984306729	0.07468346723110297	0.11581589351892586	0.02900003242723326	0.026525265752706927	0.030278223560681567	0.048297332317308254	0.041899576273179896
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.21537457252200265	-0.23955133943243967	-0.196846865127029	-0.21960768067129396	-0.18041058849732855	-0.21045779544924864	-0.18020834411600578	-0.18370547353791578	-0.20319130263427107	-0.20339812464049162	-0.20815912285392915	-0.19630711461428443	-0.19780659232826014	-0.19977309160842802	-0.19214370767189098	-0.20631437374060504	-0.2037536760311159	-0.20885106055530828	-0.17667086918795466	-0.22177778519919017
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.24103954255639592	0.22460616250351095	0.2591810411488593	0.24878564464214994	0.2467843101408344	0.2453122029244864	0.266766929411244	0.2606333289137899	0.255710280378718	0.2313681233862622	0.22918056974009635	0.2316918606298629	0.2243568279429417	0.24931542853023353	0.2779661556570423	0.24755106518145206	0.23487075298470417	0.24489889184330838	0.24377407661022985	0.2402992792715597
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.1033689102590992	0.10712909377623886	0.12061552886389293	0.10750924549498257	0.06321956905352323	0.07653668805230897	0.1154826789307647	0.10972413754759373	0.1114428980756958	0.0831497072750996	0.10718141864156214	0.084099502713332	0.08157743444197467	0.09360218798183426	0.11524614047857411	0.07982774661193677	0.08744850649655218	0.05220778963987831	0.09725138079637217	0.08162624990360916
KEGG_NITROGEN_METABOLISM	0.02899209723732803	-0.0071457873222570845	0.003826352235643308	-0.03170588095942696	0.012035067534886219	0.059912045530418394	0.01631714983098877	0.01800916849924252	0.04832598940306002	0.03975160664932433	0.09434588979626388	0.03563860186874602	0.027187430553106868	-0.06858242444859264	0.05163453572092375	0.007799133953760199	0.08622531913622675	-0.007617643315252814	0.004510654798520502	-0.026448283432141464
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.09098833015989868	0.14899666202488693	0.1992577608199094	0.14370447030934358	0.11548006364177499	0.14829263435274886	0.206212649522909	0.198046018797948	0.15648349743099452	0.16551157990749607	0.08413818673161777	0.11031067381545735	0.11229824988805645	0.15848673039171712	0.24422753545747414	0.12750658644526974	0.1346479959445469	0.10133703817513677	0.1512755618651156	0.12176943322318091
KEGG_NON_HOMOLOGOUS_END_JOINING	0.10674988944820196	0.10075441847981846	0.07852816509377286	0.1108584087854368	0.07869478880133134	0.10105578897239972	0.11455433127815035	0.11022454729601322	0.10197726310764652	0.11690757957562478	0.11896482129422643	0.08653461364328587	0.07717347517661237	0.11260122538336863	0.07848040116642829	0.07772002713954695	0.11681850382406397	0.10433910797103106	0.12729880220916717	0.12022740335488176
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.19770213703431644	0.2043083169499938	0.22291677608565574	0.21613328288979883	0.2107560704252102	0.2152116908165693	0.2250229814682723	0.20821917664410972	0.20816046634763627	0.2146468755963225	0.22658557367652576	0.20898364830897556	0.1978413992234915	0.21819595643660755	0.25815038444787053	0.20523467679477728	0.20258509522626184	0.23762520999536338	0.24177703518484414	0.20957267656686213
KEGG_NOTCH_SIGNALING_PATHWAY	0.24813783239556336	0.26955530649612847	0.2794660811971054	0.2927061958836637	0.27828389189449254	0.2368713760844575	0.26184002087394803	0.26490500324128663	0.27891381228154627	0.27030346861160415	0.2718110896290778	0.24516407612452118	0.24354430745513034	0.23818446310556596	0.25564902007493195	0.26490411453648577	0.24827895128826655	0.2948264058220796	0.2909807101945586	0.2599259993918227
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.1957944943808638	0.1973465653085178	0.16456243579494426	0.20199795074700305	0.1670958615798224	0.1848132665952989	0.16021150224410888	0.1705662895656973	0.19324788267183476	0.18799644784300468	0.17740975429184275	0.16010470108471217	0.1669339168535709	0.18951592622756921	0.14496374687388713	0.17120736313521911	0.19744235342810315	0.18491000177171288	0.18629064213954638	0.207986561321538
KEGG_O_GLYCAN_BIOSYNTHESIS	0.027304584917898788	-8.248442512702488e-4	0.050546204594124	-0.003513133039323666	0.029349015376576183	0.05817969292626315	0.06605428144895509	0.061645661765981935	0.03472450875126997	0.029336928424984886	0.028279756383184994	0.04809461408560614	0.03797949847603147	0.043477226105509435	0.025340315311447804	0.021875817824390586	0.046564761269585885	0.0015239531381239166	0.014385232663465366	0.047910617128766965
KEGG_OLFACTORY_TRANSDUCTION	-0.45530833556775274	-0.45740715133811927	-0.46147396059897533	-0.4598068753790936	-0.45553129513027435	-0.44666075412017564	-0.45887926052041267	-0.45894625302733155	-0.45062140977874227	-0.4677716670232431	-0.462589931826971	-0.4476137147312258	-0.44841421766650436	-0.4496495642383974	-0.4584351583272155	-0.45941802536325776	-0.4621984669353858	-0.45280943616353336	-0.457555483961618	-0.46694588305786644
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.15558192053620581	0.10543888353224362	0.20473193666249517	0.1835121363129948	0.17255225532042479	0.21280858686258672	0.2065150412233887	0.19723683874947504	0.20953744706976335	0.13517519962081112	0.18925826170309865	0.15061847321674954	0.1761977609727118	0.1614943892655865	0.17425666118188657	0.1844728721198009	0.21388508166394024	0.15858503570178226	0.15969408616586778	0.20971023378095419
KEGG_OOCYTE_MEIOSIS	0.1534967843928819	0.13712709192636297	0.1458088132952388	0.15624647831863658	0.15041000927338702	0.1448933979945556	0.149972284510862	0.14907215558985812	0.15210602098543274	0.138985972373975	0.13477044129319302	0.13208213833276047	0.12932170406960444	0.14664469295509386	0.1264008727222075	0.14152872463471575	0.14642240595841244	0.12485379417922852	0.14766508979757492	0.17184973096832779
KEGG_OTHER_GLYCAN_DEGRADATION	0.1820805165272634	0.17332004913524657	0.2661939129906515	0.2725151213554002	0.16844457426517018	0.18008442410749498	0.19871252250098934	0.16721171622497844	0.19022542373587148	0.23801698924088918	0.20296878308132227	0.2080371606263805	0.14159475221129267	0.2295553304966849	0.21900765813264889	0.2021894033997685	0.17043424220083508	0.1816805152644237	0.20617431216468757	0.19124437099635172
KEGG_OXIDATIVE_PHOSPHORYLATION	0.3799064589900086	0.3851656330754644	0.36203114233307	0.3672303589333009	0.35004262813123477	0.3744215602063661	0.3632972262513978	0.36317620469101314	0.36460783408741604	0.3720524104657987	0.36639702635508936	0.3742368430149624	0.3741709038405605	0.37034551345911837	0.34989399335431065	0.3581251499300555	0.3857589027191652	0.3573349969819406	0.36393693552036777	0.38818254593064905
KEGG_P53_SIGNALING_PATHWAY	0.1584286069366323	0.1888888430953833	0.18996823146955438	0.20071493383627673	0.1510492671519352	0.1818486812185031	0.1780885124804131	0.15261381847100886	0.16734418805760537	0.19283046543874657	0.1773011040064946	0.17303353074990416	0.16405220563006837	0.18609470328757027	0.1817247977267705	0.1649504468149419	0.20590446046476593	0.17928171476752724	0.2066045894164336	0.1852479172903135
KEGG_PANCREATIC_CANCER	0.24194223395010492	0.2414546006391821	0.2656175645251181	0.26766708935014427	0.23678740841397555	0.24263732631868776	0.26700065790685235	0.26368499369512177	0.25399635135202464	0.25855577174009753	0.23800645182669544	0.24104732214023034	0.22863061849786112	0.2603846145424232	0.2845179386562071	0.24697996409050407	0.2437360474293067	0.25120218157929985	0.2371660452776086	0.270469976627414
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.01574110613181893	0.011066515952330878	0.06559021124166348	0.05236607467551963	-0.008126419904428538	0.018595567251718587	0.02252562356966398	-0.002210972429041106	0.0407037222883793	0.020970218334370978	0.02667939950976364	-0.017799962853166974	-0.024332814740213395	0.021417984092567427	0.0834665608503301	-0.012487498291901667	-0.006770272014055388	0.05805874212587836	0.010124324976920385	-0.0031808416525345097
KEGG_PARKINSONS_DISEASE	0.3892605854034902	0.3953417046641066	0.36648447513119636	0.36760458683776526	0.35751223474616484	0.3816371978982566	0.36558090825929695	0.3710374802444417	0.36724901690139217	0.38528691319653385	0.37687272464378935	0.3796468810507948	0.38148865113076696	0.37573989917020356	0.34859205787062364	0.3662398042972183	0.38568182332052575	0.35970162966888247	0.36267778930462835	0.39261803189884753
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.2897325551015214	0.28782100950811346	0.315772928909857	0.3215834502257658	0.2850106252076852	0.3030756789356186	0.3080024020031318	0.30750517175851166	0.3053600193915781	0.30972984679445004	0.28027843862505053	0.29622737838421237	0.27941070935113177	0.3133019967957478	0.3203925628980605	0.29084752938432806	0.29051860484844233	0.25908993012946263	0.25980554180859883	0.31617894391167867
KEGG_PATHWAYS_IN_CANCER	0.16858740829718102	0.1743051463479499	0.20017514027404892	0.19534261666994393	0.18724315334808622	0.1716321744624709	0.19968105356803537	0.19709018728445357	0.1885865959184986	0.19089302284794826	0.1711806596525407	0.172765895019955	0.16980927859610187	0.17207959241544685	0.19050766040684855	0.1819204635138307	0.182811227373496	0.18561147820984786	0.17734221257298838	0.18106123592261208
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.14217285082255607	-0.16652524948575273	-0.13286295315839317	-0.13759642120738075	-0.15375487553648792	-0.14463207443437287	-0.14377290111359878	-0.1548522379319947	-0.1407123185721165	-0.14031445309943202	-0.16297159096743724	-0.15172204405422007	-0.16341956492276885	-0.1547661555540508	-0.14466492284113114	-0.14602820890857332	-0.1395880496220982	-0.17504198550663536	-0.15382286271207093	-0.14017882324907968
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.24375590635290698	0.19312675498399437	0.25450043196471756	0.21780390940917227	0.23297007790042434	0.25104662847848036	0.2436600070122142	0.2253073597061825	0.22682244675335267	0.21629378579449074	0.22562630627848798	0.23665419899884596	0.2411923827083385	0.2016976186430921	0.24952077269836812	0.2260798003007197	0.2582517834349127	0.20929772070104452	0.2198708379759342	0.21864660663121463
KEGG_PEROXISOME	0.16542304881816358	0.1504446268219118	0.1334710454300491	0.12431501451026614	0.16834851978063764	0.1391202532327156	0.14173914356624398	0.15041616416204406	0.13377307806825683	0.13918120603258596	0.17064566431052472	0.16330340363361912	0.16871076738388047	0.15866990412080997	0.13219010981862564	0.1521572104888001	0.1511173284472899	0.13560393996307046	0.16061207932774033	0.16876604889686128
