pathway_description	BS_4KNBXM3C	BS_3ZPJAK9A	BS_2853394H	BS_E7NVYA6G	BS_CZPQ493E	BS_8ZE4Z9G5	BS_KKDTW11T	BS_00FD2KMP	BS_F21R36MM	BS_KRS4EV4X	BS_HRJ9145M
KEGG_NOTCH_SIGNALING_PATHWAY	4344.674994638126	4198.339294358519	4054.1944000764106	3658.3737807685684	4362.869102051494	5240.508169824501	3786.7170843203985	4357.48086425797	4195.645428067983	5234.320886298294	4308.78069531405
KEGG_NUCLEOTIDE_EXCISION_REPAIR	3149.2919865433196	3064.4893666804765	3571.3331409679267	3205.2574108708995	3067.001184087081	4083.9605862392473	2602.271751578861	3099.6904730613805	3813.188292484825	4322.223164047222	3094.2800491733997
KEGG_O_GLYCAN_BIOSYNTHESIS	-49.49476203167433	118.83449074177952	3.5450247095268423	740.3088035879791	452.34122769874193	-321.64501102337454	-932.0656816882511	-468.45256847120436	21.677648306076662	-675.2044868816774	667.4665188046638
KEGG_OLFACTORY_TRANSDUCTION	-6602.324904430201	-6986.473676126292	-6968.997344351192	-7135.8877649315145	-7008.25367375235	-7598.042359612501	-2234.830143583172	-6739.527479974689	-7423.733357743065	-7800.5996162993115	-7450.907108537134
KEGG_ONE_CARBON_POOL_BY_FOLATE	3810.967403991226	3817.78461683947	3424.785810012976	2990.530486541573	3558.2204173195314	3364.7065930265544	2944.7318822391226	3294.8268276455547	4198.276327897733	4904.1833764767525	3867.917937682858
KEGG_OOCYTE_MEIOSIS	3326.9000442655633	3259.7529064586142	3158.8683303210873	3034.3047896606295	3270.6613914371774	3943.0743636741136	2410.5541005456544	3554.925261963157	3269.838589748717	3093.52305158488	3256.095354494102
KEGG_OTHER_GLYCAN_DEGRADATION	4634.264550820135	3773.595587919277	3617.593380397604	4959.150342585344	4477.369840415762	3113.5787165141937	4151.106450908346	3499.4873415187085	3636.3722691911516	4306.149650772499	5846.827790790323
KEGG_OXIDATIVE_PHOSPHORYLATION	4081.4843225570403	3964.2216117407243	3479.3628118563356	4072.3373516760403	3378.2716862046364	3494.283964225333	3324.5312895231655	4415.929829336117	4069.389813112479	4217.40779378385	3811.94135620218
KEGG_P53_SIGNALING_PATHWAY	2205.506036012068	1766.3459290350384	1708.0393207895377	2489.1820027501562	2395.3863483737277	3380.7822697046067	1602.3077986036024	1628.466599840669	2992.175341798591	2438.9821095122843	3191.5337096909407
KEGG_PANCREATIC_CANCER	4271.169755797568	4021.239917291028	3429.484095810616	4380.7955418537	4049.1816685099348	4642.046987803309	3416.415884764965	3954.9792282588805	4351.9141994195015	4104.040463605781	4624.537926725805
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	1273.9732801748942	952.5748630462294	-99.93523789472056	1365.2428980184159	590.0672058282962	-521.3982706906245	478.4452380226794	315.6978042761366	866.9398673264313	303.2866704327098	1588.6044379314899
KEGG_PARKINSONS_DISEASE	4616.75364971582	4630.08828586185	4216.0333757106255	4604.59258458747	3951.028585189546	4220.70041504194	4004.2749610606625	4898.047837462633	4671.836451534573	4714.540029647884	4264.080839488281
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	5842.316248836363	4724.6836115251335	4262.125998087511	5829.851290671077	4717.919416570134	4762.425075408659	5181.499428041725	4969.484362672953	5058.772493721561	4346.36604900549	5697.103188574563
KEGG_PATHWAYS_IN_CANCER	3223.4393719198033	2947.569737401278	2700.585175755694	3304.3614160399648	3032.602382459527	3204.2576642098975	2745.064019557278	2779.578587664353	3049.1365327097574	2819.8580551747164	3418.2795763269096
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-2193.466149293892	-2259.4823540464704	-2548.14942023636	-2646.523372267824	-2290.4820130618764	-2801.5174434946293	535.1244965091864	-2381.932033507149	-2443.485867170746	-1662.0922577558085	-1999.110789375014
KEGG_PENTOSE_PHOSPHATE_PATHWAY	3592.1520922136733	2924.193742312289	3252.5617192144164	3017.7191749251633	3225.602026928025	3756.736369924478	2552.564034781639	3262.3217571832447	3602.017660655227	4305.808452150934	3988.518863824069
KEGG_PEROXISOME	2415.745622543638	2797.534870984322	2399.971653824816	2266.3977368815213	2730.37389937833	2454.5064458916913	1320.4803147424955	2442.8951649226983	2227.7135720596143	3246.48319809607	2726.510797596082
KEGG_PHENYLALANINE_METABOLISM	-388.20577125952695	-854.2690666619201	-1144.4678876383641	140.1696855806331	-696.1246366448686	-1511.5256945940228	-987.1853040859387	-1081.6323178140483	-719.032918755116	-523.7818197357574	77.86073097227381
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	4401.291589818165	4392.58181985515	3782.2897967040917	4106.48489308679	4214.512222167896	3448.746486666145	2812.4353770746693	4483.945723077693	3760.0340129029046	3172.562472080808	4048.1006239522576
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	223.32692823016623	-612.4560369146839	-931.9643760238287	-377.19435521802006	-398.4043469559838	-543.9879952866777	698.11236501243	-609.6296675141548	-459.5400234777335	-200.7493505754519	201.6932733151898
KEGG_PPAR_SIGNALING_PATHWAY	2237.8213810388916	1889.1534920208287	1642.5996183355073	1890.0495591478139	1951.5724491044384	1141.7887828520943	934.3793334655365	1387.3678872769924	1165.1352175045486	1363.4799288132344	2197.9289767187165
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-519.3080954059715	21.750844394897285	-35.52552354601721	128.76266414436213	9.420105723136658	-1804.1847215576954	-290.89469698597713	-895.7874424842321	-1146.9286699929744	-348.1996873803437	-526.4855339569003
KEGG_PRIMARY_IMMUNODEFICIENCY	-50.89569077722808	-1345.4297058472266	-2216.5988426523654	147.64152300566457	-527.4624965819421	-1092.8745958558266	306.6217993224873	-1702.6231471811016	-1743.9278142695211	-1158.6375220485606	938.4300765613061
KEGG_PRION_DISEASES	4629.650695890041	3760.8013123123383	3109.3949748966606	4680.612537490082	3977.142264599339	3714.1940453787756	3275.8049408191346	4230.606796610764	4045.129996923617	3688.8914377876936	4840.302685154336
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3174.929638593847	2867.421764102337	2961.9522823694842	2870.7593411375274	3091.2947415680283	3661.906297057427	1984.6547224828264	3114.2615384210985	2930.066180877531	2839.7420647684103	2950.818113249885
KEGG_PROPANOATE_METABOLISM	4816.218936080531	5260.300890767505	5241.255643159015	4972.885174275032	5171.496129082245	4659.14650325547	4134.19863975883	4986.708591516424	4322.603302547643	5815.663456976343	4907.490070671962
KEGG_PROSTATE_CANCER	4038.7450577938034	3888.248160596775	3745.076579378232	4209.704238491153	3980.549455051776	4561.15703150007	3332.5566515368064	3736.844791927293	4012.1205672238466	3902.1698600125455	4439.90182469787
KEGG_PROTEASOME	5426.523327712339	4783.180660825454	4481.7025560524635	4583.336440859048	4681.0179947806955	6119.880795874109	4084.8517574953185	4814.966189753888	5483.725797324118	5733.73516018587	5730.9074785124885
KEGG_PROTEIN_EXPORT	5016.235494220242	5100.835732749401	4787.420466616244	5463.178786672928	5076.711991457258	5184.505537332128	5130.923947470288	4976.78262688181	5665.330519187311	5466.574333642389	5249.5311294377625
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	4133.400266571583	4339.725826391596	3825.118820519634	3386.392931332626	3937.1349586656615	2779.353537394416	2902.687610035131	4243.900146402721	3464.853648008755	3296.8652400978845	3247.9681295980845
KEGG_PURINE_METABOLISM	2165.3696041775584	2116.8569580991352	2056.3338541111716	1780.601820321588	2233.5061982268016	2132.764755036538	1585.3162360025926	2280.2388033623392	2384.389669837896	2601.5899556747518	2067.4942460851853
KEGG_PYRIMIDINE_METABOLISM	2336.1832522486548	1915.904099035548	2161.5784142937555	1935.879056671698	2072.1526235907095	2826.5941011387367	1127.1057316288134	1992.1600050122324	2744.1696811547663	3289.9557115797215	2400.996150184499
KEGG_PYRUVATE_METABOLISM	3453.904846788273	3685.9207850107778	3794.5948590174103	3320.5001397130072	3668.499680627645	3415.612780769925	2797.7302656455413	3902.5118123669527	3361.9750805037856	4215.0933817855275	3498.9700731429766
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	4008.1686081113676	3310.5111021414286	3067.627603427183	3806.8682930045597	3680.990417952349	3570.8410962003127	2973.175406227141	3339.087595445817	3613.0173968736617	2946.015242736499	4093.6472452381477
KEGG_REGULATION_OF_AUTOPHAGY	167.8358765848243	155.96694831651257	-261.3596623412159	-61.83406985095098	-75.64122772601695	-326.38855249070366	2080.323814932948	318.8022546632328	-288.97729927832734	-449.32675413999823	-29.234632764597336
KEGG_RENAL_CELL_CARCINOMA	4867.458260017926	4514.955801634827	3780.4975190013065	4860.6560136239405	4624.71312424859	5062.398804357117	4343.28501854672	4608.750105978672	5109.283898594802	4324.786062462685	5052.99504475235
KEGG_RENIN_ANGIOTENSIN_SYSTEM	712.8626325013211	-734.7326986382614	-660.6384694030276	848.4860912360473	-213.38941305393564	-11.959927331739891	732.9124854939018	-608.5190980748248	158.72782479082343	574.7048960331031	1935.3127886823295
KEGG_RETINOL_METABOLISM	-4442.173682782344	-4174.98802091706	-4438.754891157751	-3698.145638634993	-3799.044684866065	-4346.563865112815	-2788.109745767204	-4627.265567156559	-4354.129614169634	-3996.9072237135197	-3944.7530287246163
KEGG_RIBOFLAVIN_METABOLISM	1273.2633753484988	1064.3203267241752	1439.8034265605547	559.3257401386236	1219.5513058149445	1217.4061368039784	117.92345306758943	1696.318747553887	1487.7359817634642	1229.4383088628547	1450.1833543596767
KEGG_RIBOSOME	8123.471225263203	8078.865641946673	7326.178394859242	7907.7812536271485	8092.3689305314365	8136.855266170513	8003.148644571556	8210.496950820032	8198.060650555013	8572.873626165401	7904.345881367553
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	480.8632612843994	-202.7495205041596	-398.34782645575615	335.1473375235164	-170.66659939317287	493.9820516499876	944.7637918792043	-67.70713291860739	-57.960170952432236	75.269412321848	627.4099006374763
KEGG_RNA_DEGRADATION	3707.3282274014036	4010.5905910657693	4087.6592582182802	3842.559956490306	3678.3863093053897	4537.169103075223	3697.9780718759703	3980.886950422506	4296.953533392265	4651.925579667135	3775.9811535024437
KEGG_RNA_POLYMERASE	3465.6108822135066	3437.8593249106125	3614.157648558994	2762.1824816516855	3336.8043355240698	4128.421709825207	2681.309526523857	3553.281456968938	4227.706587313585	4899.276171579013	3095.663252847149
KEGG_SELENOAMINO_ACID_METABOLISM	2721.6052663931077	2967.642516079746	2568.5190577217018	2368.987560197189	2753.6019782797866	2755.4332808913114	1991.908440666286	2981.292506768703	2847.6933810976934	3648.7578279618465	2702.728839492642
KEGG_SMALL_CELL_LUNG_CANCER	4018.4008500409545	3471.215386335536	3466.405349213832	4138.302535049081	3787.407707262406	4382.725038487351	3754.128069235021	3301.523849631765	4200.703693598698	3708.8650157396187	4299.386902386219
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1640.1855929648827	1837.163659798267	1130.2896883135563	1564.9190103745786	1148.5745300857834	1705.5607171314914	523.0344385531771	2213.26543702852	1692.0773928014441	1615.3858828165266	2122.826797111433
KEGG_SPHINGOLIPID_METABOLISM	2025.2071822924117	2013.4318773737377	1714.5729696103954	2033.5912097671735	1860.4622215865566	1589.772574045668	1421.2107664205669	1570.7759049440883	1654.148557685021	1336.5450030741267	2019.1774654263627
KEGG_SPLICEOSOME	5331.842857308402	5193.125025844787	5373.510556728901	5042.885319736668	5220.099541488706	6277.512250662401	5157.425551911452	5335.726679408439	5911.428699178907	6257.398741045226	5150.671218384468
KEGG_STARCH_AND_SUCROSE_METABOLISM	327.6467321763539	-116.18920962860102	-734.3804573694742	-38.75305870471493	-71.08754071208932	-544.5295910510213	1529.407308346561	-227.1358615859681	304.7068187083187	-150.25699064150103	750.5293534573102
KEGG_STEROID_BIOSYNTHESIS	3786.158271336504	3627.581067678553	4145.942430097362	3618.015133032808	4478.478220449224	4373.940694327279	2685.6386158489313	4165.90577075283	2935.425741560355	3393.9429478631773	2746.3932675291126
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-3790.0378064297674	-3720.148273366761	-3696.5982407792826	-3773.1620520719625	-3560.2005290633724	-4485.538405953893	-643.5644353717798	-3980.8924510804745	-3804.1128798437876	-4165.246756542398	-3685.502798561999
KEGG_SULFUR_METABOLISM	1346.423759780082	1244.0726563601693	971.6218927310183	840.6455488733045	1047.5215698414686	1089.1960557630264	1020.8294330966419	943.3956530329342	1459.0933932862536	857.9817296952933	1650.602982329703
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	3697.1060745761333	1320.6184509049071	241.5976388774925	3858.6714845515853	2550.3598246614984	934.9716591007273	1754.9464102074417	1454.337313762253	1719.5424076476484	1060.6299596390945	4006.8944215002393
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2723.720638490033	2184.081429938511	1505.2309162392066	2870.714195193743	2341.8273085655237	2478.7874273402067	2130.1582820477834	2288.248989161244	2220.8449690751786	1870.7306226809105	3189.096311402458
KEGG_TASTE_TRANSDUCTION	-1219.089674742443	-656.5338694787006	-1359.7134263956987	-1676.1593791813384	-1298.7862605173323	-2506.5878966327946	-631.124487779116	-1033.8211920511349	-1622.3868129758885	-2615.936204637418	-1731.7898157121717
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	682.5454520841413	1164.3736869944823	-614.5167909320826	-328.4924951005778	1293.0778465178028	791.5817364442719	-809.4206053783273	1514.1447863792037	494.4983785328095	-633.616404921353	-158.75781617654866
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	2372.0074990872836	2316.0316478459554	2826.707465678717	1980.536607872713	2997.822499606338	3239.285303006667	404.3416997833374	2835.098313585371	2307.1468808436657	3065.864483556583	1511.9793089487066
KEGG_TGF_BETA_SIGNALING_PATHWAY	3265.563945348018	3211.3708818485775	2981.9454101593237	3222.698492897338	3375.905398922152	3046.3823098816065	3242.429110429308	2538.353666719242	3275.485787738966	3031.9721366637223	3100.2779281950516
KEGG_THYROID_CANCER	4236.357564715592	3820.1435819374146	3854.5326913331082	4408.410353528716	3820.6732281652785	3784.333820534541	3953.262841673659	3556.428646918699	3711.246661254685	3518.2139932063255	3581.9974491014946
KEGG_TIGHT_JUNCTION	3537.311953168408	3455.9257221827647	3098.3757452032223	3442.719920433985	3287.318622754672	2824.6967070743412	3157.0981814038387	3351.45369455366	3351.2223990462608	2820.9714388674183	3156.1002533352057
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2105.8288669941485	794.940307684843	166.32918224910827	2315.958859136057	1340.0207404406374	1033.2899792466833	1739.3772439068543	810.1411931543571	914.1131395648063	584.626060894263	2615.5928298283925
KEGG_TRYPTOPHAN_METABOLISM	934.1140941895537	912.8418929807121	698.4805320276992	1295.2188353113415	1031.4007498384326	107.40518393105049	-245.52907772399885	504.98838935135973	577.702943364211	1129.7338485082037	1145.4443985065718
KEGG_TYPE_I_DIABETES_MELLITUS	2112.5226740466132	516.9062839858416	-658.5749734233086	2290.422597667777	1955.431109695388	876.8997061699301	566.2981517825938	542.03194315134715	873.7959386507555	-14.092858160924152	2542.9047979331135
KEGG_TYPE_II_DIABETES_MELLITUS	2951.3664519443555	2482.7493570460465	2391.774123736808	2479.5079715327047	2654.953932813589	1609.3739316607134	2636.854851778515	3132.6397283188435	2442.9184414999672	1537.9985790540995	2369.4739657311275
KEGG_TYROSINE_METABOLISM	-1138.5107476742105	-1308.8491886162792	-1270.1007845460608	-358.3570577887094	-1190.0030377001767	-1829.9520287191963	-1127.3787601265376	-1314.0521325327381	-1125.7253575934647	-1149.061431747903	-932.7566689312735
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	4381.5910033006385	4396.591948054413	4426.230420582528	4392.8991340800385	4359.718620265925	4946.913745307767	3907.2062530241474	4546.400192031349	4791.799686055952	4635.109968515213	4401.636788086364
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	4194.159359330995	4291.3204904389095	4067.1213334393888	4300.85378065749	3997.6566033084127	3513.338552676154	3939.8234473023094	3663.5855749814073	4543.716770953126	5060.007119461185	4727.301761379591
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	4586.97032148031	4950.664494098108	4650.723793351262	4502.862647324264	4681.826037436946	4242.779872934645	3027.786726087963	4481.010857060832	4407.018418148573	5457.218554062456	4566.749207088515
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2848.6751072259576	2368.915724685374	2260.7623066694123	2407.118057245485	2780.818221161875	1593.6047233703503	1605.6204713231218	2446.174897128165	2392.1850668885763	1612.0562189505636	2634.995035559081
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	4380.187908526188	4320.866385480735	4099.30960904337	4127.185326476329	4315.860239916412	4414.9450126845895	4009.9955848760947	4554.009558640675	4162.654492002643	4098.379011798135	4382.078722194254
KEGG_VEGF_SIGNALING_PATHWAY	2847.1110702835667	2124.539749395435	1896.1300238493586	2758.534446023097	2292.3471738890858	2400.9627005969924	1703.8892221925762	2293.7633723501713	2464.4388100256965	2015.0155910554276	3039.155618579609
KEGG_VIBRIO_CHOLERAE_INFECTION	4444.383038324819	3814.242400604071	3352.6319276214654	4070.976227444484	3895.8464636306835	3585.29938686059	3257.194983123927	4359.39196168922	4084.0940910750996	3516.4544147640936	4541.211636648039
KEGG_VIRAL_MYOCARDITIS	3857.8382264248266	2288.746045308144	2167.3949302241545	3943.4234198207414	3506.322994423099	2442.833554276929	3476.194352908484	2075.4091845309886	3026.9905624959774	2486.4682231323604	4118.023822889609
KEGG_WNT_SIGNALING_PATHWAY	3016.875052991976	3017.413613542567	2942.234550340627	2811.86331162681	3008.434470132579	2819.2550379457134	2598.7219955867567	2999.8521359486695	2605.427633375315	2668.568439938208	2853.57323373677
